Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1367,14.5598,0.4114,0.81
10,0.0866,16.5445,0.4596,2.90
20,0.0851,16.6173,0.4611,3.20
30,0.0870,16.5244,0.4605,3.34
40,0.0720,17.3435,0.4870,4.81
50,0.0691,17.5229,0.4959,5.26
60,0.0683,17.5732,0.4993,6.58
70,0.0686,17.5541,0.4998,6.77
80,0.0702,17.4567,0.5052,7.54
90,0.0700,17.4674,0.5068,7.67
100,0.0679,17.6010,0.5178,8.06
110,0.0682,17.5795,0.5174,8.02
120,0.0690,17.5277,0.5157,8.00
130,0.0692,17.5143,0.5159,7.98
140,0.0666,17.6803,0.5155,8.40
150,0.0664,17.6966,0.5177,8.69
160,0.0652,17.7741,0.5211,9.05
170,0.0650,17.7890,0.5213,9.06
180,0.0657,17.7415,0.5207,9.13
190,0.0660,17.7256,0.5159,9.57
200,0.0692,17.5191,0.5190,10.24
210,0.0625,17.9567,0.5395,12.22
220,0.0591,18.2044,0.5452,13.01
230,0.0592,18.1945,0.5460,14.31
240,0.0584,18.2542,0.5510,15.17
250,0.0580,18.2864,0.5495,15.55
260,0.0575,18.3181,0.5557,16.71
270,0.0589,18.2161,0.5504,15.95
280,0.0589,18.2170,0.5497,15.87
290,0.0589,18.2138,0.5506,15.74
300,0.0603,18.1143,0.5497,15.97
310,0.0585,18.2467,0.5561,17.59
320,0.0547,18.5409,0.5758,18.17
330,0.0642,17.8440,0.5741,18.63
340,0.0625,17.9623,0.5808,20.26
350,0.0626,17.9549,0.5824,20.56
360,0.0668,17.6701,0.5800,20.17
370,0.0888,16.4356,0.5408,19.23
380,0.0758,17.1231,0.5497,19.42
390,0.0744,17.2036,0.5473,18.86
400,0.0837,16.6923,0.5396,19.14
410,0.0967,16.0624,0.5252,18.90
420,0.0996,15.9354,0.5303,19.91
430,0.1007,15.8879,0.5277,20.39
440,0.0993,15.9471,0.5342,20.64
450,0.0999,15.9243,0.5294,20.34
460,0.0990,15.9616,0.5378,20.81
470,0.0994,15.9446,0.5383,20.54
480,0.0991,15.9588,0.5384,20.93
490,0.0991,15.9553,0.5369,21.07
500,0.3440,10.5872,0.2173,20.54
510,0.3334,10.7225,0.2304,21.23
520,0.3281,10.7924,0.2393,20.90
530,0.2949,11.2556,0.2503,20.92
540,0.2984,11.2044,0.2507,20.14
550,0.2843,11.4149,0.2658,19.86
560,0.2839,11.4209,0.2647,18.85
570,0.2802,11.4770,0.2732,17.05
580,0.2800,11.4802,0.2738,16.06
590,0.2818,11.4523,0.2740,14.57
600,0.2795,11.4887,0.2788,14.28
610,0.2766,11.5337,0.2812,13.17
620,0.2760,11.5438,0.2841,13.33
630,0.2754,11.5533,0.2899,13.57
640,0.2748,11.5618,0.2859,13.74
650,0.2987,11.2003,0.2820,13.39
660,0.2823,11.4459,0.2861,12.39
670,0.2732,11.5877,0.2928,11.91
680,0.2729,11.5920,0.2933,11.97
690,0.2802,11.4769,0.2940,12.86
700,0.2649,11.7211,0.3038,13.17
710,0.2641,11.7340,0.3020,13.14
720,0.2681,11.6696,0.2941,13.01
730,0.2601,11.8013,0.2990,13.22
740,0.2442,12.0755,0.3043,13.07
750,0.2273,12.3855,0.3174,14.06
760,0.2156,12.6159,0.3265,15.24
770,0.2196,12.5359,0.3247,15.36
780,0.2106,12.7167,0.3292,15.90
790,0.1895,13.1764,0.3528,16.22
800,0.1868,13.2375,0.3609,16.50
810,0.1852,13.2751,0.3648,16.66
820,0.1904,13.1556,0.3518,15.52
830,0.1895,13.1750,0.3482,14.33
840,0.1921,13.1158,0.3333,13.65
850,0.2105,12.7188,0.3228,14.44
860,0.1906,13.1510,0.3509,15.05
870,0.1898,13.1699,0.3542,15.39
880,0.1918,13.1230,0.3600,15.18
890,0.1933,13.0898,0.3509,14.81
900,0.1956,13.0384,0.3450,14.73
910,0.1976,12.9937,0.3426,15.18
920,0.1952,13.0484,0.3475,15.23
930,0.1970,13.0071,0.3416,14.57
940,0.1973,13.0007,0.3373,14.98
950,0.1979,12.9885,0.3380,15.64
960,0.2002,12.9369,0.3289,14.84
970,0.2118,12.6933,0.3224,14.28
980,0.2121,12.6877,0.3220,14.26
990,0.2144,12.6390,0.3192,14.01
