Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1335,14.6634,0.3854,0.59
10,0.1234,15.0045,0.4117,2.30
20,0.1184,15.1850,0.4313,3.87
30,0.1171,15.2324,0.4361,4.70
40,0.1154,15.2943,0.4429,5.34
50,0.1111,15.4621,0.4550,6.51
60,0.1111,15.4619,0.4557,6.71
70,0.1108,15.4742,0.4575,7.03
80,0.1106,15.4786,0.4616,8.20
90,0.1064,15.6491,0.4757,9.64
100,0.1046,15.7232,0.4836,10.22
110,0.1047,15.7202,0.4838,10.48
120,0.1029,15.7931,0.4913,11.10
130,0.0993,15.9473,0.5024,12.62
140,0.0982,15.9949,0.5106,13.21
150,0.0974,16.0321,0.5139,13.70
160,0.0974,16.0316,0.5139,13.76
170,0.0974,16.0314,0.5139,13.78
180,0.0956,16.1114,0.5211,14.30
190,0.0943,16.1716,0.5285,14.90
200,0.0941,16.1825,0.5314,15.68
210,0.0941,16.1838,0.5317,15.77
220,0.0939,16.1904,0.5357,16.28
230,0.0946,16.1573,0.5364,16.89
240,0.0947,16.1560,0.5365,16.93
250,0.0952,16.1324,0.5369,17.06
260,0.0953,16.1260,0.5368,17.12
270,0.0951,16.1354,0.5384,17.55
280,0.0951,16.1358,0.5387,17.67
290,0.0951,16.1358,0.5387,17.67
300,0.0951,16.1358,0.5387,17.67
310,0.0951,16.1358,0.5387,17.67
320,0.0951,16.1358,0.5387,17.67
330,0.0951,16.1358,0.5387,17.67
340,0.0950,16.1422,0.5387,17.70
350,0.0944,16.1665,0.5387,17.80
360,0.0911,16.3249,0.5398,18.45
370,0.0911,16.3249,0.5398,18.45
380,0.0911,16.3249,0.5398,18.45
390,0.0893,16.4101,0.5408,18.71
400,0.0851,16.6170,0.5579,19.88
410,0.0824,16.7602,0.5698,20.99
420,0.0824,16.7602,0.5698,20.99
430,0.0799,16.8938,0.5819,22.55
440,0.0787,16.9600,0.5899,24.05
450,0.0768,17.0618,0.5963,24.96
460,0.0767,17.0723,0.5998,25.64
470,0.0769,17.0609,0.6008,25.94
480,0.0768,17.0666,0.6015,26.00
490,0.0768,17.0666,0.6015,26.00
500,0.0768,17.0666,0.6015,26.00
510,0.0740,17.2264,0.6105,26.82
520,0.0733,17.2645,0.6172,27.60
530,0.0732,17.2733,0.6213,28.38
540,0.0732,17.2733,0.6213,28.38
550,0.0732,17.2733,0.6213,28.38
560,0.0732,17.2733,0.6213,28.38
570,0.0732,17.2733,0.6213,28.38
580,0.0732,17.2733,0.6213,28.38
590,0.0732,17.2733,0.6213,28.38
600,0.0732,17.2733,0.6213,28.38
610,0.0732,17.2733,0.6213,28.38
620,0.0729,17.2890,0.6265,29.00
630,0.0707,17.4230,0.6278,29.49
640,0.0704,17.4419,0.6300,29.75
650,0.0699,17.4752,0.6282,30.27
660,0.0704,17.4430,0.6313,30.62
670,0.0696,17.4894,0.6360,31.28
680,0.0682,17.5828,0.6410,31.76
690,0.0670,17.6601,0.6534,33.10
700,0.0670,17.6548,0.6577,33.78
710,0.0666,17.6846,0.6627,34.30
720,0.0666,17.6839,0.6629,34.53
730,0.0666,17.6844,0.6636,34.92
740,0.0666,17.6848,0.6640,35.35
750,0.0664,17.6939,0.6657,35.74
760,0.0664,17.6949,0.6660,36.19
770,0.0664,17.6958,0.6663,36.29
780,0.0664,17.6958,0.6663,36.29
790,0.0664,17.6958,0.6663,36.29
800,0.0664,17.6958,0.6663,36.29
810,0.0664,17.6958,0.6663,36.29
820,0.0664,17.6958,0.6663,36.29
830,0.0664,17.6958,0.6663,36.29
840,0.0664,17.6958,0.6663,36.29
850,0.0664,17.6958,0.6663,36.29
860,0.0664,17.6958,0.6663,36.29
870,0.0664,17.6958,0.6663,36.29
880,0.0664,17.6958,0.6663,36.29
890,0.0663,17.7019,0.6667,36.39
900,0.0663,17.7015,0.6669,36.42
910,0.0663,17.7015,0.6669,36.42
920,0.0663,17.7015,0.6669,36.42
930,0.0663,17.7015,0.6669,36.42
940,0.0663,17.7015,0.6669,36.42
950,0.0663,17.7015,0.6669,36.42
960,0.0663,17.7015,0.6669,36.42
970,0.0658,17.7332,0.6677,36.48
980,0.0658,17.7363,0.6673,36.55
990,0.0658,17.7363,0.6673,36.55
