Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1187,15.1717,0.4397,0.81
10,0.1282,14.8399,0.4402,2.26
20,0.1024,15.8155,0.4475,3.67
30,0.0982,15.9956,0.4509,4.39
40,0.0979,16.0115,0.4555,4.91
50,0.0934,16.2127,0.4589,5.31
60,0.0935,16.2109,0.4584,5.34
70,0.0936,16.2057,0.4622,6.76
80,0.0916,16.2974,0.4658,8.41
90,0.0899,16.3819,0.4836,8.94
100,0.0910,16.3281,0.4762,9.09
110,0.0892,16.4118,0.4939,9.45
120,0.0879,16.4790,0.5086,11.08
130,0.0878,16.4814,0.5089,11.79
140,0.0878,16.4836,0.5100,12.14
150,0.0873,16.5079,0.5137,13.26
160,0.0867,16.5386,0.5183,13.37
170,0.0860,16.5705,0.5239,13.31
180,0.0860,16.5711,0.5249,13.64
190,0.0860,16.5712,0.5250,13.68
200,0.0858,16.5837,0.5246,13.60
210,0.0854,16.6050,0.5244,13.60
220,0.0846,16.6439,0.5270,13.44
230,0.0911,16.3247,0.5067,13.07
240,0.0942,16.1785,0.5263,13.08
250,0.1060,15.6663,0.5204,12.12
260,0.1090,15.5443,0.5248,11.35
270,0.1082,15.5754,0.5155,10.19
280,0.1080,15.5844,0.5193,10.51
290,0.1074,15.6059,0.5213,11.08
300,0.1072,15.6147,0.5165,10.78
310,0.1071,15.6195,0.5186,10.96
320,0.1068,15.6320,0.5226,10.48
330,0.1070,15.6248,0.5201,10.88
340,0.1065,15.6442,0.5245,11.21
350,0.1063,15.6520,0.5232,10.84
360,0.1067,15.6362,0.5201,10.72
370,0.1065,15.6458,0.5285,11.45
380,0.1049,15.7098,0.5427,12.82
390,0.1067,15.6367,0.5342,14.62
400,0.1061,15.6622,0.5411,15.17
410,0.1063,15.6530,0.5403,15.26
420,0.1062,15.6564,0.5417,15.03
430,0.1078,15.5906,0.5371,14.24
440,0.1085,15.5632,0.5361,13.97
450,0.1087,15.5567,0.5337,14.17
460,0.0900,16.3776,0.5447,15.51
470,0.0747,17.1853,0.5765,17.74
480,0.0718,17.3594,0.5874,19.45
490,0.0715,17.3723,0.5904,19.74
500,0.3649,10.3304,0.2295,19.57
510,0.3596,10.3943,0.2402,18.85
520,0.3570,10.4258,0.2432,18.95
530,0.3566,10.4300,0.2433,18.86
540,0.3555,10.4443,0.2434,18.18
550,0.3553,10.4458,0.2453,18.16
560,0.3559,10.4389,0.2409,16.72
570,0.3566,10.4308,0.2330,16.06
580,0.3610,10.3766,0.2225,14.19
590,0.3592,10.3991,0.2222,13.54
600,0.3594,10.3968,0.2231,13.41
610,0.3535,10.4688,0.2249,13.04
620,0.3480,10.5359,0.2255,12.38
630,0.3327,10.7315,0.2398,11.58
640,0.3226,10.8650,0.2465,10.56
650,0.2890,11.3437,0.2477,9.50
660,0.2875,11.3657,0.2488,9.42
670,0.2847,11.4080,0.2509,9.13
680,0.2843,11.4150,0.2536,9.04
690,0.2833,11.4305,0.2582,9.20
700,0.2820,11.4503,0.2653,10.06
710,0.2678,11.6740,0.2827,11.29
720,0.2677,11.6762,0.2832,11.33
730,0.2706,11.6290,0.2842,12.02
740,0.2630,11.7518,0.2965,12.64
750,0.2630,11.7518,0.2962,12.55
760,0.2635,11.7442,0.2973,12.46
770,0.2259,12.4128,0.3242,15.02
780,0.2042,12.8507,0.3374,16.57
790,0.1994,12.9556,0.3476,17.66
800,0.1976,12.9937,0.3484,17.34
810,0.1973,13.0018,0.3494,17.12
820,0.1953,13.0448,0.3527,17.31
830,0.2041,12.8533,0.3531,17.20
840,0.1896,13.1745,0.3763,19.70
850,0.1869,13.2370,0.3864,20.54
860,0.1823,13.3438,0.4038,21.14
870,0.1805,13.3877,0.4117,21.49
880,0.1832,13.3221,0.4008,20.17
890,0.1630,13.8309,0.4052,20.24
900,0.1326,14.7280,0.4250,21.59
910,0.1202,15.1520,0.4354,22.11
920,0.1276,14.8926,0.4223,21.19
930,0.1174,15.2572,0.4275,21.31
940,0.1231,15.0500,0.4157,20.40
950,0.1250,14.9820,0.4136,20.01
960,0.1321,14.7423,0.3848,18.11
970,0.1486,14.2308,0.3707,18.00
980,0.1675,13.7127,0.3641,17.74
990,0.1465,14.2942,0.3707,18.40
