Epoch,Batch,MSE,PSNR,SSIM
1,1,0.9803,5.8636,0.5454
1,2,0.8772,6.3413,0.4720
1,3,0.8730,6.3325,0.6819
1,4,0.8267,6.5556,0.6026
1,5,0.7490,6.9938,0.4284
1,6,0.6722,7.5039,0.6045
1,7,0.5955,8.0027,0.5916
1,8,0.5343,8.4993,0.5307
1,9,0.5190,8.8094,0.6046
1,10,0.4167,9.6930,0.5968
1,11,0.4643,9.3978,0.5777
1,12,0.3306,10.7020,0.7239
1,13,0.3781,10.4384,0.6597
1,14,0.3549,10.5382,0.5699
1,15,0.4626,9.6205,0.5719
1,16,0.4040,10.7885,0.7096
1,17,0.4800,9.8170,0.6509
1,18,0.3832,11.2562,0.6115
1,19,0.3616,11.5713,0.8110
1,20,0.3416,12.6103,0.7724
1,21,0.4202,12.2412,0.6510
1,22,0.2899,13.2746,0.7899
1,23,0.3494,12.4568,0.6981
1,24,0.4218,10.9659,0.7642
1,25,0.2326,14.1824,0.8411
2,1,0.4668,11.6126,0.7146
2,2,0.3176,12.2499,0.8461
2,3,0.2859,13.0410,0.8473
2,4,0.4594,10.6913,0.6832
2,5,0.3729,12.2475,0.7579
2,6,0.4569,12.6717,0.6072
2,7,0.2127,14.1195,0.8045
2,8,0.5134,11.5647,0.6820
2,9,0.3280,12.9252,0.7533
2,10,0.3161,13.5725,0.7777
2,11,0.3692,12.6603,0.7586
2,12,0.3901,11.7557,0.7270
2,13,0.5506,10.0880,0.7373
2,14,0.2847,15.3699,0.8207
2,15,0.3670,13.3785,0.6834
2,16,0.2919,13.1108,0.7491
2,17,0.3228,13.2824,0.8483
2,18,0.2733,12.5737,0.8463
2,19,0.3197,12.6031,0.8811
2,20,0.1533,17.3887,0.8940
2,21,0.3679,12.4025,0.8012
2,22,0.1623,16.3423,nan
2,23,0.2728,12.2946,0.6828
2,24,0.3018,12.4074,0.8184
2,25,0.2732,14.2732,0.7809
3,1,0.2763,13.1508,0.7470
3,2,0.3430,10.8176,0.6331
3,3,0.3278,13.3314,0.7706
3,4,0.5754,9.8118,0.7568
3,5,0.2939,13.3493,0.7972
3,6,0.2335,13.9940,nan
3,7,0.1880,14.8891,0.8501
3,8,0.2282,13.0330,0.7493
3,9,0.1515,14.8317,0.8438
3,10,0.2518,14.7265,0.6692
3,11,0.2556,13.7254,0.7221
3,12,0.1910,13.8438,0.8075
3,13,0.1768,15.4085,0.8348
3,14,0.1390,17.3746,0.9025
3,15,0.4284,14.8276,0.7434
3,16,0.2605,15.7061,0.7917
3,17,0.2394,14.6420,0.6773
3,18,0.1874,14.5834,0.8196
3,19,0.2438,14.9869,0.8746
3,20,0.2159,14.8294,0.8308
3,21,0.2980,13.9474,0.7539
3,22,0.2548,14.8378,0.8979
3,23,0.1769,16.1561,0.8645
3,24,0.2121,15.5557,0.8472
3,25,0.3730,13.8793,0.8078
4,1,0.1800,15.2147,0.8345
4,2,0.1708,17.5027,0.8566
4,3,0.1715,16.2520,0.8344
4,4,0.2658,14.0822,0.7585
4,5,0.1623,15.9047,0.8677
4,6,0.1581,16.2234,0.8318
4,7,0.1738,17.4747,0.8355
4,8,0.2024,15.4768,0.8680
4,9,0.1961,15.0832,0.7665
4,10,0.0668,18.4640,0.8852
4,11,0.2823,14.9008,0.7138
4,12,0.1474,17.5145,0.8350
4,13,0.1733,16.8489,0.8349
4,14,0.1527,16.7958,0.7792
4,15,0.1338,17.2782,0.8423
4,16,0.2197,15.2949,0.8679
4,17,0.1446,16.7025,0.8930
4,18,0.3139,14.6437,0.8155
4,19,0.1748,15.2929,0.8671
4,20,0.2900,15.0075,0.6876
4,21,0.0949,18.1577,0.9097
4,22,0.1718,18.0301,0.8296
4,23,0.1327,18.6205,0.8694
4,24,0.2368,16.4598,0.7778
4,25,0.1435,16.4699,0.7887
5,1,0.3205,14.2816,0.8273
5,2,0.2394,16.5484,0.8917
5,3,0.2548,14.7540,0.7791
5,4,0.2764,13.7250,0.8336
5,5,0.2126,16.6657,0.8107
5,6,0.2435,16.6028,0.7784
5,7,0.1622,17.1878,nan
5,8,0.0668,18.3930,0.8671
5,9,0.2037,18.0270,0.8036
5,10,0.2336,16.2817,0.8323
5,11,0.1420,16.9099,0.8745
5,12,0.0849,19.4554,0.9158
5,13,0.1495,16.8136,0.8272
5,14,0.1157,18.6268,0.9151
5,15,0.1286,17.6398,0.8691
5,16,0.1618,17.8722,0.8504
5,17,0.1941,17.1982,0.9270
5,18,0.1579,18.1765,0.9027
5,19,0.1835,17.0096,0.7880
5,20,0.2045,15.3167,0.7917
