Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1167,15.2485,0.4460,0.81
10,0.1158,15.2789,0.4430,2.19
20,0.1162,15.2666,0.4374,3.61
30,0.1155,15.2925,0.4422,4.87
40,0.1162,15.2668,0.4392,5.81
50,0.1153,15.2979,0.4346,6.35
60,0.1123,15.4158,0.4496,8.00
70,0.1112,15.4554,0.4472,8.92
80,0.1127,15.3967,0.4459,9.07
90,0.1140,15.3476,0.4373,9.76
100,0.1127,15.3993,0.4447,9.81
110,0.1110,15.4655,0.4524,9.83
120,0.1139,15.3515,0.4335,10.82
130,0.1116,15.4409,0.4342,12.07
140,0.1050,15.7040,0.4292,12.55
150,0.1028,15.7997,0.4347,12.56
160,0.1035,15.7689,0.4331,12.67
170,0.1098,15.5130,0.4322,11.71
180,0.1002,15.9099,0.4293,12.55
190,0.0851,16.6169,0.4397,13.68
200,0.0815,16.8060,0.4526,14.24
210,0.0766,17.0762,0.4675,14.05
220,0.0729,17.2898,0.4686,13.59
230,0.0690,17.5263,0.4779,12.99
240,0.0726,17.3071,0.4734,13.27
250,0.0708,17.4165,0.4884,13.07
260,0.0722,17.3348,0.4678,13.37
270,0.0736,17.2491,0.4686,13.84
280,0.0763,17.0939,0.4595,13.57
290,0.0757,17.1283,0.4658,13.57
300,0.0760,17.1074,0.4697,13.61
310,0.0741,17.2211,0.4820,14.38
320,0.0699,17.4711,0.4909,13.91
330,0.0674,17.6317,0.4983,13.51
340,0.0647,17.8075,0.4993,13.49
350,0.0638,17.8698,0.5020,13.79
360,0.0642,17.8440,0.4983,14.54
370,0.0638,17.8683,0.4942,13.90
380,0.0650,17.7875,0.4926,14.02
390,0.0619,18.0013,0.5026,14.27
400,0.0620,17.9947,0.5020,15.35
410,0.0624,17.9666,0.4992,17.20
420,0.0615,18.0286,0.5012,17.20
430,0.0696,17.4904,0.4950,16.95
440,0.0768,17.0662,0.4578,16.05
450,0.0730,17.2854,0.4760,15.94
460,0.0763,17.0940,0.4738,15.41
470,0.0759,17.1179,0.4735,15.11
480,0.0784,16.9741,0.4736,14.73
490,0.0917,16.2952,0.4667,14.07
500,0.3268,10.8100,0.2048,14.03
510,0.3263,10.8164,0.2012,14.03
520,0.3124,11.0048,0.2008,14.08
530,0.3012,11.1638,0.1996,13.63
540,0.3529,10.4752,0.1948,11.73
550,0.3494,10.5185,0.1982,11.78
560,0.3417,10.6158,0.2017,11.00
570,0.3430,10.5995,0.2047,10.39
580,0.3404,10.6318,0.2061,10.11
590,0.3402,10.6349,0.2076,8.89
600,0.3390,10.6505,0.2103,8.76
610,0.3415,10.6186,0.2091,8.76
620,0.3332,10.7247,0.2137,9.50
630,0.3346,10.7075,0.2135,9.08
640,0.3417,10.6155,0.2146,9.95
650,0.3302,10.7645,0.2169,11.40
660,0.3258,10.8226,0.2203,10.88
670,0.3260,10.8201,0.2204,11.57
680,0.3177,10.9320,0.2161,11.50
690,0.3140,10.9823,0.2183,11.64
700,0.3110,11.0247,0.2166,12.10
710,0.3109,11.0261,0.2221,11.71
720,0.3055,11.1027,0.2219,12.21
730,0.2833,11.4299,0.2335,13.79
740,0.2471,12.0231,0.2529,16.11
750,0.2434,12.0897,0.2747,16.93
760,0.2397,12.1546,0.2677,17.52
770,0.2339,12.2618,0.2768,17.33
780,0.2282,12.3688,0.2845,16.93
790,0.2238,12.4528,0.2863,16.90
800,0.1942,13.0702,0.3025,18.27
810,0.1958,13.0343,0.2932,18.41
820,0.1887,13.1949,0.3050,19.08
830,0.1857,13.2649,0.3111,19.55
840,0.1853,13.2730,0.3108,19.67
850,0.1815,13.3636,0.3206,20.08
860,0.1823,13.3442,0.3198,20.02
870,0.1779,13.4514,0.3207,19.48
880,0.1825,13.3407,0.3024,18.52
890,0.1850,13.2802,0.2965,17.61
900,0.1793,13.4159,0.3020,18.11
910,0.1815,13.3631,0.3004,17.44
920,0.1824,13.3418,0.2968,16.49
930,0.1880,13.2097,0.2768,14.09
940,0.1828,13.3333,0.2784,13.48
950,0.1841,13.3014,0.2785,13.08
960,0.1842,13.2989,0.2780,13.28
970,0.1837,13.3103,0.2801,13.16
980,0.2025,12.8885,0.2690,12.36
990,0.1979,12.9871,0.2644,11.99
