Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2105,6.5068,0.8400
1,2,0.2160,6.3955,0.7917
1,3,0.2125,6.4903,0.8429
1,4,0.1936,6.9196,0.7499
1,5,0.1995,6.7587,0.8201
1,6,0.1998,6.7438,0.7487
1,7,0.1944,6.8752,0.7948
1,8,0.1900,7.0129,0.7193
1,9,0.1771,7.2667,0.6913
1,10,0.1739,7.3465,0.8121
1,11,0.1593,7.7118,0.7132
1,12,0.1425,8.2293,0.7700
1,13,0.1397,8.2673,0.6130
1,14,0.1258,8.7705,0.4633
1,15,0.1221,8.9506,0.6306
1,16,0.1091,9.4835,0.7790
1,17,0.1179,9.4187,0.5730
1,18,0.1221,9.1080,0.5955
1,19,0.1083,9.7808,0.6018
1,20,0.0763,11.2399,0.6549
1,21,0.1207,9.5890,0.7258
1,22,0.1064,10.1118,0.6172
1,23,0.0738,11.6415,0.6411
1,24,0.0666,11.8388,0.8015
1,25,0.0917,11.3551,0.7611
2,1,0.1122,10.3282,0.5643
2,2,0.0946,10.9623,0.6863
2,3,0.0761,11.4960,0.6982
2,4,0.0582,12.5909,0.8069
2,5,0.1005,10.8627,0.6563
2,6,0.1097,9.7195,0.6019
2,7,0.0832,10.9514,0.6864
2,8,0.0966,10.3281,0.6775
2,9,0.1031,10.1935,0.7922
2,10,0.1021,10.0086,0.6884
2,11,0.0810,10.9838,0.6310
2,12,0.0888,10.5426,0.7788
2,13,0.0908,10.3932,0.7034
2,14,0.0829,10.8069,0.6001
2,15,0.0860,10.6722,0.7758
2,16,0.0913,10.5744,0.7575
2,17,0.1002,10.4307,0.5744
2,18,0.0890,10.5606,0.8086
2,19,0.0655,11.9672,0.7797
2,20,0.0985,10.3184,0.6371
2,21,0.0679,11.9585,0.8384
2,22,0.0835,11.2921,0.6616
2,23,0.0781,11.2448,0.7952
2,24,0.0853,11.1797,0.7623
2,25,0.1136,10.1407,0.6630
3,1,0.1052,10.3588,0.6260
3,2,0.0827,11.3146,0.7918
3,3,0.0691,11.7805,0.7679
3,4,0.0883,10.9315,0.7413
3,5,0.0853,11.0577,0.7626
3,6,0.0806,11.0611,0.7727
3,7,0.0833,11.0789,0.8094
3,8,0.0782,11.3008,0.7766
3,9,0.0922,10.5482,0.7336
3,10,0.0880,10.6696,0.8197
3,11,0.1048,10.2651,0.7342
3,12,0.0838,11.1713,nan
3,13,0.0904,10.4440,0.7005
3,14,0.0976,10.4749,0.7240
3,15,0.0778,11.1701,0.7607
3,16,0.0712,11.5508,0.7813
3,17,0.0946,10.5261,0.6616
3,18,0.0802,11.1720,0.6980
3,19,0.0808,11.2904,0.7152
3,20,0.0975,10.4140,0.7310
3,21,0.0736,11.4282,0.7811
3,22,0.0805,11.1752,0.7617
3,23,0.1022,10.5722,0.6311
3,24,0.0830,11.6078,0.7396
3,25,0.0905,10.6949,0.8031
4,1,0.1002,10.3300,0.6432
4,2,0.0917,10.9587,0.7183
4,3,0.0960,10.3482,0.7797
4,4,0.0799,11.0699,0.7552
4,5,0.0794,10.8692,0.7609
4,6,0.0814,10.9469,0.8009
4,7,0.0845,10.7156,0.7652
4,8,0.0724,11.4270,0.7510
4,9,0.0801,11.1979,0.8516
4,10,0.0768,11.3826,0.8083
4,11,0.0666,11.9079,0.8416
4,12,0.1076,10.3225,0.7640
4,13,0.0840,11.8389,0.7717
4,14,0.0899,11.3478,0.8181
4,15,0.0857,11.2184,0.8116
4,16,0.0764,11.5013,0.7569
4,17,0.0756,11.4202,0.8339
4,18,0.0934,10.7362,0.6747
4,19,0.0873,10.9190,0.6682
4,20,0.0720,11.5275,0.8196
4,21,0.0849,10.8163,0.8368
4,22,0.0825,11.0681,0.7754
4,23,0.0723,11.4076,0.7393
4,24,0.0892,10.8571,0.7175
4,25,0.0661,11.9321,0.8656
5,1,0.0885,10.8582,0.7536
5,2,0.0794,11.4437,nan
5,3,0.0815,11.3720,nan
5,4,0.0923,11.1955,0.7594
5,5,0.0861,11.1032,0.7898
5,6,0.0856,10.7912,0.7466
5,7,0.0760,11.5075,0.7529
5,8,0.0759,11.4157,0.7523
5,9,0.0869,10.6236,0.7042
5,10,0.0810,11.1906,0.7661
5,11,0.0788,11.2192,0.8033
5,12,0.0817,11.3085,nan
5,13,0.0819,10.9854,0.7282
5,14,0.0939,10.6013,0.7795
5,15,0.0663,12.1833,0.8015
5,16,0.0755,11.3186,0.7667
5,17,0.0847,11.1416,0.7687
5,18,0.0810,11.3755,0.9018
5,19,0.0718,11.5434,0.8696
5,20,0.1082,10.1091,0.7132
5,21,0.0794,11.1654,0.8083
5,22,0.0947,10.6057,0.7114
5,23,0.0862,10.6229,0.7626
5,24,0.0857,10.8825,0.7531
5,25,0.0784,11.3176,0.7783
6,1,0.1000,10.2074,0.6200
6,2,0.0694,11.6945,0.8210
6,3,0.0579,12.6645,0.7449
6,4,0.0861,11.3070,0.7846
6,5,0.0687,12.1292,0.7471
6,6,0.0663,12.0669,0.7346
6,7,0.0656,12.5802,0.8157
6,8,0.0952,10.5738,0.8066
6,9,0.0641,12.5024,0.8306
6,10,0.0789,11.8196,0.8400
6,11,0.0704,11.9168,0.8377
6,12,0.0592,12.6441,0.7438
6,13,0.0640,12.2722,0.8323
6,14,0.0672,12.0817,0.8793
6,15,0.0767,11.4360,0.7605
6,16,0.0631,12.6781,0.8470
6,17,0.0955,10.5709,0.7200
6,18,0.0820,11.4140,0.8188
6,19,0.0629,12.3050,0.8142
6,20,0.0869,10.9792,0.7389
6,21,0.0799,10.9427,0.6609
6,22,0.0679,11.5768,0.7678
6,23,0.0672,11.6709,0.8405
6,24,0.0812,11.0016,0.7401
6,25,0.0869,11.1646,0.7090
7,1,0.0878,11.4113,0.7643
7,2,0.0578,12.3700,0.8057
7,3,0.0536,12.7782,0.8159
7,4,0.0672,12.0416,0.8716
7,5,0.0743,11.9156,0.8506
7,6,0.0648,12.8727,0.8548
7,7,0.0625,12.3750,0.7331
7,8,0.1084,10.5052,0.7393
7,9,0.0921,11.2841,0.7654
7,10,0.0592,12.3066,0.8626
7,11,0.0735,11.7701,0.7579
7,12,0.0747,11.8271,0.7622
7,13,0.0692,12.0070,0.6932
7,14,0.0761,11.6584,0.7328
7,15,0.0654,12.1110,0.8142
7,16,0.0674,12.0645,0.7192
7,17,0.0776,11.7163,0.6512
7,18,0.0576,12.4833,0.7336
7,19,0.0647,12.4931,0.7889
7,20,0.0628,12.1547,0.8449
7,21,0.0563,12.7009,0.8028
7,22,0.0704,12.6403,0.8253
7,23,0.0558,13.4386,0.7804
