Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1186,15.1766,0.4481,0.81
10,0.1157,15.2841,0.4754,2.44
20,0.1129,15.3922,0.4929,3.61
30,0.1133,15.3742,0.4867,5.07
40,0.1084,15.5672,0.5128,6.94
50,0.1082,15.5764,0.5154,7.79
60,0.1082,15.5737,0.5140,7.96
70,0.1080,15.5827,0.5170,8.34
80,0.1079,15.5863,0.5181,8.37
90,0.1092,15.5349,0.5061,8.46
100,0.1078,15.5923,0.5185,8.65
110,0.1087,15.5557,0.5126,8.75
120,0.1089,15.5476,0.5110,8.63
130,0.1097,15.5158,0.5073,8.40
140,0.1095,15.5245,0.5082,8.36
150,0.1095,15.5250,0.5075,8.12
160,0.1081,15.5812,0.5183,8.90
170,0.1081,15.5804,0.5170,9.19
180,0.1061,15.6624,0.5196,8.68
190,0.1066,15.6415,0.5142,8.61
200,0.1052,15.6956,0.5201,7.95
210,0.1049,15.7119,0.5239,7.74
220,0.1040,15.7456,0.5329,9.41
230,0.1040,15.7477,0.5330,9.47
240,0.1042,15.7402,0.5283,9.46
250,0.1039,15.7513,0.5323,9.43
260,0.1039,15.7525,0.5336,9.54
270,0.1039,15.7511,0.5328,9.41
280,0.1042,15.7378,0.5211,8.96
290,0.1044,15.7305,0.5236,9.14
300,0.1044,15.7303,0.5233,9.04
310,0.1049,15.7121,0.5184,8.66
320,0.1051,15.7030,0.5179,7.92
330,0.1072,15.6148,0.5039,6.79
340,0.1061,15.6613,0.5121,7.40
350,0.1062,15.6549,0.5149,8.21
360,0.1062,15.6570,0.5162,8.56
370,0.1061,15.6588,0.5158,8.48
380,0.1059,15.6703,0.5174,8.78
390,0.1055,15.6861,0.5197,9.43
400,0.1053,15.6946,0.5222,9.67
410,0.1053,15.6949,0.5226,9.74
420,0.1053,15.6952,0.5221,9.98
430,0.1050,15.7046,0.5268,11.15
440,0.1116,15.4413,0.5318,13.14
450,0.0847,16.6390,0.5543,15.43
460,0.0830,16.7245,0.5679,16.09
470,0.0831,16.7210,0.5668,16.10
480,0.0831,16.7206,0.5675,15.94
490,0.0830,16.7273,0.5691,16.20
500,0.3560,10.4375,0.2303,16.05
510,0.3514,10.4946,0.2389,16.48
520,0.3464,10.5560,0.2430,16.73
530,0.3465,10.5555,0.2453,16.24
540,0.3476,10.5409,0.2426,14.95
550,0.3399,10.6382,0.2481,13.73
560,0.2874,11.3669,0.2689,13.81
570,0.2678,11.6745,0.2851,15.04
580,0.2595,11.8108,0.2956,16.45
590,0.2439,12.0797,0.3038,15.71
600,0.2413,12.1259,0.2967,14.55
610,0.2386,12.1760,0.2958,13.93
620,0.2302,12.3308,0.3022,13.89
630,0.2206,12.5156,0.3097,13.02
640,0.2145,12.6375,0.3256,13.29
650,0.2154,12.6199,0.3163,12.39
660,0.2160,12.6085,0.3230,13.20
670,0.2177,12.5739,0.3265,13.01
680,0.2151,12.6266,0.3234,12.51
690,0.2134,12.6612,0.3313,12.80
700,0.2130,12.6686,0.3340,13.23
710,0.2136,12.6560,0.3337,14.30
720,0.2161,12.6047,0.3189,13.63
730,0.2187,12.5535,0.3141,13.25
740,0.2194,12.5400,0.3137,13.13
750,0.2238,12.4543,0.3045,12.31
760,0.2263,12.4058,0.3052,12.35
770,0.2266,12.3995,0.3055,12.34
780,0.2252,12.4262,0.3082,13.04
790,0.2312,12.3115,0.3102,12.92
800,0.2323,12.2911,0.3038,12.55
810,0.2352,12.2382,0.3065,12.49
820,0.2400,12.1508,0.3010,12.11
830,0.2397,12.1549,0.3033,13.05
840,0.2405,12.1414,0.3082,13.64
850,0.2389,12.1700,0.3106,14.57
860,0.2728,11.5941,0.2889,12.86
870,0.2736,11.5810,0.2861,12.60
880,0.2687,11.6595,0.3018,13.92
890,0.2647,11.7246,0.3006,13.13
900,0.2649,11.7219,0.2953,12.45
910,0.2651,11.7177,0.2942,12.30
920,0.2654,11.7127,0.2901,12.13
930,0.2656,11.7096,0.2890,12.08
940,0.2656,11.7093,0.2895,12.35
950,0.2658,11.7063,0.2894,12.32
960,0.2882,11.3546,0.2674,10.80
970,0.2962,11.2365,0.2636,10.51
980,0.2976,11.2163,0.2612,10.18
990,0.3075,11.0735,0.2595,9.55
