Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2110,6.4956,0.8005
1,2,0.1808,7.2055,0.7262
1,3,0.1532,7.8640,0.7738
1,4,0.0882,10.5024,0.7551
1,5,0.1123,10.0091,0.8268
1,6,0.1344,9.2335,0.7351
1,7,0.0934,10.9318,0.8371
1,8,0.1174,9.4805,0.7578
1,9,0.1189,9.9106,0.7987
1,10,0.1085,10.7019,0.7858
1,11,0.1102,10.4313,0.7911
1,12,0.0619,12.2601,0.8787
1,13,0.1033,10.3327,0.6906
1,14,0.0727,11.4548,0.8264
1,15,0.0918,10.3577,0.7941
1,16,0.0926,10.1919,0.7063
1,17,0.0832,10.6875,0.8236
1,18,0.0867,10.7866,0.7357
1,19,0.0854,10.6050,0.8129
1,20,0.0673,11.7464,0.8587
1,21,0.0707,11.5256,0.7841
1,22,0.1007,10.4896,0.7958
1,23,0.0778,11.5943,nan
1,24,0.0834,11.1285,0.7267
1,25,0.0757,11.2000,0.7887
2,1,0.0607,12.1024,0.7704
2,2,0.0839,10.8439,0.7878
2,3,0.0856,10.9111,0.7660
2,4,0.0717,11.3343,0.8428
2,5,0.0804,11.0602,0.7447
2,6,0.0597,12.2633,0.7768
2,7,0.0792,11.3688,0.7595
2,8,0.0705,11.8664,0.8441
2,9,0.0744,11.5712,0.7689
2,10,0.0626,12.2595,0.8781
2,11,0.0850,11.0558,0.7619
2,12,0.0747,11.3997,nan
2,13,0.0762,11.0165,0.7063
2,14,0.0655,11.9600,0.8501
2,15,0.0734,11.7477,0.7394
2,16,0.0844,10.9932,0.7341
2,17,0.0801,11.5062,0.7222
2,18,0.0640,11.9605,0.8319
2,19,0.0693,11.5780,0.8459
2,20,0.0697,11.8594,0.8062
2,21,0.0718,11.9986,nan
2,22,0.0608,12.2599,0.7578
2,23,0.0679,11.7369,0.6661
2,24,0.0637,11.7778,0.8270
2,25,0.0510,12.9101,0.7926
3,1,0.0658,11.8514,nan
3,2,0.0629,12.0438,0.8358
3,3,0.0836,11.8802,0.6790
3,4,0.0709,11.6863,0.7235
3,5,0.0759,11.2460,0.6930
3,6,0.0554,12.4409,0.7710
3,7,0.0696,11.4529,0.8138
3,8,0.0602,12.1965,0.8158
3,9,0.0905,10.9900,0.7511
3,10,0.0624,12.5281,0.8468
3,11,0.0787,11.8880,0.7045
3,12,0.0711,11.6632,0.7605
3,13,0.0688,11.9253,0.7953
3,14,0.0757,11.1088,0.7184
3,15,0.0666,11.9203,0.8371
3,16,0.0716,11.4089,0.7841
3,17,0.0638,11.8772,0.8301
3,18,0.0731,11.8988,0.7297
3,19,0.0607,12.3013,0.7976
3,20,0.0579,12.3692,0.7795
3,21,0.0744,11.4992,0.7078
3,22,0.0641,12.1785,0.7594
3,23,0.0544,12.9456,0.8168
3,24,0.0737,11.5839,0.7471
3,25,0.0847,10.9808,0.7488
4,1,0.0620,12.1147,0.8382
4,2,0.0580,12.2996,0.8513
4,3,0.0705,11.5739,0.7722
