Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1200,15.1246,0.4319,0.81
10,0.1065,15.6462,0.4430,3.61
20,0.0908,16.3348,0.4672,4.70
30,0.0891,16.4196,0.4655,5.14
40,0.0882,16.4652,0.4521,5.82
50,0.0816,16.8028,0.4759,7.56
60,0.0850,16.6250,0.4673,8.68
70,0.0852,16.6138,0.4711,9.10
80,0.0822,16.7668,0.4731,9.79
90,0.0812,16.8201,0.4878,10.05
100,0.0807,16.8466,0.4842,10.24
110,0.0748,17.1801,0.4907,11.29
120,0.0756,17.1326,0.4940,11.13
130,0.0742,17.2132,0.4924,10.94
140,0.0743,17.2085,0.4966,9.98
150,0.0716,17.3704,0.4972,9.77
160,0.0707,17.4219,0.4979,9.77
170,0.0710,17.4081,0.5000,10.48
180,0.0675,17.6272,0.5130,10.46
190,0.0682,17.5823,0.5068,10.23
200,0.0644,17.8315,0.5334,12.01
210,0.0612,18.0515,0.5430,13.01
220,0.0674,17.6339,0.5455,14.58
230,0.0783,16.9807,0.5239,13.12
240,0.0963,16.0819,0.5184,11.65
250,0.0966,16.0700,0.5198,11.15
260,0.0965,16.0747,0.5195,11.32
270,0.0979,16.0079,0.4992,11.15
280,0.0998,15.9267,0.5025,12.74
290,0.1016,15.8474,0.4899,13.55
300,0.0997,15.9309,0.5004,15.02
310,0.1106,15.4784,0.4943,16.83
320,0.1065,15.6440,0.5166,18.66
330,0.1050,15.7074,0.5228,19.75
340,0.1048,15.7130,0.5215,21.13
350,0.1024,15.8155,0.5295,21.77
360,0.1025,15.8121,0.5298,21.91
370,0.0997,15.9298,0.5350,20.08
380,0.1022,15.8234,0.5330,19.81
390,0.1004,15.9016,0.5299,18.02
400,0.1020,15.8330,0.5331,17.08
410,0.0999,15.9229,0.5453,15.50
420,0.1010,15.8751,0.5443,15.10
430,0.1009,15.8768,0.5439,15.11
440,0.1018,15.8404,0.5367,14.94
450,0.1011,15.8701,0.5471,14.59
460,0.1014,15.8567,0.5420,13.95
470,0.1030,15.7907,0.5365,13.21
480,0.1061,15.6589,0.5170,12.08
490,0.1070,15.6248,0.5158,11.60
500,0.3477,10.5406,0.2114,9.81
510,0.3154,10.9638,0.2318,8.97
520,0.2889,11.3442,0.2422,9.23
530,0.2861,11.3875,0.2467,9.20
540,0.2856,11.3949,0.2467,9.91
550,0.2852,11.4008,0.2451,9.76
560,0.2848,11.4070,0.2453,9.70
570,0.2850,11.4037,0.2460,9.68
580,0.2844,11.4125,0.2467,9.62
590,0.2844,11.4123,0.2467,9.65
600,0.2881,11.3567,0.2493,10.88
610,0.2811,11.4643,0.2635,12.15
620,0.2806,11.4711,0.2638,12.31
630,0.2810,11.4658,0.2638,11.99
640,0.2813,11.4603,0.2623,11.75
650,0.2814,11.4597,0.2579,11.15
660,0.2785,11.5038,0.2546,10.15
670,0.2792,11.4923,0.2617,11.14
680,0.2765,11.5356,0.2703,11.88
690,0.2695,11.6463,0.2914,13.78
700,0.2692,11.6514,0.2882,13.79
710,0.2687,11.6591,0.2964,14.60
720,0.2749,11.5611,0.3048,15.74
730,0.2905,11.3209,0.2960,15.25
740,0.2911,11.3122,0.2952,15.54
750,0.3078,11.0698,0.2979,16.23
760,0.3056,11.1006,0.3062,16.89
770,0.3029,11.1395,0.3121,17.45
780,0.3037,11.1274,0.3138,17.19
790,0.3056,11.1003,0.3127,17.39
800,0.3019,11.1538,0.3127,17.21
810,0.3036,11.1294,0.3102,16.48
820,0.3039,11.1254,0.3100,16.44
830,0.2799,11.4824,0.3246,17.57
840,0.2660,11.7036,0.3303,17.58
850,0.2433,12.0899,0.3340,16.70
860,0.2398,12.1530,0.3340,15.55
870,0.2383,12.1817,0.3328,15.65
880,0.2387,12.1745,0.3403,16.53
890,0.2336,12.2669,0.3409,17.13
900,0.2323,12.2908,0.3513,17.57
910,0.2321,12.2962,0.3548,17.58
920,0.2285,12.3626,0.3590,17.60
930,0.2284,12.3650,0.3575,17.27
940,0.2317,12.3032,0.3511,17.02
950,0.2340,12.2604,0.3373,16.49
960,0.2369,12.2062,0.3249,16.26
970,0.2386,12.1756,0.3193,16.07
980,0.2385,12.1775,0.3195,16.15
990,0.2448,12.0638,0.3091,15.15
