Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1233,15.0079,0.4376,0.81
10,0.1083,15.5710,0.4953,2.76
20,0.1100,15.5056,0.4967,4.77
30,0.1055,15.6845,0.5260,6.91
40,0.1047,15.7204,0.5415,7.78
50,0.1046,15.7212,0.5423,8.01
60,0.1049,15.7103,0.5392,8.06
70,0.1044,15.7305,0.5433,8.32
80,0.1043,15.7331,0.5434,8.33
90,0.1037,15.7593,0.5478,9.32
100,0.1024,15.8132,0.5587,10.46
110,0.1027,15.8009,0.5552,10.18
120,0.1027,15.8014,0.5553,9.98
130,0.1026,15.8070,0.5557,9.89
140,0.1026,15.8054,0.5531,9.68
150,0.1026,15.8054,0.5531,9.68
160,0.1026,15.8051,0.5529,9.61
170,0.1024,15.8151,0.5544,9.77
180,0.1020,15.8301,0.5585,10.50
190,0.1019,15.8376,0.5589,10.39
200,0.1018,15.8386,0.5593,10.36
210,0.1040,15.7491,0.5440,8.82
220,0.1051,15.7028,0.5339,7.47
230,0.1050,15.7056,0.5318,7.27
240,0.1050,15.7058,0.5309,7.07
250,0.1048,15.7126,0.5318,6.89
260,0.1048,15.7150,0.5312,6.75
270,0.1048,15.7149,0.5311,6.79
280,0.1029,15.7956,0.5370,7.17
290,0.1054,15.6877,0.5269,8.03
300,0.1028,15.7979,0.5574,9.05
310,0.1019,15.8363,0.5641,10.78
320,0.1009,15.8807,0.5676,11.17
330,0.1009,15.8807,0.5676,11.18
340,0.1009,15.8807,0.5675,11.18
350,0.1009,15.8791,0.5664,11.13
360,0.1007,15.8871,0.5719,12.90
370,0.1007,15.8889,0.5720,13.36
380,0.1022,15.8229,0.5698,14.32
390,0.1028,15.7987,0.5750,15.22
400,0.0978,16.0150,0.5926,15.84
410,0.0980,16.0061,0.5921,15.86
420,0.1001,15.9115,0.5818,15.75
430,0.1051,15.7020,0.5748,16.78
440,0.0986,15.9771,0.5919,17.61
450,0.0982,15.9948,0.5981,18.96
460,0.0983,15.9910,0.5985,18.93
470,0.0983,15.9903,0.5974,18.52
480,0.0983,15.9905,0.5975,18.01
490,0.0960,16.0948,0.6092,18.26
500,0.3445,10.5803,0.2293,17.11
510,0.3445,10.5799,0.2323,16.43
520,0.3452,10.5713,0.2316,15.58
530,0.3448,10.5759,0.2327,14.10
540,0.3444,10.5815,0.2314,12.42
550,0.3475,10.5431,0.2199,10.54
560,0.3479,10.5373,0.2172,9.66
570,0.3487,10.5272,0.2167,8.94
580,0.3503,10.5080,0.2125,7.76
590,0.3518,10.4895,0.2111,7.56
600,0.3519,10.4882,0.2108,7.12
610,0.3522,10.4847,0.2113,6.31
620,0.3525,10.4803,0.2077,5.09
630,0.3371,10.6742,0.2156,6.28
640,0.3346,10.7075,0.2209,6.82
650,0.3282,10.7909,0.2256,7.20
660,0.3282,10.7909,0.2256,7.20
670,0.3214,10.8812,0.2347,7.62
680,0.3203,10.8967,0.2392,8.69
690,0.3209,10.8882,0.2383,8.53
700,0.3151,10.9683,0.2484,9.36
710,0.3150,10.9697,0.2539,9.96
720,0.3120,11.0107,0.2635,10.42
730,0.3119,11.0120,0.2633,10.41
740,0.3098,11.0416,0.2638,10.44
750,0.3098,11.0416,0.2638,10.44
760,0.3098,11.0416,0.2641,10.44
770,0.3098,11.0415,0.2640,10.43
780,0.3098,11.0409,0.2646,10.45
790,0.3092,11.0505,0.2692,11.13
800,0.3104,11.0330,0.2691,11.06
810,0.3080,11.0666,0.2780,12.32
820,0.3073,11.0769,0.2775,12.35
830,0.2997,11.1849,0.2897,13.78
840,0.2949,11.2552,0.2900,13.68
850,0.2707,11.6269,0.3022,14.76
860,0.2687,11.6596,0.3040,14.81
870,0.2687,11.6595,0.3039,14.75
880,0.2680,11.6716,0.3017,13.98
890,0.2685,11.6635,0.3001,13.10
900,0.3063,11.0905,0.2994,13.36
910,0.2492,11.9862,0.3095,14.65
920,0.2470,12.0249,0.3160,15.40
930,0.2539,11.9061,0.3151,16.13
940,0.2477,12.0122,0.3266,16.83
950,0.2454,12.0528,0.3354,16.87
960,0.2417,12.1195,0.3385,17.37
970,0.2416,12.1220,0.3405,17.42
980,0.2425,12.1051,0.3390,16.79
990,0.2437,12.0829,0.3353,15.81
