Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1146,15.3272,0.4558,0.81
10,0.1080,15.5820,0.5089,3.10
20,0.1072,15.6158,0.5172,4.11
30,0.1071,15.6211,0.5219,4.37
40,0.1070,15.6257,0.5242,4.77
50,0.1068,15.6329,0.5265,5.22
60,0.1068,15.6333,0.5267,5.41
70,0.1080,15.5842,0.5198,6.22
80,0.1054,15.6892,0.5376,7.06
90,0.1054,15.6892,0.5376,7.06
100,0.1055,15.6838,0.5362,7.08
110,0.1055,15.6837,0.5353,6.93
120,0.1054,15.6894,0.5346,6.65
130,0.1054,15.6887,0.5338,6.76
140,0.1052,15.6959,0.5350,6.79
150,0.1057,15.6777,0.5291,6.72
160,0.1054,15.6905,0.5327,6.89
170,0.1051,15.7022,0.5283,6.73
180,0.1052,15.6986,0.5286,6.71
190,0.1052,15.6992,0.5290,6.76
200,0.1052,15.6962,0.5254,6.76
210,0.1050,15.7039,0.5299,6.83
220,0.1051,15.7038,0.5300,6.82
230,0.1050,15.7078,0.5336,7.09
240,0.1053,15.6952,0.5279,6.90
250,0.1061,15.6589,0.5209,6.78
260,0.1051,15.7007,0.5331,7.38
270,0.1058,15.6733,0.5300,7.83
280,0.1052,15.6978,0.5392,8.45
290,0.1109,15.4680,0.5280,9.81
300,0.1045,15.7261,0.5460,11.26
310,0.1060,15.6651,0.5445,12.76
320,0.0960,16.0957,0.5657,13.76
330,0.0890,16.4243,0.5925,15.09
340,0.0932,16.2216,0.5708,15.77
350,0.0842,16.6630,0.6123,16.75
360,0.0834,16.7069,0.6198,16.97
370,0.0801,16.8809,0.6409,18.85
380,0.0799,16.8912,0.6444,19.15
390,0.0781,16.9898,0.6546,19.90
400,0.0781,16.9901,0.6575,20.89
410,0.0775,17.0253,0.6597,20.53
420,0.0819,16.7833,0.6541,18.85
430,0.0828,16.7372,0.6475,17.80
440,0.0835,16.7009,0.6429,17.44
450,0.0885,16.4461,0.6098,15.98
460,0.0893,16.4115,0.6037,14.66
470,0.0916,16.2987,0.5870,13.51
480,0.0918,16.2891,0.5862,13.49
490,0.0939,16.1928,0.5714,11.92
500,0.3340,10.7142,0.2176,11.39
510,0.3275,10.7999,0.2348,11.17
520,0.3316,10.7461,0.2356,11.60
530,0.3290,10.7804,0.2394,11.27
540,0.3250,10.8335,0.2415,10.68
550,0.3179,10.9297,0.2459,10.08
560,0.3108,11.0275,0.2517,9.34
570,0.2689,11.6570,0.2662,10.97
580,0.2657,11.7087,0.2690,11.37
590,0.2591,11.8168,0.2814,12.19
600,0.2562,11.8670,0.2946,13.33
610,0.2570,11.8526,0.3049,14.12
620,0.2406,12.1395,0.3112,13.77
630,0.2302,12.3316,0.3329,15.42
640,0.2298,12.3382,0.3383,16.12
650,0.2193,12.5422,0.3573,16.56
660,0.2203,12.5213,0.3597,16.99
670,0.2113,12.7031,0.3772,18.07
680,0.1996,12.9497,0.4015,18.74
690,0.2041,12.8530,0.4049,19.10
700,0.1971,13.0061,0.4105,20.23
710,0.1967,13.0134,0.4112,20.59
720,0.2008,12.9240,0.3937,21.15
730,0.2060,12.8140,0.3879,21.05
740,0.2084,12.7636,0.3722,19.61
750,0.2098,12.7348,0.3620,18.93
760,0.2152,12.6247,0.3570,18.33
770,0.2137,12.6534,0.3551,17.42
780,0.2122,12.6854,0.3595,18.45
790,0.2076,12.7805,0.3680,18.66
800,0.2073,12.7854,0.3589,17.52
810,0.2175,12.5777,0.3360,15.69
820,0.2150,12.6269,0.3362,15.07
830,0.2157,12.6137,0.3374,15.18
840,0.2160,12.6067,0.3371,15.46
850,0.2152,12.6241,0.3393,16.10
860,0.2154,12.6198,0.3396,16.26
870,0.2178,12.5719,0.3333,16.19
880,0.2223,12.4832,0.3259,15.44
890,0.2389,12.1699,0.3078,13.62
900,0.2454,12.0539,0.2943,13.19
910,0.2467,12.0297,0.2860,12.28
920,0.2481,12.0064,0.2806,10.93
930,0.2494,11.9839,0.2764,9.99
940,0.2497,11.9786,0.2718,9.39
950,0.2515,11.9462,0.2694,9.14
960,0.2515,11.9476,0.2687,9.11
970,0.2515,11.9472,0.2688,8.98
980,0.2535,11.9122,0.2661,8.57
990,0.2532,11.9180,0.2641,8.18
