Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2026,6.7399,0.7385
1,2,0.1846,7.0958,0.6952
1,3,0.1461,8.1129,0.6966
1,4,0.0828,10.8924,0.7240
1,5,0.1255,9.6901,0.7928
1,6,0.0851,11.0619,0.8490
1,7,0.1317,9.4059,0.7196
1,8,0.1247,10.2187,0.7040
1,9,0.1068,10.1923,0.8036
1,10,0.1069,10.4374,0.8176
1,11,0.0979,10.1843,0.7964
1,12,0.1065,9.9523,0.8054
1,13,0.1035,10.3871,0.7686
1,14,0.0959,10.2552,0.7876
1,15,0.0878,10.7569,0.7859
1,16,0.1020,10.1847,0.7499
1,17,0.0766,10.9963,0.7494
1,18,0.0803,10.7943,0.8463
1,19,0.0901,10.3239,0.8278
1,20,0.0682,11.7342,0.7907
1,21,0.0797,11.7472,0.8508
1,22,0.0912,10.5745,0.7181
1,23,0.0712,11.7138,0.8088
1,24,0.0704,11.5037,0.8066
1,25,0.0581,12.6812,0.8533
2,1,0.0691,11.9619,0.8310
2,2,0.0791,11.3436,0.7005
2,3,0.0714,11.6235,0.8415
2,4,0.0689,11.6449,0.7950
2,5,0.0709,11.4473,0.7509
2,6,0.0689,11.5866,0.8174
2,7,0.0712,11.6042,0.7572
2,8,0.0601,12.4026,0.8512
2,9,0.0771,11.5615,0.7048
2,10,0.0695,12.2995,0.7605
2,11,0.0641,11.8305,0.7925
2,12,0.0706,11.7686,0.7751
2,13,0.0591,12.2776,0.8871
2,14,0.0832,11.0458,0.8456
2,15,0.0738,11.2135,0.7577
2,16,0.0742,11.5739,0.6835
2,17,0.0616,12.1906,0.8706
2,18,0.0786,11.6954,nan
2,19,0.0721,11.5433,0.7911
2,20,0.0683,11.7895,0.7569
2,21,0.0669,11.8696,0.7029
2,22,0.0589,12.4327,0.7618
2,23,0.0614,12.3570,0.8070
2,24,0.0562,12.3284,0.7163
2,25,0.0939,10.5931,0.6309
3,1,0.0699,11.7883,0.7271
3,2,0.0562,12.3076,0.8689
3,3,0.0754,11.2875,0.7679
3,4,0.0536,12.5893,0.8570
3,5,0.0699,11.8154,0.7187
3,6,0.0654,12.1133,0.7544
3,7,0.0827,11.4900,0.8068
3,8,0.0631,12.3260,0.8120
3,9,0.0580,12.4878,0.7973
3,10,0.0698,11.4947,0.6970
3,11,0.0556,12.4759,0.8314
3,12,0.0656,12.0459,0.8426
3,13,0.0631,12.0746,0.7470
3,14,0.0715,11.4566,0.7564
3,15,0.0712,11.9148,0.7526
3,16,0.0936,10.6896,0.6940
3,17,0.0565,12.3005,0.8031
3,18,0.0742,11.2955,0.7153
3,19,0.0614,12.1067,0.7814
3,20,0.0699,11.8823,0.9190
3,21,0.0675,11.6078,0.7768
3,22,0.0791,11.6400,0.7195
3,23,0.0630,12.3488,0.8742
3,24,0.0594,12.2513,0.7569
3,25,0.0596,12.5485,0.8095
4,1,0.0558,12.4211,0.8513
4,2,0.0544,12.7063,0.8307
4,3,0.0606,12.3059,0.7760
4,4,0.0674,12.0262,0.7585
4,5,0.0625,12.0736,0.7348
4,6,0.0659,11.8387,0.7547
4,7,0.0575,12.5240,0.8067
4,8,0.0757,11.6595,0.6439
4,9,0.0513,12.8056,0.8819
4,10,0.0677,11.7595,0.7592
4,11,0.0758,11.7511,0.8204
4,12,0.0793,11.5570,0.7932
4,13,0.0498,12.9693,0.8745
4,14,0.0823,11.0155,0.6963
4,15,0.0525,12.6158,0.8660
4,16,0.0603,12.8079,0.7935
4,17,0.0556,12.7370,0.7828
4,18,0.0621,12.2175,0.7748
4,19,0.0634,12.1325,0.7450
4,20,0.0744,11.6739,0.7523
4,21,0.0613,12.3351,0.7610
4,22,0.0543,12.5652,0.9059
4,23,0.0566,12.4556,0.8071
4,24,0.0646,11.8988,0.7366
4,25,0.0754,11.6652,0.7349
5,1,0.0637,12.0883,0.7198
5,2,0.0553,12.7061,0.8827
5,3,0.0760,11.7816,0.7702
5,4,0.0805,10.9912,0.8781
5,5,0.0548,12.5088,0.7722
5,6,0.0637,11.8058,0.7995
5,7,0.0612,12.0644,0.8737
5,8,0.0539,12.8337,0.7824
5,9,0.0507,13.0031,0.8429
5,10,0.0563,12.7706,0.7247
5,11,0.0602,12.4837,0.7337
5,12,0.0532,13.1613,0.7557
5,13,0.0737,11.6319,0.7531
5,14,0.0515,12.8005,nan
5,15,0.0756,11.8768,nan
