Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1449,14.3073,0.3858,0.81
10,0.1176,15.2134,0.4503,3.04
20,0.1175,15.2176,0.4529,3.69
30,0.1153,15.3008,0.4685,5.33
40,0.0823,16.7646,0.4969,7.14
50,0.0778,17.0101,0.5186,8.27
60,0.0759,17.1141,0.5237,8.66
70,0.0686,17.5537,0.5329,8.97
80,0.0681,17.5853,0.5354,9.04
90,0.0672,17.6424,0.5390,9.56
100,0.0653,17.7720,0.5430,9.67
110,0.0614,18.0370,0.5474,10.34
120,0.0630,17.9254,0.5460,10.88
130,0.0629,17.9327,0.5425,11.40
140,0.0620,17.9927,0.5471,12.63
150,0.0625,17.9606,0.5460,12.96
160,0.0599,18.1456,0.5511,13.10
170,0.0613,18.0428,0.5446,12.97
180,0.0617,18.0162,0.5410,12.85
190,0.0619,18.0009,0.5403,12.85
200,0.0608,18.0794,0.5393,12.77
210,0.0618,18.0102,0.5371,12.37
220,0.0638,17.8666,0.5206,10.47
230,0.0667,17.6742,0.5074,9.51
240,0.0668,17.6701,0.5087,9.50
250,0.0667,17.6763,0.5072,9.78
260,0.0684,17.5663,0.5011,8.85
270,0.0712,17.3920,0.5026,9.62
280,0.0683,17.5756,0.5150,10.01
290,0.0684,17.5680,0.5140,9.69
300,0.0783,16.9818,0.4719,8.76
310,0.0905,16.3500,0.4546,9.32
320,0.0903,16.3597,0.4534,8.99
330,0.0868,16.5313,0.4602,10.59
340,0.0877,16.4854,0.4574,11.62
350,0.0906,16.3466,0.4566,11.56
360,0.0910,16.3286,0.4579,11.75
370,0.0910,16.3265,0.4576,11.89
380,0.0894,16.4024,0.4636,12.73
390,0.0870,16.5238,0.4723,13.83
400,0.0874,16.5036,0.4713,13.83
410,0.0912,16.3163,0.4684,13.67
420,0.0917,16.2954,0.4675,13.67
430,0.0917,16.2944,0.4679,13.18
440,0.1154,15.2945,0.4653,11.94
450,0.1145,15.3308,0.4655,11.94
460,0.1193,15.1511,0.4646,11.23
470,0.1289,14.8169,0.4617,11.83
480,0.0953,16.1288,0.4696,13.35
490,0.0901,16.3685,0.4657,13.95
500,0.3011,11.1648,0.2209,13.91
510,0.3042,11.1213,0.2301,13.65
520,0.3044,11.1174,0.2332,13.01
530,0.2744,11.5684,0.2562,13.48
540,0.2742,11.5716,0.2584,13.89
550,0.2680,11.6716,0.2612,13.90
560,0.2554,11.8801,0.2687,14.03
570,0.2557,11.8751,0.2695,13.47
580,0.2569,11.8543,0.2702,12.52
590,0.2598,11.8063,0.2688,10.81
600,0.2511,11.9536,0.2683,9.23
610,0.2513,11.9507,0.2696,8.98
620,0.2551,11.8844,0.2678,8.72
630,0.2555,11.8782,0.2672,8.69
640,0.2551,11.8848,0.2680,8.70
650,0.2508,11.9597,0.2618,7.87
660,0.2544,11.8973,0.2533,7.17
670,0.2549,11.8893,0.2535,7.17
680,0.2546,11.8937,0.2532,7.17
690,0.2537,11.9086,0.2543,7.23
700,0.2534,11.9150,0.2607,7.88
710,0.2521,11.9360,0.2651,8.37
720,0.2520,11.9386,0.2643,8.48
730,0.2430,12.0957,0.2676,8.65
740,0.2428,12.0995,0.2655,7.98
750,0.2442,12.0755,0.2595,6.97
760,0.2458,12.0456,0.2584,6.72
770,0.2430,12.0962,0.2584,6.77
780,0.2197,12.5345,0.2713,8.66
790,0.2105,12.7195,0.2811,9.42
800,0.2100,12.7297,0.2859,9.86
810,0.2103,12.7244,0.2850,10.14
820,0.2106,12.7185,0.2845,10.14
830,0.2169,12.5893,0.2854,9.96
840,0.2183,12.5612,0.2846,9.81
850,0.2175,12.5773,0.2850,9.81
860,0.2173,12.5816,0.2893,10.35
870,0.2210,12.5085,0.2888,10.53
880,0.2245,12.4406,0.2852,10.36
890,0.2259,12.4129,0.2792,10.04
900,0.2220,12.4878,0.2829,10.24
910,0.2201,12.5256,0.2922,10.94
920,0.2196,12.5368,0.2928,11.14
930,0.2217,12.4937,0.2864,10.52
940,0.2170,12.5866,0.2960,11.74
950,0.2206,12.5168,0.2940,11.76
960,0.2196,12.5365,0.2923,11.71
970,0.2280,12.3731,0.2900,11.42
980,0.2304,12.3280,0.2868,11.02
990,0.2297,12.3409,0.2873,10.73
