Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1181,15.1946,0.4437,0.81
10,0.1192,15.1542,0.4544,2.32
20,0.1196,15.1389,0.4579,3.03
30,0.1156,15.2893,0.4785,4.79
40,0.1130,15.3858,0.4889,5.86
50,0.1083,15.5699,0.5185,8.06
60,0.1084,15.5693,0.5198,8.81
70,0.1072,15.6143,0.5284,9.68
80,0.1068,15.6303,0.5296,9.81
90,0.1077,15.5960,0.5170,10.57
100,0.1057,15.6752,0.5365,11.45
110,0.1051,15.7009,0.5420,11.83
120,0.1048,15.7134,0.5443,12.04
130,0.1048,15.7142,0.5456,12.18
140,0.1048,15.7142,0.5456,12.18
150,0.1048,15.7142,0.5456,12.18
160,0.1019,15.8357,0.5529,12.50
170,0.1018,15.8424,0.5534,12.39
180,0.1019,15.8370,0.5500,12.32
190,0.1017,15.8428,0.5544,12.49
200,0.1000,15.9175,0.5781,13.78
210,0.1000,15.9186,0.5814,14.15
220,0.1007,15.8858,0.5726,13.39
230,0.1009,15.8800,0.5635,11.68
240,0.1027,15.8026,0.5484,10.38
250,0.1043,15.7338,0.5346,9.77
260,0.1042,15.7379,0.5406,9.58
270,0.1036,15.7653,0.5494,9.82
280,0.1037,15.7581,0.5464,9.70
290,0.1050,15.7073,0.5428,9.48
300,0.1040,15.7488,0.5532,10.03
310,0.1039,15.7523,0.5549,9.69
320,0.1032,15.7816,0.5599,9.92
330,0.1030,15.7883,0.5624,11.30
340,0.1038,15.7576,0.5539,11.77
350,0.1043,15.7329,0.5522,12.08
360,0.1028,15.7966,0.5583,12.71
370,0.0954,16.1204,0.5500,13.66
380,0.0959,16.0978,0.5577,14.99
390,0.0954,16.1230,0.5657,16.15
400,0.0931,16.2297,0.5664,16.78
410,0.0976,16.0241,0.5739,16.80
420,0.0612,18.0476,0.6160,18.28
430,0.0590,18.2122,0.6269,18.43
440,0.0630,17.9276,0.6303,18.55
450,0.0532,18.6622,0.6399,19.67
460,0.0490,19.0155,0.6473,20.87
470,0.0496,18.9647,0.6476,20.84
480,0.0500,18.9280,0.6515,20.66
490,0.0488,19.0315,0.6517,20.63
500,0.3389,10.6511,0.2219,20.67
510,0.3190,10.9137,0.2310,19.87
520,0.2962,11.2367,0.2585,20.29
530,0.2942,11.2658,0.2619,19.14
540,0.2948,11.2572,0.2609,18.29
550,0.2879,11.3604,0.2615,17.77
560,0.2876,11.3640,0.2680,16.77
570,0.2889,11.3441,0.2666,15.31
580,0.2875,11.3664,0.2653,14.62
590,0.2797,11.4850,0.2672,13.16
600,0.2802,11.4782,0.2698,12.67
610,0.2745,11.5665,0.2796,13.10
620,0.2682,11.6683,0.2823,13.80
630,0.2790,11.4959,0.2928,12.60
640,0.2691,11.6532,0.2944,11.41
650,0.2392,12.1651,0.2970,11.03
660,0.2424,12.1063,0.3031,11.32
670,0.2319,12.2986,0.3232,13.63
680,0.2296,12.3434,0.3384,15.40
690,0.2236,12.4571,0.3422,15.43
700,0.2169,12.5905,0.3538,16.34
710,0.2128,12.6722,0.3574,17.01
720,0.2063,12.8070,0.3655,17.60
730,0.2062,12.8098,0.3675,18.11
740,0.2037,12.8633,0.3701,18.30
750,0.2057,12.8194,0.3641,17.77
760,0.2050,12.8346,0.3651,17.74
770,0.1991,12.9624,0.3755,18.70
780,0.1991,12.9606,0.3687,17.89
790,0.1992,12.9596,0.3667,17.21
800,0.2006,12.9279,0.3606,16.78
810,0.1999,12.9444,0.3611,16.50
820,0.2008,12.9236,0.3654,16.73
830,0.2009,12.9231,0.3628,16.57
840,0.2014,12.9116,0.3614,16.50
850,0.2012,12.9164,0.3568,16.21
860,0.1994,12.9557,0.3555,16.18
870,0.1962,13.0249,0.3664,16.79
880,0.1772,13.4683,0.3700,16.64
890,0.1560,14.0210,0.3839,17.79
900,0.1644,13.7936,0.3751,17.55
910,0.1697,13.6544,0.3515,16.09
920,0.1733,13.5645,0.3462,15.68
930,0.1677,13.7079,0.3511,15.74
940,0.1735,13.5590,0.3357,14.62
950,0.1862,13.2528,0.3380,13.78
960,0.1715,13.6107,0.3411,12.96
970,0.1796,13.4096,0.3378,12.74
980,0.2012,12.9152,0.3253,11.88
990,0.2042,12.8512,0.3259,11.33
