Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2037,6.6685,0.8728
1,2,0.1911,6.9319,0.8197
1,3,0.1478,8.0366,0.7807
1,4,0.0949,10.1004,nan
1,5,0.0869,10.8703,0.7899
1,6,0.1319,9.5109,0.7840
1,7,0.0958,10.4661,0.8063
1,8,0.1394,9.2787,0.6878
1,9,0.1732,7.7577,0.7113
1,10,0.1454,8.9866,nan
1,11,0.0901,11.1620,0.8520
1,12,0.0694,11.6423,0.9032
1,13,0.0880,10.8244,0.7750
1,14,0.0886,10.5527,0.7139
1,15,0.0859,10.4864,0.8565
1,16,0.0844,10.5915,0.7934
1,17,0.0989,10.4507,0.7040
1,18,0.1024,10.0642,0.6966
1,19,0.0771,11.3254,0.7906
1,20,0.0791,11.6613,0.7429
1,21,0.0853,11.2367,0.7450
1,22,0.0685,12.2404,0.9001
1,23,0.0863,10.9348,0.8150
1,24,0.0730,11.2874,0.7719
1,25,0.0722,11.3814,0.7927
2,1,0.0732,11.2729,0.7272
2,2,0.0812,10.9305,0.7159
2,3,0.0689,11.6603,0.7609
2,4,0.0559,12.7467,0.8323
2,5,0.0580,12.5021,0.8409
2,6,0.0685,12.2274,0.8097
2,7,0.0686,12.1712,0.8126
2,8,0.0669,11.9358,0.8204
2,9,0.0593,12.3871,0.8380
2,10,0.0752,11.5562,0.6784
2,11,0.0680,12.0776,0.7792
2,12,0.0761,11.4109,0.7830
2,13,0.0814,10.7468,nan
2,14,0.0907,10.6054,0.8167
2,15,0.0760,11.5055,0.7466
2,16,0.0636,11.8714,0.8125
2,17,0.0724,11.6411,0.8222
2,18,0.0827,11.2567,0.7518
2,19,0.0554,12.4224,0.8556
2,20,0.0690,11.7066,0.7419
2,21,0.0671,11.7436,0.7925
2,22,0.0758,11.4683,0.7849
2,23,0.0608,12.1917,0.8421
2,24,0.0644,12.0673,0.6813
2,25,0.0626,12.4289,0.7852
3,1,0.0586,12.3271,0.8699
3,2,0.0754,11.7261,0.7646
3,3,0.0485,13.2968,0.8461
3,4,0.0740,11.5388,0.7280
3,5,0.0655,11.9910,0.7435
3,6,0.0744,11.4000,0.8180
3,7,0.0628,12.1244,0.7621
3,8,0.0622,12.0105,0.7706
3,9,0.0730,11.8418,0.7215
3,10,0.0610,12.5093,0.8241
3,11,0.0476,13.2101,0.8048
3,12,0.0589,12.3014,0.8025
3,13,0.0666,12.0061,nan
3,14,0.0542,12.7337,0.8888
3,15,0.0750,11.7866,0.8136
3,16,0.0546,12.8933,0.8538
3,17,0.0655,11.9000,0.7864
3,18,0.0637,12.1248,0.8713
3,19,0.0515,13.1911,0.8775
3,20,0.0515,12.8487,0.8561
3,21,0.0557,12.5076,0.8696
3,22,0.0621,12.2775,0.7608
3,23,0.0543,12.7177,0.7373
3,24,0.0548,12.7179,0.8174
3,25,0.0784,11.3021,0.8224
4,1,0.0676,11.9758,0.8035
4,2,0.0692,11.8976,0.7364
4,3,0.0634,11.9709,0.8173
4,4,0.0620,12.2252,0.8487
4,5,0.0667,12.2778,0.7260
4,6,0.0767,12.0265,0.7470
4,7,0.0601,12.8357,0.7868
4,8,0.0626,12.2929,0.7684
4,9,0.0780,11.2904,0.7066
4,10,0.0627,11.9745,0.8454
4,11,0.0614,12.0720,0.7881
4,12,0.0647,11.9485,0.7898
4,13,0.0736,11.7673,0.7961
4,14,0.0760,11.5448,nan
4,15,0.0648,11.9501,0.8074
4,16,0.0590,12.1103,0.8272
4,17,0.0589,12.3155,0.8338
4,18,0.0670,11.7140,0.7689
4,19,0.0714,11.8597,0.7825
4,20,0.0531,12.7304,0.8426
4,21,0.0603,13.1948,0.8213
4,22,0.0725,12.0199,0.7902
4,23,0.0577,12.9786,0.8007
4,24,0.0491,13.2086,0.7911
4,25,0.0641,11.8923,nan
5,1,0.0717,11.4511,0.7028
5,2,0.0616,12.0825,0.8243
5,3,0.0793,11.4837,0.6241
5,4,0.0690,11.7655,0.7814
5,5,0.0761,11.8378,0.6859
5,6,0.0624,12.1899,0.7657
5,7,0.0716,11.8268,0.7921
5,8,0.0534,12.6583,0.7816
5,9,0.0592,12.2516,0.8185
5,10,0.0662,12.4899,0.7276
5,11,0.0532,12.9465,nan
5,12,0.0585,12.3618,0.7550
5,13,0.0614,12.2933,0.7976
5,14,0.0661,12.4135,0.7820
5,15,0.0583,12.2696,0.8400
5,16,0.0602,12.2240,0.7513
5,17,0.0565,12.6634,0.8105
5,18,0.0632,12.3389,0.8099
5,19,0.0715,12.0031,0.8278
5,20,0.0570,12.6850,0.8139
5,21,0.0456,13.6199,0.8879
5,22,0.0449,13.3804,0.8950
5,23,0.0508,12.9650,0.7716
5,24,0.0656,12.3630,0.8125
5,25,0.0714,11.9971,0.7836
6,1,0.0527,12.9222,nan
6,2,0.0541,12.8066,0.8188
6,3,0.0457,13.3011,0.8248
6,4,0.0456,13.3471,0.7942
6,5,0.0603,12.2699,0.8307
6,6,0.0665,12.3469,0.8314
6,7,0.0641,12.1694,0.7992
6,8,0.0601,12.2415,0.7850
6,9,0.0495,12.9262,0.7930
6,10,0.0507,13.2539,0.8463
6,11,0.0585,12.5557,0.8110
6,12,0.0500,13.2235,0.8381
6,13,0.0600,12.6221,0.8124
6,14,0.0778,11.7926,0.7449
6,15,0.0645,12.4983,0.7675
6,16,0.0532,12.6586,0.8504
6,17,0.0497,13.0872,0.7274
6,18,0.0624,11.9937,0.8293
6,19,0.0583,12.5046,0.8424
6,20,0.0522,12.9398,0.7552
6,21,0.0530,12.9209,0.8386
6,22,0.0550,12.8371,0.8718
6,23,0.0626,12.4667,0.7403
6,24,0.0553,12.5358,0.8412
6,25,0.0594,12.6541,0.8316
7,1,0.0558,12.6236,0.8425
7,2,0.0558,12.8214,0.7627
7,3,0.0542,13.2089,0.8826
7,4,0.0604,12.5143,0.7660
7,5,0.0618,12.1270,0.7036
7,6,0.0635,12.7917,0.8360
7,7,0.0488,13.2181,0.7643
7,8,0.0562,12.5727,0.7488
7,9,0.0557,12.6542,0.7249
7,10,0.0571,12.7099,0.8064
7,11,0.0600,12.2771,0.7966
7,12,0.0540,12.6572,0.8747
7,13,0.0598,12.2840,0.7818
7,14,0.0476,13.4660,0.8145
7,15,0.0645,12.2764,0.8308
7,16,0.0593,12.2680,0.7224
7,17,0.0792,11.6722,0.8387
7,18,0.0553,12.6778,0.8628
7,19,0.0581,12.3759,0.7474
7,20,0.0611,12.2652,0.7964
7,21,0.0511,12.9077,0.7879
7,22,0.0536,12.8541,0.8366
7,23,0.0544,12.8688,0.8830
7,24,0.0529,12.8315,0.7909
7,25,0.0471,13.1929,0.8964
8,1,0.0596,12.6950,0.8137
8,2,0.0587,12.4766,0.7756
8,3,0.0545,12.8962,0.6957
8,4,0.0552,12.7418,0.8145
8,5,0.0539,12.7642,0.8182
8,6,0.0660,12.0344,0.7263
8,7,0.0447,13.4084,0.8755
8,8,0.0584,12.5052,0.7941
8,9,0.0526,13.0107,0.8763
8,10,0.0698,12.2403,0.8031
8,11,0.0592,13.0952,0.7250
