Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0607,18.0850,0.4962,0.81
10,0.0564,18.4016,0.5407,2.62
20,0.0538,18.6104,0.5636,4.48
30,0.0509,18.8490,0.5895,6.05
40,0.0506,18.8747,0.5899,8.61
50,0.0482,19.0844,0.6084,9.77
60,0.0487,19.0394,0.6018,10.02
70,0.0484,19.0736,0.5978,11.88
80,0.0448,19.4074,0.6259,12.60
90,0.0445,19.4376,0.6347,13.29
100,0.0442,19.4621,0.6392,13.64
110,0.0445,19.4321,0.6392,13.97
120,0.0442,19.4588,0.6389,14.88
130,0.0408,19.8094,0.6645,15.74
140,0.0399,19.9115,0.6792,16.09
150,0.0403,19.8605,0.6766,16.26
160,0.0401,19.8902,0.6812,16.59
170,0.0399,19.9052,0.6834,16.72
180,0.0404,19.8551,0.6806,16.91
190,0.0377,20.1536,0.6857,17.43
200,0.0375,20.1730,0.6884,17.94
210,0.0374,20.1880,0.6918,18.41
220,0.0377,20.1571,0.6906,18.95
230,0.0369,20.2480,0.6986,19.71
240,0.0395,19.9537,0.6860,20.17
250,0.0364,20.3063,0.7054,21.11
260,0.0363,20.3163,0.7061,21.32
270,0.0357,20.3867,0.7130,21.78
280,0.0351,20.4588,0.7190,21.96
290,0.0351,20.4588,0.7190,21.96
300,0.0351,20.4588,0.7190,21.96
310,0.0351,20.4588,0.7190,21.96
320,0.0354,20.4302,0.7140,22.06
330,0.0350,20.4710,0.7185,22.16
340,0.0356,20.3982,0.7145,22.44
350,0.0346,20.5327,0.7242,22.63
360,0.0346,20.5311,0.7258,23.39
370,0.0346,20.5311,0.7258,23.39
380,0.0346,20.5317,0.7258,23.40
390,0.0345,20.5374,0.7263,23.45
400,0.0345,20.5381,0.7264,23.48
410,0.0343,20.5688,0.7312,24.19
420,0.0342,20.5811,0.7323,24.57
430,0.0339,20.6110,0.7396,25.47
440,0.0331,20.7226,0.7521,27.29
450,0.0323,20.8293,0.7610,28.93
460,0.0322,20.8396,0.7633,29.10
470,0.0320,20.8613,0.7704,30.27
480,0.0320,20.8694,0.7772,31.97
490,0.0300,21.1459,0.7861,33.81
500,0.0300,21.1451,0.7864,34.45
510,0.0266,21.6661,0.7934,35.83
520,0.0266,21.6619,0.7934,35.86
530,0.0224,22.4190,0.8016,37.43
540,0.0222,22.4559,0.8045,38.12
550,0.0218,22.5314,0.8097,39.58
560,0.0218,22.5289,0.8099,39.89
570,0.0219,22.5222,0.8090,40.30
580,0.0218,22.5400,0.8120,40.66
590,0.0218,22.5400,0.8120,40.66
600,0.0218,22.5422,0.8124,40.76
610,0.0218,22.5391,0.8122,40.95
620,0.0223,22.4417,0.8071,41.02
630,0.0218,22.5402,0.8119,41.08
640,0.0218,22.5402,0.8119,41.08
650,0.0218,22.5402,0.8119,41.08
660,0.0218,22.5415,0.8121,41.14
670,0.0217,22.5442,0.8123,41.21
680,0.0217,22.5450,0.8124,41.27
690,0.0217,22.5450,0.8124,41.27
700,0.0217,22.5549,0.8131,41.30
710,0.0217,22.5555,0.8132,41.32
720,0.0217,22.5555,0.8132,41.32
730,0.0217,22.5551,0.8132,41.35
740,0.0217,22.5551,0.8132,41.35
750,0.0217,22.5558,0.8133,41.37
760,0.0217,22.5558,0.8133,41.37
770,0.0217,22.5558,0.8133,41.37
780,0.0217,22.5558,0.8133,41.37
790,0.0217,22.5558,0.8133,41.37
800,0.0214,22.6144,0.8150,41.50
810,0.0198,22.9493,0.8210,42.32
820,0.0196,22.9935,0.8224,42.61
830,0.0201,22.8906,0.8079,43.60
840,0.0179,23.3835,0.8339,44.11
850,0.0179,23.3835,0.8339,44.11
860,0.0179,23.3884,0.8340,44.31
870,0.0165,23.7326,0.8367,44.72
880,0.0146,24.2695,0.8544,45.27
890,0.0134,24.6619,0.8569,45.47
900,0.0133,24.6852,0.8575,45.50
910,0.0130,24.7622,0.8584,45.77
920,0.0133,24.6777,0.8605,46.42
930,0.0131,24.7539,0.8642,48.39
940,0.0131,24.7461,0.8658,49.38
950,0.0131,24.7615,0.8671,49.67
960,0.0130,24.7728,0.8676,49.74
970,0.0130,24.7732,0.8677,49.80
980,0.0128,24.8500,0.8744,51.58
990,0.0130,24.7666,0.8731,52.56
