Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1114,15.4477,0.4611,0.81
10,0.1113,15.4540,0.4672,2.21
20,0.1082,15.5738,0.4887,3.54
30,0.1069,15.6290,0.5021,5.21
40,0.1047,15.7188,0.5159,6.36
50,0.1048,15.7154,0.5165,7.68
60,0.1033,15.7748,0.5235,9.21
70,0.1031,15.7864,0.5278,9.79
80,0.1033,15.7770,0.5257,9.87
90,0.1029,15.7924,0.5300,10.48
100,0.1029,15.7924,0.5300,10.48
110,0.1027,15.8014,0.5322,10.62
120,0.1026,15.8060,0.5322,10.43
130,0.1024,15.8152,0.5342,10.36
140,0.1044,15.7311,0.5285,11.45
150,0.1074,15.6070,0.5345,12.24
160,0.1007,15.8866,0.5532,14.10
170,0.0929,16.2362,0.5603,14.70
180,0.0939,16.1919,0.5502,15.22
190,0.0929,16.2384,0.5607,15.09
200,0.0926,16.2497,0.5607,15.18
210,0.0926,16.2499,0.5611,15.19
220,0.0955,16.1164,0.5497,14.46
230,0.0937,16.2020,0.5566,14.94
240,0.0949,16.1442,0.5466,14.01
250,0.0979,16.0095,0.5255,13.95
260,0.1087,15.5542,0.5243,13.58
270,0.1056,15.6809,0.5475,13.94
280,0.1054,15.6914,0.5474,14.58
290,0.1053,15.6940,0.5485,14.44
300,0.1053,15.6945,0.5485,14.45
310,0.1054,15.6897,0.5464,14.71
320,0.1053,15.6932,0.5501,15.38
330,0.1065,15.6453,0.5412,14.47
340,0.1056,15.6829,0.5477,14.91
350,0.1057,15.6782,0.5472,15.06
360,0.1044,15.7299,0.5440,14.51
370,0.1041,15.7449,0.5455,14.56
380,0.1040,15.7484,0.5453,14.51
390,0.1041,15.7435,0.5439,14.74
400,0.1049,15.7088,0.5381,14.32
410,0.1052,15.6980,0.5351,13.49
420,0.1046,15.7218,0.5338,12.65
430,0.1047,15.7183,0.5359,11.93
440,0.1048,15.7155,0.5267,10.29
450,0.1048,15.7143,0.5256,10.00
460,0.1048,15.7143,0.5255,9.99
470,0.1052,15.6988,0.5225,9.43
480,0.1053,15.6948,0.5228,9.29
490,0.1058,15.6744,0.5210,8.94
500,0.3538,10.4651,0.2203,8.88
510,0.3535,10.4678,0.2234,8.93
520,0.3525,10.4808,0.2280,8.67
530,0.3520,10.4866,0.2291,8.62
540,0.3523,10.4829,0.2301,8.61
550,0.3517,10.4899,0.2308,8.83
560,0.3502,10.5090,0.2286,8.81
570,0.3515,10.4930,0.2253,8.12
580,0.3505,10.5055,0.2263,7.37
590,0.3461,10.5601,0.2268,6.89
600,0.3454,10.5695,0.2310,7.94
610,0.3464,10.5565,0.2369,9.24
620,0.3451,10.5729,0.2375,9.32
630,0.3456,10.5669,0.2378,9.38
640,0.3453,10.5701,0.2395,9.39
650,0.3444,10.5811,0.2438,9.54
660,0.3444,10.5817,0.2441,9.54
670,0.3445,10.5800,0.2440,9.55
680,0.3445,10.5800,0.2440,9.54
690,0.3445,10.5800,0.2440,9.53
700,0.3445,10.5803,0.2441,9.44
710,0.3445,10.5804,0.2442,9.43
720,0.3445,10.5803,0.2442,9.46
730,0.3655,10.3235,0.2581,10.72
740,0.3536,10.4669,0.2786,12.93
750,0.2613,11.7816,0.3089,15.38
760,0.2458,12.0466,0.3344,17.29
770,0.2414,12.1249,0.3457,17.24
780,0.2420,12.1132,0.3449,17.10
790,0.2424,12.1067,0.3417,16.86
800,0.2458,12.0471,0.3373,16.45
810,0.2465,12.0337,0.3353,16.15
820,0.2482,12.0049,0.3389,17.01
830,0.2354,12.2350,0.3458,17.33
840,0.2087,12.7577,0.3625,19.05
850,0.2079,12.7736,0.3547,17.88
860,0.1801,13.3960,0.3771,18.43
870,0.1740,13.5459,0.4000,19.35
880,0.1735,13.5591,0.4092,20.25
890,0.1711,13.6201,0.4155,20.87
900,0.1687,13.6809,0.4154,20.57
910,0.1698,13.6521,0.4056,19.46
920,0.1710,13.6218,0.3955,18.03
930,0.1777,13.4547,0.3712,16.63
940,0.1813,13.3673,0.3570,15.20
950,0.1676,13.7104,0.3621,15.75
960,0.1695,13.6606,0.3536,15.48
970,0.1703,13.6401,0.3521,15.42
980,0.1929,13.0979,0.3356,15.51
990,0.1969,13.0102,0.3314,15.12
