Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0802,16.8412,0.4709,0.81
10,0.0794,16.8827,0.4810,1.50
20,0.0792,16.8937,0.4817,1.88
30,0.0784,16.9418,0.4902,2.81
40,0.0773,17.0027,0.5008,4.08
50,0.0748,17.1454,0.5140,5.38
60,0.0747,17.1474,0.5135,6.17
70,0.0747,17.1474,0.5135,6.17
80,0.0746,17.1532,0.5145,6.75
90,0.0746,17.1560,0.5165,7.63
100,0.0746,17.1573,0.5162,7.83
110,0.0746,17.1567,0.5163,7.92
120,0.0746,17.1586,0.5173,8.20
130,0.0735,17.2175,0.5242,8.82
140,0.0730,17.2516,0.5329,10.32
150,0.0731,17.2448,0.5336,10.64
160,0.0733,17.2311,0.5370,12.37
170,0.0726,17.2731,0.5362,13.83
180,0.0718,17.3225,0.5277,14.81
190,0.0714,17.3475,0.5288,15.01
200,0.0705,17.4014,0.5298,15.14
210,0.0705,17.4014,0.5303,15.17
220,0.0697,17.4481,0.5311,15.30
230,0.0697,17.4481,0.5311,15.30
240,0.0690,17.4927,0.5319,15.59
250,0.0652,17.7418,0.5441,17.04
260,0.0652,17.7393,0.5435,17.17
270,0.0652,17.7393,0.5435,17.17
280,0.0652,17.7393,0.5435,17.17
290,0.0652,17.7386,0.5442,17.40
300,0.0652,17.7394,0.5449,17.55
310,0.0652,17.7395,0.5449,17.57
320,0.0652,17.7395,0.5449,17.63
330,0.0652,17.7395,0.5449,17.63
340,0.0652,17.7395,0.5449,17.63
350,0.0652,17.7395,0.5449,17.63
360,0.0652,17.7395,0.5449,17.63
370,0.0652,17.7395,0.5449,17.63
380,0.0652,17.7395,0.5449,17.63
390,0.0652,17.7395,0.5449,17.63
400,0.0652,17.7395,0.5449,17.63
410,0.0652,17.7395,0.5449,17.63
420,0.0652,17.7398,0.5450,17.73
430,0.0652,17.7398,0.5450,17.73
440,0.0652,17.7398,0.5451,17.76
450,0.0652,17.7398,0.5451,17.76
460,0.0652,17.7398,0.5451,17.76
470,0.0652,17.7398,0.5451,17.76
480,0.0652,17.7398,0.5451,17.76
490,0.0652,17.7398,0.5451,17.76
500,0.0652,17.7398,0.5451,17.76
510,0.0652,17.7398,0.5451,17.76
520,0.0645,17.7896,0.5483,18.31
530,0.0652,17.7389,0.5461,18.70
540,0.0606,18.0570,0.5600,19.71
550,0.0583,18.2255,0.5773,20.56
560,0.0585,18.2097,0.5767,20.89
570,0.0583,18.2303,0.5804,21.54
580,0.0584,18.2178,0.5836,22.19
590,0.0584,18.2178,0.5836,22.19
600,0.0584,18.2217,0.5841,22.45
610,0.0584,18.2217,0.5841,22.45
620,0.0584,18.2217,0.5841,22.45
630,0.0583,18.2229,0.5844,22.48
640,0.0584,18.2208,0.5843,22.58
650,0.0584,18.2208,0.5843,22.58
660,0.0570,18.3257,0.5927,23.10
670,0.0546,18.5136,0.6197,25.35
680,0.0545,18.5162,0.6204,26.00
690,0.0545,18.5215,0.6222,26.26
700,0.0544,18.5242,0.6241,27.05
710,0.0544,18.5244,0.6250,27.41
720,0.0544,18.5244,0.6250,27.41
730,0.0544,18.5248,0.6252,27.51
740,0.0544,18.5258,0.6258,27.79
750,0.0544,18.5258,0.6258,27.79
760,0.0544,18.5258,0.6258,27.79
770,0.0544,18.5258,0.6258,27.79
780,0.0543,18.5368,0.6274,28.05
790,0.0543,18.5368,0.6274,28.05
800,0.0543,18.5368,0.6274,28.05
810,0.0543,18.5368,0.6274,28.05
820,0.0543,18.5368,0.6274,28.05
830,0.0543,18.5368,0.6274,28.05
840,0.0543,18.5368,0.6274,28.05
850,0.0543,18.5368,0.6274,28.05
860,0.0543,18.5371,0.6275,28.06
870,0.0543,18.5375,0.6276,28.09
880,0.0543,18.5374,0.6276,28.10
890,0.0543,18.5374,0.6276,28.10
900,0.0543,18.5374,0.6276,28.10
910,0.0543,18.5374,0.6276,28.10
920,0.0543,18.5374,0.6276,28.10
930,0.0543,18.5374,0.6276,28.10
940,0.0543,18.5374,0.6276,28.10
950,0.0542,18.5403,0.6284,28.22
960,0.0542,18.5403,0.6284,28.22
970,0.0542,18.5419,0.6288,28.45
980,0.0542,18.5440,0.6289,28.71
990,0.0542,18.5450,0.6292,28.74
