Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1152,15.3024,0.4401,0.81
10,0.1089,15.5486,0.4794,2.15
20,0.1079,15.5879,0.4831,2.62
30,0.1075,15.6031,0.4891,4.83
40,0.1051,15.7022,0.5018,5.42
50,0.1051,15.7020,0.5010,5.62
60,0.1052,15.6983,0.4966,6.49
70,0.1050,15.7065,0.4992,6.53
80,0.1050,15.7052,0.4996,6.59
90,0.1052,15.6991,0.4955,6.90
100,0.1049,15.7093,0.4984,7.04
110,0.1053,15.6929,0.4925,7.18
120,0.1053,15.6937,0.4926,7.23
130,0.1055,15.6860,0.4906,7.19
140,0.1053,15.6927,0.4960,7.79
150,0.1053,15.6921,0.4958,7.76
160,0.1054,15.6892,0.4965,8.46
170,0.1054,15.6899,0.4964,8.52
180,0.1054,15.6892,0.4957,8.52
190,0.1054,15.6877,0.4962,8.43
200,0.1055,15.6849,0.4952,8.25
210,0.1081,15.5787,0.4836,6.33
220,0.1111,15.4591,0.4703,7.26
230,0.1073,15.6104,0.4764,7.98
240,0.1074,15.6077,0.4757,7.98
250,0.1034,15.7708,0.4967,9.19
260,0.1031,15.7848,0.4971,9.25
270,0.1007,15.8867,0.5056,10.74
280,0.0988,15.9714,0.5197,11.32
290,0.0988,15.9696,0.5201,12.61
300,0.0904,16.3570,0.5407,13.98
310,0.0856,16.5940,0.5547,14.67
320,0.0841,16.6674,0.5654,14.90
330,0.0839,16.6795,0.5638,14.96
340,0.0844,16.6568,0.5617,14.40
350,0.0856,16.5939,0.5491,13.76
360,0.0810,16.8312,0.5633,14.17
370,0.0809,16.8401,0.5646,15.37
380,0.0804,16.8678,0.5703,15.58
390,0.0818,16.7892,0.5587,14.39
400,0.0833,16.7124,0.5558,14.44
410,0.0826,16.7472,0.5565,13.95
420,0.0830,16.7293,0.5552,14.55
430,0.0829,16.7316,0.5543,15.05
440,0.0854,16.6021,0.5404,14.79
450,0.0856,16.5912,0.5379,15.29
460,0.0925,16.2542,0.5199,14.52
470,0.0928,16.2431,0.5187,14.07
480,0.0925,16.2562,0.5168,13.73
490,0.0936,16.2033,0.5117,13.45
500,0.3091,11.0513,0.2188,13.16
510,0.3112,11.0221,0.2143,12.47
520,0.3269,10.8082,0.2103,11.95
530,0.3337,10.7184,0.2103,12.13
540,0.3333,10.7234,0.2131,12.68
550,0.3400,10.6373,0.2165,12.43
560,0.3400,10.6373,0.2191,12.76
570,0.3220,10.8733,0.2336,13.77
580,0.3196,10.9065,0.2407,13.72
590,0.2991,11.1936,0.2438,12.25
600,0.3030,11.1381,0.2430,12.09
610,0.3075,11.0731,0.2417,10.48
620,0.3030,11.1374,0.2471,9.70
630,0.2569,11.8542,0.2651,10.81
640,0.2515,11.9471,0.2766,12.02
650,0.2485,11.9991,0.2845,13.03
660,0.2473,12.0195,0.3001,15.31
670,0.2490,11.9898,0.3009,15.64
680,0.2499,11.9752,0.2930,15.76
690,0.2481,12.0057,0.2967,15.84
700,0.2478,12.0107,0.2997,15.20
710,0.2478,12.0106,0.2996,15.26
720,0.2469,12.0264,0.3027,15.45
730,0.2408,12.1349,0.3195,16.50
740,0.2422,12.1105,0.3128,15.65
750,0.2443,12.0729,0.3108,15.22
760,0.2443,12.0730,0.3113,15.15
770,0.2443,12.0734,0.3122,15.38
780,0.2446,12.0679,0.3134,15.54
790,0.2469,12.0274,0.3092,15.09
800,0.2494,11.9827,0.3088,14.83
810,0.2729,11.5920,0.3002,13.88
820,0.2700,11.6386,0.2730,12.26
830,0.2826,11.4409,0.2590,11.05
840,0.2997,11.1849,0.2571,10.30
850,0.3254,10.8284,0.2463,9.11
860,0.3302,10.7638,0.2436,8.85
870,0.3310,10.7539,0.2434,8.88
880,0.3269,10.8075,0.2451,9.76
890,0.3259,10.8207,0.2466,9.73
900,0.3255,10.8261,0.2468,9.73
910,0.3259,10.8218,0.2470,9.73
920,0.3249,10.8348,0.2470,9.79
930,0.3245,10.8403,0.2476,9.79
940,0.3251,10.8314,0.2443,9.39
950,0.3252,10.8312,0.2436,9.39
960,0.3257,10.8243,0.2434,9.64
970,0.3252,10.8305,0.2454,9.68
980,0.3257,10.8247,0.2441,9.80
990,0.3256,10.8259,0.2432,9.67
