Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1197,15.1364,0.4402,0.81
10,0.1104,15.4863,0.4875,3.02
20,0.1100,15.5026,0.4979,3.86
30,0.1086,15.5597,0.5102,4.84
40,0.1082,15.5753,0.5131,5.88
50,0.1081,15.5804,0.5153,6.33
60,0.1083,15.5733,0.5152,6.84
70,0.1081,15.5801,0.5185,7.12
80,0.1068,15.6337,0.5130,7.57
90,0.1059,15.6678,0.5158,8.00
100,0.1060,15.6644,0.5155,8.18
110,0.1028,15.7970,0.5070,9.24
120,0.1046,15.7245,0.5132,9.83
130,0.1065,15.6425,0.5074,9.94
140,0.1062,15.6568,0.5062,10.00
150,0.1064,15.6502,0.5030,9.97
160,0.1066,15.6401,0.5034,10.65
170,0.1066,15.6398,0.5034,10.64
180,0.1071,15.6201,0.5029,10.85
190,0.1071,15.6187,0.5017,10.48
200,0.0982,15.9965,0.5197,11.27
210,0.0993,15.9499,0.5254,10.95
220,0.0972,16.0415,0.5446,10.83
230,0.0982,15.9954,0.5402,10.62
240,0.0989,15.9645,0.5349,10.27
250,0.0985,15.9830,0.5385,10.24
260,0.0986,15.9807,0.5398,10.53
270,0.0976,16.0228,0.5493,11.72
280,0.0977,16.0202,0.5528,12.26
290,0.0988,15.9719,0.5421,11.94
300,0.0864,16.5519,0.5520,12.58
310,0.0852,16.6136,0.5577,13.13
320,0.0869,16.5281,0.5551,12.99
330,0.0860,16.5740,0.5653,13.53
340,0.0872,16.5125,0.5666,14.61
350,0.0886,16.4429,0.5557,14.94
360,0.0864,16.5514,0.5680,15.34
370,0.0843,16.6591,0.5788,16.13
380,0.0831,16.7233,0.5881,16.23
390,0.0870,16.5250,0.5802,15.48
400,0.0915,16.3058,0.5847,15.18
410,0.0914,16.3071,0.5854,14.75
420,0.0929,16.2366,0.5769,14.47
430,0.0862,16.5628,0.5485,14.20
440,0.0953,16.1278,0.5311,13.07
450,0.0924,16.2592,0.5501,12.43
460,0.0925,16.2576,0.5494,11.66
470,0.0903,16.3601,0.5652,13.93
480,0.0906,16.3451,0.5576,14.49
490,0.0899,16.3816,0.5592,14.59
500,0.3267,10.8110,0.2212,14.05
510,0.3222,10.8708,0.2354,15.32
520,0.3157,10.9597,0.2469,15.60
530,0.3411,10.6229,0.2548,15.09
540,0.3402,10.6354,0.2608,15.00
550,0.3400,10.6379,0.2626,14.49
560,0.3394,10.6452,0.2647,14.66
570,0.3382,10.6602,0.2681,15.18
580,0.3385,10.6567,0.2721,15.19
590,0.3350,10.7018,0.2778,15.11
600,0.3345,10.7078,0.2804,15.14
610,0.3349,10.7036,0.2816,15.10
620,0.3229,10.8609,0.2957,15.68
630,0.2824,11.4442,0.3066,14.74
640,0.2706,11.6284,0.3234,15.69
650,0.2698,11.6417,0.3261,16.25
660,0.2698,11.6423,0.3306,17.13
670,0.2693,11.6496,0.3334,16.93
680,0.2688,11.6578,0.3316,16.36
690,0.2861,11.3869,0.3284,15.94
700,0.2868,11.3765,0.3213,14.49
710,0.2895,11.3364,0.3126,13.97
720,0.2932,11.2810,0.3067,13.93
730,0.2932,11.2810,0.3066,13.92
740,0.2941,11.2667,0.3048,13.69
750,0.2934,11.2772,0.3088,13.97
760,0.2935,11.2759,0.3103,14.25
770,0.2939,11.2695,0.3149,14.33
780,0.3016,11.1576,0.3152,14.59
790,0.3102,11.0355,0.3109,14.32
800,0.3207,10.8909,0.3045,13.89
810,0.3218,10.8764,0.2990,13.68
820,0.3242,10.8440,0.2958,13.29
830,0.3349,10.7034,0.2830,12.45
840,0.3350,10.7017,0.2809,12.03
850,0.3349,10.7037,0.2826,12.47
860,0.3347,10.7051,0.2845,12.56
870,0.3348,10.7049,0.2840,12.51
880,0.3348,10.7050,0.2839,12.51
890,0.3348,10.7046,0.2838,12.47
900,0.3347,10.7052,0.2842,12.48
910,0.3345,10.7078,0.2851,12.30
920,0.3346,10.7069,0.2849,12.20
930,0.3333,10.7238,0.2861,11.98
940,0.3371,10.6741,0.2740,10.80
950,0.3413,10.6207,0.2660,9.91
960,0.3419,10.6131,0.2616,9.51
970,0.3323,10.7373,0.2697,9.85
980,0.2752,11.5555,0.2845,10.70
990,0.2725,11.5983,0.2884,10.78
