Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1181,15.1967,0.4316,0.59
10,0.1168,15.2416,0.4477,2.39
20,0.1166,15.2510,0.4508,3.92
30,0.1348,14.6209,0.4233,5.61
40,0.1239,14.9871,0.4239,6.49
50,0.1169,15.2392,0.4277,8.11
60,0.1038,15.7547,0.4514,10.05
70,0.0995,15.9392,0.4719,11.79
80,0.0982,15.9984,0.4777,12.15
90,0.0967,16.0650,0.4855,13.26
100,0.0983,15.9927,0.4764,13.89
110,0.0987,15.9746,0.4686,13.89
120,0.1019,15.8350,0.4690,14.50
130,0.0925,16.2574,0.4881,16.30
140,0.0949,16.1446,0.4783,16.24
150,0.0940,16.1848,0.4925,16.92
160,0.0941,16.1814,0.4905,17.38
170,0.0951,16.1377,0.4902,18.56
180,0.0936,16.2052,0.4931,19.04
190,0.0934,16.2147,0.4928,20.42
200,0.0911,16.3237,0.4899,21.01
210,0.0918,16.2892,0.4845,20.92
220,0.0905,16.3529,0.4903,19.88
230,0.0904,16.3544,0.4918,18.97
240,0.0979,16.0118,0.4795,18.21
250,0.1037,15.7590,0.4561,16.97
260,0.1048,15.7133,0.4383,16.46
270,0.1073,15.6126,0.4347,16.01
280,0.1039,15.7523,0.4385,15.11
290,0.1068,15.6336,0.4407,14.27
300,0.1067,15.6350,0.4343,13.46
310,0.1069,15.6285,0.4256,13.77
320,0.1150,15.3126,0.4127,13.40
330,0.1132,15.3803,0.4127,13.10
340,0.1136,15.3633,0.4197,12.93
350,0.1143,15.3370,0.4111,13.03
360,0.1135,15.3696,0.4145,12.34
370,0.1162,15.2658,0.4029,13.88
380,0.0967,16.0633,0.4698,13.51
390,0.0998,15.9267,0.4673,13.03
400,0.0953,16.1253,0.4683,13.44
410,0.1003,15.9034,0.4614,13.27
420,0.0953,16.1257,0.4758,13.10
430,0.1002,15.9082,0.4800,13.48
440,0.1005,15.8983,0.4803,13.31
450,0.0984,15.9874,0.4954,13.89
460,0.1004,15.9005,0.4805,13.83
470,0.1002,15.9088,0.4787,13.03
480,0.1013,15.8623,0.4858,13.08
490,0.1043,15.7335,0.4781,12.28
500,0.3282,10.7907,0.2170,13.36
510,0.3241,10.8449,0.2193,14.29
520,0.3183,10.9245,0.2213,15.01
530,0.3219,10.8750,0.2226,15.22
540,0.3083,11.0623,0.2213,14.34
550,0.3061,11.0932,0.2159,12.95
560,0.3104,11.0326,0.2157,11.55
570,0.3019,11.1542,0.2185,10.03
580,0.3059,11.0964,0.2117,9.92
590,0.3033,11.1328,0.2133,10.09
600,0.2829,11.4355,0.2172,10.03
610,0.2785,11.5045,0.2195,10.11
620,0.2741,11.5736,0.2201,9.59
630,0.2741,11.5730,0.2194,9.88
640,0.2669,11.6891,0.2206,9.50
650,0.2918,11.3021,0.2196,10.12
660,0.3204,10.8952,0.2096,9.93
670,0.3207,10.8918,0.2108,9.64
680,0.3211,10.8853,0.2115,9.64
690,0.3020,11.1522,0.2185,8.47
700,0.3131,10.9949,0.2147,8.35
710,0.3258,10.8229,0.2139,8.17
720,0.2486,11.9968,0.2347,10.41
730,0.2366,12.2124,0.2370,10.81
740,0.2281,12.3715,0.2363,10.32
750,0.2296,12.3423,0.2445,10.63
760,0.2367,12.2096,0.2444,11.32
770,0.2037,12.8616,0.2605,12.72
780,0.2220,12.4878,0.2611,12.84
790,0.2059,12.8162,0.2629,13.65
800,0.2098,12.7346,0.2653,13.31
810,0.2127,12.6741,0.2636,12.60
820,0.2061,12.8112,0.2655,11.89
830,0.2035,12.8671,0.2626,11.59
840,0.2040,12.8559,0.2663,11.43
850,0.1966,13.0172,0.2716,11.73
860,0.1824,13.3428,0.2748,12.03
870,0.1737,13.5546,0.2818,12.84
880,0.1668,13.7307,0.2883,13.47
890,0.1740,13.5476,0.2927,14.21
900,0.1707,13.6308,0.3041,14.89
910,0.1723,13.5888,0.2987,15.12
920,0.1676,13.7093,0.2953,14.90
930,0.1622,13.8524,0.3079,15.23
940,0.1623,13.8481,0.2979,15.12
950,0.1753,13.5139,0.2883,14.44
960,0.1742,13.5422,0.2890,14.44
970,0.1719,13.5988,0.2908,15.36
980,0.1726,13.5808,0.2987,15.87
990,0.1682,13.6949,0.3023,16.44
