Epoch,Batch,MSE,PSNR,SSIM
1,1,0.8659,6.3913,0.7496
1,2,0.8547,6.4346,0.6945
1,3,0.8098,6.6386,0.6710
1,4,0.7505,6.9876,0.4203
1,5,0.6811,7.4067,0.8470
1,6,0.6418,7.6727,0.6120
1,7,0.5446,8.4302,0.7313
1,8,0.4937,8.9347,0.3675
1,9,0.4255,9.6040,0.6108
1,10,0.4760,9.3553,0.6099
1,11,0.3149,10.8477,0.4665
1,12,0.4523,9.8490,0.6887
1,13,0.3779,10.4947,0.7029
1,14,0.3632,11.2207,0.6055
1,15,0.2836,12.0994,0.7400
1,16,0.3194,11.7245,0.6219
1,17,0.3122,12.2751,0.6137
1,18,0.3126,12.2026,0.7022
1,19,0.2897,13.1801,0.8487
1,20,0.2535,13.7853,0.8145
1,21,0.3714,11.8315,0.7373
1,22,0.2343,13.2974,0.7434
1,23,0.3178,12.1489,0.7829
1,24,0.2499,13.5997,0.8324
1,25,0.3636,11.8975,0.7239
2,1,0.2333,13.7647,0.7703
2,2,0.2739,13.2329,0.7498
2,3,0.1299,15.9390,0.8764
2,4,0.3111,12.8443,0.7223
2,5,0.4205,11.9969,0.7195
2,6,0.2038,14.0868,0.8117
2,7,0.2588,12.5193,0.7456
2,8,0.3092,13.7337,0.8653
2,9,0.3208,12.8333,0.7190
2,10,0.1926,13.7451,0.6664
2,11,0.2819,13.5083,0.9285
2,12,0.2006,14.1299,0.8455
2,13,0.3200,11.9952,0.7784
2,14,0.2229,14.5045,0.8148
2,15,0.1863,13.7657,0.7827
2,16,0.2639,13.6022,0.8326
2,17,0.1839,15.2063,0.7082
2,18,0.4095,12.4707,0.7736
2,19,0.2634,14.6925,0.8842
2,20,0.2275,12.8038,0.7709
2,21,0.3407,13.2139,0.7216
2,22,0.3047,13.4150,0.8481
2,23,0.4042,12.1752,0.6432
2,24,0.1159,15.6731,0.8803
2,25,0.2536,13.8533,0.7972
3,1,0.1874,13.5790,0.7575
3,2,0.2930,13.4770,0.7552
3,3,0.2772,13.9838,0.6941
3,4,0.2918,13.0968,0.8255
3,5,0.1937,14.0335,0.7879
3,6,0.0994,17.7090,0.8887
3,7,0.3366,13.4131,0.7735
3,8,0.1830,15.6553,0.7834
3,9,0.1360,16.0004,0.7684
3,10,0.2178,15.2410,0.8383
3,11,0.1173,18.0189,0.8574
3,12,0.2621,13.9683,0.8159
3,13,0.1036,18.0544,0.8486
3,14,0.1790,15.7343,0.7780
3,15,0.4516,9.4231,0.8198
3,16,0.2600,15.1678,0.8632
3,17,0.2548,14.8208,0.7560
3,18,0.2133,15.0620,0.8317
3,19,0.1960,15.3312,0.7850
3,20,0.1068,17.0817,0.7775
3,21,0.2685,16.7831,0.7939
3,22,0.2312,14.3388,0.7858
3,23,0.1860,14.4497,0.8231
3,24,0.1947,13.9151,0.7226
3,25,0.2077,16.1704,0.8172
4,1,0.3375,12.6370,0.6943
4,2,0.2330,13.3255,0.7721
4,3,0.1941,14.9992,0.8266
4,4,0.2224,14.9215,0.8530
4,5,0.2699,14.4305,0.8356
4,6,0.1539,16.2593,0.7994
4,7,0.0810,19.2272,0.9236
4,8,0.1816,16.8746,0.8758
4,9,0.1933,16.7961,0.8381
4,10,0.1263,17.0197,0.7987
4,11,0.2877,14.2394,0.8387
4,12,0.2360,14.3160,0.8367
4,13,0.1219,15.9960,0.8642
4,14,0.2144,16.1183,0.7946
4,15,0.1406,16.4768,0.8446
4,16,0.0726,19.1186,0.8980
4,17,0.2081,16.3276,0.7485
4,18,0.2077,17.9380,0.8616
4,19,0.1890,15.6248,0.8149
4,20,0.1337,16.2632,0.8293
4,21,0.1265,17.0343,0.8021
4,22,0.1394,17.5784,0.8521
4,23,0.1110,18.7808,0.7906
4,24,0.1813,14.9492,0.7440
4,25,0.1063,17.0894,0.8424
5,1,0.2471,13.7417,0.8145
5,2,0.2933,14.7585,0.8749
5,3,0.1784,17.2397,0.8213
5,4,0.1255,17.2716,0.8523
5,5,0.3297,16.3263,0.8391
5,6,0.1413,16.4174,0.7604
5,7,0.1614,16.9988,0.8414
5,8,0.1073,17.1517,0.8257
5,9,0.1613,17.0575,0.8625
5,10,0.1867,15.8202,0.8067
5,11,0.0872,17.6214,0.9000
5,12,0.0735,19.7878,0.8772
5,13,0.1647,17.1372,0.7914
5,14,0.1967,16.0548,0.7655
5,15,0.1832,17.5220,0.8450
5,16,0.1269,17.4640,nan
5,17,0.1882,18.6576,0.8380
5,18,0.1081,18.3293,nan
5,19,0.1956,15.5618,0.7918
5,20,0.1291,19.3909,0.8719
5,21,0.1588,16.5560,0.8986
5,22,0.1813,17.1817,0.9166
5,23,0.0974,18.0541,0.7592
5,24,0.0793,19.1886,0.9038
5,25,0.0854,18.7947,0.8588
6,1,0.0748,18.9340,0.8339
6,2,0.0800,18.8919,0.9182
6,3,0.0523,20.3989,0.9552
6,4,0.1919,16.2444,0.8039
6,5,0.0958,19.0348,0.8826
6,6,0.1327,17.8539,0.8829
6,7,0.0782,21.1294,0.8498
6,8,0.0882,19.2996,0.8575
6,9,0.0731,19.2278,0.9080
6,10,0.0493,21.1281,0.9115
6,11,0.2680,17.0661,0.8144
6,12,0.0601,20.9949,0.8323
6,13,0.0768,20.4116,0.8807
6,14,0.1705,16.8272,0.8790
6,15,0.1402,20.0721,0.8450
6,16,0.1691,18.6956,0.8906
6,17,0.1867,16.1972,0.8038
6,18,0.1047,19.5199,0.8768
6,19,0.0946,18.0234,0.8533
6,20,0.0488,21.7624,0.8884
6,21,0.0456,20.9826,0.9063
6,22,0.1704,19.0205,nan
6,23,0.0617,21.9889,0.8534
6,24,0.0460,23.5260,0.9640
6,25,0.1113,19.7866,0.8887
7,1,0.0970,20.1179,0.8337
7,2,0.1043,20.6371,0.8799
7,3,0.1334,19.1460,0.7598
7,4,0.0605,19.9575,0.8641
7,5,0.1117,20.3833,0.8264
7,6,0.1363,19.1589,0.8418
7,7,0.1165,19.2824,0.8830
7,8,0.0411,22.8267,0.9697
7,9,0.1030,19.3750,0.8234
7,10,0.1162,18.8305,0.9134
7,11,0.2281,18.4214,0.8066
7,12,0.1215,18.2381,0.8263
7,13,0.1645,18.2242,0.8069
7,14,0.0476,22.0535,0.8525
7,15,0.0856,20.4081,0.8473
7,16,0.0577,22.0680,0.9111
7,17,0.1088,20.5345,0.8197
7,18,0.1412,19.9603,0.8543
7,19,0.1199,21.3072,nan
7,20,0.0700,19.7407,0.8584
7,21,0.0732,20.1837,0.9093
7,22,0.1122,20.0149,0.8991
7,23,0.1279,19.3164,0.9105
7,24,0.1575,20.0733,0.9117
7,25,0.1232,20.1600,0.8631
8,1,0.0747,20.0497,0.8445
8,2,0.0363,21.3183,0.8897
8,3,0.0839,19.6886,0.8396
8,4,0.2207,16.8745,0.8084
8,5,0.1130,18.6642,0.8671
8,6,0.0933,19.1319,0.8362
8,7,0.1163,17.9593,0.7924
8,8,0.0452,23.4281,nan
8,9,0.0441,22.9340,0.9436
8,10,0.0756,21.0236,0.8362
8,11,0.0616,23.1404,0.8772
8,12,0.1395,20.8661,0.8619
8,13,0.0799,21.5509,0.8208
8,14,0.0985,20.8784,0.8911
8,15,0.0902,20.9063,0.8317
8,16,0.0587,21.5101,0.8669
8,17,0.1471,18.1946,0.8574
8,18,0.1709,19.2075,0.8675
8,19,0.0882,21.2013,nan
8,20,0.0598,22.1045,0.8553
8,21,0.1207,21.2944,0.8618
8,22,0.0754,20.1987,0.8223
8,23,0.1420,17.4440,0.7954
8,24,0.1326,19.6036,0.8653
8,25,0.0572,21.2645,0.9338
9,1,0.0318,23.8964,0.9535
9,2,0.0514,23.2564,0.9177
9,3,0.0662,23.3613,0.9030
9,4,0.1972,18.8401,0.8832
9,5,0.0873,21.4405,0.9227
9,6,0.0780,21.5523,0.8580
9,7,0.0741,21.7249,0.9067
9,8,0.0428,22.7840,0.8989
9,9,0.1046,20.4222,0.8843
9,10,0.0691,21.8799,0.8525
9,11,0.1017,20.1861,nan
9,12,0.0896,21.0737,0.8351
9,13,0.0817,18.8677,0.7896
9,14,0.0759,20.6143,0.8474
9,15,0.0874,21.3317,0.8414
9,16,0.1286,22.6302,nan
9,17,0.1071,22.3585,0.8913
9,18,0.0417,25.6368,0.9387
9,19,0.1739,19.7113,0.8183
9,20,0.0329,24.6232,0.9399
9,21,0.2628,17.7359,0.8541
9,22,0.0664,23.1435,0.9113
9,23,0.0790,19.5899,0.8823
9,24,0.0953,23.3054,nan
9,25,0.0595,21.8079,0.9069
10,1,0.1122,21.0853,0.8697
10,2,0.0801,20.8837,0.8814
10,3,0.0624,21.9282,0.9135
10,4,0.0861,22.8592,0.8997
10,5,0.0737,20.0615,0.8099
10,6,0.0661,20.5045,0.9148
10,7,0.0493,23.9394,0.9058
10,8,0.0580,23.6918,0.9617
10,9,0.1053,20.7134,0.9080
10,10,0.1163,18.4952,0.8646
10,11,0.1002,22.4138,0.9595
10,12,0.0743,22.0017,0.8639
10,13,0.1020,19.8706,0.7787
10,14,0.0721,20.5125,0.8552
10,15,0.0502,22.8197,0.8305
10,16,0.1168,21.5447,0.9498
10,17,0.0927,21.4221,0.8209
10,18,0.0342,25.3629,0.8779
10,19,0.0379,23.6537,0.8708
10,20,0.0415,22.2251,0.9106
10,21,0.1073,19.0452,0.8111
10,22,0.0899,20.7162,0.8683
10,23,0.0978,18.3268,0.8989
10,24,0.0944,21.1966,0.8890
10,25,0.0563,21.3790,0.8630
11,1,0.0284,23.8996,nan
11,2,0.0675,22.2642,0.9226
11,3,0.0486,23.9950,0.8915
11,4,0.0738,21.3877,0.8937
11,5,0.0752,20.2774,0.8631
11,6,0.0452,22.6130,0.9141
11,7,0.0383,21.5539,0.9501
11,8,0.1119,23.1725,0.9297
11,9,0.1103,20.1167,0.8448
11,10,0.0878,24.8404,0.9086
11,11,0.0274,24.9917,0.9276
11,12,0.0598,23.0919,0.9439
11,13,0.0460,22.6758,0.8739
11,14,0.1302,21.8297,0.9640
11,15,0.0712,22.4952,0.9290
11,16,0.0629,24.7479,0.8835
11,17,0.0705,22.3909,0.9212
11,18,0.0985,21.5463,0.8736
11,19,0.0830,19.8895,0.8444
11,20,0.0534,22.6012,0.8694
11,21,0.0414,22.5135,0.9489
11,22,0.1255,19.4157,0.7881
11,23,0.0307,24.1130,0.9339
11,24,0.0350,23.2882,0.8930
11,25,0.1339,21.6554,0.8949
12,1,0.0941,21.8521,0.8903
12,2,0.0750,21.9284,0.9304
12,3,0.0357,25.6861,0.9289
12,4,0.0775,21.5440,0.9165
12,5,0.0664,20.9827,0.8831
12,6,0.0674,20.0114,0.9316
12,7,0.1045,22.1612,0.9294
12,8,0.0951,23.3803,0.7948
12,9,0.1029,22.0616,0.9421
