Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1850,13.2800,0.2779,0.59
10,0.1844,13.2953,0.2820,1.67
20,0.1847,13.2881,0.2795,2.31
30,0.1849,13.2834,0.2774,2.51
40,0.1851,13.2788,0.2767,2.51
50,0.1844,13.2938,0.2811,2.63
60,0.1849,13.2836,0.2786,3.01
70,0.1850,13.2803,0.2729,3.01
80,0.1847,13.2881,0.2775,3.01
90,0.1848,13.2858,0.2772,3.01
100,0.1850,13.2814,0.2757,3.53
110,0.1847,13.2884,0.2746,3.60
120,0.1843,13.2963,0.2764,3.60
130,0.1850,13.2813,0.2688,4.86
140,0.1844,13.2944,0.2739,5.98
150,0.1854,13.2711,0.2657,7.15
160,0.1856,13.2667,0.2682,7.36
170,0.1856,13.2673,0.2673,7.36
180,0.1863,13.2500,0.2635,8.11
190,0.1858,13.2625,0.2619,8.96
200,0.1857,13.2650,0.2551,9.90
210,0.1804,13.3888,0.2660,11.79
220,0.1801,13.3981,0.2618,12.05
230,0.1804,13.3890,0.2592,12.86
240,0.1759,13.5002,0.2646,13.87
250,0.1754,13.5114,0.2674,14.65
260,0.1749,13.5253,0.2729,14.95
270,0.1725,13.5841,0.2778,15.86
280,0.1721,13.5940,0.2764,16.83
290,0.1678,13.7038,0.2834,17.91
300,0.1661,13.7486,0.2906,18.43
310,0.1658,13.7571,0.2956,19.63
320,0.1529,14.1077,0.3052,20.81
330,0.1524,14.1226,0.3056,20.87
340,0.1527,14.1129,0.3089,21.03
350,0.1515,14.1487,0.3097,21.23
360,0.1519,14.1357,0.3071,21.62
370,0.1528,14.1098,0.3072,21.88
380,0.1505,14.1764,0.3125,23.25
390,0.1511,14.1589,0.3139,24.52
400,0.1503,14.1839,0.3176,24.81
410,0.1518,14.1392,0.3165,25.85
420,0.1521,14.1317,0.3153,25.98
430,0.1519,14.1370,0.3204,25.98
440,0.1509,14.1647,0.3190,25.98
450,0.1502,14.1864,0.3149,26.08
460,0.1504,14.1808,0.3146,26.40
470,0.1544,14.0666,0.3161,26.40
480,0.1524,14.1212,0.3159,26.40
490,0.1530,14.1060,0.3155,26.47
500,0.1532,14.1005,0.3130,26.47
510,0.1517,14.1411,0.3149,26.47
520,0.1495,14.2050,0.3206,26.63
530,0.1521,14.1303,0.3235,27.38
540,0.1518,14.1406,0.3086,27.38
550,0.1516,14.1444,0.3140,27.41
560,0.1525,14.1203,0.3122,27.41
570,0.1514,14.1496,0.3205,27.41
580,0.1498,14.1958,0.3199,27.80
590,0.1517,14.1424,0.3209,27.80
600,0.1506,14.1750,0.3158,27.80
610,0.1511,14.1599,0.3214,27.80
620,0.1504,14.1787,0.3187,27.80
630,0.1524,14.1212,0.3149,27.80
640,0.1502,14.1863,0.3169,27.80
650,0.1511,14.1581,0.3176,27.80
660,0.1506,14.1728,0.3191,27.80
670,0.1516,14.1442,0.3185,27.80
680,0.1517,14.1434,0.3208,27.80
690,0.1523,14.1254,0.3183,28.20
700,0.1508,14.1669,0.3215,28.20
710,0.1513,14.1526,0.3194,28.78
720,0.1503,14.1828,0.3193,29.40
730,0.1484,14.2383,0.3364,30.99
740,0.1488,14.2247,0.3386,33.05
750,0.1496,14.2026,0.3361,33.89
760,0.1493,14.2102,0.3385,34.32
770,0.1489,14.2221,0.3364,34.38
780,0.1506,14.1751,0.3261,34.48
790,0.1475,14.2646,0.3377,34.54
800,0.1484,14.2382,0.3321,34.80
810,0.1485,14.2337,0.3296,35.06
820,0.1504,14.1801,0.3282,35.60
830,0.1482,14.2425,0.3307,35.80
840,0.1494,14.2088,0.3283,36.66
850,0.1462,14.3019,0.3341,38.29
860,0.1495,14.2044,0.3248,39.85
870,0.1494,14.2085,0.3181,40.35
880,0.1507,14.1709,0.3108,40.49
890,0.1495,14.2048,0.3212,40.96
900,0.1488,14.2275,0.3165,41.64
910,0.1491,14.2183,0.3148,42.47
920,0.1460,14.3084,0.3219,43.03
930,0.1462,14.3032,0.3174,44.17
940,0.1482,14.2449,0.3110,44.98
950,0.1480,14.2500,0.3092,45.05
960,0.1471,14.2753,0.3106,45.05
970,0.1487,14.2305,0.3142,45.05
980,0.1473,14.2715,0.3144,45.17
990,0.1477,14.2587,0.3120,45.19
