Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0587,18.2317,0.4881,0.81
10,0.0570,18.3561,0.5018,2.34
20,0.0562,18.4223,0.5042,2.86
30,0.0548,18.5297,0.5175,4.13
40,0.0523,18.7298,0.5374,5.20
50,0.0514,18.8115,0.5461,6.27
60,0.0502,18.9080,0.5545,7.05
70,0.0501,18.9224,0.5578,7.68
80,0.0503,18.9041,0.5585,8.10
90,0.0504,18.8933,0.5594,8.46
100,0.0504,18.8937,0.5593,8.62
110,0.0506,18.8761,0.5617,9.56
120,0.0506,18.8784,0.5621,9.99
130,0.0496,18.9618,0.5663,10.80
140,0.0496,18.9672,0.5679,11.06
150,0.0496,18.9672,0.5679,11.06
160,0.0479,19.1142,0.5765,11.61
170,0.0456,19.3256,0.5933,13.18
180,0.0445,19.4381,0.6015,14.45
190,0.0444,19.4431,0.6023,15.76
200,0.0444,19.4448,0.6027,16.03
210,0.0443,19.4498,0.6031,16.17
220,0.0443,19.4554,0.6039,16.94
230,0.0443,19.4524,0.6045,18.32
240,0.0443,19.4524,0.6045,18.32
250,0.0444,19.4464,0.6048,18.66
260,0.0444,19.4464,0.6048,18.66
270,0.0444,19.4464,0.6048,18.66
280,0.0443,19.4511,0.6052,18.78
290,0.0443,19.4511,0.6052,18.78
300,0.0443,19.4511,0.6052,18.78
310,0.0443,19.4581,0.6060,18.90
320,0.0443,19.4581,0.6060,18.90
330,0.0435,19.5345,0.6099,19.33
340,0.0435,19.5345,0.6099,19.33
350,0.0435,19.5345,0.6099,19.33
360,0.0435,19.5349,0.6099,19.35
370,0.0436,19.5207,0.6087,19.43
380,0.0431,19.5694,0.6109,20.00
390,0.0431,19.5765,0.6114,20.06
400,0.0431,19.5765,0.6114,20.06
410,0.0431,19.5765,0.6114,20.06
420,0.0431,19.5765,0.6114,20.06
430,0.0431,19.5765,0.6114,20.06
440,0.0431,19.5765,0.6114,20.06
450,0.0425,19.6355,0.6148,20.46
460,0.0427,19.6127,0.6157,20.75
470,0.0427,19.6127,0.6157,20.75
480,0.0427,19.6127,0.6157,20.75
490,0.0427,19.6127,0.6157,20.75
500,0.0427,19.6127,0.6157,20.75
510,0.0427,19.6127,0.6157,20.75
520,0.0427,19.6127,0.6157,20.75
530,0.0427,19.6127,0.6157,20.75
540,0.0426,19.6193,0.6157,20.82
550,0.0426,19.6247,0.6202,21.31
560,0.0426,19.6247,0.6202,21.31
570,0.0426,19.6247,0.6202,21.31
580,0.0426,19.6247,0.6202,21.31
590,0.0426,19.6247,0.6202,21.31
600,0.0426,19.6247,0.6202,21.31
610,0.0426,19.6247,0.6202,21.31
620,0.0425,19.6293,0.6203,21.40
630,0.0425,19.6333,0.6205,21.47
640,0.0441,19.4780,0.6140,22.22
650,0.0412,19.7657,0.6210,23.07
660,0.0412,19.7657,0.6210,23.07
670,0.0412,19.7657,0.6210,23.07
680,0.0412,19.7657,0.6210,23.07
690,0.0412,19.7657,0.6210,23.07
700,0.0412,19.7657,0.6210,23.07
710,0.0412,19.7657,0.6210,23.07
720,0.0413,19.7588,0.6213,23.13
730,0.0413,19.7585,0.6216,23.36
740,0.0413,19.7585,0.6216,23.36
750,0.0413,19.7585,0.6216,23.36
760,0.0407,19.8253,0.6245,23.91
770,0.0407,19.8203,0.6245,23.98
780,0.0407,19.8203,0.6245,23.98
790,0.0405,19.8421,0.6278,24.69
800,0.0406,19.8282,0.6246,25.51
810,0.0360,20.3546,0.6595,26.97
820,0.0355,20.4113,0.6704,28.76
830,0.0356,20.4051,0.6707,29.93
840,0.0355,20.4129,0.6716,30.23
850,0.0355,20.4133,0.6716,30.24
860,0.0355,20.4178,0.6720,30.39
870,0.0355,20.4183,0.6721,30.59
880,0.0355,20.4194,0.6723,30.75
890,0.0355,20.4200,0.6724,31.00
900,0.0354,20.4225,0.6733,31.87
910,0.0354,20.4225,0.6733,31.87
920,0.0354,20.4225,0.6733,31.87
930,0.0354,20.4225,0.6733,31.87
940,0.0354,20.4225,0.6733,31.87
950,0.0354,20.4225,0.6733,31.87
960,0.0354,20.4225,0.6733,31.87
970,0.0354,20.4225,0.6733,31.87
980,0.0354,20.4225,0.6733,31.87
990,0.0354,20.4225,0.6733,31.87
