Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1075,15.6039,0.4031,0.81
10,0.0927,16.2462,0.4516,3.61
20,0.0933,16.2187,0.4517,4.00
30,0.0929,16.2387,0.4603,4.36
40,0.0931,16.2287,0.4601,4.52
50,0.0932,16.2243,0.4606,4.56
60,0.0926,16.2502,0.4660,5.31
70,0.0920,16.2806,0.4680,6.25
80,0.0909,16.3320,0.4706,6.90
90,0.0909,16.3320,0.4706,6.90
100,0.0888,16.4324,0.4828,7.45
110,0.0875,16.4989,0.4978,9.41
120,0.0842,16.6627,0.4975,10.87
130,0.0779,17.0007,0.5370,12.04
140,0.0766,17.0765,0.5489,12.63
150,0.0745,17.1962,0.5606,12.99
160,0.0730,17.2856,0.5641,13.87
170,0.0715,17.3777,0.5773,14.29
180,0.0698,17.4809,0.5888,15.76
190,0.0690,17.5310,0.5943,16.76
200,0.0826,16.7495,0.5957,15.92
210,0.0832,16.7142,0.5937,15.69
220,0.0832,16.7142,0.5937,15.69
230,0.0831,16.7197,0.5936,15.72
240,0.0814,16.8093,0.5962,15.85
250,0.0786,16.9628,0.6052,16.60
260,0.0790,16.9427,0.6016,15.85
270,0.0790,16.9395,0.6012,15.62
280,0.0862,16.5608,0.6025,15.07
290,0.0851,16.6180,0.6026,14.23
300,0.0896,16.3931,0.5787,12.47
310,0.0995,15.9406,0.5488,10.61
320,0.0995,15.9381,0.5473,10.61
330,0.0964,16.0786,0.5714,12.24
340,0.0965,16.0710,0.5727,12.47
350,0.0963,16.0793,0.5739,12.70
360,0.0956,16.1111,0.5799,14.10
370,0.0956,16.1116,0.5807,14.65
380,0.0959,16.0989,0.5798,14.65
390,0.0967,16.0622,0.5751,14.75
400,0.0973,16.0350,0.5735,15.30
410,0.0984,15.9871,0.5654,14.22
420,0.0997,15.9288,0.5568,13.63
430,0.1027,15.8021,0.5359,12.58
440,0.1046,15.7240,0.5272,12.35
450,0.1050,15.7079,0.5318,12.91
460,0.1061,15.6607,0.5362,13.07
470,0.1065,15.6448,0.5435,13.59
480,0.1044,15.7302,0.5637,15.22
490,0.1052,15.6966,0.5578,14.86
500,0.3300,10.7667,0.2214,15.61
510,0.3472,10.5469,0.2253,15.16
520,0.3419,10.6135,0.2415,14.90
530,0.3444,10.5814,0.2461,14.18
540,0.3438,10.5887,0.2476,13.84
550,0.3398,10.6401,0.2530,13.51
560,0.3355,10.6956,0.2674,14.77
570,0.3335,10.7214,0.2801,16.46
580,0.3333,10.7242,0.2865,17.23
590,0.3331,10.7263,0.2875,17.56
600,0.3332,10.7253,0.2872,17.48
610,0.3343,10.7111,0.2863,16.77
620,0.3347,10.7054,0.2856,16.32
630,0.3353,10.6979,0.2842,14.56
640,0.3357,10.6930,0.2844,14.21
650,0.3369,10.6775,0.2814,12.51
660,0.3366,10.6805,0.2822,12.48
670,0.3339,10.7160,0.2839,11.73
680,0.3337,10.7189,0.2855,12.12
690,0.3335,10.7212,0.2865,12.40
700,0.3335,10.7212,0.2880,12.63
710,0.3333,10.7242,0.2908,13.01
720,0.3338,10.7176,0.2900,12.91
730,0.3360,10.6888,0.2802,12.19
740,0.3383,10.6593,0.2719,11.15
750,0.3385,10.6561,0.2713,11.09
760,0.3419,10.6135,0.2599,10.11
770,0.3422,10.6093,0.2574,9.82
780,0.3425,10.6053,0.2555,9.46
790,0.3425,10.6055,0.2550,9.02
800,0.3397,10.6413,0.2611,9.32
810,0.3259,10.8213,0.2719,10.69
820,0.3251,10.8325,0.2759,11.28
830,0.3251,10.8327,0.2735,10.70
840,0.3251,10.8327,0.2735,10.70
850,0.3251,10.8325,0.2735,10.67
860,0.3252,10.8307,0.2741,10.90
870,0.3247,10.8367,0.2784,11.97
880,0.3247,10.8370,0.2786,12.09
890,0.3247,10.8373,0.2785,12.08
900,0.3246,10.8381,0.2803,13.10
910,0.3244,10.8414,0.2810,13.04
920,0.3250,10.8327,0.2766,12.52
930,0.3268,10.8093,0.2701,11.92
940,0.3273,10.8022,0.2651,10.92
950,0.3273,10.8024,0.2649,10.89
960,0.3274,10.8008,0.2641,10.80
970,0.3285,10.7867,0.2575,10.15
980,0.3298,10.7696,0.2561,9.77
990,0.3313,10.7499,0.2582,9.65
