Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1513,14.1885,0.3045,0.49
10,0.1508,14.2023,0.3066,1.69
20,0.1496,14.2367,0.3117,2.13
30,0.1494,14.2426,0.3141,2.49
40,0.1490,14.2556,0.3163,3.89
50,0.1496,14.2373,0.3154,4.54
60,0.1505,14.2107,0.3129,5.45
70,0.1499,14.2287,0.3169,5.49
80,0.1499,14.2279,0.3189,6.04
90,0.1519,14.1695,0.3105,8.61
100,0.1513,14.1881,0.3075,10.11
110,0.1502,14.2194,0.3115,10.76
120,0.1506,14.2089,0.3097,11.61
130,0.1539,14.1150,0.2990,12.42
140,0.1524,14.1576,0.3034,13.30
150,0.1518,14.1730,0.3042,13.30
160,0.1520,14.1676,0.3019,13.76
170,0.1520,14.1673,0.3053,14.51
180,0.1524,14.1561,0.3031,14.60
190,0.1525,14.1546,0.3049,14.83
200,0.1531,14.1356,0.2987,14.83
210,0.1526,14.1510,0.3042,14.90
220,0.1527,14.1476,0.3005,14.96
230,0.1525,14.1549,0.3006,14.96
240,0.1530,14.1407,0.3020,14.96
250,0.1517,14.1777,0.3064,14.96
260,0.1527,14.1484,0.3017,14.99
270,0.1520,14.1676,0.3032,14.99
280,0.1524,14.1559,0.3013,15.06
290,0.1506,14.2075,0.3095,15.06
300,0.1529,14.1415,0.2984,15.12
310,0.1526,14.1519,0.2978,15.12
320,0.1529,14.1424,0.3031,15.12
330,0.1526,14.1516,0.3019,15.12
340,0.1526,14.1519,0.3031,15.12
350,0.1519,14.1723,0.3054,15.12
360,0.1534,14.1289,0.2950,15.12
370,0.1525,14.1531,0.3022,15.55
380,0.1527,14.1472,0.3028,15.55
390,0.1521,14.1640,0.3036,15.55
400,0.1528,14.1442,0.3004,15.55
410,0.1532,14.1340,0.3007,15.74
420,0.1529,14.1427,0.2988,15.74
430,0.1526,14.1516,0.3030,15.74
440,0.1534,14.1293,0.2978,17.30
450,0.1548,14.0878,0.3016,17.53
460,0.1561,14.0518,0.2981,17.60
470,0.1563,14.0460,0.2975,17.62
480,0.1578,14.0055,0.2901,17.64
490,0.1574,14.0157,0.2910,17.64
500,0.1563,14.0478,0.2966,17.74
510,0.1562,14.0507,0.2978,18.49
520,0.1555,14.0699,0.2951,18.92
530,0.1568,14.0327,0.2906,18.92
540,0.1557,14.0643,0.2964,19.19
550,0.1563,14.0482,0.2951,19.77
560,0.1571,14.0245,0.2899,20.80
570,0.1584,13.9886,0.2880,21.91
580,0.1578,14.0044,0.2909,22.62
590,0.1602,13.9399,0.2825,22.62
600,0.1589,13.9764,0.2822,22.62
610,0.1592,13.9683,0.2795,22.62
620,0.1585,13.9850,0.2830,22.66
630,0.1579,14.0025,0.2874,22.66
640,0.1587,13.9800,0.2863,22.66
650,0.1589,13.9743,0.2863,22.80
660,0.1589,13.9745,0.2825,22.80
670,0.1583,13.9910,0.2898,22.80
680,0.1601,13.9436,0.2830,22.88
690,0.1585,13.9853,0.2886,23.14
700,0.1597,13.9530,0.2790,23.19
710,0.1600,13.9462,0.2825,23.45
720,0.1598,13.9503,0.2836,23.50
730,0.1602,13.9408,0.2871,24.50
740,0.1618,13.8978,0.2823,25.40
750,0.1568,14.0329,0.2965,27.02
760,0.1566,14.0386,0.2973,27.72
770,0.1547,14.0916,0.3044,27.72
780,0.1543,14.1033,0.3030,27.72
790,0.1533,14.1314,0.3132,28.59
800,0.1548,14.0890,0.3074,29.14
810,0.1543,14.1015,0.3035,30.44
820,0.1553,14.0759,0.2995,30.74
830,0.1552,14.0778,0.3031,32.07
840,0.1556,14.0661,0.2959,32.43
850,0.1540,14.1102,0.3020,32.53
860,0.1538,14.1169,0.2979,32.53
870,0.1555,14.0681,0.2941,32.56
880,0.1552,14.0788,0.2967,32.58
890,0.1538,14.1166,0.3041,32.58
900,0.1537,14.1195,0.3018,32.58
910,0.1558,14.0614,0.2947,32.58
920,0.1564,14.0449,0.2996,32.58
930,0.1547,14.0917,0.3018,32.58
940,0.1546,14.0936,0.3042,33.55
950,0.1554,14.0724,0.3035,33.98
960,0.1548,14.0899,0.2973,33.98
970,0.1552,14.0775,0.2992,33.98
980,0.1548,14.0888,0.3049,33.98
990,0.1559,14.0589,0.2944,33.98
