Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2124,6.4897,0.7459
1,2,0.1766,7.2874,0.7734
1,3,0.1201,8.9389,0.7330
1,4,0.0831,10.8575,0.8234
1,5,0.1029,10.6156,0.7953
1,6,0.1577,8.0950,0.7975
1,7,0.1378,8.9493,0.7997
1,8,0.0998,10.3465,0.8651
1,9,0.0964,10.9058,0.7588
1,10,0.0931,10.3995,0.8146
1,11,0.0981,10.2104,0.8250
1,12,0.0797,11.1380,0.8208
1,13,0.0854,10.8518,0.7589
1,14,0.0793,11.0459,0.7399
1,15,0.0839,10.7238,0.7802
1,16,0.0807,11.0583,0.8454
1,17,0.0851,10.6734,0.7078
1,18,0.0677,11.7199,0.8446
1,19,0.0904,10.9516,0.7677
1,20,0.0834,10.9391,0.7126
1,21,0.0906,10.7752,0.6844
1,22,0.0775,11.1323,0.7705
1,23,0.0794,10.9664,0.7703
1,24,0.0647,11.8197,0.8331
1,25,0.0803,10.9982,0.7843
2,1,0.0809,11.3398,0.7542
2,2,0.0671,11.9065,0.7631
2,3,0.0662,11.7480,0.8279
2,4,0.0817,11.1062,0.7528
2,5,0.0644,11.7758,0.8031
2,6,0.0736,11.5821,nan
2,7,0.0771,11.4222,0.7805
2,8,0.0563,12.3277,0.8449
2,9,0.0704,11.8018,0.8068
2,10,0.0522,12.7762,0.7915
2,11,0.0622,12.5390,0.8308
2,12,0.0595,12.1551,0.9186
2,13,0.0589,12.3926,0.8600
2,14,0.0663,12.0996,0.8498
2,15,0.0669,11.8939,0.8437
2,16,0.0673,11.8799,0.7945
2,17,0.0510,12.8929,0.8505
2,18,0.0640,12.3069,0.8446
2,19,0.0606,12.2086,0.7976
2,20,0.0828,11.3051,0.6919
2,21,0.0650,12.0594,0.8185
2,22,0.0789,11.2597,0.6908
2,23,0.0662,11.8575,0.8364
2,24,0.0767,11.4045,0.8065
2,25,0.0641,12.1845,0.8230
3,1,0.0650,11.9961,0.7579
3,2,0.0659,11.9822,0.8490
3,3,0.0559,12.4732,0.8715
3,4,0.0583,12.2699,0.8258
3,5,0.0789,11.5466,0.6976
3,6,0.0745,11.3801,0.7405
3,7,0.0615,11.9738,nan
3,8,0.0628,12.5410,0.6973
3,9,0.0595,12.4597,nan
3,10,0.0637,12.1735,0.8416
3,11,0.0646,11.9286,0.8306
3,12,0.0629,12.4043,0.7764
3,13,0.0648,11.9678,0.7444
3,14,0.0699,11.8361,0.7900
3,15,0.0614,12.2931,0.8246
3,16,0.0567,12.5977,0.8152
3,17,0.0899,10.8305,0.6822
3,18,0.0571,12.1795,0.8753
3,19,0.0576,12.7203,0.8005
3,20,0.0633,12.1341,0.7838
3,21,0.0774,11.5685,0.7611
3,22,0.0611,12.2807,0.8557
3,23,0.0772,11.5187,0.7556
3,24,0.0683,11.8582,0.7619
3,25,0.0670,11.9467,0.6645
4,1,0.0660,11.6810,0.7105
4,2,0.0585,12.1496,0.8090
4,3,0.0570,12.4629,0.7617
4,4,0.0686,12.0376,0.8058
4,5,0.0746,11.7839,0.7928
4,6,0.0862,11.8845,0.7957
4,7,0.0602,12.1623,0.7643
4,8,0.0689,12.3703,0.8279
4,9,0.0513,12.8250,0.8852
4,10,0.0598,12.2027,0.8674
4,11,0.0727,11.6725,0.7701
4,12,0.0759,11.6693,0.7420
4,13,0.0682,11.8439,0.7725
4,14,0.0595,12.4174,0.7693
4,15,0.0642,12.1223,0.7589
4,16,0.0602,12.5665,0.7824
4,17,0.0573,12.4139,0.7483
4,18,0.0604,12.4448,0.8376
4,19,0.0565,12.6479,0.7022
4,20,0.0730,11.8028,0.7396
4,21,0.0551,12.3983,0.8379
4,22,0.0671,12.1730,0.8066
4,23,0.0796,11.0424,0.7276
4,24,0.0746,11.6411,0.7610
4,25,0.0501,12.9340,0.8677
5,1,0.0560,12.4809,0.8292
5,2,0.0547,12.5809,0.8024
5,3,0.0511,12.9690,0.9102
5,4,0.0574,12.8823,0.7912
5,5,0.0742,11.9937,0.7639
5,6,0.0569,12.4583,0.8072
5,7,0.0604,12.3053,0.8282
5,8,0.0561,12.5374,0.8134
5,9,0.0739,11.7888,0.8163
5,10,0.0652,12.0230,0.8775
5,11,0.0573,12.5610,0.8045
5,12,0.0558,12.8203,0.7719
5,13,0.0556,12.6076,0.8010
5,14,0.0573,12.4977,0.8136
5,15,0.0638,12.0846,nan
5,16,0.0708,12.0717,0.7831
5,17,0.0837,11.3553,0.7619
5,18,0.0659,11.7945,0.7434
5,19,0.0540,12.6214,0.8059
5,20,0.0633,12.0641,0.7198
5,21,0.0560,12.7840,0.8496
5,22,0.0637,12.2384,0.7403
5,23,0.0503,13.0427,0.8107
5,24,0.0798,11.6265,0.7900
5,25,0.0616,12.3125,0.8323
6,1,0.0587,12.5491,0.7373
6,2,0.0586,12.5313,0.7596
6,3,0.0607,12.1793,0.7273
6,4,0.0671,12.1885,0.7708
6,5,0.0533,12.8609,0.8215
6,6,0.0510,12.8749,0.7421
6,7,0.0523,12.9234,0.8224
6,8,0.0719,11.8766,0.7672
6,9,0.0807,11.1967,0.7570
6,10,0.0595,12.3119,0.8002
6,11,0.0783,11.4129,0.6357
6,12,0.0619,12.0690,0.8561
6,13,0.0618,12.4533,0.8751
6,14,0.0602,12.6881,0.7913
6,15,0.0767,11.5816,0.7636
6,16,0.0551,12.6949,0.7817
6,17,0.0506,13.0105,0.8411
6,18,0.0906,10.6056,0.6662
6,19,0.0581,12.5085,0.7615
6,20,0.0756,11.7017,0.6924
6,21,0.0582,12.3033,0.7355
6,22,0.0752,11.3143,0.7756
6,23,0.0491,12.9287,0.8321
6,24,0.0544,12.9831,0.8120
6,25,0.0740,12.1318,0.7035
7,1,0.0689,11.8796,0.8668
7,2,0.0635,12.5958,0.7302
7,3,0.0581,12.7825,0.8355
7,4,0.0715,11.8761,0.7057
7,5,0.0546,12.7021,0.7759
7,6,0.0509,12.8538,nan
7,7,0.0570,12.3156,0.8007
7,8,0.0613,12.4777,0.7572
7,9,0.0580,12.5413,0.8004
7,10,0.0807,11.3872,0.6742
7,11,0.0600,12.6276,0.6885
7,12,0.0493,13.3320,0.7442
7,13,0.0635,12.0579,0.7674
7,14,0.0497,13.0403,0.7773
7,15,0.0786,11.6866,0.7661
7,16,0.0585,12.3534,0.7582
7,17,0.0660,12.8559,0.7739
7,18,0.0657,12.5149,0.6665
7,19,0.0615,12.4753,0.7463
7,20,0.0466,13.3648,0.7855
7,21,0.0675,11.9138,0.7736
7,22,0.0633,12.2884,0.7835
7,23,0.0642,12.3070,0.7008
7,24,0.0510,13.1910,0.8831
7,25,0.0698,12.1478,0.7799
8,1,0.0437,13.5776,0.8906
8,2,0.0530,13.0519,0.7333
8,3,0.0543,12.8764,0.8487
8,4,0.0508,13.2462,0.7923
8,5,0.0553,13.3630,0.7845
8,6,0.0481,13.8371,0.7606
8,7,0.0682,11.9555,0.7570
8,8,0.0494,13.1326,0.7622
8,9,0.0532,12.7663,0.8067
8,10,0.0540,12.6644,0.7774
8,11,0.0710,11.8944,0.8628
8,12,0.0540,12.9021,0.7854
8,13,0.0811,11.7811,0.7557
8,14,0.0568,12.9317,nan
8,15,0.0602,12.3933,0.7354
8,16,0.0464,13.2974,0.7350
8,17,0.0562,12.3242,0.8280
8,18,0.0473,13.0236,0.8141
8,19,0.0416,13.7464,0.8502
8,20,0.0675,12.5766,0.8046
8,21,0.0460,13.2587,0.8072
8,22,0.0632,12.5032,0.7885
8,23,0.0669,12.2946,0.6965
8,24,0.0668,12.2183,0.8274
8,25,0.0552,12.6621,0.7558
9,1,0.0580,12.7066,0.7360
9,2,0.0495,12.9916,0.7432
9,3,0.0580,12.6401,0.8146
9,4,0.0616,12.7093,0.7928
9,5,0.0611,12.4113,0.7833
9,6,0.0538,12.7638,nan
9,7,0.0565,12.6572,0.7655
9,8,0.0497,13.3671,0.8506
9,9,0.0481,13.4603,0.7695
9,10,0.0561,12.6977,0.8031
9,11,0.0578,12.8953,0.8034
9,12,0.0620,12.7930,0.7411
9,13,0.0472,13.2495,nan
9,14,0.0489,13.0332,0.7915
9,15,0.0614,12.5532,0.8302
9,16,0.0559,12.9264,0.8195
9,17,0.0675,12.3120,0.6835
9,18,0.0606,12.7749,0.7965
9,19,0.0499,13.3805,0.7423
9,20,0.0480,13.0000,0.8217
9,21,0.0578,12.6874,0.8125
9,22,0.0557,13.1485,0.7719
9,23,0.0626,12.3203,0.7979
9,24,0.0609,12.7163,0.7859
9,25,0.0531,12.8613,0.8433
10,1,0.0609,12.6316,0.7858
10,2,0.0559,12.4505,0.8414
10,3,0.0479,13.1640,0.7943
10,4,0.0566,12.4381,0.8489
10,5,0.0557,12.7870,0.7127
10,6,0.0513,13.1952,0.7760
10,7,0.0479,13.4575,0.8438
10,8,0.0739,12.6075,0.7950
10,9,0.0460,13.4108,0.8564
10,10,0.0608,12.4978,0.7008
10,11,0.0467,13.5152,0.8092
10,12,0.0562,12.7364,0.8263
10,13,0.0654,12.1751,0.7840
10,14,0.0558,12.8934,0.7586
10,15,0.0481,13.1465,0.8477
10,16,0.0500,13.0862,0.7499
10,17,0.0471,13.2904,0.8530
10,18,0.0460,13.2346,0.7749
10,19,0.0511,12.7865,0.8772
10,20,0.0619,12.2492,0.7778
10,21,0.0596,13.0781,0.7585
10,22,0.0482,13.2639,0.8553
10,23,0.0471,13.2156,0.8773
10,24,0.0523,13.3522,0.8443
10,25,0.0502,13.1255,0.8160
11,1,0.0392,14.0213,0.8379
11,2,0.0537,13.6711,0.8790
11,3,0.0401,13.7896,0.8527
11,4,0.0694,12.4889,0.7777
11,5,0.0455,13.3299,0.8156
11,6,0.0453,13.7678,0.7513
11,7,0.0477,13.3439,0.8391
11,8,0.0657,11.8120,0.7715
11,9,0.0574,12.5423,0.7730
11,10,0.0556,12.7747,0.7546
11,11,0.0589,12.7602,0.7994
11,12,0.0593,12.4798,0.8152
11,13,0.0484,13.1379,0.7904
11,14,0.0509,12.9207,0.8132
11,15,0.0606,12.7184,0.7824
11,16,0.0457,13.2505,0.8787
11,17,0.0476,13.2779,0.8400
11,18,0.0577,12.6882,0.7715
11,19,0.0623,12.3522,0.7255
11,20,0.0707,11.9953,0.7987
11,21,0.0472,13.2194,0.7973
11,22,0.0547,12.7440,0.8813
11,23,0.0541,12.9078,0.8049
11,24,0.0440,13.4224,0.8695
11,25,0.0570,12.8637,0.9141
12,1,0.0510,13.4882,0.7467
12,2,0.0579,12.8279,0.8272
12,3,0.0553,13.1777,0.7797
12,4,0.0890,11.2322,0.7165
12,5,0.0475,13.1227,0.8607
12,6,0.0534,12.9054,0.7470
12,7,0.0501,13.2208,0.8183
12,8,0.0642,12.1035,0.7372
12,9,0.0799,11.4726,0.7547
12,10,0.0479,13.3888,0.7730
12,11,0.0490,13.2048,0.8033
12,12,0.0372,14.2546,0.8178
12,13,0.0468,13.3165,0.8814
12,14,0.0742,11.9633,0.7824
12,15,0.0603,12.6605,0.7648
12,16,0.0408,13.7642,0.8165
12,17,0.0486,13.4524,0.7971
12,18,0.0406,13.8849,0.7865
12,19,0.0384,14.0705,0.8535
12,20,0.0445,13.5210,0.8357
12,21,0.0520,13.1342,0.7615
12,22,0.0495,13.3265,0.8220
12,23,0.0505,13.4171,0.7581
12,24,0.0444,13.6641,0.8769
12,25,0.0581,12.8988,0.7531
13,1,0.0421,13.8039,0.7217
13,2,0.0425,13.8821,0.8928
13,3,0.0516,12.9453,nan
13,4,0.0457,13.6659,0.8009
13,5,0.0517,13.1759,0.7595
13,6,0.0507,13.1393,0.7485
13,7,0.0527,13.2202,0.7477
13,8,0.0447,13.7648,0.8623
13,9,0.0507,13.2304,0.8328
13,10,0.0501,12.9395,0.7829
13,11,0.0587,12.8304,0.7928
13,12,0.0461,13.2274,0.8680
13,13,0.0579,12.4702,0.7659
13,14,0.0394,14.1819,0.7600
13,15,0.0538,12.8678,0.8326
13,16,0.0417,14.1220,0.8775
13,17,0.0577,12.7007,0.9085
13,18,0.0484,13.3057,0.7565
13,19,0.0463,13.3147,0.9034
13,20,0.0652,12.1123,0.7167
13,21,0.0459,13.5159,0.7982
13,22,0.0531,13.1508,0.8350
13,23,0.0435,13.8283,0.8081
13,24,0.0468,13.1626,0.7846
13,25,0.0601,12.6020,0.7443
14,1,0.0585,12.7377,0.6948
14,2,0.0618,12.6515,0.7836
14,3,0.0439,13.4779,0.8648
14,4,0.0731,12.0605,0.7078
14,5,0.0505,13.0462,0.7671
14,6,0.0541,12.6107,0.7636
14,7,0.0474,13.1965,nan
14,8,0.0498,13.0226,0.8737
14,9,0.0633,12.7843,0.8026
14,10,0.0463,13.6904,0.8591
