Step,MSE,PSNR,SSIM,Percentage Explored
0,0.2519,11.9396,0.2688,0.49
10,0.2493,11.9856,0.2828,2.19
20,0.2491,11.9878,0.2838,2.39
30,0.2491,11.9878,0.2838,2.39
40,0.2491,11.9884,0.2842,2.48
50,0.2491,11.9889,0.2846,2.60
60,0.2488,11.9930,0.2869,2.73
70,0.2486,11.9977,0.2939,3.74
80,0.2478,12.0113,0.3004,4.36
90,0.2424,12.1062,0.3028,5.47
100,0.2270,12.3928,0.3173,6.22
110,0.2242,12.4462,0.3356,7.45
120,0.2218,12.4923,0.3487,8.59
130,0.2060,12.8146,0.3576,9.73
140,0.2058,12.8184,0.3579,9.93
150,0.1917,13.1268,0.3750,11.36
160,0.1866,13.2430,0.3811,11.98
170,0.1619,13.8603,0.3984,13.31
180,0.1532,14.1006,0.4073,13.93
190,0.1522,14.1275,0.4082,14.10
200,0.1520,14.1325,0.4095,14.23
210,0.1520,14.1343,0.4094,14.52
220,0.1502,14.1866,0.4263,15.53
230,0.1480,14.2483,0.4416,16.80
240,0.1476,14.2607,0.4435,16.99
250,0.1476,14.2607,0.4435,16.99
260,0.1479,14.2522,0.4435,17.02
270,0.1479,14.2522,0.4435,17.02
280,0.1479,14.2522,0.4435,17.02
290,0.1479,14.2522,0.4435,17.02
300,0.1476,14.2626,0.4496,17.74
310,0.1472,14.2718,0.4550,18.26
320,0.1510,14.1628,0.4530,18.98
330,0.1485,14.2337,0.4566,19.14
340,0.1485,14.2347,0.4576,19.24
350,0.1484,14.2382,0.4608,19.79
360,0.1479,14.2519,0.4664,21.26
370,0.1478,14.2546,0.4690,21.88
380,0.1478,14.2546,0.4691,21.91
390,0.1478,14.2550,0.4697,22.23
400,0.1478,14.2551,0.4701,22.32
410,0.1478,14.2551,0.4701,22.32
420,0.1478,14.2551,0.4702,22.35
430,0.1478,14.2551,0.4702,22.35
440,0.1478,14.2551,0.4702,22.35
450,0.1478,14.2557,0.4711,22.44
460,0.1478,14.2564,0.4724,22.59
470,0.1477,14.2575,0.4738,22.83
480,0.1478,14.2567,0.4741,24.09
490,0.1478,14.2564,0.4743,24.64
500,0.1478,14.2562,0.4742,24.80
510,0.1478,14.2566,0.4744,24.81
520,0.1478,14.2566,0.4744,24.81
530,0.1478,14.2566,0.4744,24.81
540,0.1478,14.2566,0.4744,24.81
550,0.1478,14.2566,0.4744,24.81
560,0.1481,14.2466,0.4745,24.94
570,0.1481,14.2454,0.4780,26.06
580,0.1469,14.2806,0.4789,26.10
590,0.1469,14.2806,0.4789,26.10
600,0.1469,14.2806,0.4789,26.10
610,0.1458,14.3132,0.4819,26.20
620,0.1454,14.3268,0.4851,26.58
630,0.1460,14.3092,0.4851,26.69
640,0.1466,14.2921,0.4862,27.09
650,0.1462,14.3032,0.4869,27.20
660,0.1462,14.3032,0.4869,27.20
670,0.1428,14.4059,0.4931,27.85
680,0.1252,14.9759,0.5009,28.36
690,0.1034,15.8081,0.5370,30.48
700,0.0982,16.0318,0.5712,31.98
710,0.0966,16.1011,0.5785,33.31
720,0.0966,16.1041,0.5796,33.57
730,0.0964,16.1105,0.5802,33.73
740,0.0964,16.1136,0.5815,33.93
750,0.0963,16.1177,0.5824,33.99
760,0.0963,16.1177,0.5824,33.99
770,0.0960,16.1300,0.5845,34.55
780,0.0949,16.1807,0.5923,35.49
790,0.0948,16.1849,0.5956,36.86
800,0.0948,16.1856,0.5962,37.40
810,0.0944,16.2006,0.5984,38.27
820,0.0942,16.2113,0.5994,38.66
830,0.0941,16.2178,0.6004,38.82
840,0.0941,16.2178,0.6004,38.82
850,0.0940,16.2198,0.6006,38.85
860,0.0940,16.2232,0.6009,39.07
870,0.0940,16.2232,0.6009,39.07
880,0.0940,16.2228,0.6010,39.17
890,0.0940,16.2228,0.6010,39.17
900,0.0940,16.2228,0.6010,39.17
910,0.0940,16.2228,0.6010,39.17
920,0.0887,16.4727,0.6129,40.76
930,0.0884,16.4886,0.6140,41.07
940,0.0883,16.4904,0.6150,41.19
950,0.0883,16.4904,0.6150,41.19
960,0.0884,16.4854,0.6153,41.22
970,0.0884,16.4854,0.6153,41.22
980,0.0814,16.8442,0.6289,41.98
990,0.0755,17.1703,0.6406,43.02
