Step,MSE,PSNR,SSIM,Percentage Explored
0,0.3623,10.3612,0.2674,0.42
10,0.3562,10.4350,0.2842,3.32
20,0.3555,10.4444,0.2846,3.61
30,0.3514,10.4943,0.2914,4.33
40,0.3468,10.5511,0.2997,5.44
50,0.3459,10.5629,0.3025,6.61
60,0.3459,10.5622,0.3010,7.68
70,0.3460,10.5617,0.3006,7.75
80,0.3465,10.5558,0.2989,7.79
90,0.3461,10.5602,0.3001,7.79
100,0.3151,10.9671,0.3057,8.27
110,0.3153,10.9643,0.3070,8.27
120,0.3147,10.9736,0.3057,8.27
130,0.3124,11.0055,0.3091,8.60
140,0.3123,11.0071,0.3140,9.32
150,0.3097,11.0427,0.3227,10.13
160,0.3134,10.9912,0.3212,10.49
170,0.2516,11.9445,0.3382,12.25
180,0.2487,11.9947,0.3433,12.77
190,0.2301,12.3322,0.3529,13.65
200,0.2258,12.4155,0.3692,14.62
210,0.2224,12.4805,0.3827,15.86
220,0.2208,12.5119,0.3909,17.36
230,0.2205,12.5184,0.3915,17.85
240,0.2208,12.5115,0.3900,17.85
250,0.2201,12.5268,0.3912,17.88
260,0.2180,12.5671,0.3929,18.07
270,0.1949,13.0549,0.3990,18.89
280,0.1674,13.7152,0.4157,20.81
290,0.1574,13.9819,0.4266,21.82
300,0.1529,14.1091,0.4290,22.01
310,0.1420,14.4307,0.4371,22.63
320,0.1348,14.6537,0.4602,24.65
330,0.1233,15.0424,0.4667,25.92
340,0.1171,15.2682,0.4710,26.50
350,0.1055,15.7203,0.4903,28.23
360,0.1055,15.7202,0.5020,30.15
370,0.1055,15.7198,0.5011,31.16
380,0.1041,15.7760,0.5011,31.78
390,0.1033,15.8103,0.5011,32.59
400,0.1025,15.8457,0.5020,33.16
410,0.1035,15.8042,0.5089,34.11
420,0.1011,15.9026,0.5158,35.27
430,0.0998,15.9611,0.5196,36.61
440,0.1010,15.9093,0.5199,36.75
450,0.1003,15.9407,0.5207,36.75
460,0.1015,15.8896,0.5209,36.75
470,0.0997,15.9666,0.5256,37.40
480,0.0981,16.0344,0.5322,38.35
490,0.0989,15.9987,0.5335,38.70
500,0.0982,16.0299,0.5341,40.20
510,0.0981,16.0371,0.5359,41.37
520,0.0984,16.0230,0.5344,42.17
530,0.0983,16.0264,0.5344,42.19
540,0.0994,15.9801,0.5335,42.51
550,0.0981,16.0337,0.5328,42.59
560,0.0980,16.0401,0.5326,42.59
570,0.0978,16.0483,0.5353,42.82
580,0.0988,16.0047,0.5328,42.82
590,0.0983,16.0280,0.5337,43.26
600,0.0980,16.0390,0.5335,43.26
610,0.0984,16.0221,0.5335,43.26
620,0.0977,16.0518,0.5341,43.35
630,0.0979,16.0428,0.5339,43.35
640,0.0983,16.0269,0.5337,43.35
650,0.0975,16.0601,0.5330,43.61
660,0.0985,16.0191,0.5332,43.61
670,0.0970,16.0867,0.5335,43.85
680,0.0980,16.0380,0.5343,43.85
690,0.0981,16.0347,0.5339,43.85
700,0.0977,16.0522,0.5334,43.85
710,0.0983,16.0286,0.5325,43.85
720,0.0982,16.0317,0.5324,43.85
730,0.0990,15.9954,0.5328,43.85
740,0.0991,15.9895,0.5334,43.94
750,0.0984,16.0221,0.5306,44.69
760,0.0975,16.0615,0.5302,44.77
770,0.0973,16.0699,0.5302,45.19
780,0.0988,16.0034,0.5299,45.19
790,0.0978,16.0491,0.5287,45.19
800,0.0976,16.0570,0.5308,45.19
810,0.0978,16.0493,0.5301,45.31
820,0.0975,16.0612,0.5292,45.31
830,0.0978,16.0487,0.5299,45.31
840,0.0978,16.0478,0.5290,45.31
850,0.0988,16.0025,0.5298,45.31
860,0.0982,16.0305,0.5306,45.31
870,0.0983,16.0279,0.5297,45.31
880,0.0989,16.0010,0.5297,45.31
890,0.0982,16.0294,0.5308,45.31
900,0.0987,16.0094,0.5290,45.31
910,0.0983,16.0257,0.5296,45.31
920,0.0973,16.0726,0.5312,45.31
930,0.0984,16.0235,0.5296,45.31
940,0.0976,16.0564,0.5304,45.31
950,0.0986,16.0135,0.5293,45.31
960,0.0989,15.9998,0.5273,45.86
970,0.0972,16.0767,0.5268,46.70
980,0.0989,16.0021,0.5241,47.13
990,0.0987,16.0074,0.5230,47.13
