Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0636,17.8814,0.4589,0.39
10,0.0613,18.0442,0.4803,1.29
20,0.0605,18.0980,0.4880,1.86
30,0.0604,18.1083,0.4888,1.98
40,0.0595,18.1753,0.5008,3.61
50,0.0578,18.2955,0.5087,5.04
60,0.0579,18.2897,0.5067,5.89
70,0.0578,18.2996,0.5069,5.98
80,0.0578,18.3019,0.5081,5.98
90,0.0573,18.3357,0.5108,7.02
100,0.0573,18.3387,0.5116,7.22
110,0.0573,18.3351,0.5143,8.20
120,0.0571,18.3514,0.5148,8.98
130,0.0571,18.3528,0.5153,8.98
140,0.0571,18.3511,0.5145,8.98
150,0.0569,18.3654,0.5169,9.11
160,0.0566,18.3934,0.5215,9.92
170,0.0559,18.4412,0.5258,10.87
180,0.0559,18.4439,0.5267,11.39
190,0.0554,18.4803,0.5343,12.95
200,0.0550,18.5160,0.5386,13.93
210,0.0544,18.5611,0.5407,14.87
220,0.0544,18.5590,0.5402,15.16
230,0.0544,18.5598,0.5391,15.23
240,0.0544,18.5618,0.5410,15.26
250,0.0545,18.5540,0.5384,15.62
260,0.0544,18.5621,0.5411,16.24
270,0.0543,18.5669,0.5406,16.24
280,0.0543,18.5659,0.5403,16.27
290,0.0544,18.5658,0.5401,16.27
300,0.0544,18.5649,0.5410,16.66
310,0.0540,18.5933,0.5412,17.57
320,0.0539,18.6035,0.5408,18.19
330,0.0536,18.6222,0.5414,18.42
340,0.0536,18.6260,0.5434,18.72
350,0.0533,18.6530,0.5481,19.45
360,0.0533,18.6514,0.5473,19.47
370,0.0532,18.6579,0.5494,19.53
380,0.0532,18.6566,0.5488,19.53
390,0.0526,18.7057,0.5535,20.08
400,0.0523,18.7318,0.5581,21.03
410,0.0523,18.7352,0.5586,21.03
420,0.0523,18.7343,0.5591,21.03
430,0.0523,18.7342,0.5585,21.03
440,0.0523,18.7354,0.5598,21.40
450,0.0522,18.7382,0.5612,21.55
460,0.0522,18.7379,0.5604,21.55
470,0.0522,18.7405,0.5611,21.55
480,0.0522,18.7374,0.5606,21.55
490,0.0522,18.7376,0.5607,21.55
500,0.0522,18.7385,0.5612,21.65
510,0.0521,18.7494,0.5614,22.59
520,0.0521,18.7514,0.5608,22.88
530,0.0522,18.7444,0.5610,23.11
540,0.0521,18.7453,0.5606,23.24
550,0.0519,18.7622,0.5615,24.06
560,0.0512,18.8238,0.5614,24.71
570,0.0512,18.8273,0.5610,25.36
580,0.0511,18.8315,0.5610,25.36
590,0.0511,18.8303,0.5616,25.36
600,0.0512,18.8269,0.5608,25.36
610,0.0512,18.8266,0.5590,25.88
620,0.0511,18.8300,0.5612,26.63
630,0.0512,18.8264,0.5605,26.63
640,0.0512,18.8248,0.5613,27.02
650,0.0485,19.0598,0.5783,29.04
660,0.0460,19.2885,0.5844,29.75
670,0.0464,19.2569,0.5847,30.01
680,0.0431,19.5754,0.5923,30.89
690,0.0384,20.0729,0.6142,32.06
700,0.0383,20.0803,0.6137,32.52
710,0.0370,20.2302,0.6203,33.53
720,0.0370,20.2310,0.6194,33.63
730,0.0364,20.3069,0.6221,34.51
740,0.0349,20.4901,0.6304,35.32
750,0.0348,20.4980,0.6307,35.48
760,0.0347,20.5090,0.6300,35.51
770,0.0347,20.5139,0.6313,35.55
780,0.0346,20.5220,0.6321,35.61
790,0.0346,20.5295,0.6301,36.10
800,0.0345,20.5434,0.6306,36.17
810,0.0343,20.5707,0.6324,36.36
820,0.0342,20.5783,0.6320,36.36
830,0.0343,20.5668,0.6327,36.39
840,0.0351,20.4658,0.6271,36.59
850,0.0310,21.0112,0.6589,38.09
860,0.0293,21.2558,0.6697,38.61
870,0.0284,21.3838,0.6726,40.66
880,0.0281,21.4257,0.6753,41.28
890,0.0234,22.2291,0.6990,42.71
900,0.0209,22.7087,0.7097,43.72
910,0.0153,24.0718,0.7242,44.79
920,0.0129,24.8165,0.7330,45.80
930,0.0123,25.0105,0.7363,46.09
940,0.0122,25.0565,0.7418,47.23
950,0.0120,25.1190,0.7415,48.97
960,0.0119,25.1698,0.7412,49.39
970,0.0119,25.1617,0.7410,49.88
980,0.0118,25.1873,0.7371,50.98
990,0.0120,25.1338,0.7354,51.26
