Step,MSE,PSNR,SSIM,Percentage Explored
0,0.3374,10.6705,0.2061,0.81
10,0.3113,11.0205,0.2239,2.31
20,0.2882,11.3545,0.2342,3.29
30,0.2760,11.5432,0.2520,4.49
40,0.2711,11.6217,0.2726,6.32
50,0.2699,11.6396,0.2801,7.06
60,0.2697,11.6426,0.2825,7.26
70,0.2690,11.6546,0.2849,7.55
80,0.2682,11.6669,0.2883,7.98
90,0.2681,11.6694,0.2897,8.24
100,0.2679,11.6720,0.2907,8.37
110,0.2686,11.6606,0.2969,9.32
120,0.2687,11.6596,0.2968,9.35
130,0.2685,11.6630,0.2983,9.62
140,0.2684,11.6637,0.2985,9.64
150,0.2685,11.6632,0.2989,9.75
160,0.2685,11.6632,0.2989,9.75
170,0.2689,11.6561,0.3051,10.52
180,0.2691,11.6535,0.3103,11.60
190,0.2632,11.7493,0.3173,12.38
200,0.2620,11.7693,0.3234,13.06
210,0.2607,11.7912,0.3260,13.31
220,0.2604,11.7966,0.3281,13.50
230,0.2598,11.8064,0.3291,13.67
240,0.2598,11.8064,0.3291,13.67
250,0.2598,11.8064,0.3291,13.67
260,0.2597,11.8081,0.3302,13.76
270,0.2595,11.8102,0.3312,13.89
280,0.2596,11.8090,0.3312,13.90
290,0.2596,11.8090,0.3312,13.90
300,0.2377,12.1918,0.3398,14.66
310,0.2371,12.2025,0.3404,14.69
320,0.2367,12.2093,0.3409,14.76
330,0.2321,12.2959,0.3477,15.28
340,0.2176,12.5762,0.3497,16.39
350,0.2116,12.6980,0.3740,18.14
360,0.2053,12.8284,0.3847,19.41
370,0.1933,13.0900,0.4054,21.53
380,0.1851,13.2776,0.4174,22.64
390,0.1769,13.4751,0.4384,23.97
400,0.1765,13.4844,0.4435,24.82
410,0.1764,13.4866,0.4449,25.05
420,0.1759,13.5004,0.4465,25.63
430,0.1753,13.5151,0.4516,26.54
440,0.1752,13.5175,0.4525,26.82
450,0.1751,13.5194,0.4544,27.22
460,0.1751,13.5196,0.4551,27.43
470,0.1751,13.5203,0.4557,27.57
480,0.1750,13.5211,0.4561,27.72
490,0.1750,13.5230,0.4567,27.84
500,0.1750,13.5230,0.4567,27.84
510,0.1750,13.5230,0.4567,27.84
520,0.1698,13.6534,0.4635,28.29
530,0.1698,13.6534,0.4635,28.29
540,0.1696,13.6592,0.4665,28.68
550,0.1646,13.7881,0.4751,29.39
560,0.1640,13.8032,0.4759,29.49
570,0.1640,13.8034,0.4760,29.49
580,0.1641,13.8001,0.4763,29.68
590,0.1641,13.8001,0.4763,29.68
600,0.1626,13.8421,0.4824,30.29
610,0.1626,13.8421,0.4824,30.29
620,0.1626,13.8421,0.4824,30.29
630,0.1626,13.8421,0.4824,30.29
640,0.1625,13.8438,0.4838,30.62
650,0.1625,13.8438,0.4838,30.62
660,0.1625,13.8438,0.4838,30.62
670,0.1625,13.8438,0.4838,30.62
680,0.1625,13.8438,0.4838,30.62
690,0.1618,13.8613,0.4849,30.72
700,0.1610,13.8833,0.4889,31.04
710,0.1595,13.9255,0.4934,31.59
720,0.1596,13.9226,0.4937,31.62
730,0.1596,13.9226,0.4937,31.62
740,0.1596,13.9226,0.4937,31.62
750,0.1596,13.9226,0.4937,31.62
760,0.1574,13.9834,0.5047,32.71
770,0.1498,14.1959,0.5258,33.88
780,0.1496,14.2029,0.5295,34.82
790,0.1493,14.2124,0.5308,35.18
800,0.1486,14.2307,0.5358,35.75
810,0.1485,14.2347,0.5373,36.21
820,0.1485,14.2354,0.5375,36.24
830,0.1484,14.2364,0.5385,36.51
840,0.1484,14.2382,0.5396,36.81
850,0.1484,14.2392,0.5400,36.90
860,0.1483,14.2397,0.5405,37.10
870,0.1483,14.2409,0.5412,37.44
880,0.1483,14.2409,0.5412,37.44
890,0.1483,14.2409,0.5412,37.44
900,0.1483,14.2409,0.5412,37.44
910,0.1480,14.2508,0.5425,37.81
920,0.1478,14.2565,0.5438,37.98
930,0.1469,14.2807,0.5477,38.24
940,0.1469,14.2807,0.5478,38.25
950,0.1469,14.2807,0.5478,38.25
960,0.1469,14.2807,0.5478,38.25
970,0.1469,14.2807,0.5478,38.25
980,0.1469,14.2807,0.5478,38.25
990,0.1469,14.2807,0.5478,38.25
