Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1246,14.9639,0.4383,0.81
10,0.1131,15.3816,0.4715,3.56
20,0.1119,15.4281,0.4874,4.64
30,0.1120,15.4254,0.4863,5.46
40,0.1115,15.4432,0.4937,6.85
50,0.1112,15.4583,0.4970,7.26
60,0.1112,15.4587,0.4977,7.35
70,0.1111,15.4591,0.4980,8.14
80,0.1128,15.3962,0.4881,8.39
90,0.1109,15.4672,0.5012,8.87
100,0.1109,15.4689,0.5022,8.91
110,0.1102,15.4966,0.5096,9.81
120,0.1103,15.4935,0.5080,9.82
130,0.1027,15.8008,0.5113,11.18
140,0.1021,15.8274,0.5138,11.31
150,0.1021,15.8268,0.5118,11.35
160,0.1026,15.8047,0.5078,12.41
170,0.1037,15.7585,0.4977,14.33
180,0.1027,15.8039,0.5063,15.38
190,0.0950,16.1427,0.5399,16.75
200,0.0872,16.5108,0.5878,18.14
210,0.0870,16.5231,0.5885,17.51
220,0.0870,16.5224,0.5890,17.14
230,0.0879,16.4761,0.5894,18.43
240,0.0876,16.4928,0.5930,17.87
250,0.0856,16.5932,0.6008,18.09
260,0.0846,16.6465,0.6087,17.72
270,0.0860,16.5742,0.6054,16.62
280,0.0858,16.5812,0.6043,15.79
290,0.0846,16.6439,0.6115,15.74
300,0.0853,16.6090,0.5904,15.47
310,0.0843,16.6571,0.6056,15.06
320,0.0843,16.6589,0.5983,15.44
330,0.0926,16.2540,0.6056,15.12
340,0.0921,16.2775,0.6153,14.87
350,0.0928,16.2442,0.5999,13.45
360,0.0960,16.0929,0.5709,11.88
370,0.0964,16.0777,0.5582,11.84
380,0.0970,16.0490,0.5638,12.14
390,0.0971,16.0466,0.5638,12.23
400,0.0967,16.0653,0.5706,13.05
410,0.0965,16.0704,0.5650,12.97
420,0.0967,16.0644,0.5691,13.24
430,0.0946,16.1577,0.5780,14.60
440,0.0960,16.0948,0.5782,14.65
450,0.1036,15.7627,0.5634,14.28
460,0.0943,16.1711,0.5646,12.35
470,0.1027,15.8006,0.5489,11.79
480,0.0850,16.6252,0.5733,12.76
490,0.0851,16.6195,0.5934,13.12
500,0.3133,10.9928,0.2333,13.73
510,0.2924,11.2919,0.2601,14.61
520,0.2805,11.4725,0.2793,15.91
530,0.2637,11.7412,0.2918,17.67
540,0.2624,11.7618,0.2958,17.02
550,0.2649,11.7208,0.2940,17.09
560,0.2631,11.7514,0.2958,17.68
570,0.2556,11.8773,0.2961,17.50
580,0.2548,11.8900,0.2958,17.68
590,0.2529,11.9226,0.2991,17.12
600,0.2501,11.9715,0.2970,17.32
610,0.2506,11.9618,0.2992,17.27
620,0.2498,11.9757,0.2927,16.74
630,0.2507,11.9606,0.2925,16.84
640,0.2502,11.9699,0.2948,16.68
650,0.2498,11.9757,0.2937,16.42
660,0.2546,11.8932,0.2950,16.04
670,0.2573,11.8470,0.2915,14.64
680,0.2496,11.9802,0.2894,13.00
690,0.2489,11.9923,0.2896,12.68
700,0.2426,12.1026,0.2858,11.25
710,0.2656,11.7100,0.2801,10.50
720,0.2719,11.6078,0.2823,10.97
730,0.1967,13.0131,0.3052,12.34
740,0.1995,12.9525,0.3125,13.13
750,0.1996,12.9502,0.3085,12.54
760,0.2128,12.6730,0.3054,12.23
770,0.2214,12.5007,0.3029,11.88
780,0.2218,12.4927,0.3022,11.73
790,0.2554,11.8796,0.2908,10.38
800,0.2631,11.7507,0.2831,9.45
810,0.2561,11.8688,0.2861,9.95
820,0.2380,12.1859,0.2958,10.71
830,0.2340,12.2603,0.2985,10.74
840,0.2362,12.2197,0.2994,10.81
850,0.2312,12.3129,0.3066,10.61
860,0.2150,12.6280,0.3064,10.35
870,0.2024,12.8905,0.3176,11.12
880,0.1966,13.0171,0.3211,11.41
890,0.1950,13.0524,0.3348,12.40
900,0.1776,13.4576,0.3452,13.48
910,0.1713,13.6145,0.3478,14.02
920,0.1710,13.6220,0.3464,14.23
930,0.1701,13.6447,0.3559,15.04
940,0.1695,13.6594,0.3598,15.37
950,0.1696,13.6583,0.3596,14.97
960,0.1739,13.5501,0.3611,15.15
970,0.1738,13.5507,0.3658,15.81
980,0.1737,13.5546,0.3733,16.66
990,0.1808,13.3800,0.3616,15.79
