Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1119,15.4280,0.4589,0.81
10,0.1109,15.4685,0.4694,2.62
20,0.1087,15.5543,0.4863,4.05
30,0.1087,15.5536,0.4858,4.18
40,0.1087,15.5547,0.4861,4.35
50,0.1088,15.5512,0.4857,4.89
60,0.1087,15.5564,0.4868,4.96
70,0.1086,15.5584,0.4876,5.02
80,0.1080,15.5821,0.4920,5.25
90,0.1075,15.6040,0.4958,5.92
100,0.1070,15.6240,0.4986,6.80
110,0.1070,15.6258,0.4994,6.81
120,0.1069,15.6273,0.5000,6.77
130,0.1075,15.6055,0.4965,6.18
140,0.1076,15.5983,0.4947,5.96
150,0.1063,15.6513,0.5034,7.14
160,0.1063,15.6519,0.5037,7.20
170,0.1063,15.6535,0.5010,7.66
180,0.1065,15.6452,0.5005,7.99
190,0.1055,15.6834,0.5112,8.91
200,0.1051,15.7021,0.5212,9.63
210,0.1046,15.7237,0.5288,10.32
220,0.1046,15.7226,0.5293,10.50
230,0.1046,15.7239,0.5302,10.16
240,0.1048,15.7138,0.5299,9.93
250,0.1048,15.7141,0.5298,9.92
260,0.1049,15.7102,0.5302,10.65
270,0.1047,15.7192,0.5311,10.00
280,0.1059,15.6700,0.5234,10.55
290,0.1038,15.7567,0.5315,11.90
300,0.1021,15.8273,0.5475,13.00
310,0.1017,15.8435,0.5455,13.60
320,0.1000,15.9190,0.5688,14.58
330,0.0999,15.9212,0.5702,14.86
340,0.1002,15.9081,0.5679,15.13
350,0.1006,15.8937,0.5675,14.59
360,0.1012,15.8653,0.5640,13.60
370,0.1019,15.8363,0.5592,12.72
380,0.1019,15.8355,0.5589,12.60
390,0.1020,15.8312,0.5571,12.48
400,0.1020,15.8312,0.5571,12.48
410,0.1018,15.8415,0.5583,12.35
420,0.1025,15.8087,0.5479,12.27
430,0.1018,15.8390,0.5570,12.66
440,0.1023,15.8198,0.5545,12.38
450,0.1024,15.8146,0.5544,12.86
460,0.1025,15.8114,0.5498,11.93
470,0.1024,15.8150,0.5481,11.80
480,0.1024,15.8150,0.5481,11.80
490,0.1023,15.8188,0.5495,12.69
500,0.3517,10.4902,0.2231,12.60
510,0.3511,10.4976,0.2257,12.60
520,0.3507,10.5024,0.2285,11.92
530,0.3511,10.4976,0.2254,10.29
540,0.3519,10.4877,0.2262,9.35
550,0.3515,10.4924,0.2298,9.24
560,0.3516,10.4923,0.2297,9.22
570,0.3515,10.4925,0.2301,8.96
580,0.3516,10.4923,0.2296,8.89
590,0.3527,10.4785,0.2269,7.62
600,0.3529,10.4757,0.2248,6.71
610,0.3522,10.4839,0.2251,6.12
620,0.3508,10.5020,0.2282,6.63
630,0.3483,10.5326,0.2302,7.44
640,0.3498,10.5138,0.2293,7.36
650,0.3509,10.5008,0.2342,8.42
660,0.3423,10.6080,0.2463,8.68
670,0.3404,10.6324,0.2519,9.34
680,0.3327,10.7318,0.2601,10.07
690,0.3327,10.7321,0.2604,10.02
700,0.3355,10.6954,0.2540,10.08
710,0.3315,10.7472,0.2640,10.49
720,0.3218,10.8762,0.2675,10.91
730,0.3207,10.8912,0.2690,10.98
740,0.3168,10.9442,0.2849,12.19
750,0.3143,10.9786,0.2891,12.54
760,0.3124,11.0045,0.2968,12.62
770,0.3197,10.9045,0.2897,11.85
780,0.3207,10.8912,0.2875,11.59
790,0.3190,10.9138,0.2918,11.80
800,0.3191,10.9133,0.2925,11.61
810,0.3192,10.9111,0.2881,10.73
820,0.3192,10.9116,0.2894,10.37
830,0.3181,10.9268,0.2909,10.38
840,0.3191,10.9128,0.2896,10.22
850,0.3193,10.9107,0.2886,10.49
860,0.3194,10.9087,0.2892,10.48
870,0.3194,10.9090,0.2897,10.45
880,0.3199,10.9020,0.2876,10.14
890,0.3199,10.9021,0.2876,10.14
900,0.3200,10.9011,0.2876,10.13
910,0.3201,10.8998,0.2871,10.13
920,0.3279,10.7944,0.2710,9.36
930,0.3277,10.7980,0.2731,9.79
940,0.3275,10.8005,0.2754,10.50
950,0.3273,10.8024,0.2769,10.80
960,0.3276,10.7986,0.2759,11.03
970,0.3293,10.7769,0.2650,9.98
980,0.3301,10.7654,0.2654,9.94
990,0.3313,10.7497,0.2629,9.86
