Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1191,15.1594,0.4370,0.81
10,0.1185,15.1799,0.4463,1.95
20,0.1189,15.1667,0.4624,3.65
30,0.1189,15.1660,0.4658,4.85
40,0.1191,15.1603,0.4675,5.70
50,0.1191,15.1599,0.4680,5.76
60,0.1189,15.1652,0.4736,6.51
70,0.1185,15.1816,0.4754,6.80
80,0.1185,15.1794,0.4768,7.10
90,0.1185,15.1794,0.4768,7.10
100,0.1186,15.1765,0.4768,7.13
110,0.1189,15.1663,0.4772,7.23
120,0.1189,15.1663,0.4772,7.23
130,0.1189,15.1663,0.4772,7.23
140,0.1177,15.2106,0.4773,7.39
150,0.1178,15.2048,0.4785,7.52
160,0.1171,15.2310,0.4785,7.71
170,0.1168,15.2433,0.4818,8.04
180,0.1168,15.2433,0.4818,8.04
190,0.1166,15.2525,0.4880,8.33
200,0.1166,15.2504,0.4894,8.17
210,0.1163,15.2603,0.4860,7.71
220,0.1163,15.2603,0.4860,7.71
230,0.1166,15.2518,0.4866,7.88
240,0.1167,15.2470,0.4864,7.68
250,0.1162,15.2666,0.4878,8.27
260,0.1123,15.4135,0.5058,9.34
270,0.1123,15.4153,0.5060,9.54
280,0.1123,15.4156,0.5060,9.60
290,0.1123,15.4145,0.5060,9.70
300,0.1109,15.4677,0.5143,10.25
310,0.1088,15.5510,0.5325,11.72
320,0.1078,15.5932,0.5374,12.14
330,0.1074,15.6085,0.5415,12.86
340,0.1085,15.5650,0.5428,13.48
350,0.1092,15.5358,0.5419,13.30
360,0.1093,15.5321,0.5394,12.74
370,0.1092,15.5343,0.5393,12.90
380,0.1092,15.5340,0.5391,12.93
390,0.1094,15.5290,0.5358,12.54
400,0.1094,15.5282,0.5343,12.38
410,0.1094,15.5276,0.5274,11.56
420,0.1078,15.5900,0.5207,10.44
430,0.1085,15.5655,0.5188,10.62
440,0.1082,15.5752,0.5181,10.08
450,0.1070,15.6226,0.5216,9.51
460,0.1070,15.6234,0.5267,11.11
470,0.1062,15.6585,0.5335,12.18
480,0.1002,15.9105,0.5388,13.10
490,0.1001,15.9117,0.5335,12.54
500,0.3482,10.5338,0.2291,11.44
510,0.3006,11.1720,0.2499,12.48
520,0.2895,11.3364,0.2578,11.78
530,0.2878,11.3614,0.2638,12.06
540,0.2878,11.3614,0.2638,12.06
550,0.2879,11.3596,0.2671,12.55
560,0.2876,11.3636,0.2676,12.98
570,0.2875,11.3656,0.2704,13.27
580,0.2836,11.4245,0.2788,13.61
590,0.2822,11.4469,0.2856,14.56
600,0.2818,11.4530,0.2890,14.71
610,0.2816,11.4561,0.2906,14.81
620,0.2815,11.4570,0.2909,14.71
630,0.2816,11.4558,0.2911,14.40
640,0.2817,11.4551,0.2905,14.01
650,0.2817,11.4548,0.2907,13.86
660,0.2814,11.4590,0.2939,14.48
670,0.2806,11.4719,0.2935,14.14
680,0.2793,11.4910,0.2900,12.35
690,0.2820,11.4501,0.2854,11.54
700,0.2798,11.4841,0.2673,10.86
710,0.2913,11.3085,0.2604,10.30
720,0.3100,11.0388,0.2633,10.32
730,0.3065,11.0875,0.2701,11.14
740,0.3250,10.8340,0.2645,10.36
750,0.3385,10.6572,0.2567,9.45
760,0.3394,10.6449,0.2526,9.16
770,0.3458,10.5646,0.2389,7.73
780,0.3459,10.5628,0.2387,7.66
790,0.3459,10.5628,0.2387,7.66
800,0.3458,10.5641,0.2381,7.61
810,0.3488,10.5267,0.2391,7.67
820,0.3485,10.5301,0.2400,7.77
830,0.3484,10.5320,0.2401,7.77
840,0.3481,10.5347,0.2408,7.84
850,0.3473,10.5455,0.2379,6.98
860,0.3468,10.5508,0.2384,7.04
870,0.3465,10.5556,0.2394,7.11
880,0.3465,10.5555,0.2385,6.66
890,0.3461,10.5603,0.2434,7.16
900,0.3432,10.5962,0.2571,8.45
910,0.3427,10.6026,0.2589,8.89
920,0.3417,10.6153,0.2638,9.64
930,0.3407,10.6288,0.2729,10.48
940,0.3384,10.6575,0.2787,11.20
950,0.3350,10.7022,0.2827,11.95
960,0.3271,10.8060,0.2916,12.70
970,0.2702,11.6360,0.3191,14.75
980,0.2745,11.5665,0.3301,16.20
990,0.2759,11.5450,0.3272,15.52
