Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,48,1.35150,1.16119,0.04313,0.0299,23.4968,0.8736
1,49,1.38831,1.00706,0.02599,0.0102,27.5438,0.8908
1,50,1.35008,0.94145,0.02355,0.0126,28.1730,0.9002
1,51,1.33639,1.14138,0.04175,0.0308,24.4778,0.8751
1,52,1.36581,1.05838,0.03186,0.0161,25.6180,0.8828
1,53,1.38155,1.02338,0.03245,0.0190,25.4504,0.8855
1,54,1.38830,1.03028,0.03237,0.0190,26.5785,0.8904
1,55,1.38526,1.18588,0.04481,0.0334,23.4074,0.8762
1,56,1.40294,1.07166,0.03010,0.0145,25.9377,0.8905
1,57,1.38235,1.05212,0.03681,0.0250,24.9431,0.8836
1,58,1.37519,1.00964,0.02981,0.0147,26.1336,0.8815
1,59,1.39695,1.03710,0.03017,0.0147,25.3582,0.8874
1,60,1.35893,1.09910,0.03945,0.0261,23.6664,0.8750
1,61,1.34026,1.09725,0.03509,0.0228,25.5687,0.8753
1,62,1.30954,1.07261,0.02959,0.0155,25.0200,0.8836
1,63,1.33863,0.97367,0.02132,0.0101,28.5678,0.8951
1,64,1.29828,1.09891,0.03428,0.0216,24.5128,0.8705
1,65,1.37949,1.09593,0.03917,0.0277,24.6507,0.8715
1,66,1.38035,1.00201,0.02530,0.0143,26.4211,0.8928
1,67,1.32428,1.16443,0.03801,0.0241,23.7800,0.8777
1,68,1.44174,1.12245,0.03355,0.0199,24.7799,0.8783
1,69,1.46350,1.18767,0.04589,0.0305,23.2512,0.8638
1,70,1.41397,1.02011,0.03274,0.0198,25.3706,0.8830
1,71,1.38972,1.05750,0.03654,0.0200,25.3180,0.8857
1,72,1.37710,1.06465,0.03515,0.0227,25.1968,0.8797
1,73,1.33827,1.15394,0.04136,0.0279,23.8730,0.8696
1,74,1.27373,1.15279,0.03405,0.0230,24.3734,0.8764
1,75,1.33132,1.04273,0.03188,0.0219,25.6149,0.8941
1,76,1.24988,1.32315,0.04364,0.0307,23.6537,0.8553
1,77,1.24304,1.18182,0.03340,0.0176,24.5688,0.8569
1,78,1.24386,1.09126,0.03177,0.0142,25.5136,0.8653
1,79,1.31644,1.07195,0.03276,0.0189,25.5790,0.8701
1,80,1.37087,1.20073,0.04058,0.0239,23.6380,0.8650
1,81,1.35539,1.20168,0.04163,0.0271,23.7497,0.8700
1,82,1.31716,1.13350,0.03157,0.0177,24.5890,0.8765
1,83,1.36689,1.12303,0.03814,0.0255,24.5276,0.8679
1,84,1.39544,1.06302,0.03510,0.0213,24.6745,0.8720
1,85,1.34518,1.13328,0.03403,0.0215,25.8735,0.8882
1,86,1.34797,1.11254,0.03137,0.0161,24.8369,0.8760
1,87,1.37220,1.01222,0.03269,0.0163,24.8430,0.8746
1,88,1.33273,1.11438,0.03754,0.0238,23.8714,0.8713
1,89,1.25807,1.21617,0.03162,0.0213,26.4675,0.8894
1,90,1.37929,1.26383,0.05244,0.0446,22.1635,0.8564
1,91,1.38030,1.06161,0.03153,0.0175,25.1062,0.8800
1,92,1.38575,1.09122,0.03218,0.0197,25.6512,0.8801
1,93,1.25270,1.21269,0.03319,0.0207,24.5872,0.8751
1,94,1.27457,1.15747,0.03075,0.0167,26.5258,0.8902
1,95,1.26552,1.26174,0.03824,0.0258,24.7586,0.8721
1,96,1.37002,1.06041,0.03397,0.0204,25.6155,0.8758
1,97,1.37224,1.06199,0.03127,0.0175,24.8813,0.8818
1,98,1.36934,1.05449,0.03615,0.0236,24.2402,0.8808
1,99,1.26530,1.21481,0.03860,0.0219,23.6212,0.8657
1,100,1.33105,1.19482,0.03972,0.0242,23.9631,0.8714
1,101,1.29490,1.31460,0.03679,0.0204,24.4095,0.8658
1,102,1.26720,1.19496,0.03775,0.0221,23.9208,0.8775
1,103,1.36412,1.12634,0.04109,0.0294,25.0477,0.8743
1,104,1.34677,1.13406,0.04012,0.0274,23.5033,0.8716
1,105,1.30693,1.05149,0.02259,0.0110,27.0354,0.8972
1,106,1.26199,1.34445,0.04287,0.0302,23.0394,0.8658
1,107,1.20584,1.23263,0.03304,0.0213,25.7065,0.8797
1,108,1.44039,1.25817,0.05142,0.0338,21.9769,0.8599
1,109,1.34292,1.12256,0.03325,0.0203,25.0198,0.8717
1,110,1.36328,1.06509,0.03663,0.0253,24.4396,0.8675
1,111,1.25948,1.15718,0.03394,0.0204,24.9970,0.8784
1,112,1.13235,1.37643,0.02539,0.0145,26.4870,0.8834
1,113,1.17819,1.18309,0.02977,0.0176,25.5163,0.8774
1,114,1.17341,1.16579,0.03163,0.0202,25.5349,0.8780
1,115,1.34605,1.27631,0.04807,0.0305,22.0264,0.8593
1,116,1.26930,1.18354,0.03119,0.0147,25.3944,0.8741
1,117,1.28087,1.17795,0.02964,0.0154,25.2078,0.8788
1,118,1.22840,1.18445,0.03442,0.0203,24.4410,0.8735
1,119,1.24596,1.22570,0.03613,0.0220,24.0841,0.8639
1,120,1.27666,1.26159,0.03547,0.0223,24.9749,0.8713
1,121,1.26927,1.15938,0.03242,0.0179,25.9078,0.8785
1,122,1.26315,1.15926,0.02893,0.0139,25.5669,0.8795
1,123,1.38338,1.03008,0.03766,0.0245,23.3957,0.8662
1,124,1.29637,1.24490,0.04643,0.0357,22.6750,0.8641
1,125,1.18111,1.38898,0.03147,0.0197,25.1496,0.8798
1,126,1.38286,1.17834,0.03543,0.0202,23.9464,0.8817
1,127,1.22409,1.34626,0.03888,0.0237,24.5099,0.8638
1,128,1.09892,1.29064,0.03537,0.0210,24.5996,0.8737
1,129,1.09802,1.21375,0.03006,0.0150,25.7658,0.8877
1,130,1.27677,1.25296,0.04183,0.0247,23.6384,0.8740
1,131,1.29565,1.24404,0.04266,0.0250,24.1291,0.8767
1,132,1.37907,1.32479,0.05139,0.0335,22.5369,0.8585
1,133,1.43131,1.00180,0.03204,0.0165,25.3090,0.8887
1,134,1.39493,1.19064,0.04923,0.0346,22.5871,0.8623
1,135,1.31384,1.25744,0.03630,0.0218,24.0052,0.8714
1,136,1.16063,1.39576,0.03092,0.0179,25.6075,0.8796
1,137,1.22153,1.34109,0.03910,0.0240,23.9016,0.8755
1,138,1.37409,1.10123,0.03644,0.0184,24.6332,0.8774
1,139,1.38164,1.19780,0.03279,0.0185,24.6410,0.8811
1,140,1.24257,1.09378,0.02958,0.0155,26.2156,0.8868
1,141,1.37241,1.13971,0.03757,0.0209,23.5751,0.8729
1,142,1.36673,1.00479,0.03265,0.0175,24.5303,0.8794
1,143,1.28561,1.18093,0.03736,0.0257,24.5538,0.8825
1,144,1.24306,1.33170,0.03067,0.0161,25.9432,0.8824
1,145,1.38403,1.10540,0.03552,0.0193,24.3934,0.8850
1,146,1.28720,1.42520,0.03979,0.0253,23.8153,0.8675
1,147,1.34161,1.09466,0.03381,0.0201,24.0989,0.8810
1,148,1.19459,1.41575,0.03085,0.0175,25.7795,0.8842
1,149,1.21360,1.23184,0.03732,0.0213,24.2746,0.8698
1,150,1.38894,1.08191,0.03449,0.0185,24.7468,0.8802
1,151,1.36567,1.12874,0.03646,0.0206,24.8651,0.8846
1,152,1.35287,1.05724,0.03464,0.0199,25.8263,0.8804
2,1,1.30423,1.11774,0.03515,0.0198,24.4485,0.8759
2,2,1.17861,1.24455,0.03095,0.0174,25.3181,0.8874
2,3,1.32137,1.02435,0.03116,0.0200,26.5514,0.8927
2,4,1.34448,1.06809,0.03314,0.0197,24.1422,0.8777
2,5,1.11975,1.50883,0.03228,0.0181,26.0069,0.8836
2,6,1.46413,1.23192,0.02928,0.0160,25.2587,0.8918
2,7,1.36805,1.23600,0.04024,0.0260,23.4053,0.8794
2,8,1.38594,1.07408,0.03070,0.0153,26.4313,0.8917
2,9,1.41282,0.94049,0.02869,0.0147,27.1800,0.8913
2,10,1.42903,1.01524,0.03258,0.0194,24.8612,0.8877
2,11,1.40210,0.96272,0.02534,0.0148,27.4629,0.9029
2,12,1.39774,1.03896,0.03358,0.0196,24.5675,0.8737
2,13,1.39854,1.13300,0.04348,0.0317,23.2441,0.8768
2,14,1.37136,0.99664,0.02811,0.0168,26.1229,0.9042
2,15,1.32703,1.00107,0.02465,0.0134,27.3875,0.9078
2,16,1.24679,1.12760,0.02775,0.0165,25.7719,0.9035
2,17,1.26475,1.17630,0.03833,0.0247,24.1472,0.8823
2,18,1.35137,1.09219,0.02820,0.0142,26.6242,0.8977
2,19,1.34712,1.03850,0.02725,0.0129,25.8975,0.9028
2,20,1.34300,1.24697,0.03814,0.0254,24.3876,0.8768
2,21,1.34231,1.15309,0.03873,0.0253,23.6229,0.8730
2,22,1.29591,1.09292,0.02755,0.0145,26.8397,0.8979
2,23,1.20038,1.21215,0.02747,0.0158,26.3883,0.8929
2,24,1.37180,0.98041,0.02815,0.0149,25.6265,0.8928
2,25,1.30678,1.30774,0.02872,0.0164,25.9918,0.8918
2,26,1.35923,1.10250,0.03446,0.0209,25.7821,0.8891
2,27,1.31025,1.12986,0.02936,0.0170,26.6261,0.8978
2,28,1.24552,1.07293,0.02921,0.0168,26.6246,0.8959
2,29,1.24311,1.07190,0.02712,0.0137,26.7772,0.8941
2,30,1.22237,1.32707,0.02816,0.0153,26.7107,0.8939
2,31,1.35291,1.20591,0.03668,0.0226,23.9000,0.8793
2,32,1.38483,1.04570,0.03657,0.0225,24.4021,0.8793
2,33,1.34399,1.01519,0.02330,0.0115,27.8036,0.8996
2,34,1.21741,1.24205,0.03149,0.0168,24.8494,0.8776
2,35,1.28392,1.05469,0.02818,0.0159,26.6017,0.8932
2,36,1.21894,1.39225,0.03191,0.0211,26.8574,0.8948
2,37,1.35826,1.01559,0.03000,0.0169,26.2710,0.8963
2,38,1.28444,1.25941,0.02589,0.0128,26.4745,0.8983
2,39,1.23147,1.16299,0.03389,0.0197,24.1831,0.8790
2,40,1.33667,1.14936,0.03680,0.0243,25.4369,0.8873
2,41,1.23501,1.33518,0.03685,0.0240,24.1614,0.8806
2,42,1.24899,1.26270,0.02736,0.0150,26.0517,0.8901
2,43,1.33029,0.96132,0.02979,0.0161,25.5252,0.8904
2,44,1.23429,1.25917,0.03771,0.0267,24.9581,0.8796
2,45,1.14153,1.21671,0.03077,0.0196,24.9015,0.8880
2,46,1.22160,1.43083,0.03709,0.0217,23.8459,0.8747
2,47,1.49062,1.33383,0.03178,0.0168,25.2507,0.8921
2,48,1.47792,0.95997,0.03067,0.0169,25.2391,0.8892
2,49,1.39889,0.88803,0.02331,0.0120,27.4587,0.9076
2,50,1.39354,0.94505,0.02854,0.0165,25.6455,0.8966
2,51,1.38585,0.92521,0.02345,0.0128,25.6991,0.9053
2,52,1.41336,1.18450,0.04551,0.0346,22.6748,0.8696
2,53,1.40692,1.02560,0.03056,0.0172,25.3238,0.9062
2,54,1.37205,1.00244,0.02714,0.0136,27.1068,0.9104
2,55,1.25413,1.21848,0.03606,0.0261,23.4359,0.8971
2,56,1.19118,1.28143,0.03148,0.0191,26.4023,0.8971
2,57,1.26742,1.09502,0.03349,0.0195,24.7621,0.8854
2,58,1.30468,1.22400,0.02849,0.0160,25.7603,0.9041
2,59,1.36233,1.21324,0.03509,0.0199,24.7737,0.9000
2,60,1.41000,1.00394,0.02901,0.0162,25.7952,0.9019
2,61,1.40250,1.07864,0.03730,0.0238,25.0930,0.8849
2,62,1.29826,1.00335,0.01894,0.0084,28.7950,0.9231
2,63,1.20042,1.56183,0.03433,0.0205,24.9726,0.8749
2,64,1.11950,1.47400,0.02575,0.0136,26.8540,0.9010
2,65,1.20264,1.07355,0.03110,0.0186,24.4899,0.8961
2,66,1.27773,1.42448,0.03716,0.0184,24.4895,0.8857
2,67,1.13741,1.28304,0.03220,0.0178,25.8831,0.8985
2,68,1.30049,1.22631,0.04252,0.0274,23.7249,0.8695
2,69,1.36941,0.91354,0.02664,0.0145,26.8321,0.9119
2,70,1.13393,1.35399,0.03237,0.0182,24.7454,0.8943
2,71,1.10799,1.32882,0.02723,0.0159,26.5569,0.9024
2,72,1.27568,1.24427,0.02901,0.0134,25.8836,0.9030
2,73,1.27151,1.09373,0.02758,0.0159,25.5471,0.9016
2,74,1.10455,1.42181,0.03863,0.0269,24.4010,0.8844
2,75,1.32910,1.10220,0.03138,0.0171,25.2167,0.8906
2,76,1.28992,1.13896,0.03146,0.0187,25.9214,0.8959
2,77,1.18261,1.31320,0.02480,0.0135,26.7061,0.9061
2,78,1.24207,1.18961,0.02852,0.0153,26.5432,0.9059
2,79,1.37802,1.18538,0.04178,0.0290,23.7309,0.8757
2,80,1.28965,1.14931,0.03582,0.0216,23.8997,0.8889
2,81,1.15394,1.19593,0.02511,0.0137,26.3587,0.9032
2,82,1.31006,1.05065,0.02601,0.0147,26.5267,0.9060
2,83,1.32119,1.21955,0.03678,0.0230,24.0427,0.8752
2,84,1.27069,1.20069,0.03119,0.0181,25.2235,0.8833
2,85,1.13954,1.32315,0.02965,0.0182,25.4651,0.8951
2,86,1.21374,1.16028,0.02997,0.0184,26.1855,0.8969
2,87,1.27975,1.11168,0.03698,0.0244,23.4437,0.8936
2,88,1.22098,1.27757,0.03658,0.0211,23.9550,0.8821
2,89,1.33062,1.08383,0.03175,0.0190,24.3873,0.8988
2,90,1.12483,1.29417,0.03286,0.0184,24.2894,0.8916
2,91,1.11343,1.46098,0.03570,0.0245,24.6467,0.8835
2,92,1.21039,1.24649,0.02745,0.0134,26.3134,0.8974
2,93,1.18443,1.33516,0.03604,0.0243,24.8328,0.8828
2,94,1.33605,0.97051,0.03633,0.0222,24.1740,0.8809
2,95,1.24533,1.33902,0.03514,0.0207,23.6419,0.8880
2,96,1.13579,1.47370,0.03381,0.0225,24.4025,0.8857
2,97,1.27294,1.16626,0.03732,0.0258,25.7992,0.8835
2,98,1.15394,1.43730,0.03237,0.0197,25.0171,0.8881
2,99,1.29471,1.14130,0.03181,0.0194,24.9640,0.8852
2,100,1.30728,1.32607,0.03504,0.0195,24.3209,0.8835
2,101,1.36270,1.13344,0.02383,0.0107,27.6578,0.8986
2,102,1.31164,1.10427,0.03970,0.0288,24.1915,0.8811
2,103,1.26280,1.13622,0.03266,0.0201,25.7680,0.8885
2,104,1.19386,1.29333,0.03008,0.0188,26.2473,0.8968
2,105,1.25700,1.16451,0.02461,0.0128,26.9909,0.9096
2,106,1.40731,1.10356,0.04181,0.0294,24.7399,0.8678
2,107,1.40059,0.96076,0.03017,0.0179,24.9178,0.8956
2,108,1.30742,1.14703,0.03230,0.0191,25.5588,0.8868
2,109,1.21256,1.35361,0.03436,0.0222,24.3212,0.8880
2,110,1.30889,1.13650,0.03674,0.0218,23.5297,0.8797
2,111,1.12633,1.48390,0.02997,0.0180,25.8465,0.9042
2,112,1.41824,0.88220,0.03215,0.0185,25.0653,0.8983
2,113,1.43774,0.98665,0.02651,0.0120,26.6313,0.9067
2,114,1.43829,0.99119,0.03159,0.0179,25.4340,0.8862
2,115,1.35210,1.13227,0.02935,0.0189,25.6318,0.9080
2,116,1.32641,1.18213,0.02997,0.0194,25.3433,0.9061
2,117,1.30880,1.42223,0.03673,0.0223,24.2246,0.8870
2,118,1.36084,1.03802,0.02777,0.0129,27.1495,0.9096
2,119,1.19081,1.58097,0.02694,0.0152,26.5653,0.8995
2,120,1.08252,1.49100,0.02227,0.0119,27.1274,0.9179
2,121,1.32862,0.89805,0.02341,0.0116,27.5445,0.9156
2,122,1.37854,1.20020,0.03513,0.0236,24.7824,0.8990
2,123,1.40580,1.07003,0.03420,0.0229,24.8299,0.8946
2,124,1.41129,0.92462,0.02665,0.0159,27.9924,0.9134
2,125,1.34758,1.07990,0.02595,0.0146,26.0965,0.9120
2,126,1.30973,1.09544,0.02706,0.0174,26.4726,0.9180
2,127,1.12640,1.29204,0.03092,0.0207,25.7592,0.8964
2,128,1.17066,1.29957,0.03788,0.0268,23.8040,0.8949
2,129,1.12150,1.59914,0.02398,0.0130,25.9569,0.9057
2,130,1.04689,1.59049,0.02896,0.0149,26.5234,0.8990
2,131,1.46358,1.02716,0.03445,0.0210,25.0147,0.9016
2,132,1.17454,1.41569,0.03173,0.0187,25.4155,0.8971
2,133,1.31971,1.13598,0.03361,0.0238,24.8126,0.9022
2,134,1.19274,1.29441,0.02858,0.0171,26.1044,0.9061
2,135,1.26236,1.19790,0.03441,0.0224,24.0610,0.8908
2,136,1.22014,1.38443,0.03037,0.0174,25.6694,0.8911
2,137,1.37425,1.03556,0.03318,0.0216,25.4935,0.8911
2,138,1.18221,1.10502,0.03289,0.0200,24.6563,0.8979
2,139,1.42228,1.14071,0.03828,0.0241,23.5809,0.8909
2,140,1.33185,1.13080,0.03246,0.0212,25.4957,0.8965
2,141,1.12157,1.62659,0.02383,0.0144,27.0375,0.9167
2,142,1.52464,1.00957,0.02930,0.0171,26.2267,0.9044
2,143,1.40523,1.09434,0.03483,0.0231,23.9528,0.8923
2,144,1.44060,1.02221,0.03538,0.0250,24.8945,0.8937
2,145,1.41794,0.94644,0.02661,0.0163,27.2352,0.9112
2,146,1.38270,1.01741,0.03031,0.0209,26.3358,0.9093
2,147,1.37643,1.02214,0.02982,0.0185,27.0626,0.9034
2,148,1.34979,0.99371,0.02801,0.0174,25.3716,0.8992
2,149,1.37535,0.97846,0.02834,0.0176,25.4117,0.9053
2,150,1.37936,1.01930,0.02852,0.0188,25.4270,0.9033
2,151,1.39469,0.98624,0.02761,0.0165,26.8601,0.9127
2,152,1.38275,1.02223,0.03423,0.0232,25.2971,0.8977
3,1,1.37170,0.95688,0.02519,0.0131,26.7060,0.9109
3,2,1.40566,1.00922,0.02976,0.0190,25.6201,0.9142
3,3,1.38796,0.97969,0.02964,0.0181,25.1816,0.8985
3,4,1.36056,0.98586,0.02716,0.0162,26.4440,0.9108
3,5,1.36318,1.05325,0.03457,0.0244,23.8876,0.8904
3,6,1.37962,1.06337,0.03114,0.0164,25.2754,0.8989
3,7,1.32865,0.99816,0.02876,0.0181,26.1635,0.9036
3,8,1.33604,0.99683,0.02512,0.0144,26.4470,0.9008
3,9,1.27560,1.07576,0.02142,0.0115,28.8535,0.9313
3,10,1.25378,1.16689,0.03133,0.0194,25.8070,0.8973
3,11,1.38928,0.98835,0.02605,0.0138,25.6607,0.9026
3,12,1.32278,1.07839,0.03120,0.0202,25.3373,0.9080
3,13,1.29330,1.07072,0.02823,0.0171,25.9021,0.9029
3,14,1.22383,1.08938,0.02563,0.0147,27.8722,0.9136
3,15,1.22722,1.11398,0.02352,0.0119,26.9641,0.9046
3,16,1.26822,1.20782,0.03459,0.0225,25.1128,0.8989
3,17,1.22111,1.33464,0.02500,0.0130,27.2894,0.9130
3,18,1.20044,1.22520,0.02987,0.0171,25.8835,0.8978
3,19,1.30995,1.02035,0.02786,0.0151,27.4638,0.9050
3,20,1.05785,1.63141,0.03094,0.0199,26.2437,0.9013
3,21,1.31349,1.16204,0.03606,0.0241,24.8285,0.8863
3,22,1.10193,1.47375,0.02745,0.0167,26.0443,0.9075
3,23,1.31286,1.10985,0.03224,0.0202,25.9839,0.9122
3,24,1.20333,1.14116,0.02794,0.0174,25.5931,0.9076
3,25,1.33664,1.11991,0.03160,0.0205,24.9766,0.8993
3,26,1.07797,1.40549,0.02066,0.0106,28.3896,0.9227
3,27,1.17344,1.28953,0.03134,0.0206,25.8084,0.9024
3,28,1.05884,1.44219,0.02915,0.0188,25.8851,0.9090
3,29,1.15706,1.53071,0.04198,0.0275,22.7804,0.8831
3,30,1.28560,1.66954,0.04427,0.0229,23.7858,0.8761
3,31,1.34305,1.14086,0.02668,0.0137,26.8280,0.8992
3,32,1.36907,0.89288,0.02575,0.0141,27.9299,0.9130
3,33,1.45027,1.07286,0.03043,0.0213,25.8622,0.9051
3,34,1.30574,0.95023,0.02150,0.0115,28.6403,0.9222
3,35,1.25415,1.25846,0.03301,0.0202,25.7153,0.8920
3,36,1.29820,1.09332,0.03200,0.0219,24.2994,0.9028
3,37,1.13688,1.24927,0.02243,0.0141,27.6991,0.9271
3,38,1.25451,1.41999,0.03037,0.0176,25.6988,0.9023
3,39,1.48189,0.97776,0.02966,0.0176,25.7816,0.8985
3,40,1.44250,1.01085,0.04137,0.0313,23.7556,0.8951
3,41,1.37540,1.01893,0.03012,0.0198,25.6104,0.9038
3,42,1.44151,1.24002,0.03391,0.0198,24.1727,0.8753
3,43,1.43768,0.97632,0.02376,0.0127,26.2134,0.9174
3,44,1.18751,1.19620,0.03500,0.0261,24.2018,0.9049
3,45,1.24868,1.30490,0.03993,0.0276,24.1982,0.8913
3,46,1.41663,1.69263,0.08055,0.0645,18.3943,0.8370
3,47,1.27721,1.21306,0.02395,0.0155,28.1620,0.9218
3,48,1.15115,1.48106,0.03381,0.0240,25.5821,0.9000
3,49,1.30926,1.18502,0.04802,0.0402,22.5101,0.8832
3,50,1.05879,1.65236,0.04032,0.0304,22.6434,0.8802
3,51,1.36235,1.17804,0.03382,0.0192,24.7764,0.9036
3,52,1.35240,1.41404,0.03079,0.0189,26.0235,0.9014
3,53,1.21729,1.34507,0.03257,0.0191,24.4884,0.8960
3,54,1.37187,1.03070,0.02755,0.0152,27.3410,0.9194
3,55,1.43414,1.01542,0.03417,0.0222,25.4269,0.8995
3,56,1.43088,0.99342,0.03498,0.0206,24.1141,0.8845
3,57,1.37691,1.01416,0.03115,0.0211,26.0959,0.9038
3,58,1.37906,0.96729,0.02260,0.0123,27.6146,0.9244
3,59,1.37509,1.10203,0.03556,0.0246,25.3367,0.8932
3,60,1.36557,1.08482,0.03577,0.0244,24.4768,0.8962
3,61,1.42528,0.92947,0.02521,0.0131,27.4697,0.9258
3,62,1.44064,1.05904,0.04164,0.0301,24.5412,0.8825
3,63,1.40594,1.02433,0.03224,0.0223,25.4278,0.9076
3,64,1.30940,1.05319,0.02584,0.0147,26.4564,0.9104
3,65,1.22842,1.15322,0.02603,0.0152,27.3698,0.9108
3,66,1.35576,0.99002,0.02856,0.0182,26.1786,0.9066
3,67,1.26300,1.12418,0.03235,0.0207,24.4382,0.8975
3,68,1.04189,1.40728,0.02573,0.0160,26.5044,0.9098
3,69,1.26925,1.03451,0.02567,0.0134,27.0925,0.9181
3,70,1.07135,1.61408,0.03400,0.0212,24.5902,0.8897
3,71,1.08635,1.57895,0.03118,0.0145,26.2269,0.9107
3,72,1.38988,1.01831,0.02958,0.0184,25.8572,0.9036
3,73,1.28367,1.06455,0.03244,0.0220,24.6652,0.8984
3,74,1.31985,1.23346,0.02369,0.0136,27.5687,0.9199
3,75,1.40455,1.19416,0.02589,0.0135,26.5945,0.9067
3,76,1.37993,1.20595,0.03494,0.0221,25.5868,0.8994
3,77,1.35981,0.92490,0.02911,0.0171,26.0331,0.9054
3,78,1.43821,1.01784,0.03289,0.0217,25.4297,0.8937
3,79,1.42461,1.01695,0.02938,0.0185,27.5408,0.9082
3,80,1.30637,0.96722,0.02766,0.0180,28.3140,0.9115
3,81,1.34099,1.07303,0.03118,0.0198,25.2739,0.9043
3,82,1.34998,1.09868,0.03500,0.0225,24.3158,0.8975
3,83,1.29051,1.02329,0.02607,0.0147,26.9809,0.9147
3,84,1.11191,1.32735,0.02887,0.0176,26.3394,0.9120
3,85,1.34805,0.97926,0.02806,0.0161,26.3936,0.9094
3,86,1.33210,1.13030,0.02616,0.0149,26.9692,0.9156
3,87,1.25451,1.13047,0.02889,0.0185,26.1345,0.9090
3,88,1.02279,1.58440,0.03252,0.0216,25.2777,0.9011
3,89,1.34636,1.12923,0.02632,0.0176,24.6524,0.9126
3,90,1.35135,0.91095,0.02588,0.0160,26.6428,0.9206
3,91,1.07837,1.42858,0.03435,0.0237,24.2892,0.9084
3,92,1.36309,1.02161,0.02343,0.0144,28.2361,0.9202
3,93,1.20580,1.33978,0.02931,0.0186,25.6769,0.9040
3,94,1.30723,1.08365,0.02293,0.0139,28.5044,0.9280
3,95,1.39059,0.84899,0.02654,0.0154,25.2813,0.9086
3,96,1.37407,1.26440,0.02815,0.0182,25.7006,0.9116
3,97,1.43354,1.20308,0.03119,0.0187,25.1207,0.9023
3,98,1.32572,1.30242,0.04648,0.0332,22.2909,0.8747
3,99,1.40416,0.95418,0.03343,0.0232,24.9120,0.9019
3,100,1.41394,0.94460,0.02863,0.0161,25.8649,0.9011
3,101,1.40271,0.98803,0.02858,0.0165,25.2624,0.9018
3,102,1.37737,0.99119,0.02872,0.0173,26.1529,0.9092
3,103,1.36121,1.00238,0.02821,0.0175,25.9944,0.9096
3,104,1.39534,1.07564,0.03253,0.0209,24.8477,0.8960
3,105,1.41579,1.04872,0.02877,0.0166,25.4448,0.9044
