Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1753,13.4793,0.2882,0.27
10,0.1749,13.4897,0.2939,1.00
20,0.1748,13.4919,0.2944,1.15
30,0.1753,13.4808,0.2937,1.74
40,0.1751,13.4855,0.2940,1.74
50,0.1755,13.4759,0.2922,1.74
60,0.1751,13.4854,0.2923,1.77
70,0.1755,13.4754,0.2925,2.00
80,0.1755,13.4754,0.2922,2.00
90,0.1758,13.4671,0.2861,2.59
100,0.1755,13.4751,0.2886,2.59
110,0.1753,13.4797,0.2918,2.59
120,0.1753,13.4793,0.2886,2.59
130,0.1739,13.5150,0.2857,3.66
140,0.1741,13.5100,0.2858,4.30
150,0.1739,13.5147,0.2831,4.82
160,0.1740,13.5129,0.2817,4.82
170,0.1736,13.5218,0.2799,5.42
180,0.1730,13.5378,0.2779,6.16
190,0.1715,13.5751,0.2782,7.66
200,0.1721,13.5605,0.2775,8.25
210,0.1711,13.5852,0.2784,8.41
220,0.1675,13.6785,0.2752,9.68
230,0.1684,13.6537,0.2692,10.82
240,0.1649,13.7445,0.2785,11.86
250,0.1655,13.7285,0.2782,12.25
260,0.1648,13.7492,0.2828,13.62
270,0.1636,13.7796,0.2866,14.07
280,0.1635,13.7833,0.2845,14.60
290,0.1642,13.7632,0.2860,14.60
300,0.1645,13.7550,0.2858,14.60
310,0.1639,13.7719,0.2911,14.60
320,0.1649,13.7462,0.2836,14.60
330,0.1605,13.8640,0.2836,15.51
340,0.1589,13.9062,0.2817,15.86
350,0.1525,14.0862,0.2862,16.55
360,0.1505,14.1414,0.2873,18.14
370,0.1491,14.1826,0.2957,19.77
380,0.1453,14.2943,0.2992,21.07
390,0.1457,14.2841,0.2995,21.24
400,0.1417,14.4031,0.3050,22.11
410,0.1353,14.6057,0.2990,23.81
420,0.1367,14.5590,0.2973,24.78
430,0.1377,14.5269,0.2937,24.91
440,0.1377,14.5294,0.3005,25.27
450,0.1374,14.5374,0.2959,25.27
460,0.1336,14.6587,0.2993,25.27
470,0.1337,14.6550,0.2946,25.60
480,0.1289,14.8156,0.3052,26.18
490,0.1249,14.9537,0.3187,27.91
500,0.1155,15.2916,0.3324,29.02
510,0.1176,15.2129,0.3319,29.02
520,0.1136,15.3632,0.3396,29.86
530,0.1102,15.4963,0.3494,31.39
540,0.1127,15.4004,0.3389,31.59
550,0.1093,15.5299,0.3481,32.01
560,0.1075,15.6021,0.3512,32.01
570,0.1108,15.4735,0.3510,32.01
580,0.1052,15.6964,0.3556,32.01
590,0.1086,15.5582,0.3514,32.01
600,0.1084,15.5664,0.3454,32.01
610,0.1071,15.6217,0.3520,32.01
620,0.1067,15.6364,0.3525,32.01
630,0.1102,15.4976,0.3508,32.01
640,0.1087,15.5568,0.3474,32.01
650,0.1107,15.4779,0.3397,32.01
660,0.1083,15.5734,0.3483,32.99
670,0.1047,15.7185,0.3565,32.99
680,0.1062,15.6566,0.3507,32.99
690,0.1073,15.6112,0.3520,33.02
700,0.1062,15.6569,0.3559,33.12
710,0.1047,15.7169,0.3602,33.18
720,0.1024,15.8152,0.3580,33.18
730,0.1011,15.8702,0.3583,33.41
740,0.1036,15.7630,0.3512,33.83
750,0.1033,15.7780,0.3585,34.48
760,0.1045,15.7257,0.3575,35.10
770,0.1005,15.8946,0.3749,36.27
780,0.1028,15.7988,0.3723,37.25
790,0.1015,15.8513,0.3755,37.71
800,0.0998,15.9264,0.3718,37.77
810,0.1042,15.7403,0.3712,37.80
820,0.1010,15.8726,0.3781,37.80
830,0.1040,15.7486,0.3747,37.97
840,0.1057,15.6757,0.3704,37.97
850,0.1026,15.8067,0.3736,37.97
860,0.1035,15.7664,0.3674,38.00
870,0.1035,15.7678,0.3651,38.00
880,0.1008,15.8848,0.3784,38.29
890,0.0990,15.9595,0.3771,39.73
900,0.0998,15.9255,0.3747,39.95
910,0.1002,15.9097,0.3800,39.95
920,0.1001,15.9146,0.3804,39.95
930,0.1009,15.8790,0.3834,40.47
940,0.1007,15.8871,0.3828,41.65
950,0.1020,15.8306,0.3829,41.97
960,0.0926,16.2503,0.3917,42.46
970,0.0933,16.2175,0.3902,43.14
980,0.0936,16.2034,0.3914,43.14
990,0.0936,16.2049,0.3956,43.44
