Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0804,16.8293,0.4600,0.59
10,0.0789,16.9129,0.4735,1.87
20,0.0781,16.9576,0.4802,2.39
30,0.0778,16.9731,0.4821,3.14
40,0.0776,16.9827,0.4825,3.38
50,0.0760,17.0775,0.4902,4.60
60,0.0757,17.0943,0.4919,5.18
70,0.0756,17.0959,0.4909,5.44
80,0.0756,17.0984,0.4913,5.44
90,0.0757,17.0895,0.4901,5.67
100,0.0756,17.0963,0.4881,6.16
110,0.0745,17.1593,0.4990,7.62
120,0.0728,17.2593,0.5082,8.73
130,0.0723,17.2906,0.5071,10.36
140,0.0725,17.2819,0.5051,10.87
150,0.0723,17.2937,0.5066,10.87
160,0.0724,17.2853,0.5057,10.87
170,0.0725,17.2825,0.5067,10.87
180,0.0724,17.2851,0.5055,10.87
190,0.0725,17.2814,0.5053,10.89
200,0.0722,17.2971,0.5058,11.02
210,0.0721,17.3045,0.5064,11.35
220,0.0722,17.3004,0.5059,11.35
230,0.0720,17.3074,0.5066,11.35
240,0.0721,17.3029,0.5063,11.35
250,0.0723,17.2917,0.5060,11.35
260,0.0723,17.2945,0.5052,11.35
270,0.0720,17.3094,0.5093,11.78
280,0.0709,17.3754,0.5141,12.79
290,0.0713,17.3547,0.5132,12.79
300,0.0713,17.3536,0.5142,12.79
310,0.0713,17.3494,0.5133,12.79
320,0.0713,17.3523,0.5136,12.82
330,0.0712,17.3594,0.5130,12.82
340,0.0713,17.3503,0.5136,12.82
350,0.0715,17.3411,0.5138,14.22
360,0.0713,17.3505,0.5145,14.80
370,0.0709,17.3741,0.5165,15.20
380,0.0710,17.3732,0.5166,15.20
390,0.0710,17.3711,0.5170,15.20
400,0.0710,17.3723,0.5166,15.33
410,0.0708,17.3842,0.5163,15.42
420,0.0706,17.3978,0.5177,15.92
430,0.0706,17.3932,0.5167,15.92
440,0.0706,17.3941,0.5178,16.15
450,0.0705,17.4009,0.5172,16.18
460,0.0697,17.4479,0.5183,17.16
470,0.0666,17.6464,0.5272,18.43
480,0.0667,17.6441,0.5243,18.56
490,0.0668,17.6354,0.5248,19.93
500,0.0665,17.6520,0.5217,20.97
510,0.0666,17.6467,0.5215,21.75
520,0.0665,17.6555,0.5211,21.87
530,0.0666,17.6474,0.5214,21.87
540,0.0666,17.6494,0.5220,21.87
550,0.0665,17.6540,0.5214,22.06
560,0.0667,17.6443,0.5200,22.65
570,0.0665,17.6555,0.5207,22.69
580,0.0665,17.6536,0.5206,22.71
590,0.0665,17.6562,0.5195,22.71
600,0.0666,17.6499,0.5198,22.71
610,0.0667,17.6421,0.5194,22.71
620,0.0666,17.6507,0.5199,22.71
630,0.0664,17.6591,0.5199,22.71
640,0.0665,17.6570,0.5205,22.75
650,0.0665,17.6574,0.5192,22.85
660,0.0663,17.6653,0.5169,23.57
670,0.0662,17.6739,0.5173,24.31
680,0.0662,17.6739,0.5179,24.51
690,0.0658,17.7022,0.5178,25.09
700,0.0657,17.7094,0.5163,25.52
710,0.0656,17.7154,0.5165,25.52
720,0.0658,17.7034,0.5163,25.52
730,0.0657,17.7045,0.5159,25.59
740,0.0631,17.8807,0.5113,27.31
750,0.0600,18.1028,0.5219,28.23
760,0.0558,18.4193,0.5265,29.23
770,0.0568,18.3402,0.5264,29.46
780,0.0572,18.3077,0.5240,29.46
790,0.0568,18.3385,0.5255,29.46
800,0.0570,18.3254,0.5255,29.49
810,0.0570,18.3237,0.5233,30.36
820,0.0564,18.3683,0.5300,30.95
830,0.0543,18.5336,0.5412,32.02
840,0.0530,18.6442,0.5524,33.60
850,0.0532,18.6239,0.5522,34.13
860,0.0532,18.6225,0.5522,34.86
870,0.0527,18.6653,0.5535,35.34
880,0.0519,18.7358,0.5603,35.94
890,0.0512,18.7902,0.5658,36.32
900,0.0504,18.8578,0.5715,37.42
910,0.0505,18.8525,0.5728,37.62
920,0.0504,18.8568,0.5737,37.62
930,0.0504,18.8554,0.5739,37.68
940,0.0503,18.8690,0.5727,37.73
950,0.0502,18.8770,0.5739,37.73
960,0.0505,18.8545,0.5733,37.75
970,0.0503,18.8680,0.5735,38.04
980,0.0502,18.8726,0.5741,38.14
990,0.0497,18.9159,0.5755,39.21
