Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1161,15.2711,0.4395,0.75
10,0.1138,15.3561,0.4666,2.93
20,0.1132,15.3777,0.4725,3.39
30,0.1127,15.3981,0.4766,4.15
40,0.1126,15.4019,0.4787,4.50
50,0.1121,15.4229,0.4845,5.35
60,0.1121,15.4225,0.4844,5.37
70,0.1121,15.4227,0.4845,5.39
80,0.1120,15.4242,0.4856,5.58
90,0.1120,15.4242,0.4856,5.58
100,0.1120,15.4242,0.4856,5.58
110,0.1120,15.4242,0.4856,5.58
120,0.1115,15.4455,0.4896,6.26
130,0.1113,15.4514,0.4950,7.69
140,0.1108,15.4726,0.5013,9.12
150,0.1103,15.4901,0.5046,9.87
160,0.1111,15.4609,0.4983,10.13
170,0.1079,15.5886,0.4966,11.25
180,0.1077,15.5961,0.4972,11.20
190,0.1106,15.4789,0.4828,11.10
200,0.1159,15.2754,0.4726,10.15
210,0.1129,15.3924,0.4821,10.61
220,0.1128,15.3947,0.4897,12.16
230,0.1050,15.7064,0.5191,12.99
240,0.0972,16.0409,0.5321,12.42
250,0.0918,16.2875,0.5433,13.30
260,0.0910,16.3285,0.5471,13.54
270,0.0913,16.3122,0.5501,14.27
280,0.0918,16.2911,0.5439,13.74
290,0.0821,16.7768,0.5809,14.20
300,0.0808,16.8420,0.5863,13.58
310,0.0821,16.7768,0.5829,13.03
320,0.0823,16.7620,0.5823,13.47
330,0.0828,16.7351,0.5817,13.64
340,0.0820,16.7811,0.5945,15.01
350,0.0816,16.8006,0.6055,16.05
360,0.0824,16.7580,0.6027,16.01
370,0.0825,16.7545,0.6026,15.50
380,0.0809,16.8406,0.6078,14.74
390,0.0822,16.7678,0.6045,14.00
400,0.0814,16.8122,0.6096,14.90
410,0.0811,16.8279,0.6090,14.88
420,0.0799,16.8900,0.6166,15.40
430,0.0787,16.9590,0.6154,16.16
440,0.0843,16.6589,0.5965,16.07
450,0.0855,16.5958,0.5834,16.48
460,0.1084,15.5693,0.5518,16.06
470,0.1061,15.6614,0.5554,16.68
480,0.1086,15.5587,0.5532,17.06
490,0.1091,15.5411,0.5477,16.70
500,0.3485,10.5300,0.2105,15.18
510,0.3535,10.4687,0.2170,14.05
520,0.3491,10.5225,0.2374,15.36
530,0.3466,10.5541,0.2489,16.63
540,0.3418,10.6142,0.2602,17.91
550,0.3395,10.6439,0.2666,16.67
560,0.3357,10.6926,0.2733,17.16
570,0.3343,10.7106,0.2766,17.37
580,0.3236,10.8527,0.2790,16.18
590,0.3160,10.9554,0.2821,16.30
600,0.3091,11.0507,0.2983,15.53
610,0.3083,11.0619,0.2994,14.79
620,0.3040,11.1228,0.3066,14.06
630,0.3030,11.1383,0.3163,14.18
640,0.3017,11.1558,0.3203,14.32
650,0.3055,11.1024,0.3179,14.23
660,0.3050,11.1094,0.3183,14.16
670,0.3072,11.0775,0.3155,13.63
680,0.3079,11.0681,0.3060,12.30
690,0.3105,11.0311,0.2953,11.63
700,0.3121,11.0091,0.2863,10.80
710,0.3089,11.0539,0.2959,11.42
720,0.3058,11.0980,0.3011,12.94
730,0.3023,11.1479,0.3108,13.17
740,0.3033,11.1341,0.3078,12.68
750,0.3073,11.0770,0.2932,11.72
760,0.3073,11.0773,0.2932,11.73
770,0.3073,11.0767,0.2926,11.66
780,0.3076,11.0720,0.2902,11.28
790,0.3119,11.0127,0.2802,10.05
800,0.3160,10.9556,0.2700,9.99
810,0.3127,11.0014,0.2724,9.95
820,0.3142,10.9797,0.2690,9.71
830,0.3189,10.9152,0.2574,9.36
840,0.3219,10.8750,0.2532,9.10
850,0.3197,10.9049,0.2537,9.32
860,0.3205,10.8939,0.2444,8.48
870,0.3112,11.0222,0.2617,9.68
880,0.3104,11.0332,0.2631,9.92
890,0.3137,10.9873,0.2668,11.39
900,0.3141,10.9809,0.2678,11.54
910,0.3145,10.9761,0.2666,11.20
920,0.3141,10.9819,0.2679,10.68
930,0.3142,10.9801,0.2652,10.40
940,0.3146,10.9745,0.2633,9.61
950,0.3142,10.9804,0.2700,10.09
960,0.3128,10.9991,0.2744,10.59
970,0.3110,11.0252,0.2814,11.28
980,0.3061,11.0935,0.2891,11.61
990,0.3056,11.1003,0.2894,12.09
