Step,MSE,PSNR,SSIM,Percentage Explored
0,0.3268,10.8098,0.2605,0.81
10,0.3111,11.0228,0.2797,2.21
20,0.3089,11.0536,0.2832,3.25
30,0.3170,10.9411,0.2748,4.29
40,0.3069,11.0821,0.3089,5.51
50,0.3065,11.0875,0.3133,6.04
60,0.3058,11.0981,0.3181,6.76
70,0.3047,11.1130,0.3335,7.86
80,0.3047,11.1134,0.3346,8.17
90,0.3047,11.1134,0.3347,8.20
100,0.3047,11.1134,0.3351,8.46
110,0.3046,11.1155,0.3344,9.53
120,0.2919,11.3004,0.3398,11.33
130,0.2905,11.3208,0.3445,11.86
140,0.2437,12.0843,0.3666,13.34
150,0.2250,12.4300,0.3782,14.26
160,0.2225,12.4784,0.3779,14.53
170,0.2128,12.6733,0.3775,14.71
180,0.2125,12.6781,0.3788,14.96
190,0.2120,12.6882,0.3838,15.65
200,0.2119,12.6905,0.3851,15.89
210,0.2224,12.4803,0.3723,15.89
220,0.2034,12.8686,0.4001,16.55
230,0.1977,12.9931,0.4034,16.84
240,0.1977,12.9931,0.4034,16.84
250,0.1974,12.9998,0.4089,17.58
260,0.1931,13.0953,0.4320,19.77
270,0.1792,13.4190,0.4531,21.11
280,0.1671,13.7220,0.4682,22.94
290,0.1668,13.7314,0.4732,23.53
300,0.1735,13.5585,0.4794,24.05
310,0.1666,13.7356,0.4880,25.50
320,0.1588,13.9431,0.4977,26.69
330,0.1559,14.0237,0.5107,27.22
340,0.1558,14.0260,0.5052,27.43
350,0.1557,14.0291,0.5077,27.58
360,0.1557,14.0291,0.5077,27.58
370,0.1575,13.9795,0.5119,28.16
380,0.1558,14.0256,0.5174,28.98
390,0.1512,14.1573,0.5201,29.40
400,0.1193,15.1845,0.5207,30.72
410,0.1162,15.2986,0.5351,31.11
420,0.1162,15.3007,0.5357,31.18
430,0.1159,15.3121,0.5350,31.35
440,0.1153,15.3346,0.5373,31.73
450,0.1153,15.3339,0.5372,31.84
460,0.1120,15.4591,0.5392,32.08
470,0.1124,15.4432,0.5397,32.14
480,0.1124,15.4432,0.5397,32.14
490,0.1096,15.5552,0.5414,32.48
500,0.1063,15.6883,0.5432,33.10
510,0.0951,16.1727,0.5597,34.62
520,0.0923,16.2980,0.5645,35.25
530,0.0913,16.3499,0.5715,35.93
540,0.0902,16.4013,0.5785,37.19
550,0.0893,16.4456,0.5815,37.61
560,0.0848,16.6671,0.6010,39.36
570,0.0834,16.7399,0.6057,39.92
580,0.0815,16.8428,0.6145,40.85
590,0.0808,16.8767,0.6180,40.96
600,0.0792,16.9665,0.6225,41.47
610,0.0780,17.0286,0.6256,41.82
620,0.0764,17.1206,0.6288,42.24
630,0.0761,17.1365,0.6286,42.30
640,0.0737,17.2788,0.6368,43.21
650,0.0727,17.3351,0.6404,43.43
660,0.0727,17.3351,0.6404,43.43
670,0.0699,17.5058,0.6507,44.42
680,0.0699,17.5083,0.6511,44.49
690,0.0694,17.5364,0.6531,44.68
700,0.0680,17.6272,0.6593,45.39
710,0.0673,17.6700,0.6630,45.86
720,0.0673,17.6715,0.6631,45.87
730,0.0664,17.7320,0.6648,46.06
740,0.0652,17.8126,0.6694,46.66
750,0.0646,17.8471,0.6720,47.07
760,0.0649,17.8265,0.6730,47.29
770,0.0649,17.8265,0.6730,47.29
780,0.0649,17.8265,0.6730,47.29
790,0.0644,17.8615,0.6742,47.37
800,0.0644,17.8615,0.6742,47.37
810,0.0645,17.8582,0.6741,47.38
820,0.0647,17.8440,0.6744,47.68
830,0.0650,17.8218,0.6745,47.72
840,0.0642,17.8755,0.6753,47.84
850,0.0642,17.8755,0.6753,47.84
860,0.0641,17.8840,0.6756,47.92
870,0.0641,17.8840,0.6756,47.92
880,0.0641,17.8840,0.6756,47.92
890,0.0641,17.8840,0.6756,47.92
900,0.0639,17.8983,0.6777,48.22
910,0.0593,18.2203,0.6867,48.99
920,0.0588,18.2588,0.6875,49.04
930,0.0580,18.3212,0.6918,49.89
940,0.0579,18.3232,0.6927,50.02
950,0.0589,18.2503,0.6911,50.25
960,0.0579,18.3223,0.6953,50.48
970,0.0579,18.3228,0.6948,50.54
980,0.0587,18.2664,0.6926,50.74
990,0.0574,18.3607,0.7012,51.43
