Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1155,15.2937,0.4644,0.81
10,0.1113,15.4513,0.4974,2.55
20,0.1106,15.4813,0.5017,3.33
30,0.1101,15.5014,0.5054,3.55
40,0.1085,15.5617,0.5149,4.71
50,0.1085,15.5647,0.5182,5.20
60,0.1085,15.5647,0.5160,4.94
70,0.1097,15.5155,0.5073,5.13
80,0.1077,15.5950,0.5200,5.83
90,0.1082,15.5765,0.5090,5.97
100,0.1076,15.6014,0.5218,6.04
110,0.1074,15.6088,0.5234,6.37
120,0.1073,15.6137,0.5251,6.44
130,0.1073,15.6111,0.5246,6.84
140,0.1074,15.6065,0.5234,6.94
150,0.1075,15.6040,0.5199,7.45
160,0.1052,15.6990,0.5386,8.73
170,0.1051,15.6999,0.5385,9.24
180,0.1051,15.7003,0.5395,9.92
190,0.1035,15.7705,0.5481,11.36
200,0.1035,15.7688,0.5473,11.49
210,0.1049,15.7102,0.5380,10.99
220,0.1043,15.7333,0.5381,11.58
230,0.1027,15.8040,0.5539,12.29
240,0.1027,15.8032,0.5539,12.49
250,0.1027,15.8035,0.5536,11.56
260,0.1027,15.8035,0.5537,11.59
270,0.1027,15.8039,0.5540,11.48
280,0.1027,15.8034,0.5539,11.30
290,0.1027,15.8039,0.5528,11.38
300,0.1020,15.8332,0.5576,11.80
310,0.1020,15.8338,0.5576,11.59
320,0.1020,15.8311,0.5542,11.58
330,0.1021,15.8282,0.5579,12.06
340,0.1022,15.8216,0.5542,10.81
350,0.1045,15.7268,0.5345,9.23
360,0.1046,15.7217,0.5309,9.19
370,0.1036,15.7657,0.5376,9.47
380,0.1037,15.7585,0.5329,9.38
390,0.1038,15.7568,0.5329,9.46
400,0.1036,15.7645,0.5331,9.34
410,0.1043,15.7364,0.5284,10.22
420,0.1012,15.8672,0.5496,11.49
430,0.0999,15.9242,0.5774,13.39
440,0.0997,15.9300,0.5755,13.99
450,0.0988,15.9702,0.5904,15.28
460,0.0990,15.9628,0.5894,15.27
470,0.0992,15.9516,0.5869,15.05
480,0.0956,16.1114,0.5837,15.18
490,0.1004,15.9020,0.5839,16.50
500,0.3319,10.7418,0.2271,17.48
510,0.3249,10.8346,0.2407,17.94
520,0.3187,10.9179,0.2529,18.09
530,0.3219,10.8750,0.2551,16.95
540,0.3178,10.9308,0.2626,15.92
550,0.3127,11.0007,0.2672,14.05
560,0.3106,11.0305,0.2688,14.05
570,0.3108,11.0276,0.2676,13.77
580,0.3114,11.0186,0.2670,13.57
590,0.3121,11.0086,0.2660,13.19
600,0.3102,11.0355,0.2706,13.26
610,0.3118,11.0133,0.2653,11.97
620,0.2936,11.2752,0.2621,11.14
630,0.2975,11.2180,0.2519,10.44
640,0.2968,11.2277,0.2502,10.11
650,0.2977,11.2139,0.2507,10.40
660,0.2981,11.2079,0.2557,10.68
670,0.2948,11.2565,0.2566,10.45
680,0.2864,11.3823,0.2609,9.62
690,0.2410,12.1321,0.2745,9.70
700,0.2395,12.1586,0.2767,9.98
710,0.2436,12.0859,0.2785,10.57
720,0.2308,12.3202,0.3123,11.77
730,0.2292,12.3501,0.3209,12.71
740,0.2430,12.0966,0.3160,12.83
750,0.2404,12.1423,0.3266,13.08
760,0.2416,12.1212,0.3229,12.52
770,0.2421,12.1131,0.3216,13.40
780,0.2424,12.1064,0.3172,12.93
790,0.2451,12.0582,0.3070,12.11
800,0.2469,12.0264,0.2936,11.15
810,0.2504,11.9662,0.2780,9.50
820,0.2503,11.9679,0.2849,10.56
830,0.2491,11.9881,0.2902,11.48
840,0.2495,11.9821,0.2916,11.71
850,0.2489,11.9923,0.2956,12.09
860,0.2481,12.0060,0.2995,13.02
870,0.2492,11.9868,0.2946,12.88
880,0.2555,11.8785,0.2899,12.61
890,0.2863,11.3837,0.2707,11.62
900,0.2875,11.3652,0.2668,11.12
910,0.2896,11.3346,0.2650,11.27
920,0.2946,11.2597,0.2727,12.58
930,0.2855,11.3959,0.2911,13.38
940,0.2820,11.4496,0.2974,13.77
950,0.2829,11.4364,0.2952,13.55
960,0.2845,11.4112,0.2926,12.65
970,0.2699,11.6403,0.3125,13.18
980,0.2675,11.6792,0.3272,14.13
990,0.2690,11.6549,0.3223,13.65
