Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1304,14.7665,0.3901,0.81
10,0.1274,14.8671,0.3978,2.21
20,0.1256,14.9272,0.4039,3.09
30,0.1232,15.0118,0.4138,4.02
40,0.1232,15.0120,0.4142,4.34
50,0.1226,15.0325,0.4149,4.73
60,0.1199,15.1312,0.4197,5.81
70,0.1205,15.1076,0.4194,6.10
80,0.1205,15.1079,0.4192,6.22
90,0.1204,15.1127,0.4199,6.40
100,0.1207,15.0991,0.4190,6.40
110,0.1199,15.1297,0.4220,6.58
120,0.1199,15.1292,0.4226,6.58
130,0.1200,15.1273,0.4226,6.58
140,0.1198,15.1317,0.4224,6.58
150,0.1202,15.1201,0.4221,6.58
160,0.1200,15.1245,0.4219,6.58
170,0.1198,15.1330,0.4230,6.58
180,0.1201,15.1215,0.4219,6.58
190,0.1197,15.1381,0.4229,6.61
200,0.1192,15.1542,0.4247,6.76
210,0.1126,15.4041,0.4401,8.61
220,0.1127,15.3992,0.4385,8.80
230,0.1127,15.3981,0.4385,8.80
240,0.1125,15.4047,0.4388,8.83
250,0.1127,15.3978,0.4392,9.12
260,0.1128,15.3964,0.4390,9.12
270,0.1118,15.4343,0.4436,9.61
280,0.1079,15.5861,0.4513,10.81
290,0.1056,15.6798,0.4572,12.44
300,0.1058,15.6715,0.4566,12.47
310,0.1056,15.6797,0.4575,12.83
320,0.1013,15.8602,0.4701,13.87
330,0.0999,15.9235,0.4815,14.98
340,0.0997,15.9322,0.4826,15.73
350,0.0998,15.9284,0.4823,16.35
360,0.0996,15.9358,0.4831,16.97
370,0.0997,15.9310,0.4832,17.31
380,0.0995,15.9405,0.4837,17.38
390,0.0994,15.9459,0.4838,17.38
400,0.0995,15.9401,0.4835,17.38
410,0.0996,15.9332,0.4834,17.38
420,0.0995,15.9376,0.4841,17.38
430,0.0994,15.9436,0.4838,17.38
440,0.0993,15.9504,0.4862,17.77
450,0.0985,15.9843,0.4908,18.20
460,0.0987,15.9739,0.4901,18.20
470,0.0989,15.9680,0.4899,18.20
480,0.0990,15.9598,0.4900,18.20
490,0.0990,15.9602,0.4899,18.29
500,0.0989,15.9643,0.4895,18.29
510,0.0993,15.9494,0.4911,19.08
520,0.0978,16.0133,0.4981,20.54
530,0.0970,16.0494,0.5024,21.26
540,0.1041,15.7447,0.4943,22.69
550,0.1035,15.7698,0.4956,23.18
560,0.1037,15.7602,0.4945,23.57
570,0.1035,15.7681,0.4952,23.60
580,0.1038,15.7577,0.4961,23.60
590,0.1035,15.7702,0.4959,23.60
600,0.1037,15.7618,0.4958,23.73
610,0.1032,15.7829,0.4988,24.35
620,0.1036,15.7627,0.4994,25.33
630,0.1034,15.7744,0.4997,25.33
640,0.1036,15.7622,0.4989,25.36
650,0.1029,15.7919,0.5001,25.36
660,0.1033,15.7775,0.4991,25.36
670,0.1029,15.7940,0.5015,25.75
680,0.1028,15.7974,0.5019,26.01
690,0.1029,15.7944,0.5036,26.27
700,0.1026,15.8045,0.5046,26.37
710,0.1015,15.8535,0.5123,27.47
720,0.1023,15.8191,0.5110,27.99
730,0.1093,15.5322,0.5049,28.84
740,0.1089,15.5488,0.5062,29.07
750,0.1100,15.5032,0.5055,29.26
760,0.1143,15.3390,0.5098,30.14
770,0.0954,16.1206,0.5291,30.50
780,0.0878,16.4817,0.5483,31.32
790,0.0853,16.6075,0.5517,31.61
800,0.0855,16.5983,0.5536,31.64
810,0.0851,16.6181,0.5543,31.77
820,0.0845,16.6485,0.5553,31.77
830,0.0851,16.6166,0.5541,31.77
840,0.0842,16.6627,0.5544,31.77
850,0.0846,16.6442,0.5539,31.77
860,0.0844,16.6547,0.5551,31.77
870,0.0844,16.6561,0.5561,31.90
880,0.0843,16.6613,0.5561,31.90
890,0.0872,16.5119,0.5497,32.10
900,0.0864,16.5545,0.5540,33.40
910,0.0865,16.5493,0.5578,33.69
920,0.0872,16.5133,0.5570,34.08
930,0.0866,16.5433,0.5581,34.11
940,0.0867,16.5365,0.5581,34.18
950,0.0882,16.4631,0.5564,34.34
960,0.0877,16.4866,0.5583,34.34
970,0.0873,16.5092,0.5591,34.51
980,0.0881,16.4663,0.5577,34.54
990,0.0874,16.5005,0.5587,34.54
