Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1222,15.0465,0.4200,0.81
10,0.1260,14.9137,0.4216,2.79
20,0.1151,15.3065,0.4259,4.55
30,0.1194,15.1494,0.4048,5.00
40,0.1153,15.2995,0.4195,5.61
50,0.1161,15.2683,0.4246,6.64
60,0.1156,15.2872,0.4234,7.29
70,0.1139,15.3519,0.4149,7.65
80,0.1161,15.2684,0.4178,7.76
90,0.1139,15.3531,0.4244,7.82
100,0.1130,15.3865,0.4180,7.93
110,0.1154,15.2965,0.4160,8.02
120,0.1210,15.0882,0.4093,7.73
130,0.1201,15.1210,0.4141,7.80
140,0.1194,15.1462,0.4194,8.65
150,0.1209,15.0940,0.4119,8.60
160,0.1201,15.1216,0.4183,8.60
170,0.1097,15.5146,0.4104,8.85
180,0.1089,15.5468,0.4101,8.95
190,0.1066,15.6412,0.4165,9.19
200,0.1069,15.6262,0.4145,9.06
210,0.1092,15.5339,0.4124,9.04
220,0.1059,15.6696,0.4222,8.81
230,0.1096,15.5212,0.4129,8.91
240,0.1059,15.6682,0.4249,8.91
250,0.1059,15.6691,0.4147,8.89
260,0.1100,15.5050,0.4158,8.89
270,0.1230,15.0192,0.4141,8.69
280,0.1190,15.1637,0.4197,9.07
290,0.1167,15.2485,0.4077,10.37
300,0.0924,16.2601,0.4211,11.52
310,0.0922,16.2707,0.4199,11.91
320,0.0836,16.6943,0.4305,12.68
330,0.0898,16.3863,0.4204,12.80
340,0.0887,16.4409,0.4292,12.74
350,0.0821,16.7726,0.4510,13.91
360,0.0761,17.1018,0.4613,15.17
370,0.0755,17.1378,0.4641,14.89
380,0.0748,17.1802,0.4654,14.89
390,0.0727,17.3051,0.4777,15.05
400,0.0735,17.2565,0.4729,15.04
410,0.0757,17.1269,0.4824,15.11
420,0.0757,17.1279,0.4803,16.24
430,0.0667,17.6739,0.4759,16.90
440,0.0696,17.4932,0.4770,17.68
450,0.0644,17.8317,0.4782,16.77
460,0.0630,17.9218,0.4811,16.55
470,0.0653,17.7676,0.4734,16.11
480,0.0667,17.6750,0.4806,15.21
490,0.0659,17.7265,0.4794,15.22
500,0.3437,10.5900,0.2017,15.32
510,0.3402,10.6351,0.2046,15.19
520,0.3291,10.7792,0.2188,14.26
530,0.2987,11.1998,0.2320,15.51
540,0.2877,11.3625,0.2415,15.67
550,0.2543,11.8982,0.2424,15.02
560,0.2325,12.2874,0.2588,16.32
570,0.2673,11.6822,0.2554,17.20
580,0.2264,12.4034,0.2725,18.80
590,0.2024,12.8911,0.2970,19.34
600,0.2026,12.8861,0.3001,19.17
610,0.2022,12.8940,0.3019,18.50
620,0.2063,12.8078,0.3055,19.27
630,0.2044,12.8464,0.3074,19.16
640,0.2012,12.9165,0.3061,18.90
650,0.1996,12.9507,0.3185,18.62
660,0.1996,12.9512,0.3119,17.34
670,0.2013,12.9143,0.3099,16.21
680,0.1939,13.0767,0.3192,16.40
690,0.1969,13.0092,0.3057,18.17
700,0.1959,13.0314,0.3018,17.82
710,0.1957,13.0358,0.2869,17.85
720,0.1982,12.9820,0.2899,18.28
730,0.2061,12.8107,0.2951,18.12
740,0.2090,12.7517,0.2984,18.06
750,0.2200,12.5279,0.2781,17.31
760,0.2248,12.4345,0.2776,17.35
770,0.2205,12.5186,0.2773,17.95
780,0.2228,12.4740,0.2811,18.39
790,0.2289,12.3562,0.2696,16.19
800,0.2281,12.3708,0.2666,15.60
810,0.2305,12.3263,0.2580,14.28
820,0.2359,12.2252,0.2523,13.32
830,0.2347,12.2463,0.2538,13.24
840,0.2538,11.9072,0.2421,12.56
850,0.2946,11.2601,0.2340,10.88
860,0.2987,11.1997,0.2347,10.11
870,0.3221,10.8719,0.2247,8.68
880,0.3394,10.6445,0.2140,7.91
890,0.3400,10.6368,0.2125,7.57
900,0.3443,10.5833,0.2086,7.92
910,0.3442,10.5839,0.2179,8.07
920,0.3385,10.6569,0.2161,8.50
930,0.3387,10.6536,0.2186,8.63
940,0.3119,11.0125,0.2300,9.89
950,0.3112,11.0211,0.2312,9.79
960,0.3111,11.0231,0.2325,10.07
970,0.3107,11.0287,0.2344,11.23
980,0.3101,11.0378,0.2366,11.21
990,0.3132,10.9941,0.2295,11.22
