Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2014,6.7318,0.7231
1,2,0.1877,7.0732,0.8810
1,3,0.1544,7.8694,0.7144
1,4,0.0980,9.8580,nan
1,5,0.1027,10.4907,0.7250
1,6,0.0912,10.8884,0.8582
1,7,0.0976,10.3803,0.8099
1,8,0.1366,8.9704,nan
1,9,0.0962,10.8080,0.7892
1,10,0.0981,10.3888,0.8196
1,11,0.0965,10.1752,0.7792
1,12,0.1116,9.6811,0.7966
1,13,0.0885,10.7248,0.6826
1,14,0.0813,11.0089,0.8586
1,15,0.0792,10.9964,0.7666
1,16,0.0928,10.7290,0.8107
1,17,0.0750,11.6524,0.8465
1,18,0.0713,11.6395,0.8297
1,19,0.0989,10.1601,0.7879
1,20,0.0597,12.3291,0.8097
1,21,0.0950,10.7049,0.7323
1,22,0.0783,10.9787,0.7784
1,23,0.0791,11.1573,0.8138
1,24,0.0940,10.3330,0.7055
1,25,0.0689,11.6601,0.8282
2,1,0.0716,11.3722,0.7504
2,2,0.0560,12.4755,0.7830
2,3,0.0675,11.7872,0.7762
2,4,0.0888,10.5766,0.6906
2,5,0.0604,12.1088,0.7895
2,6,0.0433,13.6725,0.8357
2,7,0.0695,11.8477,nan
2,8,0.0685,11.7740,0.7434
2,9,0.0657,11.8272,0.7487
2,10,0.0725,11.4712,0.7559
2,11,0.0897,10.7968,0.6498
2,12,0.0685,11.6857,0.7479
2,13,0.0711,11.7221,0.6948
2,14,0.0690,11.7161,0.8020
2,15,0.0678,12.2535,0.6826
2,16,0.0656,11.7706,0.7630
2,17,0.0607,12.4932,0.7899
2,18,0.0612,12.0834,0.7752
2,19,0.0590,12.3384,0.8151
2,20,0.0570,12.8893,0.8589
2,21,0.0486,13.0006,0.8448
2,22,0.0702,11.7155,0.8448
2,23,0.0534,13.3255,0.8259
2,24,0.0731,11.9389,0.7686
2,25,0.0730,11.8538,0.7199
3,1,0.0776,11.7491,0.6698
3,2,0.0569,12.3906,0.7109
3,3,0.0638,11.8421,0.7689
3,4,0.0582,12.1775,0.8516
3,5,0.0589,12.3818,0.8499
3,6,0.0624,12.5589,0.8406
3,7,0.0730,11.6621,0.7579
3,8,0.0769,11.5906,0.7998
3,9,0.0663,12.2083,0.7383
3,10,0.0643,12.7286,0.8038
3,11,0.0608,12.2054,0.8619
3,12,0.0918,10.5156,0.6407
3,13,0.0777,11.1890,0.6950
3,14,0.0639,12.1300,0.7344
3,15,0.0605,12.2044,0.8304
3,16,0.0603,12.2517,0.8545
3,17,0.0684,11.8649,0.7862
3,18,0.0698,11.7613,0.7262
3,19,0.0669,11.8232,0.7859
3,20,0.0641,11.9153,0.8273
3,21,0.0748,11.4786,0.7939
3,22,0.0621,11.9175,nan
3,23,0.0560,12.4290,0.8002
3,24,0.0617,12.2134,0.7900
3,25,0.0719,11.7891,0.7325
4,1,0.0613,12.3778,0.7728
4,2,0.0583,12.5115,0.7201
4,3,0.0614,12.3193,0.7954
4,4,0.0591,12.2194,0.8398
4,5,0.0719,11.4643,0.7535
4,6,0.0591,12.5835,0.7774
4,7,0.0691,11.7087,0.7073
4,8,0.0791,11.3889,0.7191
4,9,0.0620,12.0523,0.8577
4,10,0.0610,12.1604,0.7429
4,11,0.0670,12.1206,0.7244
4,12,0.0519,12.8491,0.8284
4,13,0.0871,10.7916,0.7209
4,14,0.0687,11.9803,0.6705
4,15,0.0702,11.7508,0.7128
4,16,0.0671,11.8819,0.7604
4,17,0.0622,12.2224,0.7723
4,18,0.0675,12.0638,0.7444
4,19,0.0625,12.2366,0.8238
4,20,0.0517,12.9709,0.8644
4,21,0.0861,10.9247,0.7671
4,22,0.0588,12.4390,0.8366
4,23,0.0734,11.5577,0.7662
4,24,0.0571,12.2531,0.8666
4,25,0.0588,12.3578,0.8454
5,1,0.0699,11.6638,0.7259
5,2,0.0519,12.8224,0.8361
5,3,0.0630,12.2348,0.8043
5,4,0.0624,12.3411,0.7898
5,5,0.0533,12.5777,0.7929
5,6,0.0756,11.6620,0.6732
5,7,0.0703,11.6910,0.7633
5,8,0.0605,12.3016,0.8227
5,9,0.0568,12.5514,0.7994
5,10,0.0633,12.3960,0.7812
5,11,0.0571,12.6139,0.8038
5,12,0.0369,14.4121,0.8190
5,13,0.0606,12.5451,0.7889
5,14,0.0667,12.0126,0.7921
5,15,0.0553,12.7136,0.7692
5,16,0.0798,11.2838,0.6132
5,17,0.0750,11.2914,0.8103
5,18,0.0510,12.8709,0.9062
5,19,0.0465,13.4628,0.8218
5,20,0.0551,13.4989,0.8399
5,21,0.0602,12.3778,0.8698
5,22,0.0708,11.9616,0.8119
5,23,0.0653,11.9909,0.7844
5,24,0.0624,12.5604,0.7320
5,25,0.0565,12.4560,0.7249
6,1,0.0587,12.2613,0.8426
6,2,0.0676,11.8256,0.7813
6,3,0.0547,12.6085,0.8237
6,4,0.0643,12.0010,0.8150
6,5,0.0550,12.4521,0.8180
6,6,0.0504,13.0518,0.7275
6,7,0.0784,11.6499,0.7121
6,8,0.0783,11.6225,0.7958
6,9,0.0565,12.4816,0.7909
6,10,0.0539,12.9166,0.8087
6,11,0.0535,12.6430,0.7640
6,12,0.0538,13.1675,0.7716
6,13,0.0715,11.9333,0.7823
6,14,0.0613,12.1377,0.8130
6,15,0.0791,11.2569,0.6168
6,16,0.0564,12.5397,0.8353
6,17,0.0651,12.3413,0.7723
6,18,0.0645,11.9668,0.8240
6,19,0.0849,11.4180,0.7990
6,20,0.0668,11.9847,0.7360
6,21,0.0556,12.5929,nan
6,22,0.0613,12.3740,0.7939
6,23,0.0466,13.3530,0.8659
6,24,0.0509,13.1000,0.8068
6,25,0.0600,12.7413,0.8504
7,1,0.0737,11.9097,0.7820
7,2,0.0929,11.1927,0.7260
7,3,0.0870,11.4363,0.7769
7,4,0.0485,13.5164,0.8240
7,5,0.0795,11.4078,0.7372
7,6,0.0580,12.2786,0.7219
7,7,0.0642,12.1688,nan
7,8,0.0567,12.4047,0.6900
7,9,0.0500,13.2689,0.8040
7,10,0.0536,12.8712,0.8115
7,11,0.0536,12.9778,nan
7,12,0.0630,12.5403,0.8086
7,13,0.0557,12.6754,0.8127
7,14,0.0688,11.8044,0.7757
7,15,0.0719,12.1724,0.7927
7,16,0.0400,13.8183,0.9159
7,17,0.0659,12.1042,0.7428
7,18,0.0629,12.0539,0.7554
7,19,0.0594,12.3802,0.7931
7,20,0.0596,12.3656,0.8194
7,21,0.0503,13.2341,0.8458
7,22,0.0509,13.3240,0.7993
7,23,0.0718,12.0039,0.7989
7,24,0.0629,12.2337,0.7613
7,25,0.0696,12.2978,0.7393
8,1,0.0499,13.1537,0.8430
8,2,0.0555,12.4410,0.8651
8,3,0.0506,12.8993,0.8695
8,4,0.0649,12.1851,0.8222
8,5,0.0604,12.6763,0.7762
8,6,0.0543,13.0452,0.7484
8,7,0.0608,12.3982,nan
8,8,0.0570,12.4118,0.8255
8,9,0.0681,11.8702,0.6400
8,10,0.0630,12.0673,0.7894
8,11,0.0789,11.9537,0.6985
8,12,0.0637,12.1412,0.7228
8,13,0.0528,12.6805,0.8427
8,14,0.0613,12.1985,0.8405
8,15,0.0467,13.3520,0.8103
8,16,0.0497,13.0131,0.8330
8,17,0.0618,12.4459,0.8321
8,18,0.0764,11.7128,0.7795
8,19,0.0675,12.2505,0.7391
8,20,0.0430,13.6416,0.7846
8,21,0.0664,12.4071,0.8000
8,22,0.0530,12.7352,0.8426
8,23,0.0492,12.8981,0.8541
8,24,0.0579,12.6579,0.7543
8,25,0.0538,12.5962,0.7588
9,1,0.0578,12.6362,0.7460
9,2,0.0565,12.7773,0.8031
9,3,0.0490,13.2857,0.7317
9,4,0.0498,12.9612,0.9106
9,5,0.0389,13.9926,0.9081
9,6,0.0613,12.2299,0.8182
9,7,0.0637,12.3304,0.8009
9,8,0.0556,12.5217,0.7321
9,9,0.0674,11.9034,0.7927
9,10,0.0514,12.9076,0.8113
9,11,0.0551,12.6041,nan
9,12,0.0472,13.2965,0.7470
9,13,0.0506,13.0662,0.8240
9,14,0.0657,12.2814,0.6913
9,15,0.0483,13.0961,0.8828
9,16,0.0514,13.0962,0.8227
9,17,0.0581,12.6674,0.7160
9,18,0.0473,13.3013,0.7951
9,19,0.0481,13.4674,0.7551
9,20,0.0556,13.0364,0.7708
9,21,0.0522,13.2038,0.8009
9,22,0.0535,12.9228,0.7925
9,23,0.0491,13.5289,0.7246
9,24,0.0651,12.4072,0.7414
9,25,0.0508,12.9300,0.8365
10,1,0.0511,12.8957,0.7869
10,2,0.0537,12.9430,0.7740
10,3,0.0449,13.3304,0.9271
10,4,0.0512,13.2892,0.8281
10,5,0.0658,12.3603,0.6981
10,6,0.0496,13.2300,0.7976
10,7,0.0573,12.5263,0.7522
10,8,0.0468,13.1438,0.8535
10,9,0.0565,12.5858,0.7862
10,10,0.0540,12.7589,0.7565
10,11,0.0413,13.8738,0.8659
10,12,0.0670,12.2105,nan
10,13,0.0714,11.8493,nan
10,14,0.0466,13.6846,0.7584
10,15,0.0367,14.2433,0.9128
10,16,0.0556,12.7467,0.8278
10,17,0.0478,13.2014,0.8411
