Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1648,13.7817,0.3583,0.81
10,0.1627,13.8396,0.3706,2.25
20,0.1623,13.8478,0.3733,2.64
30,0.1624,13.8464,0.3767,3.12
40,0.1613,13.8746,0.3830,3.84
50,0.1605,13.8974,0.3877,5.33
60,0.1605,13.8972,0.3868,5.68
70,0.1603,13.9019,0.3886,6.03
80,0.1603,13.9021,0.3879,6.06
90,0.1602,13.9056,0.3902,6.42
100,0.1601,13.9072,0.3924,6.68
110,0.1600,13.9121,0.3925,6.80
120,0.1592,13.9322,0.3969,7.28
130,0.1597,13.9202,0.3948,7.63
140,0.1598,13.9166,0.3952,7.63
150,0.1597,13.9187,0.3946,7.63
160,0.1598,13.9172,0.3943,7.63
170,0.1599,13.9150,0.3946,7.63
180,0.1599,13.9147,0.3944,7.83
190,0.1597,13.9183,0.3951,8.14
200,0.1596,13.9209,0.3951,8.14
210,0.1597,13.9192,0.3948,8.14
220,0.1593,13.9297,0.3961,8.40
230,0.1592,13.9325,0.3974,8.54
240,0.1690,13.6742,0.3841,9.25
250,0.1704,13.6363,0.3821,10.52
260,0.1633,13.8235,0.3967,12.67
270,0.1625,13.8427,0.3985,13.19
280,0.1545,14.0623,0.4199,14.23
290,0.1543,14.0686,0.4211,14.33
300,0.1542,14.0717,0.4215,14.36
310,0.1542,14.0712,0.4219,14.39
320,0.1541,14.0756,0.4229,14.56
330,0.1190,15.1982,0.4325,16.02
340,0.1189,15.1993,0.4346,16.32
350,0.1106,15.5146,0.4432,18.33
360,0.1058,15.7094,0.4489,18.72
370,0.0996,15.9694,0.4720,20.19
380,0.0976,16.0566,0.4785,21.39
390,0.0975,16.0627,0.4784,21.43
400,0.0978,16.0502,0.4792,21.43
410,0.0978,16.0491,0.4791,21.62
420,0.0971,16.0810,0.4810,23.02
430,0.0972,16.0763,0.4818,23.12
440,0.0968,16.0926,0.4813,23.22
450,0.0964,16.1122,0.4837,23.96
460,0.0959,16.1322,0.4930,25.14
470,0.0946,16.1913,0.4943,25.59
480,0.0944,16.2029,0.4949,25.79
490,0.0942,16.2132,0.4957,25.85
500,0.0942,16.2114,0.4953,25.85
510,0.0936,16.2408,0.4979,26.08
520,0.0934,16.2475,0.4985,26.08
530,0.0932,16.2574,0.4984,26.15
540,0.0932,16.2588,0.4977,26.15
550,0.0924,16.2972,0.5004,26.54
560,0.0921,16.3097,0.5017,26.60
570,0.0921,16.3073,0.5005,26.60
580,0.0922,16.3027,0.5016,26.63
590,0.0926,16.2852,0.5006,26.63
600,0.0921,16.3103,0.5013,26.63
610,0.0919,16.3208,0.5022,27.48
620,0.0919,16.3198,0.5042,27.55
630,0.0911,16.3589,0.5077,28.07
640,0.0899,16.4125,0.5103,28.85
650,0.0907,16.3777,0.5100,29.01
660,0.0901,16.4042,0.5108,29.24
670,0.0899,16.4163,0.5128,29.34
680,0.0902,16.4017,0.5118,29.34
690,0.0902,16.4017,0.5120,29.34
700,0.0901,16.4070,0.5122,29.34
710,0.0900,16.4079,0.5116,29.34
720,0.0902,16.3983,0.5118,29.81
730,0.0899,16.4153,0.5123,29.93
740,0.0899,16.4142,0.5123,29.93
750,0.0894,16.4395,0.5144,30.13
760,0.0899,16.4138,0.5135,30.13
770,0.0898,16.4177,0.5136,30.13
780,0.0897,16.4262,0.5138,30.13
790,0.0897,16.4238,0.5138,30.13
800,0.0896,16.4283,0.5147,30.24
810,0.0898,16.4183,0.5138,30.24
820,0.0897,16.4240,0.5142,30.24
830,0.0895,16.4319,0.5133,30.24
840,0.0894,16.4398,0.5145,30.27
850,0.0890,16.4606,0.5229,31.54
860,0.0889,16.4636,0.5233,32.39
870,0.0888,16.4698,0.5228,32.75
880,0.0878,16.5166,0.5260,33.59
890,0.0878,16.5183,0.5257,33.59
900,0.0881,16.5034,0.5259,33.59
910,0.0875,16.5305,0.5261,34.18
920,0.0875,16.5305,0.5258,34.18
930,0.0877,16.5212,0.5254,34.38
940,0.0879,16.5148,0.5251,34.51
950,0.0862,16.5956,0.5334,35.61
960,0.0856,16.6259,0.5369,35.87
970,0.0859,16.6125,0.5374,36.69
980,0.0858,16.6175,0.5372,36.75
990,0.0856,16.6285,0.5379,38.12
