Epoch,Batch,MSE,PSNR,SSIM
1,1,0.1952,6.8497,0.8028
1,2,0.1929,6.9226,nan
1,3,0.1930,6.8861,0.8092
1,4,0.1814,7.1411,0.7688
1,5,0.1818,7.1696,0.7778
1,6,0.1714,7.4609,0.7620
1,7,0.1730,7.3919,0.7271
1,8,0.1725,7.4171,0.7665
1,9,0.1702,7.4371,0.7407
1,10,0.1596,7.7617,0.7491
1,11,0.1619,7.6522,0.7093
1,12,0.1505,7.9663,0.7111
1,13,0.1382,8.3347,0.6185
1,14,0.1260,8.7346,0.7114
1,15,0.1152,9.1122,0.6898
1,16,0.1073,9.4515,0.7258
1,17,0.1060,9.6402,0.6351
1,18,0.1119,9.5953,0.6231
1,19,0.0965,10.5472,0.7887
1,20,0.0909,10.8964,0.6309
1,21,0.1119,9.9019,0.6174
1,22,0.1024,10.6179,0.6804
1,23,0.1013,11.1902,0.6104
1,24,0.0919,10.7371,0.7170
1,25,0.1085,10.1317,0.7380
2,1,0.0961,11.7538,0.7506
2,2,0.0830,11.5990,0.6115
2,3,0.0893,11.5334,0.7665
2,4,0.0766,11.8013,0.8097
2,5,0.0832,11.7846,0.8606
2,6,0.1092,10.3563,0.6939
2,7,0.1095,10.6072,0.6645
2,8,0.0958,10.7316,0.7448
2,9,0.0946,10.6575,0.6140
2,10,0.0817,11.1325,0.8125
2,11,0.0831,11.0454,0.7106
2,12,0.0884,10.6905,0.7974
2,13,0.0820,10.7375,0.7127
2,14,0.1086,10.0172,0.5897
2,15,0.0847,10.9267,0.7076
2,16,0.1155,9.8034,0.7077
2,17,0.0830,10.7973,0.7198
2,18,0.0775,10.9505,0.6732
2,19,0.1013,9.8767,0.7114
2,20,0.0876,10.3957,0.6532
2,21,0.0696,11.4502,0.8705
2,22,0.0645,11.8637,0.7759
2,23,0.0739,11.5128,0.6506
2,24,0.0996,11.0745,0.7285
2,25,0.0895,11.1453,0.7662
3,1,0.0818,11.6339,nan
3,2,0.0775,11.2915,0.7901
3,3,0.0969,10.6946,0.7994
3,4,0.0917,10.7739,0.7637
3,5,0.1088,10.0740,0.7172
3,6,0.0749,11.6531,0.7682
3,7,0.0899,10.9921,0.7608
3,8,0.0806,11.3313,0.7863
3,9,0.0745,11.5139,0.8579
3,10,0.1003,10.3200,0.6451
3,11,0.0918,10.7965,0.7051
3,12,0.0841,10.8829,0.7555
3,13,0.1029,10.0025,0.6730
3,14,0.0805,10.9435,0.7870
3,15,0.0928,10.5278,0.7720
3,16,0.0894,10.5339,0.7225
3,17,0.0884,10.4485,0.6939
3,18,0.0752,11.2324,0.7730
3,19,0.0926,10.5706,0.7827
3,20,0.0930,10.4270,0.7855
3,21,0.0782,11.3084,0.7369
3,22,0.0912,10.6886,0.8060
3,23,0.0941,10.5556,0.7344
