Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
2,22,1.21814,1.38004,0.02805,0.0147,26.6098,0.8913
2,23,1.19166,1.16684,0.02660,0.0152,26.8987,0.8991
2,24,1.17714,1.50117,0.03334,0.0206,25.7995,0.8842
2,25,1.09505,1.38093,0.03136,0.0182,25.1016,0.8806
2,26,1.30449,1.09766,0.03192,0.0176,26.0174,0.8921
2,27,1.34649,1.27040,0.03596,0.0237,24.3612,0.8840
2,28,1.34192,1.07083,0.03134,0.0175,26.1930,0.8920
2,29,1.25124,1.24611,0.03689,0.0245,24.7653,0.8800
2,30,1.35521,1.14030,0.04064,0.0279,23.4138,0.8681
2,31,1.20178,1.27482,0.03034,0.0172,25.4452,0.8836
2,32,1.20603,1.25753,0.03156,0.0203,24.1364,0.8914
2,33,1.34045,1.08843,0.03721,0.0226,25.1256,0.8773
2,34,1.31631,1.10161,0.03413,0.0211,24.6153,0.8817
2,35,1.34793,1.12986,0.03778,0.0245,23.7357,0.8791
2,36,1.31345,1.09863,0.03130,0.0195,25.0737,0.8948
2,37,1.26087,1.19578,0.03231,0.0217,25.6896,0.8909
2,38,1.17964,1.36741,0.03033,0.0162,25.9371,0.8963
2,39,1.34756,1.05371,0.03579,0.0239,25.3427,0.8917
2,40,1.35545,1.09430,0.03742,0.0228,24.4588,0.8732
2,41,1.36970,1.10716,0.02980,0.0160,26.2650,0.8846
2,42,1.31732,1.07980,0.02905,0.0157,25.8783,0.8909
2,43,1.23973,1.16908,0.02970,0.0162,25.6134,0.8903
2,44,1.13370,1.41598,0.03266,0.0198,24.5041,0.8912
2,45,1.34854,1.09106,0.02867,0.0169,25.1695,0.9001
2,46,1.32602,1.26387,0.03024,0.0179,26.4537,0.8966
2,47,1.30916,1.26819,0.03294,0.0199,25.0025,0.8747
2,48,1.42957,1.15470,0.03107,0.0185,25.0405,0.8899
2,49,1.44349,1.09994,0.03357,0.0209,24.9337,0.8805
2,50,1.40121,1.03967,0.03120,0.0217,25.5870,0.8968
2,51,1.33860,1.06538,0.03174,0.0197,24.9152,0.8865
2,52,1.32772,1.01141,0.03086,0.0190,24.6405,0.8956
2,53,1.34443,0.94089,0.02559,0.0142,27.6455,0.9065
2,54,1.27450,1.15533,0.03245,0.0211,24.3590,0.8913
2,55,1.30912,1.20096,0.03586,0.0206,24.0315,0.8874
2,56,1.35536,1.04137,0.03237,0.0213,26.1366,0.8924
2,57,1.32293,1.08299,0.02586,0.0131,27.1891,0.8987
2,58,1.31537,1.15016,0.03116,0.0172,25.3240,0.8793
2,59,1.25855,1.08648,0.02474,0.0128,26.7733,0.8975
2,60,1.35291,1.00896,0.03092,0.0190,25.0837,0.8964
2,61,1.29824,1.19818,0.02799,0.0125,25.6905,0.8986
2,62,1.24611,1.43089,0.02561,0.0143,27.0760,0.8963
2,63,1.39290,1.04959,0.02949,0.0165,26.3442,0.8934
2,64,1.29173,1.02794,0.03447,0.0206,24.3389,0.8878
2,65,1.36670,0.94579,0.02586,0.0137,27.8199,0.9032
2,66,1.38819,1.03865,0.03313,0.0192,25.6277,0.8874
2,67,1.38584,0.97944,0.02952,0.0182,26.6332,0.8978
2,68,1.37945,1.02866,0.03271,0.0186,24.8072,0.8895
2,69,1.29560,1.07087,0.02796,0.0157,25.8660,0.8922
2,70,1.16261,1.31790,0.02555,0.0151,27.2861,0.9067
2,71,1.35826,0.97733,0.02442,0.0124,26.9609,0.9076
2,72,1.24965,1.14957,0.02553,0.0130,26.5255,0.9034
2,73,1.15680,1.46881,0.03248,0.0211,25.7370,0.8908
2,74,1.33709,1.20542,0.04452,0.0326,23.1411,0.8740
2,75,1.30754,1.07525,0.02917,0.0164,26.6978,0.9048
2,76,1.25679,1.14676,0.03075,0.0188,24.5803,0.8898
2,77,1.11619,1.61022,0.03653,0.0230,23.8710,0.8870
2,78,1.37301,1.00896,0.03268,0.0183,24.2774,0.8856
2,79,1.22367,1.19457,0.02972,0.0156,26.0280,0.8929
2,80,1.29378,1.07908,0.02902,0.0140,27.3414,0.9078
2,81,1.28888,1.10906,0.02616,0.0139,26.4421,0.9029
2,82,1.36222,1.06036,0.03646,0.0244,24.5516,0.8798
2,83,1.22775,1.28504,0.03385,0.0220,24.9496,0.8854
2,84,1.36238,1.03748,0.03043,0.0176,25.1487,0.8859
2,85,1.24016,1.17719,0.03181,0.0180,24.9571,0.8877
2,86,1.22124,1.16915,0.02970,0.0164,25.4743,0.8965
2,87,1.30521,1.07468,0.03113,0.0183,24.5438,0.8910
2,88,1.25170,1.14411,0.02751,0.0143,26.0597,0.8977
2,89,1.22639,1.37402,0.03552,0.0224,24.6065,0.8848
2,90,1.21609,1.16768,0.03057,0.0164,25.9727,0.8945
2,91,1.25602,1.21597,0.02631,0.0144,28.1616,0.9026
2,92,1.34301,0.99936,0.03239,0.0209,26.4848,0.8933
2,93,1.34541,1.03005,0.03634,0.0239,24.8725,0.8866
2,94,1.22784,1.28226,0.02927,0.0173,25.4156,0.8981
2,95,1.19726,1.57112,0.03371,0.0203,24.3031,0.8880
2,96,1.33640,1.05144,0.03672,0.0222,23.6134,0.8908
2,97,1.31611,1.11036,0.03453,0.0203,25.4454,0.8936
2,98,1.33401,1.05092,0.02690,0.0169,27.1396,0.9038
2,99,1.32558,1.19460,0.03842,0.0271,24.5904,0.8850
2,100,1.36209,1.16078,0.03309,0.0180,25.4850,0.8763
2,101,1.35838,1.22379,0.03938,0.0270,23.9454,0.8779
2,102,1.41690,1.03958,0.03322,0.0189,25.4980,0.8956
2,103,1.41688,1.06044,0.03510,0.0244,24.2177,0.8866
2,104,1.30844,1.04973,0.02456,0.0134,27.6040,0.9012
2,105,1.19008,1.38438,0.02999,0.0167,26.4238,0.8906
2,106,1.11471,1.33439,0.03279,0.0187,24.7650,0.8985
2,107,1.31310,1.09939,0.03040,0.0185,25.5006,0.8941
2,108,1.36594,1.04976,0.03571,0.0229,23.9528,0.8803
2,109,1.22271,1.15751,0.03124,0.0178,25.5254,0.8958
2,110,1.25108,1.04413,0.02408,0.0120,26.7394,0.9011
2,111,1.16763,1.27305,0.03158,0.0207,25.3568,0.9007
2,112,1.23328,1.49175,0.03048,0.0176,25.9360,0.8862
2,113,1.45269,1.02303,0.02702,0.0175,26.3679,0.9071
2,114,1.32108,1.04104,0.02663,0.0159,26.3335,0.9050
2,115,1.28004,1.06750,0.02313,0.0132,27.6070,0.9073
2,116,1.25803,1.11724,0.02974,0.0196,26.1013,0.8956
2,117,1.28681,1.04910,0.02481,0.0139,26.9906,0.9034
2,118,1.26611,1.13857,0.02635,0.0137,26.6113,0.9073
2,119,1.21473,1.25611,0.03118,0.0192,25.7835,0.8881
2,120,1.34316,0.99501,0.02361,0.0123,27.1697,0.9056
2,121,1.29634,1.09889,0.03349,0.0223,25.5487,0.8896
2,122,1.15552,1.30781,0.02853,0.0154,27.3195,0.8875
2,123,1.33298,1.41560,0.03684,0.0212,23.8995,0.8888
2,124,1.44772,1.00804,0.03225,0.0209,24.8469,0.8934
2,125,1.28737,1.28091,0.02492,0.0148,26.6595,0.9075
2,126,1.26636,1.12116,0.02994,0.0206,26.7244,0.9036
2,127,1.08186,1.39024,0.03351,0.0223,25.7600,0.8885
2,128,1.37186,0.99770,0.03013,0.0185,26.6893,0.8942
2,129,1.25381,1.11950,0.02942,0.0173,26.6651,0.8921
2,130,1.31669,1.29845,0.02693,0.0138,26.2091,0.9060
2,131,1.40248,0.97022,0.02652,0.0167,26.2816,0.9011
2,132,1.35445,0.98096,0.03033,0.0191,25.4847,0.8917
2,133,1.27872,0.98372,0.02412,0.0136,27.5362,0.9046
2,134,1.06040,1.67885,0.04530,0.0357,21.9635,0.8787
2,135,1.34908,1.09706,0.02897,0.0178,25.9385,0.9032
2,136,1.34522,1.47160,0.03510,0.0233,24.4434,0.8874
2,137,1.29570,1.40690,0.03972,0.0281,24.4568,0.8962
2,138,1.41688,1.20298,0.02826,0.0150,26.2673,0.8981
2,139,1.41140,1.07426,0.02768,0.0151,25.9791,0.8951
2,140,1.34047,1.17928,0.04007,0.0306,24.1976,0.8835
2,141,1.34325,0.93508,0.02613,0.0146,27.9160,0.9027
2,142,1.22004,1.25790,0.03694,0.0268,25.7719,0.8990
2,143,1.39338,1.12170,0.03261,0.0217,24.0404,0.8966
2,144,1.36738,1.03018,0.03039,0.0202,26.0769,0.8985
2,145,1.19745,1.21915,0.02504,0.0143,26.0745,0.9146
2,146,1.21778,1.06262,0.02200,0.0112,28.3619,0.9129
2,147,1.18961,1.25545,0.03200,0.0203,25.6055,0.8948
2,148,1.24500,1.00551,0.02731,0.0139,26.4852,0.9095
2,149,1.30947,1.25957,0.03497,0.0236,24.5487,0.8841
2,150,1.34740,1.02945,0.02911,0.0195,26.2313,0.9008
2,151,1.19907,1.17677,0.02722,0.0147,27.0398,0.9136
2,152,1.16718,1.21001,0.02591,0.0134,26.0458,0.9057
3,1,1.33557,1.14612,0.03396,0.0228,25.1727,0.8989
3,2,1.31991,1.04430,0.02544,0.0162,27.1023,0.9133
3,3,1.15461,1.46149,0.02610,0.0151,26.9663,0.9032
3,4,1.36272,1.28258,0.03684,0.0263,24.6717,0.8869
3,5,1.45708,0.99685,0.02797,0.0171,27.0442,0.9122
3,6,1.35642,1.00130,0.02062,0.0112,29.7660,0.9200
3,7,1.29235,1.16633,0.03337,0.0228,24.7632,0.8926
3,8,1.30219,1.06598,0.02474,0.0144,27.0716,0.9139
3,9,1.37917,1.09567,0.03081,0.0179,25.7733,0.8880
3,10,1.34886,1.00236,0.03082,0.0218,25.5977,0.9001
3,11,1.27442,1.07675,0.02758,0.0160,26.1825,0.9147
3,12,1.33959,1.04853,0.02380,0.0133,27.7884,0.9127
3,13,1.35857,1.20892,0.03773,0.0278,23.9252,0.8880
3,14,1.23883,1.14215,0.02879,0.0181,27.1238,0.9053
3,15,1.14367,1.26559,0.02662,0.0157,25.6239,0.9108
3,16,1.26245,1.20353,0.03285,0.0190,24.3968,0.8938
3,17,1.29168,1.18557,0.03224,0.0186,25.6610,0.8943
3,18,1.34858,1.00501,0.02659,0.0137,26.5419,0.9051
3,19,1.35000,0.99588,0.02412,0.0125,26.7151,0.9023
3,20,1.15069,1.29229,0.02568,0.0144,26.4951,0.9040
3,21,1.07673,1.49663,0.02859,0.0176,25.6704,0.8964
3,22,1.35322,0.94216,0.02379,0.0150,28.9023,0.9212
3,23,1.14940,1.32444,0.02636,0.0161,26.8291,0.9107
3,24,1.37777,1.23334,0.02213,0.0118,28.3725,0.9270
3,25,1.44969,0.88708,0.03365,0.0224,25.5514,0.8983
3,26,1.36556,0.97779,0.02252,0.0123,28.1581,0.9208
3,27,1.33271,1.09684,0.03291,0.0196,24.9731,0.8896
3,28,1.29132,1.10711,0.03423,0.0226,23.9797,0.8892
3,29,1.22953,1.23992,0.02691,0.0151,26.0539,0.9163
3,30,1.19659,1.21536,0.02165,0.0100,27.8426,0.9239
3,31,1.30313,1.09025,0.02797,0.0188,25.3665,0.9094
3,32,1.23526,1.10665,0.02080,0.0110,29.0383,0.9214
3,33,1.36627,0.88916,0.02307,0.0131,28.0413,0.9270
3,34,1.24077,1.23842,0.03334,0.0205,25.2282,0.8931
3,35,1.12538,1.27535,0.02563,0.0143,26.5633,0.9125
3,36,1.24749,1.18616,0.02558,0.0125,27.3467,0.9070
3,37,1.38439,1.15786,0.03096,0.0174,25.0879,0.9018
3,38,1.13886,1.44723,0.03053,0.0208,25.1493,0.9037
3,39,1.25231,1.07611,0.02780,0.0186,27.5536,0.9123
3,40,1.00632,1.70500,0.02874,0.0180,26.9672,0.9002
3,41,1.19505,1.64899,0.03438,0.0218,24.6355,0.8954
3,42,1.53381,1.05336,0.03199,0.0196,25.9243,0.9076
3,43,1.40567,0.94595,0.03088,0.0193,24.9318,0.9036
3,44,1.46160,0.97358,0.02863,0.0169,25.7330,0.8982
3,45,1.33027,1.11615,0.02521,0.0149,27.6703,0.9096
3,46,1.29268,1.24064,0.03625,0.0236,25.6586,0.8844
3,47,1.28447,1.09768,0.03197,0.0224,26.2251,0.8919
3,48,1.23155,1.18048,0.02993,0.0182,26.6224,0.9061
3,49,1.28952,1.05716,0.02931,0.0188,26.0066,0.9032
3,50,1.24473,0.99929,0.02471,0.0145,27.0379,0.9094
3,51,1.08748,1.38088,0.02804,0.0172,26.1508,0.9065
3,52,1.24126,1.06110,0.02715,0.0163,27.1529,0.9112
3,53,1.13681,1.29648,0.03585,0.0229,24.7396,0.8866
3,54,1.22921,1.20953,0.03270,0.0186,24.6764,0.8877
3,55,1.15835,1.45587,0.03671,0.0241,23.4409,0.8890
3,56,1.25803,1.07254,0.02755,0.0171,26.2243,0.9113
3,57,1.13495,1.37167,0.03731,0.0241,24.8024,0.8907
3,58,1.23312,1.83631,0.03504,0.0246,24.4403,0.8965
3,59,1.62286,0.89317,0.03102,0.0195,25.9191,0.8979
3,60,1.34708,0.88048,0.02661,0.0149,27.0177,0.9042
3,61,1.33327,1.07633,0.02454,0.0153,28.3420,0.9156
3,62,1.15034,1.29474,0.03186,0.0189,27.1044,0.8935
3,63,1.27435,1.29694,0.03569,0.0226,25.4605,0.8859
3,64,1.37061,0.95080,0.03017,0.0185,25.2346,0.8999
3,65,1.27479,1.20570,0.02493,0.0155,27.5638,0.9146
3,66,1.23020,1.23427,0.03824,0.0284,23.9236,0.8839
3,67,1.35026,1.00600,0.03048,0.0188,25.2193,0.9011
3,68,1.20456,1.40630,0.03164,0.0197,25.5922,0.8976
3,69,1.21875,1.30282,0.02869,0.0162,25.8854,0.9026
3,70,1.39842,1.11594,0.03936,0.0276,24.2267,0.8891
3,71,1.27954,1.12354,0.03186,0.0193,25.7586,0.9007
3,72,1.18241,1.23973,0.02651,0.0152,26.7654,0.9104
3,73,1.23979,1.21234,0.02436,0.0122,28.0911,0.9158
3,74,1.11321,1.41249,0.02727,0.0163,25.3802,0.8991
3,75,1.33148,1.47566,0.02940,0.0174,25.4651,0.8994
3,76,1.49167,1.20510,0.04448,0.0308,22.3719,0.8681
3,77,1.45174,1.12646,0.03152,0.0194,24.9149,0.9008
3,78,1.37482,1.02499,0.02593,0.0129,26.7769,0.9171
3,79,1.14608,1.15826,0.02690,0.0158,25.6194,0.8971
3,80,1.23710,1.09357,0.02424,0.0132,27.1833,0.9106
3,81,1.11015,1.49333,0.02729,0.0144,26.2108,0.8940
3,82,1.24269,1.29012,0.03361,0.0203,24.7455,0.8977
3,83,1.40178,1.05020,0.02481,0.0154,26.7608,0.9139
3,84,1.46835,0.88427,0.02302,0.0120,27.2429,0.9135
3,85,1.35086,1.02577,0.02869,0.0171,27.1434,0.9017
3,86,1.35495,1.01066,0.02720,0.0167,27.0866,0.9132
3,87,1.26270,1.07073,0.02489,0.0141,26.8272,0.9040
3,88,1.11006,1.40368,0.02960,0.0195,26.5806,0.9022
3,89,1.36420,0.98107,0.03211,0.0213,23.9162,0.9039
3,90,1.10290,1.51632,0.02921,0.0199,25.9164,0.9096
3,91,1.37338,1.05815,0.02639,0.0155,25.9740,0.9040
3,92,1.35830,1.03564,0.02602,0.0162,27.1968,0.9168
3,93,1.29446,0.99677,0.02357,0.0128,26.8563,0.9163
3,94,0.95607,1.58610,0.02175,0.0119,26.8659,0.9189
3,95,1.20962,1.19211,0.02957,0.0169,25.6337,0.8968
3,96,1.05208,1.76819,0.02814,0.0173,25.2079,0.9090
3,97,0.86896,1.58832,0.03250,0.0200,24.5652,0.8916
3,98,1.01159,1.49070,0.04974,0.0354,21.5578,0.8729
3,99,1.09638,1.77127,0.04138,0.0231,22.8050,0.8803
3,100,1.82826,1.31563,0.03469,0.0196,25.3082,0.8926
3,101,1.37410,1.61832,0.03338,0.0209,25.2193,0.9009
3,102,1.50325,1.02314,0.03120,0.0223,26.4012,0.9021
3,103,1.37716,0.94882,0.03486,0.0242,25.6109,0.8934
3,104,1.30131,0.96604,0.03076,0.0187,25.2054,0.8960
3,105,1.27376,1.08117,0.02660,0.0155,25.9134,0.9149
