Step,MSE,PSNR,SSIM,Percentage Explored
0,0.3650,10.3295,0.2028,0.81
10,0.3647,10.3333,0.2053,1.80
20,0.3628,10.3557,0.2049,2.62
30,0.3620,10.3651,0.2133,3.24
40,0.3600,10.3887,0.2196,3.73
50,0.3571,10.4245,0.2284,5.27
60,0.3570,10.4254,0.2275,5.47
70,0.3568,10.4276,0.2282,5.88
80,0.3564,10.4323,0.2326,6.37
90,0.3564,10.4330,0.2331,6.42
100,0.3557,10.4418,0.2347,6.84
110,0.3085,11.0598,0.2441,8.27
120,0.3020,11.1521,0.2569,9.35
130,0.2988,11.1981,0.2589,9.58
140,0.2931,11.2818,0.2650,10.26
150,0.2933,11.2795,0.2644,10.68
160,0.2935,11.2757,0.2640,10.68
170,0.2938,11.2713,0.2643,10.81
180,0.2909,11.3152,0.2662,10.88
190,0.2614,11.7789,0.2823,12.18
200,0.2628,11.7560,0.2829,12.34
210,0.2624,11.7625,0.2852,12.80
220,0.2563,11.8648,0.3037,13.87
230,0.2561,11.8679,0.3038,13.91
240,0.2563,11.8654,0.3042,13.91
250,0.2561,11.8673,0.3036,13.97
260,0.2548,11.8900,0.3097,14.92
270,0.2537,11.9088,0.3137,16.97
280,0.2541,11.9020,0.3138,17.36
290,0.2529,11.9229,0.3128,17.99
300,0.2505,11.9646,0.3182,18.59
310,0.2491,11.9892,0.3202,19.41
320,0.2495,11.9811,0.3195,19.47
330,0.2496,11.9790,0.3202,19.47
340,0.2497,11.9783,0.3203,19.49
350,0.2492,11.9865,0.3204,19.49
360,0.2480,12.0072,0.3225,19.62
370,0.2351,12.2401,0.3289,20.06
380,0.2236,12.4573,0.3353,21.33
390,0.2229,12.4703,0.3366,21.39
400,0.2229,12.4706,0.3365,21.39
410,0.2229,12.4708,0.3363,21.41
420,0.2228,12.4728,0.3371,21.78
430,0.2226,12.4773,0.3367,21.78
440,0.2228,12.4728,0.3371,21.78
450,0.2230,12.4697,0.3367,21.78
460,0.2227,12.4741,0.3368,21.78
470,0.2226,12.4768,0.3377,21.91
480,0.2232,12.4649,0.3372,21.93
490,0.2229,12.4719,0.3376,22.08
500,0.2225,12.4781,0.3385,22.09
510,0.2222,12.4846,0.3398,22.25
520,0.2195,12.5383,0.3479,23.33
530,0.2192,12.5434,0.3554,23.98
540,0.2210,12.5081,0.3592,24.90
550,0.2117,12.6943,0.3781,26.23
560,0.2114,12.7013,0.3803,27.47
570,0.2114,12.7015,0.3804,27.83
580,0.2115,12.6996,0.3803,27.83
590,0.2104,12.7222,0.3823,28.02
600,0.2101,12.7288,0.3862,28.37
610,0.2102,12.7265,0.3868,28.37
620,0.2099,12.7329,0.3868,28.37
630,0.2096,12.7381,0.3892,28.96
640,0.2097,12.7357,0.3890,29.00
650,0.2099,12.7322,0.3884,29.00
660,0.2099,12.7324,0.3881,29.00
670,0.2099,12.7322,0.3881,29.00
680,0.2101,12.7270,0.3881,29.00
690,0.2098,12.7345,0.3882,29.00
700,0.2096,12.7393,0.3885,29.00
710,0.2096,12.7383,0.3883,29.00
720,0.2098,12.7339,0.3885,29.00
730,0.2095,12.7400,0.3886,29.00
740,0.2094,12.7430,0.3888,29.00
750,0.2101,12.7272,0.3881,29.07
760,0.2100,12.7291,0.3869,29.85
770,0.2097,12.7362,0.3878,30.08
780,0.2097,12.7368,0.3873,30.38
790,0.2096,12.7380,0.3884,30.79
800,0.2095,12.7398,0.3889,30.85
810,0.2100,12.7291,0.3887,30.85
820,0.2103,12.7237,0.3884,30.85
830,0.2097,12.7371,0.3879,30.85
840,0.2098,12.7333,0.3884,30.85
850,0.2099,12.7313,0.3886,30.85
860,0.2098,12.7336,0.3891,30.85
870,0.2096,12.7384,0.3887,30.85
880,0.2099,12.7315,0.3879,30.85
890,0.2098,12.7335,0.3887,30.85
900,0.2100,12.7299,0.3883,30.85
910,0.2096,12.7373,0.3887,30.85
920,0.2101,12.7280,0.3877,30.85
930,0.2096,12.7382,0.3888,30.85
940,0.2099,12.7320,0.3882,30.85
950,0.2099,12.7327,0.3880,30.85
960,0.2101,12.7270,0.3883,30.85
970,0.2102,12.7259,0.3868,30.85
980,0.2102,12.7265,0.3880,30.85
990,0.2095,12.7393,0.3884,30.85
