Step,MSE,PSNR,SSIM,Percentage Explored
0,0.0977,15.9859,0.3670,0.81
10,0.0957,16.0757,0.3687,2.31
20,0.0922,16.2377,0.3841,3.52
30,0.0920,16.2462,0.3877,4.26
40,0.0908,16.3020,0.3856,4.79
50,0.0932,16.1908,0.3859,5.14
60,0.0926,16.2191,0.3876,5.18
70,0.0923,16.2315,0.3932,5.73
80,0.0935,16.1767,0.3858,6.22
90,0.0931,16.1929,0.3886,6.80
100,0.0917,16.2578,0.4137,8.72
110,0.0900,16.3422,0.4254,10.16
120,0.0890,16.3886,0.4299,10.94
130,0.0890,16.3904,0.4303,11.00
140,0.0890,16.3903,0.4309,11.10
150,0.0890,16.3903,0.4322,11.37
160,0.0890,16.3908,0.4324,11.44
170,0.0890,16.3906,0.4327,11.48
180,0.0889,16.3936,0.4326,11.76
190,0.0888,16.3980,0.4346,12.08
200,0.0888,16.3980,0.4346,12.08
210,0.0881,16.4345,0.4437,12.62
220,0.0879,16.4447,0.4462,12.86
230,0.0877,16.4517,0.4482,13.31
240,0.0877,16.4517,0.4482,13.31
250,0.0865,16.5143,0.4560,14.19
260,0.0854,16.5686,0.4619,14.98
270,0.0854,16.5686,0.4619,14.98
280,0.0854,16.5686,0.4619,14.98
290,0.0854,16.5686,0.4619,14.98
300,0.0854,16.5686,0.4619,14.98
310,0.0853,16.5752,0.4644,15.36
320,0.0851,16.5862,0.4674,15.72
330,0.0851,16.5862,0.4674,15.72
340,0.0851,16.5862,0.4674,15.72
350,0.0851,16.5863,0.4674,15.74
360,0.0851,16.5863,0.4674,15.74
370,0.0849,16.5951,0.4712,16.44
380,0.0849,16.5955,0.4715,16.50
390,0.0849,16.5955,0.4715,16.50
400,0.0849,16.5955,0.4715,16.50
410,0.0849,16.5955,0.4715,16.50
420,0.0849,16.5955,0.4715,16.50
430,0.0849,16.5955,0.4715,16.50
440,0.0849,16.5955,0.4715,16.50
450,0.0843,16.6231,0.4768,17.02
460,0.0844,16.6174,0.4797,17.68
470,0.0865,16.5126,0.4720,19.08
480,0.0976,15.9910,0.4661,20.15
490,0.0892,16.3813,0.4782,20.83
500,0.0879,16.4432,0.4867,22.53
510,0.0948,16.1152,0.4789,23.80
520,0.0971,16.0113,0.4794,23.93
530,0.0967,16.0293,0.4822,24.38
540,0.0963,16.0474,0.4852,24.74
550,0.0880,16.4381,0.4971,25.16
560,0.0816,16.7682,0.5146,25.68
570,0.0819,16.7509,0.5137,25.88
580,0.0807,16.8167,0.5180,25.98
590,0.0754,17.1105,0.5416,27.02
600,0.0734,17.2237,0.5581,27.90
610,0.0731,17.2423,0.5601,28.22
620,0.0728,17.2621,0.5634,28.45
630,0.0726,17.2759,0.5660,28.68
640,0.0726,17.2759,0.5660,28.68
650,0.0726,17.2759,0.5660,28.68
660,0.0719,17.3145,0.5730,29.10
670,0.0719,17.3139,0.5739,29.46
680,0.0719,17.3139,0.5739,29.46
690,0.0719,17.3139,0.5739,29.46
700,0.0719,17.3139,0.5739,29.46
710,0.0719,17.3139,0.5739,29.46
720,0.0719,17.3139,0.5739,29.46
730,0.0719,17.3139,0.5739,29.46
740,0.0719,17.3139,0.5739,29.46
750,0.0719,17.3141,0.5738,29.56
760,0.0719,17.3149,0.5749,29.62
770,0.0719,17.3149,0.5749,29.62
780,0.0719,17.3149,0.5749,29.62
790,0.0719,17.3149,0.5749,29.62
800,0.0719,17.3149,0.5749,29.62
810,0.0719,17.3149,0.5749,29.62
820,0.0718,17.3210,0.5758,29.69
830,0.0716,17.3347,0.5799,31.32
840,0.0716,17.3334,0.5796,31.64
850,0.0716,17.3349,0.5801,32.03
860,0.0716,17.3349,0.5801,32.03
870,0.0716,17.3349,0.5801,32.03
880,0.0712,17.3587,0.5824,32.65
890,0.0703,17.4148,0.5880,33.46
900,0.0703,17.4149,0.5881,33.49
910,0.0700,17.4302,0.5890,33.59
920,0.0700,17.4302,0.5890,33.59
930,0.0700,17.4302,0.5890,33.59
940,0.0700,17.4302,0.5890,33.59
950,0.0700,17.4302,0.5890,33.59
960,0.0700,17.4302,0.5890,33.59
970,0.0700,17.4305,0.5892,33.65
980,0.0701,17.4290,0.5893,33.89
990,0.0700,17.4298,0.5896,33.95
