Epoch,Batch,MSE,PSNR,SSIM
1,1,0.9073,6.2400,0.6666
1,2,0.8560,6.4474,0.7256
1,3,0.8417,6.4944,0.5327
1,4,0.7787,6.8564,0.5289
1,5,0.7418,7.0346,0.5611
1,6,0.6941,7.3538,0.5831
1,7,0.6225,7.8202,0.6186
1,8,0.5877,8.0650,0.5692
1,9,0.5538,8.3568,0.5566
1,10,0.4770,9.0247,0.5245
1,11,0.4615,9.2409,0.6289
1,12,0.4135,9.7480,0.5109
1,13,0.4439,9.5957,0.5900
1,14,0.3842,10.3659,0.7430
1,15,0.3733,10.7064,0.5834
1,16,0.2658,11.8948,0.7595
1,17,0.2644,12.2056,0.7972
1,18,0.3018,12.0988,0.7052
1,19,0.3871,11.7267,0.8091
1,20,0.2570,13.3842,0.7574
1,21,0.2103,14.0463,0.6897
1,22,0.3720,11.5855,0.7936
1,23,0.5009,10.2803,0.6192
1,24,0.3145,12.8786,0.8430
1,25,0.4985,11.2991,0.7016
2,1,0.2886,13.8257,0.7573
2,2,0.2263,13.6893,0.7762
2,3,0.1794,14.5402,0.8832
2,4,0.2811,14.0151,0.7712
2,5,0.3967,13.0253,0.7288
2,6,0.3964,12.1126,0.7347
2,7,0.2951,12.2443,0.6646
2,8,0.2161,14.0009,0.8450
2,9,0.3889,11.6634,0.6686
2,10,0.2059,15.9199,0.8124
2,11,0.2640,15.1275,0.8368
2,12,0.3140,14.1630,0.8602
2,13,0.2517,16.0379,0.8401
2,14,0.3556,11.7157,0.7322
2,15,0.2263,13.8083,0.7113
2,16,0.2269,15.3471,0.8475
2,17,0.1276,17.3925,0.9125
2,18,0.2665,14.5989,0.8072
2,19,0.1458,15.4731,0.9000
2,20,0.2176,15.3389,0.8405
2,21,0.1884,17.0736,0.8529
2,22,0.3251,15.0980,0.8263
2,23,0.2062,14.4215,0.7745
2,24,0.1763,15.6607,0.7725
2,25,0.1988,15.7668,0.7871
3,1,0.2764,12.2315,0.7675
3,2,0.3436,13.0643,0.7800
3,3,0.6487,9.8313,0.6171
3,4,0.4410,13.6757,0.8349
3,5,0.2160,16.5223,0.8554
3,6,0.3537,12.5595,0.7374
3,7,0.1779,14.5426,0.8141
3,8,0.3680,14.9514,0.8248
3,9,0.1667,15.2594,0.8017
3,10,0.1949,14.2172,0.7859
3,11,0.2178,15.0300,0.7771
3,12,0.2110,16.3543,0.8357
3,13,0.1475,15.7780,0.8179
3,14,0.1688,16.5511,0.8495
3,15,0.2251,15.2696,0.8742
3,16,0.1978,15.4678,0.7701
3,17,0.2049,16.0728,0.7613
3,18,0.2761,11.8616,0.7484
3,19,0.2793,15.7766,0.7924
3,20,0.3023,13.9573,0.8066
3,21,0.2983,14.2924,0.8818
3,22,0.2946,13.6041,0.8170
