Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1150,15.3120,0.4384,0.65
10,0.1089,15.5463,0.4776,1.35
20,0.1070,15.6259,0.4936,2.27
30,0.1055,15.6843,0.5055,3.65
40,0.1048,15.7130,0.5123,3.98
50,0.1040,15.7464,0.5228,4.86
60,0.1033,15.7786,0.5298,5.72
70,0.1020,15.8314,0.5313,7.47
80,0.1019,15.8342,0.5318,8.08
90,0.0981,15.9996,0.5643,10.36
100,0.0980,16.0042,0.5701,11.63
110,0.0997,15.9312,0.5594,11.68
120,0.0997,15.9324,0.5594,12.05
130,0.0997,15.9311,0.5605,12.90
140,0.0997,15.9321,0.5615,13.04
150,0.0996,15.9330,0.5617,13.12
160,0.0997,15.9329,0.5621,13.18
170,0.0996,15.9334,0.5621,13.16
180,0.0996,15.9337,0.5617,13.10
190,0.0996,15.9356,0.5677,13.41
200,0.0998,15.9276,0.5648,13.37
210,0.1005,15.8945,0.5588,12.71
220,0.1018,15.8402,0.5494,11.32
230,0.1018,15.8422,0.5522,11.00
240,0.1018,15.8420,0.5519,10.82
250,0.1019,15.8372,0.5489,10.82
260,0.1020,15.8314,0.5495,11.01
270,0.1018,15.8391,0.5513,11.24
280,0.1062,15.6572,0.5297,11.94
290,0.1017,15.8452,0.5603,12.92
300,0.1016,15.8481,0.5607,12.83
310,0.1017,15.8451,0.5588,12.53
320,0.1013,15.8604,0.5630,12.20
330,0.1019,15.8357,0.5568,12.42
340,0.1019,15.8349,0.5568,12.56
350,0.1018,15.8390,0.5562,12.52
360,0.1017,15.8425,0.5568,12.40
370,0.0999,15.9229,0.5659,12.58
380,0.0988,15.9692,0.5763,14.03
390,0.0979,16.0098,0.5834,14.31
400,0.0984,15.9871,0.5824,15.79
410,0.0973,16.0373,0.5901,16.16
420,0.0945,16.1648,0.6000,16.68
430,0.0971,16.0441,0.5848,15.79
440,0.0977,16.0190,0.5792,15.32
450,0.0960,16.0949,0.5928,15.74
460,0.1050,15.7059,0.5805,16.16
470,0.0897,16.3904,0.6136,16.96
480,0.0874,16.5042,0.6424,17.29
490,0.0877,16.4886,0.6423,16.86
500,0.3306,10.7587,0.2328,16.39
510,0.2950,11.2536,0.2494,16.10
520,0.2851,11.4027,0.2495,15.93
530,0.2776,11.5181,0.2485,15.02
540,0.2680,11.6712,0.2649,15.10
550,0.2665,11.6958,0.2882,14.52
560,0.2456,12.0507,0.3092,14.67
570,0.2403,12.1444,0.3083,14.14
580,0.2323,12.2920,0.3170,14.53
590,0.2253,12.4247,0.3214,14.10
600,0.2235,12.4586,0.3175,14.15
610,0.2227,12.4744,0.3294,14.56
620,0.2247,12.4361,0.3381,15.34
630,0.2263,12.4051,0.3305,15.56
640,0.2270,12.3924,0.3227,15.67
650,0.2282,12.3691,0.3252,15.87
660,0.2273,12.3868,0.3232,15.69
670,0.2247,12.4361,0.3222,16.12
680,0.2256,12.4190,0.3178,15.35
690,0.2263,12.4052,0.3098,14.33
700,0.2350,12.2421,0.2962,13.75
710,0.2362,12.2199,0.2921,12.49
720,0.2395,12.1592,0.2879,11.82
730,0.2425,12.1046,0.2851,11.95
740,0.2440,12.0777,0.2840,11.61
750,0.2459,12.0448,0.2807,10.70
760,0.2462,12.0389,0.2787,10.63
770,0.2463,12.0379,0.2783,10.62
780,0.2510,11.9559,0.2766,10.44
790,0.2497,11.9787,0.2746,10.15
800,0.2478,12.0106,0.2766,9.98
810,0.2436,12.0846,0.2834,11.05
820,0.2456,12.0498,0.2875,10.98
830,0.2460,12.0425,0.2848,10.61
840,0.2457,12.0489,0.2825,10.20
850,0.2444,12.0710,0.2877,10.32
860,0.2451,12.0590,0.2870,10.34
870,0.2477,12.0132,0.2867,10.45
880,0.2460,12.0437,0.2866,10.00
890,0.2452,12.0561,0.2914,10.04
900,0.2415,12.1236,0.2995,11.40
910,0.2537,11.9089,0.3001,12.22
920,0.2432,12.0927,0.3103,13.05
930,0.2415,12.1232,0.3042,13.43
940,0.2402,12.1472,0.3068,13.25
950,0.2400,12.1500,0.3145,13.91
960,0.2329,12.2797,0.3434,16.30
970,0.2303,12.3301,0.3521,17.02
980,0.2296,12.3427,0.3583,17.37
990,0.2308,12.3190,0.3535,16.80
