Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,34,1.45050,1.13145,0.03818,0.0244,24.4400,0.8778
1,35,1.43104,1.13969,0.04046,0.0276,23.8667,0.8698
1,36,1.37885,1.08367,0.03846,0.0248,23.4774,0.8690
1,37,1.37038,1.08026,0.03534,0.0198,25.1545,0.8792
1,38,1.38981,1.06130,0.03511,0.0223,25.6917,0.8812
1,39,1.38722,1.08623,0.03682,0.0236,24.6056,0.8812
1,40,1.38922,1.02003,0.02943,0.0144,26.0155,0.8902
1,41,1.40094,1.15833,0.04587,0.0333,22.7638,0.8634
1,42,1.41239,1.00611,0.03363,0.0224,24.5307,0.8891
1,43,1.38996,1.08396,0.04110,0.0297,23.1573,0.8875
1,44,1.37230,1.15863,0.04201,0.0322,23.5624,0.8865
1,45,1.38630,1.01860,0.03027,0.0175,25.3004,0.8892
1,46,1.38375,1.24151,0.05204,0.0413,22.2478,0.8726
1,47,1.38356,1.09935,0.03972,0.0247,24.0045,0.8733
1,48,1.36889,1.03871,0.03263,0.0182,25.1101,0.8849
1,49,1.38844,1.09641,0.03856,0.0284,24.6445,0.8824
1,50,1.36343,1.01785,0.03035,0.0152,26.4403,0.8923
1,51,1.40151,1.09575,0.03857,0.0265,22.5439,0.8701
1,52,1.35200,1.17816,0.04444,0.0349,23.1000,0.8737
1,53,1.36120,1.12517,0.04259,0.0323,22.7628,0.8773
1,54,1.36020,1.06155,0.03363,0.0215,25.6712,0.8831
1,55,1.36626,1.01726,0.03023,0.0179,27.5439,0.9014
1,56,1.36261,1.17676,0.04664,0.0349,22.7516,0.8807
1,57,1.37097,1.09113,0.03382,0.0223,25.0742,0.8908
1,58,1.37934,0.98941,0.02980,0.0137,26.2990,0.8976
1,59,1.36560,1.07172,0.03638,0.0239,24.7068,0.8839
1,60,1.36874,1.06621,0.03584,0.0216,23.6913,0.8836
1,61,1.35895,1.01254,0.02601,0.0129,26.6855,0.8975
1,62,1.36226,0.99780,0.02545,0.0133,27.0242,0.8955
1,63,1.35686,0.96306,0.02822,0.0146,26.1398,0.8892
1,64,1.37603,1.01698,0.03418,0.0209,24.7891,0.8815
1,65,1.35427,1.10859,0.03676,0.0229,24.9322,0.8753
1,66,1.35782,1.05493,0.03216,0.0204,26.0173,0.8839
1,67,1.35528,1.08934,0.03475,0.0214,25.1222,0.8778
1,68,1.37890,1.03495,0.02816,0.0143,25.6678,0.8869
1,69,1.39280,1.04021,0.03470,0.0209,24.3489,0.8767
1,70,1.42123,0.96723,0.02583,0.0138,27.1899,0.8912
1,71,1.39847,1.08798,0.04065,0.0287,23.8080,0.8772
1,72,1.37879,1.13871,0.03977,0.0254,23.6690,0.8792
1,73,1.39774,1.11876,0.03734,0.0228,24.0157,0.8765
1,74,1.39222,1.13025,0.04034,0.0270,24.4792,0.8704
1,75,1.39215,1.00753,0.03016,0.0172,25.3950,0.8942
1,76,1.41429,1.02711,0.03241,0.0212,25.6740,0.8904
1,77,1.42536,0.96309,0.02938,0.0159,25.6032,0.8915
1,78,1.39694,1.08965,0.03947,0.0224,23.7900,0.8644
1,79,1.38562,1.03463,0.03448,0.0219,25.3514,0.8877
1,80,1.36318,1.15950,0.04320,0.0317,23.3440,0.8791
1,81,1.36983,1.12803,0.04086,0.0281,23.3493,0.8759
1,82,1.38097,1.08146,0.03708,0.0201,24.0660,0.8782
1,83,1.37494,1.04203,0.03326,0.0204,25.9033,0.8946
1,84,1.35661,0.99175,0.03013,0.0197,25.6173,0.8996
1,85,1.36093,1.18884,0.04754,0.0376,22.5476,0.8650
1,86,1.38053,1.11312,0.03471,0.0239,25.4270,0.8892
1,87,1.40474,0.95590,0.02595,0.0139,26.3957,0.8898
1,88,1.37535,1.03382,0.03363,0.0189,24.5998,0.8861
1,89,1.38756,1.02120,0.03452,0.0214,24.7764,0.8814
1,90,1.41193,0.93333,0.02402,0.0119,27.4033,0.9065
1,91,1.37977,1.05946,0.03352,0.0213,24.7754,0.8874
1,92,1.38707,1.03615,0.03221,0.0216,26.2048,0.8991
1,93,1.37213,1.14785,0.04391,0.0322,23.1915,0.8720
1,94,1.41024,1.02667,0.03341,0.0192,24.1486,0.8895
1,95,1.37403,0.96441,0.02686,0.0167,26.0326,0.9041
1,96,1.36219,1.07248,0.03680,0.0252,24.0595,0.8920
1,97,1.35591,1.15714,0.04353,0.0309,22.4694,0.8720
1,98,1.36906,1.06109,0.03092,0.0180,25.2058,0.8958
1,99,1.39859,0.93572,0.02531,0.0135,26.6684,0.9013
1,100,1.36911,0.95214,0.02726,0.0157,25.9535,0.9020
1,101,1.37115,0.94517,0.02441,0.0139,28.4823,0.9137
1,102,1.38883,0.95589,0.02482,0.0141,25.9090,0.9116
1,103,1.37157,1.00903,0.02982,0.0180,26.3659,0.9048
1,104,1.38002,1.01232,0.03202,0.0205,26.7061,0.9000
1,105,1.37974,1.03753,0.03264,0.0216,25.9763,0.8923
1,106,1.39406,0.93906,0.02230,0.0120,28.5984,0.9164
1,107,1.39195,0.92006,0.02105,0.0120,27.4243,0.9205
1,108,1.39519,0.95690,0.02818,0.0148,26.2100,0.9030
1,109,1.38162,0.96591,0.02616,0.0131,27.0218,0.9109
1,110,1.43324,0.99309,0.03021,0.0163,25.5926,0.8913
1,111,1.37807,1.01687,0.02944,0.0172,26.5147,0.9032
1,112,1.37663,1.07710,0.03405,0.0221,24.7816,0.8935
1,113,1.38588,1.06000,0.03527,0.0234,24.4888,0.8989
1,114,1.40556,0.95208,0.02705,0.0162,26.6802,0.9128
1,115,1.38876,1.02827,0.03469,0.0213,24.3534,0.8876
1,116,1.37858,1.07102,0.03193,0.0187,25.6279,0.8960
1,117,1.38092,0.99520,0.02963,0.0177,26.2110,0.8934
1,118,1.39061,1.00055,0.03168,0.0204,26.0962,0.8963
1,119,1.37777,1.05260,0.03309,0.0207,24.8466,0.8925
1,120,1.40122,0.94581,0.02294,0.0126,26.5102,0.9115
1,121,1.38066,0.98366,0.03077,0.0170,25.8415,0.8924
1,122,1.37645,0.89139,0.01796,0.0069,29.1370,0.9235
1,123,1.37417,1.01921,0.03131,0.0186,25.2007,0.8965
1,124,1.37754,1.04666,0.03107,0.0180,25.9093,0.8979
1,125,1.38124,1.00897,0.02780,0.0155,27.4979,0.9086
1,126,1.37681,1.02941,0.03402,0.0216,25.0524,0.9006
1,127,1.37681,0.97902,0.02918,0.0152,25.1049,0.8994
1,128,1.38371,0.90503,0.01685,0.0081,28.9755,0.9255
1,129,1.36172,1.00067,0.02893,0.0173,25.4148,0.9065
1,130,1.35789,1.09235,0.03714,0.0260,22.6978,0.8847
1,131,1.40400,1.07495,0.03723,0.0178,24.1336,0.8844
1,132,1.38348,1.10228,0.03905,0.0236,23.3633,0.8814
1,133,1.34967,1.10074,0.03727,0.0266,23.1653,0.8926
1,134,1.36524,1.00457,0.03114,0.0194,25.3006,0.8914
1,135,1.35478,1.00040,0.02984,0.0166,24.8777,0.8971
1,136,1.36998,1.07909,0.03864,0.0269,24.7985,0.8876
1,137,1.43152,1.13977,0.03963,0.0285,24.0218,0.8820
1,138,1.37722,1.04458,0.03161,0.0203,25.8326,0.8954
1,139,1.37004,1.00424,0.03291,0.0195,25.8633,0.8961
1,140,1.36365,0.99919,0.03010,0.0180,26.7928,0.9014
1,141,1.38731,0.92681,0.02438,0.0123,26.5303,0.9067
1,142,1.37110,1.00898,0.02787,0.0158,25.9464,0.9097
1,143,1.35407,0.98459,0.02778,0.0148,25.1034,0.8969
1,144,1.36109,1.06482,0.03174,0.0208,25.5836,0.8991
1,145,1.36564,1.05896,0.02897,0.0182,25.9369,0.8973
1,146,1.36811,1.02155,0.03108,0.0177,25.4181,0.8993
1,147,1.37603,0.99932,0.03248,0.0211,25.9045,0.8953
1,148,1.38668,1.06111,0.03414,0.0212,25.4977,0.8866
1,149,1.38230,1.08503,0.03497,0.0194,24.7046,0.8860
1,150,1.36019,0.97578,0.02721,0.0168,27.8242,0.9006
1,151,1.34725,0.94162,0.02718,0.0171,26.5709,0.9080
1,152,1.33571,0.99213,0.02712,0.0167,26.3892,0.9068
2,1,1.34910,1.02839,0.02707,0.0178,26.5354,0.9059
2,2,1.36019,0.98736,0.02335,0.0130,26.7815,0.9084
2,3,1.37619,0.94720,0.02516,0.0136,28.2381,0.9100
2,4,1.36646,0.95689,0.02584,0.0129,26.7046,0.9055
2,5,1.36516,1.11646,0.03257,0.0220,26.5087,0.9118
2,6,1.41806,1.14292,0.03830,0.0227,24.0594,0.8825
2,7,1.40329,0.99079,0.02771,0.0155,27.4483,0.9124
2,8,1.39073,0.95370,0.02745,0.0172,27.1552,0.9082
2,9,1.38303,0.95278,0.02778,0.0160,26.6389,0.9044
2,10,1.35786,1.04812,0.03095,0.0176,25.4023,0.8980
2,11,1.36828,1.04623,0.03031,0.0187,25.0484,0.8979
2,12,1.36684,0.98782,0.02703,0.0144,26.6252,0.9029
2,13,1.36223,1.00256,0.03161,0.0194,25.3389,0.8874
2,14,1.35141,1.04323,0.03011,0.0205,26.0927,0.9039
2,15,1.35200,0.99458,0.02860,0.0156,27.1068,0.9058
2,16,1.37690,0.98001,0.02742,0.0163,24.9433,0.9060
2,17,1.37177,1.06562,0.03542,0.0213,24.6309,0.8866
2,18,1.33292,1.14806,0.03927,0.0280,23.4986,0.8795
2,19,1.38240,1.03302,0.03015,0.0158,25.1478,0.8964
2,20,1.36995,0.95221,0.02623,0.0132,26.9897,0.8933
2,21,1.37030,1.00422,0.03005,0.0181,25.4737,0.9056
2,22,1.35065,1.11406,0.03447,0.0209,24.4763,0.8914
2,23,1.36442,1.01110,0.02928,0.0161,24.9050,0.8947
2,24,1.37146,0.98138,0.02915,0.0173,26.6084,0.9028
2,25,1.38860,0.94829,0.02579,0.0138,26.7431,0.9058
2,26,1.35317,1.04254,0.03212,0.0201,25.3930,0.8973
2,27,1.39088,1.05395,0.03354,0.0206,24.3689,0.9029
2,28,1.36778,0.97798,0.02791,0.0158,25.7288,0.9012
2,29,1.35074,1.03728,0.02917,0.0171,25.8323,0.9135
2,30,1.37405,1.04803,0.02724,0.0149,27.1230,0.8988
2,31,1.37283,1.05943,0.03049,0.0176,25.3950,0.8948
2,32,1.37452,0.96802,0.02557,0.0133,27.6137,0.9024
2,33,1.37442,0.99766,0.03114,0.0186,24.8942,0.8957
2,34,1.38242,0.87577,0.01905,0.0090,28.3331,0.9193
2,35,1.35758,1.09151,0.03492,0.0247,24.3302,0.8991
2,36,1.38495,1.01503,0.02763,0.0141,26.4995,0.9078
2,37,1.37065,0.88812,0.02407,0.0127,27.1963,0.9112
2,38,1.36178,0.98600,0.02862,0.0177,28.2827,0.9102
2,39,1.36502,1.03337,0.02876,0.0174,26.8155,0.9035
2,40,1.36337,0.95450,0.02334,0.0119,27.0295,0.9162
2,41,1.35448,0.99670,0.02940,0.0187,25.4658,0.8987
2,42,1.35563,0.92585,0.02319,0.0123,26.6333,0.9160
2,43,1.35447,0.99738,0.02831,0.0171,26.6996,0.9064
2,44,1.31878,1.08580,0.03147,0.0197,25.5826,0.8982
2,45,1.34603,1.05248,0.03187,0.0185,25.0742,0.8918
2,46,1.35551,1.08038,0.03475,0.0206,24.8200,0.8935
2,47,1.38412,1.09453,0.03389,0.0212,25.6328,0.8952
2,48,1.37256,1.04466,0.03113,0.0202,26.1561,0.9023
2,49,1.36016,1.10550,0.04006,0.0291,23.8809,0.8848
2,50,1.33543,1.01486,0.02931,0.0175,26.0081,0.9057
2,51,1.37333,1.01695,0.03138,0.0207,25.4569,0.8941
2,52,1.39348,1.11086,0.03775,0.0243,23.4196,0.8804
2,53,1.34192,1.03585,0.02893,0.0182,25.7351,0.8992
2,54,1.37487,0.92037,0.02187,0.0110,27.1954,0.9161
2,55,1.36658,1.07774,0.03642,0.0241,24.1172,0.8901
2,56,1.42282,1.03717,0.02768,0.0148,26.4344,0.9058
2,57,1.38468,0.95271,0.02678,0.0165,27.3095,0.9095
2,58,1.39872,1.07508,0.03400,0.0201,24.2979,0.8872
2,59,1.36784,1.11818,0.03404,0.0229,25.3601,0.8967
2,60,1.38176,0.94642,0.02431,0.0131,27.6933,0.9088
2,61,1.37796,0.89730,0.02317,0.0131,27.7807,0.9215
2,62,1.38614,0.87859,0.02299,0.0123,26.9362,0.9250
2,63,1.40445,0.94553,0.02546,0.0135,26.7616,0.9130
2,64,1.34798,1.02122,0.02261,0.0132,29.0690,0.9203
2,65,1.33744,0.99389,0.02510,0.0142,26.6161,0.9111
2,66,1.32369,1.08694,0.03628,0.0261,26.4974,0.8955
2,67,1.35158,1.05760,0.02990,0.0188,26.1720,0.9008
2,68,1.37127,1.02026,0.02764,0.0161,26.6733,0.9108
2,69,1.36635,1.03809,0.03442,0.0231,24.6996,0.8924
2,70,1.36354,1.04904,0.03083,0.0198,25.9661,0.9037
2,71,1.35503,1.04453,0.03194,0.0185,26.1497,0.9006
2,72,1.35564,1.04876,0.03264,0.0204,24.3051,0.8935
2,73,1.40846,0.94747,0.02318,0.0119,27.6253,0.9160
2,74,1.37621,0.92111,0.02563,0.0144,26.7487,0.9153
2,75,1.38236,1.12194,0.03830,0.0267,24.0649,0.8934
2,76,1.38419,1.02993,0.02343,0.0115,28.1182,0.9084
2,77,1.36489,0.92932,0.02431,0.0140,26.8259,0.9122
2,78,1.37463,0.85763,0.01634,0.0077,29.9492,0.9338
2,79,1.36687,0.93223,0.02514,0.0138,26.7398,0.9118
2,80,1.35733,1.05461,0.02545,0.0148,27.4768,0.9113
2,81,1.39002,1.04538,0.02575,0.0153,26.6913,0.9074
2,82,1.33034,0.96582,0.02707,0.0164,26.0962,0.9017
2,83,1.33654,0.99831,0.02965,0.0180,26.2660,0.8946
2,84,1.35147,0.99719,0.02331,0.0131,27.4594,0.9074
2,85,1.32770,1.12462,0.03747,0.0241,23.5719,0.8876
2,86,1.38864,0.90597,0.02260,0.0113,27.5806,0.9108
2,87,1.39098,1.00325,0.03345,0.0198,25.6911,0.8906
2,88,1.37990,1.11299,0.02925,0.0145,25.4484,0.8801
2,89,1.39713,1.10646,0.02539,0.0156,27.9293,0.9073
2,90,1.36055,0.88219,0.02234,0.0124,25.6680,0.9085
2,91,1.33658,0.96100,0.02897,0.0180,26.0017,0.9005
2,92,1.37534,1.04910,0.02878,0.0193,25.7270,0.9068
2,93,1.37527,0.98928,0.02839,0.0160,26.1295,0.8993
2,94,1.36485,0.99192,0.02247,0.0131,27.4534,0.9193
2,95,1.35202,0.96189,0.02667,0.0159,25.9533,0.9065
2,96,1.34740,0.95645,0.02606,0.0162,26.4396,0.9075
2,97,1.34675,0.99007,0.02665,0.0139,25.7570,0.8961
2,98,1.32523,1.07202,0.03199,0.0207,26.1120,0.9022
2,99,1.35396,0.94317,0.02275,0.0141,27.9793,0.9166
2,100,1.36316,0.95314,0.02723,0.0163,26.0272,0.9088
2,101,1.34117,1.03627,0.03050,0.0200,25.4188,0.8964
2,102,1.37124,1.00020,0.02135,0.0131,29.0742,0.9195
2,103,1.38374,0.97299,0.02624,0.0151,25.9248,0.9128
2,104,1.36655,1.11469,0.03322,0.0208,25.0302,0.8913
2,105,1.36660,1.06869,0.02892,0.0154,25.5552,0.8975
2,106,1.40583,0.93998,0.02726,0.0157,26.7430,0.9020
2,107,1.38054,0.89416,0.02321,0.0134,27.7074,0.9097
2,108,1.35349,1.04894,0.03062,0.0193,25.1653,0.8924
2,109,1.38707,0.98897,0.02493,0.0148,27.5969,0.9107
2,110,1.37689,0.94532,0.02619,0.0156,26.0109,0.9097
2,111,1.42081,0.90492,0.02617,0.0137,26.7071,0.8998
2,112,1.37103,1.04066,0.02474,0.0142,26.6673,0.9077
2,113,1.36454,0.96006,0.02636,0.0156,27.0073,0.9063
2,114,1.40525,0.99052,0.02919,0.0183,24.7468,0.8963
2,115,1.37216,1.07588,0.03012,0.0195,27.3748,0.9136
2,116,1.38160,0.94811,0.02620,0.0148,26.6289,0.9042
2,117,1.40290,0.91973,0.02460,0.0149,26.9954,0.9092
2,118,1.36378,0.97750,0.02825,0.0195,26.0989,0.9116
2,119,1.36285,1.09524,0.03486,0.0233,25.1005,0.8918
2,120,1.36230,1.11811,0.03451,0.0237,24.1690,0.8952
2,121,1.38811,1.10311,0.03903,0.0251,23.6193,0.8727
2,122,1.52943,1.13964,0.04079,0.0291,22.4491,0.8831
2,123,1.39575,0.93354,0.02287,0.0145,26.7205,0.9135
2,124,1.38023,0.93188,0.03383,0.0234,23.9866,0.8854
2,125,1.35133,0.93682,0.01983,0.0104,28.4970,0.9122
2,126,1.32531,1.03694,0.02833,0.0188,26.5061,0.9021
2,127,1.32927,0.95900,0.02473,0.0163,26.8804,0.9097
2,128,1.35696,0.98498,0.02981,0.0223,26.4739,0.9000
2,129,1.32344,1.16581,0.03802,0.0280,24.7409,0.8859
2,130,1.37039,1.04910,0.02982,0.0190,24.6910,0.8940
2,131,1.33383,1.10024,0.04017,0.0320,24.3881,0.8865
2,132,1.37103,1.04267,0.02748,0.0180,26.8551,0.9019
2,133,1.34461,1.17575,0.04174,0.0323,24.3459,0.8831
2,134,1.51392,1.30528,0.05765,0.0444,20.0796,0.8509
2,135,1.31581,1.07138,0.03831,0.0307,23.8733,0.8931
2,136,1.32421,0.96683,0.02917,0.0196,26.7281,0.9051
2,137,1.38966,0.94823,0.02927,0.0162,24.9439,0.8925
2,138,1.33039,1.11003,0.03329,0.0216,25.0809,0.8984
2,139,1.36451,0.97781,0.02480,0.0156,27.1563,0.9142
2,140,1.37190,1.08487,0.03660,0.0238,22.7924,0.8789
2,141,1.34887,1.12760,0.03231,0.0220,26.6214,0.9022
2,142,1.36313,1.02764,0.03487,0.0227,23.3890,0.8846
2,143,1.33077,1.24775,0.04997,0.0407,21.4039,0.8719
2,144,1.38697,1.15531,0.03856,0.0278,24.2537,0.8908
2,145,1.37464,0.96401,0.03084,0.0205,25.0649,0.9003
2,146,1.40660,0.99881,0.03409,0.0219,25.3777,0.8894
2,147,1.38732,1.06612,0.02734,0.0168,26.5559,0.9089
2,148,1.37553,0.98535,0.03000,0.0193,26.6376,0.9061
2,149,1.39607,1.02296,0.03526,0.0228,24.6989,0.8944
2,150,1.34501,1.00296,0.02706,0.0171,25.6231,0.9096
2,151,1.38822,0.97829,0.02321,0.0127,27.3445,0.9158
2,152,1.37780,0.99335,0.03209,0.0197,25.0648,0.8904
3,1,1.37160,1.01631,0.02749,0.0182,26.2413,0.9032
3,2,1.34844,1.07717,0.03340,0.0238,24.6622,0.8929
3,3,1.38287,1.08629,0.03618,0.0241,23.7705,0.8842
3,4,1.34795,1.00236,0.03120,0.0203,25.1240,0.9045
3,5,1.35004,1.01998,0.03235,0.0218,24.1645,0.8991
3,6,1.42338,1.07963,0.03945,0.0287,22.3917,0.8866
3,7,1.43401,0.96510,0.01977,0.0093,28.2121,0.9212
3,8,1.36092,1.14143,0.04768,0.0364,22.2199,0.8725
3,9,1.35897,1.02743,0.02762,0.0187,26.7761,0.9066
3,10,1.35952,1.03298,0.03083,0.0226,26.8797,0.8956
3,11,1.36060,1.00944,0.03109,0.0201,24.8725,0.8932
3,12,1.36292,1.08382,0.03497,0.0247,26.1828,0.8909
3,13,1.37732,1.05802,0.03373,0.0222,24.3674,0.8879
3,14,1.38579,0.95567,0.02747,0.0154,25.4852,0.9057
3,15,1.36239,0.92846,0.02287,0.0130,28.0502,0.9226
3,16,1.37781,0.87937,0.02096,0.0092,28.1555,0.9264
3,17,1.37238,0.97549,0.02550,0.0150,26.6653,0.9122
3,18,1.30997,1.20939,0.04124,0.0316,23.0031,0.8825
3,19,1.37386,1.01687,0.02537,0.0162,27.4493,0.9086
3,20,1.39733,0.93938,0.02587,0.0174,26.2254,0.9069
3,21,1.40275,0.95098,0.03067,0.0209,26.2709,0.8944
3,22,1.37156,1.06420,0.03074,0.0189,25.1512,0.8975
3,23,1.35968,1.00696,0.03150,0.0189,24.6910,0.8928
3,24,1.32878,1.03975,0.03131,0.0236,26.2515,0.9102
3,25,1.36346,1.08175,0.03450,0.0232,24.5943,0.8855
3,26,1.40764,1.06988,0.03148,0.0198,25.1090,0.8903
3,27,1.33018,1.02824,0.03316,0.0234,24.8784,0.8986
3,28,1.36405,1.01313,0.03054,0.0212,25.4427,0.8997
3,29,1.32861,1.10020,0.03536,0.0265,25.0837,0.8983
3,30,1.46581,0.95957,0.02369,0.0140,25.2258,0.9083
3,31,1.41176,0.89127,0.02726,0.0169,26.8906,0.9077
3,32,1.37703,0.98284,0.02937,0.0179,25.3145,0.9035
3,33,1.34242,1.08641,0.03324,0.0222,24.6366,0.8912
3,34,1.37270,1.07504,0.03165,0.0198,24.9307,0.8961
3,35,1.38130,0.99414,0.02814,0.0185,26.9038,0.9046
3,36,1.42827,0.84124,0.01930,0.0116,27.8100,0.9201
3,37,1.37362,1.11027,0.04380,0.0347,24.2236,0.8912
3,38,1.37581,1.12093,0.03160,0.0208,24.6992,0.8942
3,39,1.37302,1.10504,0.03510,0.0242,24.4239,0.8871
3,40,1.41271,1.03405,0.02655,0.0164,27.9903,0.9100
3,41,1.40243,0.91630,0.02430,0.0151,27.0166,0.9108
3,42,1.37990,0.94952,0.02406,0.0154,26.6013,0.9122
3,43,1.38938,0.86968,0.02206,0.0123,27.4446,0.9183
3,44,1.40564,0.94610,0.02732,0.0170,26.9515,0.9096
3,45,1.39922,1.10424,0.03131,0.0203,25.7962,0.9020
3,46,1.44879,1.10935,0.02925,0.0176,26.2845,0.9040
3,47,1.42336,0.93992,0.02195,0.0132,27.3110,0.9228
3,48,1.37419,0.90728,0.03005,0.0213,25.7143,0.9061
3,49,1.36229,0.94994,0.02474,0.0147,27.0442,0.9137
3,50,1.37995,0.92759,0.02262,0.0115,27.5587,0.9154
3,51,1.37396,0.94283,0.02276,0.0126,27.1040,0.9124
3,52,1.37315,0.99746,0.02421,0.0137,26.7894,0.9135
3,53,1.34640,1.03775,0.03179,0.0188,24.3987,0.8936
3,54,1.36348,0.97354,0.02516,0.0158,27.2781,0.9158
3,55,1.38643,0.91547,0.02635,0.0164,26.5053,0.9094
3,56,1.35386,1.05531,0.02992,0.0200,25.2497,0.9030
3,57,1.34720,1.05171,0.03246,0.0202,25.2731,0.9063
3,58,1.36099,0.94399,0.02331,0.0130,27.0075,0.9147
3,59,1.35637,0.91702,0.02273,0.0138,28.0196,0.9214
3,60,1.33461,1.01961,0.03350,0.0225,26.7807,0.9042
3,61,1.37888,0.94825,0.02013,0.0113,27.6951,0.9227
3,62,1.34983,0.98974,0.02778,0.0187,26.4749,0.9173
3,63,1.34846,0.97387,0.02228,0.0122,27.6099,0.9203
3,64,1.32896,1.00827,0.02803,0.0174,26.4035,0.9059
3,65,1.34568,1.02505,0.03358,0.0223,23.7810,0.8986
3,66,1.41716,1.03149,0.03284,0.0227,24.5083,0.8935
3,67,1.37423,1.14060,0.03353,0.0211,25.0078,0.8932
3,68,1.37749,1.06447,0.02839,0.0178,26.0456,0.9037
3,69,1.35951,0.92681,0.02562,0.0160,25.8714,0.9125
3,70,1.35329,0.92330,0.02730,0.0179,26.0490,0.9148
3,71,1.39354,0.97092,0.02731,0.0174,26.0535,0.9083
3,72,1.38215,1.04817,0.02668,0.0155,27.2829,0.9150
3,73,1.36306,0.92631,0.02480,0.0151,26.7698,0.9158
3,74,1.35042,1.08733,0.03720,0.0269,24.3369,0.8892
3,75,1.36468,0.99009,0.02817,0.0185,24.5399,0.9061
3,76,1.37322,1.00342,0.03062,0.0197,25.3523,0.9006
3,77,1.41062,0.99910,0.02685,0.0175,25.7496,0.9099
3,78,1.38133,0.94652,0.02190,0.0118,27.5791,0.9172
3,79,1.33157,1.03392,0.03223,0.0223,25.1652,0.8948
3,80,1.42886,1.01515,0.02456,0.0144,26.9197,0.9136
3,81,1.43325,0.90447,0.02980,0.0184,25.0123,0.8987
3,82,1.39095,1.06102,0.03068,0.0218,26.2515,0.9029
3,83,1.36678,1.05767,0.02672,0.0168,25.9830,0.8994
3,84,1.42572,0.98561,0.02228,0.0125,27.8654,0.9149
3,85,1.36521,0.94347,0.02943,0.0192,25.4481,0.8992
3,86,1.37482,0.93551,0.02231,0.0141,27.7137,0.9203
3,87,1.36654,0.92555,0.02498,0.0137,27.1165,0.9153
3,88,1.38493,0.99886,0.02995,0.0178,25.8999,0.8963
3,89,1.39471,1.04886,0.02521,0.0146,26.3925,0.9064
3,90,1.35627,0.98478,0.02734,0.0158,26.1427,0.9039
3,91,1.35720,0.98684,0.02841,0.0184,24.9724,0.9019
3,92,1.37538,0.96491,0.02967,0.0200,26.7007,0.9016
3,93,1.36829,1.05734,0.02874,0.0185,24.9025,0.8991
3,94,1.41503,0.98542,0.02372,0.0112,28.2128,0.9201
3,95,1.35405,0.94890,0.02692,0.0164,26.2507,0.9065
3,96,1.40623,0.95968,0.03570,0.0268,23.9121,0.8967
3,97,1.37135,1.07847,0.02712,0.0166,26.7533,0.9096
3,98,1.36147,0.99087,0.02888,0.0188,25.2274,0.9027
3,99,1.35485,0.99421,0.02757,0.0170,27.2870,0.9075
3,100,1.37601,1.01044,0.03002,0.0177,25.8340,0.8970
3,101,1.35143,1.09478,0.03301,0.0218,25.2860,0.8912
3,102,1.36591,0.98652,0.02741,0.0175,26.0790,0.9010
3,103,1.35460,1.00816,0.03340,0.0223,24.8355,0.8924
3,104,1.37344,1.02063,0.02921,0.0179,25.3430,0.8992
3,105,1.38338,0.98691,0.02923,0.0185,26.2814,0.9054
