Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1270,14.8808,0.4195,0.81
10,0.1146,15.3278,0.4443,2.28
20,0.1154,15.2969,0.4471,3.53
30,0.1106,15.4800,0.4766,4.59
40,0.1104,15.4867,0.4800,4.90
50,0.1118,15.4330,0.4782,5.00
60,0.1110,15.4637,0.4809,5.50
70,0.1085,15.5627,0.5069,6.89
80,0.1083,15.5718,0.5154,8.00
90,0.1087,15.5561,0.5118,8.24
100,0.1092,15.5371,0.5102,7.53
110,0.1095,15.5221,0.5097,7.52
120,0.1098,15.5129,0.5085,7.26
130,0.1103,15.4931,0.5035,7.50
140,0.1099,15.5061,0.5075,7.57
150,0.1106,15.4812,0.5012,7.05
160,0.1106,15.4808,0.5010,6.95
170,0.1105,15.4834,0.5017,7.34
180,0.1107,15.4779,0.5002,7.67
190,0.1112,15.4563,0.4961,7.25
200,0.1113,15.4546,0.4956,7.01
210,0.1112,15.4555,0.4958,6.90
220,0.1112,15.4562,0.4936,6.11
230,0.1135,15.3682,0.4710,8.04
240,0.1140,15.3473,0.4859,9.36
250,0.1072,15.6168,0.5208,10.58
260,0.1033,15.7751,0.5374,11.27
270,0.1002,15.9085,0.5514,12.11
280,0.0976,16.0238,0.5732,12.24
290,0.0972,16.0433,0.5730,11.26
300,0.1014,15.8583,0.5408,8.98
310,0.1002,15.9084,0.5314,8.22
320,0.0985,15.9830,0.5373,8.19
330,0.0990,15.9613,0.5332,8.46
340,0.0983,15.9911,0.5370,8.76
350,0.0980,16.0069,0.5427,9.21
360,0.0987,15.9742,0.5348,8.75
370,0.0985,15.9825,0.5288,9.02
380,0.1012,15.8675,0.5130,7.31
390,0.1048,15.7140,0.4997,7.02
400,0.1083,15.5706,0.5055,6.70
410,0.1063,15.6533,0.5222,7.80
420,0.1062,15.6565,0.5164,8.21
430,0.0996,15.9333,0.5286,9.26
440,0.0991,15.9572,0.5417,9.42
450,0.0928,16.2412,0.5654,10.30
460,0.0933,16.2172,0.5577,9.53
470,0.0924,16.2615,0.5680,9.57
480,0.0933,16.2167,0.5608,9.17
490,0.0956,16.1150,0.5460,8.12
500,0.3371,10.6752,0.2104,6.96
510,0.3218,10.8762,0.2289,5.67
520,0.3103,11.0346,0.2343,5.00
530,0.2718,11.6094,0.2400,5.34
540,0.2512,11.9529,0.2515,5.98
550,0.2727,11.5954,0.2578,6.37
560,0.2279,12.3748,0.2687,7.05
570,0.2253,12.4248,0.2735,7.28
580,0.2128,12.6718,0.2917,8.17
590,0.2119,12.6916,0.3049,9.07
600,0.2249,12.4327,0.3018,8.98
610,0.2295,12.3439,0.2983,9.43
620,0.2350,12.2420,0.2957,9.73
630,0.2422,12.1103,0.2962,9.93
640,0.2436,12.0853,0.2876,10.29
650,0.2369,12.2070,0.2948,10.68
660,0.2464,12.0356,0.2892,10.65
670,0.2444,12.0718,0.2905,10.86
680,0.2519,11.9403,0.2776,9.24
690,0.2501,11.9704,0.2613,7.64
700,0.2550,11.8861,0.2517,6.31
710,0.2547,11.8922,0.2478,6.44
720,0.2531,11.9186,0.2576,6.02
730,0.2661,11.7019,0.2388,5.28
740,0.2869,11.3755,0.2384,5.89
750,0.2482,12.0037,0.2533,6.54
760,0.2441,12.0757,0.2546,7.03
770,0.2460,12.0433,0.2415,6.96
780,0.2538,11.9077,0.2394,6.64
790,0.2502,11.9692,0.2453,7.22
800,0.2297,12.3410,0.2763,8.80
810,0.2259,12.4135,0.2890,9.17
820,0.2235,12.4603,0.2930,9.33
830,0.2230,12.4688,0.3032,9.17
840,0.2239,12.4517,0.2976,8.89
850,0.2279,12.3750,0.2966,9.12
860,0.2249,12.4315,0.2932,8.95
870,0.2422,12.1096,0.2745,7.66
880,0.2530,11.9211,0.2712,7.77
890,0.2499,11.9744,0.2783,9.01
900,0.2504,11.9661,0.2833,9.79
910,0.2613,11.7801,0.2819,10.40
920,0.2904,11.3222,0.2701,9.89
930,0.3144,10.9769,0.2633,8.43
940,0.2838,11.4226,0.2663,8.14
950,0.2723,11.6025,0.2693,9.10
960,0.2510,11.9548,0.2796,9.49
970,0.2768,11.5304,0.2721,10.08
980,0.2308,12.3206,0.2836,9.39
990,0.2151,12.6253,0.2949,9.74
