Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2209,6.2962,0.8495
1,2,0.1810,7.1528,0.8125
1,3,0.1019,9.6704,0.8318
1,4,0.1075,10.2166,0.7458
1,5,0.1097,9.7871,0.8014
1,6,0.1089,10.5176,0.7401
1,7,0.1208,9.2795,0.8171
1,8,0.1286,9.6217,0.7491
1,9,0.1001,10.4697,0.6874
1,10,0.1218,9.7333,0.7901
1,11,0.0927,10.2513,0.8816
1,12,0.0896,10.3796,0.7891
1,13,0.1076,9.6980,0.7629
1,14,0.0920,10.5697,0.7337
1,15,0.0708,11.4018,0.7523
1,16,0.0910,10.8092,0.7190
1,17,0.0828,11.4924,0.7591
1,18,0.0818,10.7948,0.7805
1,19,0.0642,12.3870,0.8842
1,20,0.0776,11.5722,nan
1,21,0.0708,11.7856,0.7630
1,22,0.0844,10.9898,0.7861
1,23,0.0631,12.0117,0.7944
1,24,0.0616,12.0696,0.8520
1,25,0.0894,10.6257,0.8018
2,1,0.0784,11.0639,0.7303
2,2,0.0879,10.9118,0.8559
2,3,0.0762,11.2870,0.7336
2,4,0.0732,11.3664,0.8683
2,5,0.0743,11.3678,0.7487
2,6,0.0629,11.9460,0.7600
2,7,0.0702,11.7253,0.7912
2,8,0.0717,11.7110,0.7832
2,9,0.0712,11.6366,0.8407
2,10,0.0704,11.8857,0.8449
2,11,0.0897,10.9124,0.7153
2,12,0.0625,11.9342,0.8208
2,13,0.0729,11.3409,0.7774
2,14,0.0593,12.0764,0.8920
2,15,0.0634,11.9793,0.7586
2,16,0.0664,12.3611,0.8506
2,17,0.0667,11.6436,0.7663
2,18,0.0705,11.8272,0.8521
2,19,0.0696,11.8158,0.7867
2,20,0.0631,12.1925,0.7626
2,21,0.0846,11.1538,0.7063
2,22,0.0653,11.7822,0.8008
2,23,0.0567,12.3181,0.8326
2,24,0.0651,12.2550,0.7933
2,25,0.0546,13.0365,0.9052
3,1,0.0768,11.3075,0.7506
3,2,0.0576,12.6021,0.8083
3,3,0.0829,11.4163,0.7400
3,4,0.0563,12.5906,0.8112
3,5,0.0738,11.4604,0.8249
3,6,0.0712,11.4551,0.7090
3,7,0.0526,12.9470,0.7678
3,8,0.0645,11.8379,0.8171
3,9,0.0543,12.7696,0.7861
3,10,0.0627,11.9180,0.7399
3,11,0.0670,12.0868,0.7009
3,12,0.0656,12.3160,0.7476
3,13,0.0720,11.9323,0.8117
3,14,0.0601,12.1370,0.8351
3,15,0.0720,11.7707,0.7342
3,16,0.0609,12.2653,0.7247
3,17,0.0597,12.1839,0.8481
3,18,0.0605,12.2377,0.7988
3,19,0.0713,11.4247,0.7046
3,20,0.0596,12.4005,0.7708
3,21,0.0847,11.3653,0.7855
3,22,0.0653,11.9197,0.8074
3,23,0.0708,11.9568,0.8191
3,24,0.0795,11.2960,0.7498
3,25,0.0801,11.1893,0.8028
4,1,0.0703,11.5410,0.8543
4,2,0.0663,11.8500,0.7628
4,3,0.0689,11.7173,0.8118
4,4,0.0600,12.3842,0.7912
4,5,0.0630,12.0933,0.7988
4,6,0.0750,11.4298,nan
4,7,0.0737,11.8805,0.7727
4,8,0.0725,11.6210,0.6573
4,9,0.0628,11.9477,0.7363
4,10,0.0735,11.3480,0.8133
4,11,0.0681,11.5527,0.8178
4,12,0.0519,12.9196,0.7456
4,13,0.0509,13.0499,0.8128
4,14,0.0593,12.3577,0.7968
4,15,0.0864,11.5972,0.8001
4,16,0.0689,12.0292,0.8957
4,17,0.1040,10.0445,0.6833
4,18,0.0537,13.1501,0.7931
4,19,0.0625,12.2831,0.8332
4,20,0.0751,11.1995,0.7811
4,21,0.0597,12.2311,0.8140
4,22,0.0769,11.5241,0.8933
4,23,0.0567,12.5199,0.8453
4,24,0.0710,12.3228,0.7562
4,25,0.0784,10.9279,0.6673
5,1,0.0728,11.5651,0.8364
5,2,0.0820,11.0891,0.7089
5,3,0.0548,12.5700,0.8342
5,4,0.0663,11.5856,0.7197
5,5,0.0641,11.9108,0.7600
5,6,0.0623,11.9181,0.8175
5,7,0.0704,11.7044,0.8166
5,8,0.0847,11.4107,0.6923
5,9,0.0673,11.6303,0.8408
5,10,0.0529,12.8172,0.8463
5,11,0.0616,12.2184,0.8175
5,12,0.0592,12.7642,0.7718
5,13,0.0670,12.4232,nan
5,14,0.0573,12.6486,0.7584
5,15,0.0555,12.5456,0.7872
5,16,0.0532,12.7947,0.8438
5,17,0.0497,13.0812,0.8750
5,18,0.0642,12.0083,0.7562
5,19,0.0707,11.6662,0.7727
5,20,0.0651,12.1795,0.7825
5,21,0.0685,11.6086,0.7892
5,22,0.0659,11.8608,0.7949
5,23,0.0844,11.3475,0.7794
5,24,0.0583,12.5306,0.8325
5,25,0.0682,11.7371,0.7681
6,1,0.0548,12.8135,0.7936
6,2,0.0500,12.9924,0.7906
6,3,0.0674,12.1137,0.8615
6,4,0.0565,12.4858,0.8240
6,5,0.0658,12.1518,0.8619
6,6,0.0595,12.7052,0.8184
6,7,0.0522,12.8356,0.8268
6,8,0.0565,12.4248,0.8478
6,9,0.0625,12.1735,0.8272
6,10,0.0561,12.7146,0.7273
6,11,0.0790,11.8326,0.7142
6,12,0.0651,12.0366,0.7808
6,13,0.0603,12.3350,0.6966
6,14,0.0652,12.0701,0.7773
6,15,0.0580,12.7535,0.7142
6,16,0.0503,13.3195,0.8047
6,17,0.0578,12.5286,0.8690
6,18,0.0762,11.5347,0.7875
6,19,0.0839,11.4088,0.7017
6,20,0.0625,12.7407,0.7402
6,21,0.0440,13.4328,0.8860
6,22,0.0588,12.5257,0.7622
6,23,0.0570,12.5397,0.8680
6,24,0.0597,12.2326,0.7942
6,25,0.0607,12.1832,0.7698
7,1,0.0646,12.3273,0.6554
7,2,0.0624,12.4740,0.8006
7,3,0.0554,12.6752,nan
7,4,0.0605,12.6490,nan
7,5,0.0544,13.1379,0.8606
7,6,0.0535,12.8776,0.7689
7,7,0.0521,13.2250,0.8120
7,8,0.0576,12.7671,0.7629
7,9,0.0644,11.7848,0.7790
7,10,0.0691,11.7759,0.7526
7,11,0.0645,12.2388,0.7627
7,12,0.0662,12.0497,0.7585
7,13,0.0595,12.9995,0.8335
7,14,0.0544,13.0837,0.8694
7,15,0.0526,12.9424,0.7589
7,16,0.0653,12.3549,0.8108
7,17,0.0639,12.0683,0.7649
7,18,0.0651,11.9461,0.7642
7,19,0.0451,13.3757,0.8053
7,20,0.0498,12.9290,0.7783
7,21,0.0614,12.3440,0.7330
7,22,0.0498,13.0105,0.8124
7,23,0.0579,12.3503,0.8073
7,24,0.0690,11.9781,0.8352
7,25,0.0815,11.3754,0.7328
8,1,0.0430,13.6024,0.7433
8,2,0.0627,12.1550,0.7600
8,3,0.0623,12.1000,0.7189
8,4,0.0529,13.2221,0.7833
8,5,0.0491,12.9690,0.7901
8,6,0.0594,12.3067,0.7113
8,7,0.0406,14.0698,0.8000
8,8,0.0567,12.6084,0.7790
8,9,0.0665,12.2395,0.8255
8,10,0.0670,12.3189,0.8213
8,11,0.0568,12.7183,nan
8,12,0.0582,12.7436,0.8511
8,13,0.0770,11.9132,0.6678
8,14,0.0493,13.0068,0.8048
8,15,0.0616,12.6451,0.8140
8,16,0.0646,12.1915,0.8542
8,17,0.0481,13.1974,0.8748
8,18,0.0505,12.9020,0.8200
8,19,0.0609,12.6010,0.6468
8,20,0.0744,11.5033,nan
8,21,0.0546,13.0884,0.7870
8,22,0.0876,11.2744,0.7482
8,23,0.0634,12.3492,0.7536
8,24,0.0617,12.3346,0.7434
8,25,0.0647,11.7743,0.6874
9,1,0.0522,12.6779,0.8128
9,2,0.0572,12.3851,nan
9,3,0.0512,13.1234,0.8451
9,4,0.0530,13.0675,0.8048
9,5,0.0527,13.0256,0.7648
9,6,0.0569,12.6745,0.8296
9,7,0.0643,11.9847,0.7510
9,8,0.0585,12.5731,0.8360
9,9,0.0618,12.6722,0.7829
9,10,0.0496,12.9874,0.8552
9,11,0.0533,12.8906,0.7630
9,12,0.0604,12.3727,0.7898
9,13,0.0530,12.9230,0.7623
9,14,0.0513,13.4481,0.8406
9,15,0.0653,12.3456,0.8156
9,16,0.0780,12.2631,0.7258
9,17,0.0692,12.1645,0.7350
9,18,0.0582,12.9970,0.8092
9,19,0.0698,11.7922,nan
9,20,0.0490,13.0267,0.8259
9,21,0.0594,12.2387,0.7408
9,22,0.0498,12.8744,0.8223
9,23,0.0466,13.1770,0.8275
9,24,0.0555,12.6038,0.8757
9,25,0.0611,12.2258,0.8574
10,1,0.0684,11.9303,0.7575
10,2,0.0490,13.5576,0.8171
10,3,0.0495,13.2817,0.8268
10,4,0.0564,12.5422,0.8552
10,5,0.0505,13.1979,0.8197
10,6,0.0438,13.7314,0.8484
10,7,0.0623,12.3812,0.7612
