Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1121,15.4222,0.4636,0.81
10,0.1100,15.5043,0.4793,2.31
20,0.1098,15.5123,0.4818,3.15
30,0.1094,15.5264,0.4849,3.68
40,0.1094,15.5275,0.4853,3.71
50,0.1091,15.5389,0.4873,4.11
60,0.1094,15.5296,0.4859,4.90
70,0.1094,15.5296,0.4859,4.90
80,0.1090,15.5440,0.4875,4.94
90,0.1090,15.5440,0.4875,4.94
100,0.1077,15.5975,0.4992,5.69
110,0.1090,15.5435,0.4935,6.37
120,0.1100,15.5041,0.4926,6.70
130,0.1051,15.7013,0.5171,7.95
140,0.1034,15.7706,0.5193,7.95
150,0.1040,15.7491,0.5129,8.12
160,0.1046,15.7243,0.5066,8.17
170,0.1028,15.7980,0.5209,8.67
180,0.1028,15.7964,0.5192,8.78
190,0.1025,15.8103,0.5228,9.11
200,0.1027,15.8015,0.5311,9.45
210,0.1014,15.8584,0.5417,10.63
220,0.1013,15.8603,0.5419,10.54
230,0.1014,15.8560,0.5412,10.04
240,0.1014,15.8562,0.5417,10.31
250,0.1014,15.8579,0.5418,10.27
260,0.1007,15.8866,0.5446,9.87
270,0.1007,15.8869,0.5451,10.28
280,0.1010,15.8728,0.5418,9.53
290,0.1010,15.8731,0.5425,9.33
300,0.1008,15.8853,0.5429,9.67
310,0.1010,15.8767,0.5430,10.36
320,0.1012,15.8662,0.5410,11.70
330,0.1045,15.7278,0.5335,11.88
340,0.1010,15.8762,0.5495,12.36
350,0.1008,15.8839,0.5515,12.49
360,0.1008,15.8829,0.5515,12.55
370,0.1005,15.8960,0.5527,12.60
380,0.1003,15.9026,0.5542,12.62
390,0.0990,15.9636,0.5453,14.37
400,0.0958,16.1042,0.5670,15.37
410,0.0970,16.0494,0.5544,13.55
420,0.0976,16.0224,0.5508,13.25
430,0.0997,15.9322,0.5415,12.55
440,0.0995,15.9391,0.5405,13.21
450,0.0986,15.9800,0.5545,13.11
460,0.0984,15.9893,0.5499,13.61
470,0.0982,15.9955,0.5575,13.89
480,0.0995,15.9380,0.5536,14.07
490,0.0999,15.9201,0.5506,13.31
500,0.3345,10.7083,0.2206,12.80
510,0.3073,11.0763,0.2372,12.61
520,0.3063,11.0904,0.2399,11.99
530,0.2880,11.3576,0.2451,11.98
540,0.2755,11.5515,0.2558,12.76
550,0.2770,11.5267,0.2579,12.05
560,0.2755,11.5507,0.2604,11.71
570,0.2696,11.6456,0.2630,11.52
580,0.2592,11.8156,0.2683,11.30
590,0.2491,11.9877,0.2771,12.40
600,0.2267,12.3969,0.2897,13.53
610,0.2187,12.5544,0.2984,14.19
620,0.2313,12.3103,0.3055,14.32
630,0.1864,13.2482,0.3225,14.95
640,0.1751,13.5196,0.3323,15.31
650,0.1798,13.4049,0.3292,15.29
660,0.1837,13.3113,0.3190,14.38
670,0.1867,13.2409,0.3130,13.17
680,0.1898,13.1690,0.3048,12.19
690,0.1820,13.3506,0.2973,10.98
700,0.1628,13.8365,0.3097,11.35
710,0.1604,13.8996,0.3167,11.96
720,0.1583,13.9574,0.3295,13.03
730,0.1571,13.9900,0.3276,12.98
740,0.1579,13.9694,0.3308,12.93
750,0.1544,14.0653,0.3473,13.83
760,0.1607,13.8922,0.3376,13.29
770,0.1758,13.5011,0.3180,11.13
780,0.1977,12.9919,0.3117,10.24
790,0.1976,12.9953,0.3040,9.84
800,0.2015,12.9091,0.2972,9.38
810,0.1971,13.0054,0.2972,9.23
820,0.1880,13.2114,0.3154,10.15
830,0.1873,13.2264,0.3233,11.00
840,0.1881,13.2084,0.3314,12.05
850,0.1802,13.3941,0.3397,12.55
860,0.1689,13.6766,0.3583,13.92
870,0.1678,13.7051,0.3577,14.37
880,0.1635,13.8172,0.3736,15.47
890,0.1685,13.6872,0.3756,15.60
900,0.1586,13.9494,0.3800,15.67
910,0.1597,13.9200,0.3774,15.70
920,0.1687,13.6820,0.3614,14.23
930,0.1711,13.6186,0.3518,13.73
940,0.1729,13.5746,0.3486,13.59
950,0.1699,13.6515,0.3592,14.19
960,0.1643,13.7968,0.3691,14.66
970,0.1611,13.8802,0.3664,14.93
980,0.1614,13.8721,0.3637,14.65
990,0.1712,13.6161,0.3498,13.88
