Epoch,Batch,MSE,PSNR,SSIM
1,1,0.2044,6.6894,0.7660
1,2,0.2043,6.6644,0.7399
1,3,0.1640,7.5520,0.8580
1,4,0.1024,9.7303,0.8089
1,5,0.0794,11.4531,0.7592
1,6,0.1132,10.3214,0.7588
1,7,0.1106,9.7133,0.8244
1,8,0.1192,9.9183,0.7663
1,9,0.1117,9.8750,0.8058
1,10,0.1034,10.0794,0.8792
1,11,0.1583,9.0352,0.7649
1,12,0.1058,10.3430,0.7838
1,13,0.1342,9.4926,0.7553
1,14,0.1532,9.3567,0.7570
1,15,0.0988,10.2464,0.7985
1,16,0.1288,9.4439,0.8664
1,17,0.1303,9.7668,0.7538
1,18,0.1605,8.7862,0.7104
1,19,0.1883,8.5436,0.7160
1,20,0.1686,8.3527,0.7092
1,21,0.1434,8.7146,0.7630
1,22,0.1187,9.9443,0.8637
1,23,0.1224,9.3711,0.8360
1,24,0.0975,10.2072,0.8315
1,25,0.1172,9.7041,0.8077
2,1,0.1482,8.3860,0.8243
2,2,0.1262,9.4115,0.8499
2,3,0.0840,11.5703,0.8699
2,4,0.0936,11.3425,0.8553
2,5,0.1368,8.9401,0.7954
2,6,0.1169,9.7168,0.7908
2,7,0.0946,10.6877,0.8248
2,8,0.0991,10.6913,0.8473
2,9,0.1294,9.8182,0.6810
2,10,0.0947,10.4116,0.7898
2,11,0.1150,9.5719,0.7940
2,12,0.1044,9.8100,0.7572
2,13,0.0938,10.3388,0.8097
2,14,0.0950,10.5628,0.6978
2,15,0.0739,11.5242,0.6897
2,16,0.0924,10.8050,0.6817
2,17,0.0824,11.0258,0.7683
2,18,0.0829,11.2203,0.7438
2,19,0.0912,10.8123,0.7200
2,20,0.0833,10.9751,0.7343
2,21,0.0557,12.7080,0.7980
2,22,0.0813,11.5849,0.7480
2,23,0.0715,11.7617,0.7982
2,24,0.0699,12.1033,0.7794
2,25,0.0548,12.5920,0.8450
3,1,0.0690,11.8584,0.7931
3,2,0.0840,10.9888,0.7907
3,3,0.0943,10.5820,0.6594
3,4,0.0650,11.7452,0.7919
3,5,0.0768,11.1353,0.7207
3,6,0.0746,11.3411,0.7492
3,7,0.0703,11.7220,0.6686
3,8,0.0658,11.9360,0.7535
3,9,0.0604,12.3685,nan
3,10,0.0677,11.8633,0.7892
3,11,0.0720,11.6195,0.8380
3,12,0.0754,11.4280,0.7287
3,13,0.0766,11.2603,0.6883
3,14,0.0716,11.3920,0.7411
3,15,0.0686,11.8914,0.7643
3,16,0.0680,11.8594,0.8060
3,17,0.0652,11.8551,0.8178
3,18,0.0792,11.6916,0.8385
3,19,0.0583,12.3584,0.8321
3,20,0.0695,11.9604,0.7283
3,21,0.0857,11.1630,0.7456
3,22,0.0622,12.2639,0.6779
3,23,0.0699,11.7221,0.7937
3,24,0.0685,11.4618,0.8210
3,25,0.0696,11.5613,0.7533
4,1,0.0804,11.3381,0.6737
4,2,0.0514,12.8434,0.9122
4,3,0.0657,12.3868,nan
4,4,0.0630,12.0809,0.8322
4,5,0.0595,12.9043,0.7775
4,6,0.0649,12.2561,0.8096
4,7,0.0667,12.3479,0.7923
4,8,0.0810,11.4045,0.7307
4,9,0.0634,12.0550,0.8662
4,10,0.0799,10.8100,0.8101
4,11,0.0763,11.0218,0.7680
4,12,0.0605,12.0437,0.8890
4,13,0.0658,12.0290,0.8266
4,14,0.0617,12.5768,nan
4,15,0.0622,12.3686,0.8339
4,16,0.0733,11.6757,0.8372
4,17,0.0650,12.3420,0.8107
4,18,0.0629,12.6551,0.8339
4,19,0.0589,12.5380,0.7866
4,20,0.0496,13.0218,0.7951
4,21,0.0711,11.7466,0.6543
4,22,0.0592,12.2105,0.8064
4,23,0.0656,11.8809,0.7176
4,24,0.0570,12.5270,0.8565
4,25,0.0630,11.9315,0.8537
5,1,0.0693,11.8525,0.6984
5,2,0.0792,11.3753,0.6773
5,3,0.0931,11.0603,0.6330
5,4,0.0565,12.3997,0.7184
5,5,0.0826,10.9885,0.7090
5,6,0.0743,11.5524,0.7566
5,7,0.0600,12.0446,0.8488
5,8,0.0782,11.1846,0.6844
5,9,0.0567,12.6098,0.8311
5,10,0.0614,12.4146,0.7438
5,11,0.0534,13.2265,0.7679
5,12,0.0528,12.7891,nan
5,13,0.0586,12.7575,0.7915
5,14,0.0630,12.3753,0.8467
5,15,0.0537,12.7142,0.8175
5,16,0.0708,11.7656,0.7427
5,17,0.0621,12.4907,0.8464
5,18,0.0677,11.6282,nan
5,19,0.0697,11.4507,0.7528
5,20,0.0672,11.6855,0.7263
5,21,0.0674,11.5904,0.8868
5,22,0.0644,12.1612,0.8493
5,23,0.0495,13.1039,0.8062
5,24,0.0488,13.2893,0.8425
5,25,0.0792,11.3933,0.7054
6,1,0.0772,12.2430,0.8696
6,2,0.0604,12.2833,0.7515
6,3,0.0634,12.2056,0.8382
6,4,0.0698,11.7726,0.8704
6,5,0.0702,11.6141,0.8171
6,6,0.0579,12.6019,0.8062
6,7,0.0593,12.1226,0.8499
6,8,0.0549,13.4629,0.8009
6,9,0.0519,12.7990,nan
6,10,0.0522,13.7165,0.7876
6,11,0.0692,11.7981,0.8030
6,12,0.0441,13.4029,0.8704
6,13,0.0477,13.6659,0.8849
6,14,0.0646,12.3817,0.7121
6,15,0.0616,12.4338,0.7366
6,16,0.0580,12.7038,0.8672
6,17,0.0687,11.9907,0.7963
6,18,0.0820,11.3219,0.7568
6,19,0.0597,12.0447,nan
6,20,0.0550,13.2876,0.8482
6,21,0.0848,11.9111,0.7351
6,22,0.0565,12.9884,0.7915
6,23,0.0395,13.9839,0.9052
6,24,0.0644,12.4361,0.7729
6,25,0.0528,12.7931,0.7700
7,1,0.0506,13.3005,0.8355
7,2,0.0564,12.5570,0.8528
7,3,0.0621,12.5159,0.7120
7,4,0.0516,12.7920,0.7831
7,5,0.0623,12.4795,0.7151
7,6,0.0556,12.5635,0.7538
7,7,0.0700,12.1169,0.8052
7,8,0.0671,11.6921,0.7128
7,9,0.0549,12.8530,0.7178
7,10,0.0530,13.1258,0.7281
7,11,0.0586,12.3737,0.7861
7,12,0.0555,12.9254,0.7387
7,13,0.0642,12.4203,0.7273
7,14,0.0583,12.5229,0.7264
7,15,0.0574,12.8801,0.7734
7,16,0.0673,11.8125,0.8124
7,17,0.0547,12.6507,0.7226
7,18,0.0578,12.2016,0.7423
7,19,0.0474,13.1704,0.8185
7,20,0.0676,12.0604,0.6996
7,21,0.0509,12.8852,0.8472
7,22,0.0703,11.9037,0.7570
7,23,0.0556,12.7211,0.7675
7,24,0.0599,12.2785,0.7449
7,25,0.0559,12.4114,0.7902
8,1,0.0648,11.6424,0.7310
8,2,0.0578,12.5416,0.7565
8,3,0.0401,13.7782,0.8024
8,4,0.0477,13.1755,0.8179
8,5,0.0596,12.4796,nan
8,6,0.0615,12.8403,0.8957
8,7,0.0629,12.1667,0.8364
8,8,0.0739,11.8610,0.8155
8,9,0.0811,11.7058,0.8122
8,10,0.0499,13.0050,0.8375
8,11,0.0627,12.5483,0.7628
8,12,0.0613,12.5181,0.7837
8,13,0.0491,12.9978,0.7290
8,14,0.0546,12.4861,0.8136
8,15,0.0702,11.9657,0.7685
8,16,0.0548,12.7760,0.8335
8,17,0.0530,13.0671,0.8592
8,18,0.0516,12.8566,0.8601
8,19,0.0425,13.6856,0.8402
8,20,0.0574,12.5988,0.8592
8,21,0.0807,11.3621,0.8330
8,22,0.0633,12.2229,0.7301
8,23,0.0561,12.7064,0.8163
8,24,0.0642,12.1553,0.7755
8,25,0.0646,11.9306,0.8180
9,1,0.0729,11.8770,0.7704
9,2,0.0571,12.4313,nan
9,3,0.0785,11.4417,0.6623
9,4,0.0533,12.7910,0.8916
9,5,0.0507,12.8305,0.7412
