Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1122,15.4177,0.4679,0.81
10,0.1102,15.4943,0.4869,2.77
20,0.1095,15.5252,0.4917,4.56
30,0.1111,15.4614,0.4878,5.76
40,0.1081,15.5799,0.5036,6.43
50,0.1078,15.5905,0.5061,7.02
60,0.1084,15.5670,0.5044,7.32
70,0.1089,15.5473,0.5021,7.38
80,0.1152,15.3035,0.4867,7.94
90,0.1147,15.3226,0.4863,8.23
100,0.1138,15.3572,0.4947,8.85
110,0.1133,15.3749,0.5070,10.27
120,0.1052,15.6964,0.5356,11.81
130,0.1051,15.7030,0.5505,13.31
140,0.0998,15.9256,0.5481,13.73
150,0.1030,15.7915,0.5520,14.62
160,0.1024,15.8148,0.5588,15.74
170,0.0873,16.5056,0.5665,16.34
180,0.0863,16.5561,0.5773,17.49
190,0.0855,16.5991,0.5862,18.13
200,0.0853,16.6106,0.5895,18.69
210,0.0853,16.6066,0.5884,18.70
220,0.0911,16.3250,0.5670,18.42
230,0.0911,16.3224,0.5651,17.91
240,0.0911,16.3237,0.5653,18.22
250,0.1038,15.7555,0.5526,17.71
260,0.1036,15.7643,0.5486,17.07
270,0.1016,15.8486,0.5503,16.73
280,0.0980,16.0052,0.5475,15.95
290,0.0906,16.3484,0.5295,14.83
300,0.0944,16.1685,0.5132,14.38
310,0.0925,16.2561,0.5221,14.19
320,0.0918,16.2913,0.5196,13.29
330,0.0907,16.3405,0.5191,12.88
340,0.0809,16.8387,0.5293,12.79
350,0.0733,17.2656,0.5672,12.62
360,0.0680,17.5906,0.5862,13.13
370,0.0677,17.6097,0.5842,13.18
380,0.0676,17.6161,0.5920,14.02
390,0.0600,18.1358,0.6098,15.96
400,0.0592,18.1969,0.6194,17.31
410,0.0592,18.1945,0.6189,17.36
420,0.0601,18.1314,0.6125,16.93
430,0.0573,18.3360,0.6202,17.55
440,0.0595,18.1729,0.6134,18.08
450,0.0601,18.1315,0.6030,17.31
460,0.0528,18.6891,0.6052,17.29
470,0.0503,18.9015,0.6114,17.98
480,0.0512,18.8220,0.6132,18.18
490,0.0509,18.8524,0.6138,18.39
500,0.3279,10.7950,0.2266,18.32
510,0.3184,10.9222,0.2363,18.42
520,0.3174,10.9363,0.2344,17.98
530,0.3128,10.9991,0.2402,16.86
540,0.3162,10.9526,0.2403,16.27
550,0.3109,11.0264,0.2413,15.99
560,0.3025,11.1455,0.2430,15.48
570,0.3305,10.7611,0.2393,14.73
580,0.3154,10.9642,0.2415,12.87
590,0.3223,10.8699,0.2405,12.10
600,0.3221,10.8724,0.2393,11.83
610,0.3337,10.7185,0.2305,10.63
620,0.3226,10.8656,0.2285,10.05
630,0.3100,11.0390,0.2377,10.77
640,0.2942,11.2663,0.2555,10.89
650,0.2899,11.3304,0.2658,11.28
660,0.2849,11.4046,0.2692,11.03
670,0.2825,11.4422,0.2731,11.27
680,0.2797,11.4846,0.2807,12.56
690,0.2634,11.7457,0.3027,13.91
700,0.2613,11.7807,0.3117,14.05
710,0.2598,11.8060,0.3139,14.43
720,0.2571,11.8520,0.3213,15.44
730,0.2584,11.8296,0.3216,15.82
740,0.2642,11.7333,0.3175,15.26
750,0.2643,11.7315,0.3178,15.30
760,0.2638,11.7393,0.3193,15.56
770,0.2639,11.7385,0.3206,15.70
780,0.2623,11.7642,0.3256,16.03
790,0.2617,11.7741,0.3271,16.46
800,0.2615,11.7781,0.3271,16.24
810,0.2631,11.7508,0.3183,14.68
820,0.2647,11.7254,0.3111,13.63
830,0.2710,11.6232,0.2893,12.31
840,0.2703,11.6330,0.2855,11.69
850,0.2697,11.6441,0.2837,11.49
860,0.2762,11.5393,0.2761,10.71
870,0.3128,10.9994,0.2635,9.54
880,0.3278,10.7961,0.2445,7.65
890,0.3412,10.6225,0.2287,6.64
900,0.3418,10.6143,0.2292,6.53
910,0.3439,10.5880,0.2252,5.64
920,0.3512,10.4962,0.2162,4.38
930,0.3566,10.4309,0.2123,3.76
940,0.3544,10.4572,0.2161,4.37
950,0.3545,10.4559,0.2156,4.22
960,0.3545,10.4562,0.2158,4.30
970,0.3560,10.4374,0.2125,3.91
980,0.3563,10.4345,0.2133,4.23
990,0.3500,10.5110,0.2328,6.30
