Epoch,Batch,LossD,LossG,LossG_recon,MSE,PSNR,SSIM
1,1,1.69550,1.81728,0.09923,0.0821,16.8549,0.8009
1,2,2.04729,1.64496,0.09417,0.0713,17.4104,0.7937
1,3,1.42778,1.73676,0.09321,0.0693,17.5735,0.7962
1,4,1.48047,1.67240,0.09130,0.0665,17.8282,0.7968
1,5,1.33911,1.63935,0.08286,0.0557,18.5094,0.7923
1,6,1.31662,1.62176,0.07688,0.0493,19.1078,0.7915
1,7,1.33088,1.63514,0.08264,0.0555,18.7160,0.7939
1,8,1.32738,1.58087,0.07838,0.0505,19.3449,0.7927
1,9,1.27344,1.46334,0.06141,0.0326,21.1233,0.7981
1,10,1.30555,1.42658,0.06130,0.0354,21.1592,0.8027
1,11,1.24977,1.40824,0.05322,0.0268,22.1936,0.8027
1,12,1.30639,1.34195,0.05706,0.0330,21.8364,0.8061
1,13,1.30183,1.27885,0.04980,0.0253,22.7837,0.8129
1,14,1.32634,1.25855,0.04811,0.0259,22.7572,0.8224
1,15,1.37472,1.33509,0.05644,0.0371,21.7919,0.8206
1,16,1.40703,1.41573,0.05959,0.0394,21.7686,0.8204
1,17,1.51343,1.32419,0.05270,0.0352,21.9746,0.8363
1,18,1.42407,1.15876,0.04185,0.0233,23.3582,0.8511
1,19,1.38340,1.18409,0.04442,0.0269,23.5049,0.8489
1,20,1.37958,1.16441,0.04353,0.0277,23.3322,0.8460
1,21,1.36568,1.14063,0.04207,0.0254,23.3697,0.8607
1,22,1.36595,0.96811,0.02581,0.0111,26.1036,0.8845
1,23,1.35271,1.11907,0.03924,0.0251,24.5224,0.8694
1,24,1.35365,1.10279,0.03765,0.0232,25.0001,0.8643
1,25,1.35798,1.08446,0.03354,0.0176,25.6965,0.8749
1,26,1.42637,1.17126,0.04413,0.0309,23.1379,0.8562
1,27,1.40615,1.13295,0.04292,0.0292,23.0186,0.8675
1,28,1.37479,1.08486,0.03391,0.0195,25.1597,0.8684
1,29,1.38076,1.22668,0.04940,0.0354,23.4818,0.8610
1,30,1.40085,1.13370,0.03748,0.0233,24.4706,0.8736
1,31,1.39552,1.02082,0.03026,0.0158,26.3463,0.8852
1,32,1.37619,1.14724,0.04488,0.0336,24.8340,0.8701
1,33,1.37845,1.13339,0.04303,0.0272,22.7677,0.8761
1,34,1.37581,1.20089,0.04415,0.0304,22.8864,0.8737
1,35,1.39447,1.12038,0.04333,0.0316,23.4652,0.8783
1,36,1.39864,1.06609,0.03071,0.0143,25.7118,0.8851
1,37,1.39842,1.05989,0.02996,0.0182,25.6851,0.8901
1,38,1.36774,1.07365,0.03814,0.0252,24.2129,0.8764
1,39,1.36698,1.05675,0.03526,0.0228,25.6028,0.8859
1,40,1.38542,1.11163,0.04146,0.0265,23.1301,0.8665
1,41,1.37534,1.10067,0.03725,0.0227,24.6596,0.8780
1,42,1.38463,1.13161,0.04306,0.0310,24.3266,0.8799
1,43,1.34703,1.07123,0.03544,0.0215,25.9045,0.8809
1,44,1.36387,1.05683,0.02905,0.0175,26.2787,0.9018
1,45,1.40192,1.21658,0.05393,0.0432,21.6362,0.8546
1,46,1.39241,1.06909,0.03734,0.0257,25.0305,0.8789
1,47,1.34204,1.11457,0.03753,0.0255,23.6847,0.8775
1,48,1.36587,0.97927,0.02600,0.0157,26.6754,0.8998
1,49,1.39267,0.95485,0.02415,0.0120,27.1060,0.8974
1,50,1.38106,1.02454,0.03343,0.0216,25.5656,0.8890
1,51,1.38698,0.98385,0.02775,0.0163,27.0809,0.8980
1,52,1.38739,0.95782,0.02396,0.0129,28.7382,0.9002
1,53,1.37525,0.96809,0.02580,0.0148,26.7085,0.8970
1,54,1.37011,1.04982,0.03224,0.0221,25.0046,0.8907
1,55,1.36747,1.08200,0.03476,0.0226,24.3216,0.8843
1,56,1.40070,1.04846,0.03570,0.0195,24.4366,0.8755
1,57,1.38537,1.08589,0.03707,0.0213,23.7685,0.8730
1,58,1.38369,1.00269,0.03215,0.0198,26.2681,0.8907
1,59,1.38220,0.99281,0.03046,0.0178,25.0687,0.8834
1,60,1.37443,1.13022,0.03880,0.0264,23.2636,0.8836
1,61,1.39522,0.95331,0.02140,0.0086,28.4165,0.9067
1,62,1.37496,1.12598,0.04201,0.0300,23.6966,0.8811
1,63,1.38688,1.01181,0.03140,0.0212,26.0577,0.8977
1,64,1.38010,1.04058,0.03277,0.0204,25.0666,0.8960
1,65,1.38081,1.05872,0.03438,0.0207,25.0346,0.8892
1,66,1.41617,0.97778,0.02609,0.0119,26.2560,0.8935
1,67,1.40920,0.96078,0.02575,0.0137,26.6974,0.9029
1,68,1.36432,1.08431,0.03869,0.0274,24.0479,0.8876
1,69,1.39640,1.04001,0.03542,0.0208,25.2138,0.8885
1,70,1.42233,0.96330,0.02508,0.0129,27.1156,0.9146
1,71,1.38792,0.97457,0.02972,0.0173,26.1935,0.9065
1,72,1.38487,0.99583,0.02939,0.0185,27.0853,0.9022
1,73,1.40249,1.08274,0.03495,0.0213,23.8112,0.8830
1,74,1.37234,1.03478,0.03113,0.0175,25.1103,0.8985
1,75,1.38120,1.03502,0.03776,0.0247,23.1341,0.8813
1,76,1.39174,0.97250,0.02863,0.0155,25.7438,0.8972
1,77,1.39940,0.99648,0.02989,0.0202,26.9142,0.9033
1,78,1.41076,1.01023,0.03226,0.0187,25.3332,0.8848
1,79,1.38204,1.12922,0.04118,0.0327,24.1451,0.8816
1,80,1.38107,1.06530,0.03263,0.0196,25.9887,0.8954
1,81,1.38791,0.95384,0.02657,0.0160,26.3072,0.9056
1,82,1.39257,0.98718,0.03041,0.0186,25.4762,0.8992
1,83,1.38734,1.00622,0.03015,0.0184,26.0261,0.8919
1,84,1.39148,1.01613,0.02877,0.0172,25.8478,0.8968
1,85,1.40859,0.99987,0.02974,0.0168,26.6163,0.8956
1,86,1.37116,1.09516,0.04240,0.0319,23.1518,0.8825
1,87,1.36124,1.16244,0.04393,0.0335,22.5555,0.8808
1,88,1.33981,1.15542,0.04322,0.0328,24.4606,0.8880
1,89,1.34978,1.01682,0.02878,0.0188,25.8299,0.8972
1,90,1.35008,1.12794,0.04382,0.0372,23.3000,0.8851
1,91,1.35174,1.04841,0.03070,0.0202,26.6893,0.9013
1,92,1.37620,1.08692,0.03634,0.0237,23.3272,0.8940
1,93,1.41455,1.04648,0.03387,0.0188,25.2978,0.8885
1,94,1.39307,1.04904,0.03370,0.0206,24.9532,0.8830
1,95,1.38460,1.04992,0.03272,0.0199,25.0460,0.8963
1,96,1.39669,0.99064,0.02951,0.0162,25.3538,0.8887
1,97,1.39927,1.00931,0.03286,0.0176,25.2957,0.8977
1,98,1.40000,0.99588,0.03335,0.0220,26.0923,0.8976
1,99,1.51784,1.32608,0.06045,0.0450,19.9517,0.8481
1,100,1.35893,1.10384,0.03609,0.0239,25.5153,0.8908
1,101,1.35111,1.04710,0.03464,0.0241,24.5867,0.8891
1,102,1.36631,0.97678,0.02682,0.0144,25.8698,0.8925
1,103,1.34710,1.15082,0.04607,0.0392,22.9822,0.8769
1,104,1.34851,1.08670,0.03684,0.0296,25.1488,0.8921
1,105,1.33541,1.10350,0.03457,0.0250,24.8952,0.9007
1,106,1.35034,0.99298,0.02673,0.0192,27.9395,0.9131
