Epoch,Batch,MSE,PSNR,SSIM
1,1,0.1857,7.1680,0.7976
1,2,0.2183,6.3471,0.9257
1,3,0.2065,6.6060,0.8240
1,4,0.1915,6.9662,0.8437
1,5,0.2009,6.7528,0.8560
1,6,0.1861,7.1053,0.6853
1,7,0.1917,6.9189,0.8119
1,8,0.1736,7.4270,0.6715
1,9,0.1849,7.1511,0.7319
1,10,0.1773,7.2771,0.7602
1,11,0.1750,7.2902,0.7729
1,12,0.1532,7.9054,0.5139
1,13,0.1448,8.1367,0.7242
1,14,0.1315,8.5439,0.6317
1,15,0.1250,8.7454,0.7469
1,16,0.1180,8.9963,0.7785
1,17,0.1201,9.0496,0.5972
1,18,0.1145,9.3816,0.7201
1,19,0.0876,10.5287,0.7231
1,20,0.0957,10.2280,0.7256
1,21,0.0968,10.4849,0.6985
1,22,0.1283,9.4531,0.5726
1,23,0.0968,10.9199,0.6323
1,24,0.0720,12.5780,0.7664
1,25,0.1253,9.3594,0.6335
2,1,0.1251,10.0366,0.6799
2,2,0.0907,11.3790,0.6961
2,3,0.0967,10.8489,0.6260
2,4,0.1059,10.3523,0.6731
2,5,0.1316,9.6755,0.6160
2,6,0.0839,12.3450,nan
2,7,0.1033,10.1133,0.8452
2,8,0.0877,11.2565,0.7352
2,9,0.1178,10.3211,0.7398
2,10,0.0804,11.4645,0.7462
2,11,0.1062,10.3640,0.6561
2,12,0.1033,10.4914,0.7091
2,13,0.1122,10.0486,0.7022
2,14,0.0954,10.2371,0.6135
2,15,0.0952,10.4989,0.7949
2,16,0.0712,11.4393,0.8166
2,17,0.0788,11.0214,0.6208
2,18,0.0801,10.8703,0.7875
2,19,0.0917,10.3825,0.6742
2,20,0.0814,10.9601,0.6453
2,21,0.1114,9.6766,0.7542
2,22,0.0695,11.5745,0.7304
2,23,0.1074,9.8298,0.5881
2,24,0.0841,10.9896,0.7569
2,25,0.0703,11.7168,0.7298
3,1,0.0833,11.0427,0.7833
3,2,0.0797,11.1203,0.7257
3,3,0.0936,10.6677,0.6187
3,4,0.0827,11.0957,0.6325
3,5,0.0654,12.0353,0.7908
3,6,0.0919,10.4227,0.7146
3,7,0.1248,9.0440,0.5811
3,8,0.0736,11.5850,0.7135
3,9,0.0999,10.3047,0.6329
3,10,0.0890,10.7407,0.6419
3,11,0.0912,10.5465,0.6979
3,12,0.1070,10.0532,0.8104
3,13,0.0643,11.7604,0.8755
3,14,0.0751,11.2546,0.7346
3,15,0.0846,10.7644,0.7538
3,16,0.0874,11.1016,0.7336
3,17,0.0782,11.4488,0.7771
3,18,0.0668,12.1881,0.8719
3,19,0.0848,10.9600,0.7228
3,20,0.0723,11.7828,0.7301
3,21,0.0891,10.8175,0.7610
3,22,0.0654,12.3947,0.8121
3,23,0.0836,11.3152,0.8420
3,24,0.0638,12.2327,0.7799
3,25,0.0807,11.3042,0.7462
4,1,0.0551,13.2247,0.7240
4,2,0.0952,10.7745,0.5923
4,3,0.0852,11.0644,0.6688
4,4,0.1211,9.6932,0.6980
4,5,0.0772,11.5240,0.6773
4,6,0.0893,10.6638,0.7292
4,7,0.0905,10.5665,0.6459
4,8,0.0829,10.8846,0.8266
4,9,0.0837,10.7658,0.6839
4,10,0.0809,10.9531,0.7232
4,11,0.1015,10.2764,0.7384
4,12,0.0602,12.1746,0.6548
4,13,0.0893,11.1217,0.7969
4,14,0.0761,11.4198,0.7194
4,15,0.0790,11.4229,0.8415
4,16,0.0772,11.4576,0.7922
4,17,0.0989,10.7275,nan
4,18,0.1051,10.3049,0.7662
4,19,0.0988,10.7323,nan
4,20,0.0766,11.5098,0.7880
4,21,0.0759,11.3695,0.8181
4,22,0.0844,11.0586,0.7401
4,23,0.0747,11.5048,0.6948
4,24,0.0751,11.5398,0.7445
4,25,0.0886,10.5938,0.7746
5,1,0.0775,11.3650,0.7407
5,2,0.1084,10.0877,0.6813
5,3,0.0963,10.4186,0.6761
5,4,0.0689,11.6946,0.7159
5,5,0.0712,11.5513,0.8241
5,6,0.0759,11.1982,0.8877
5,7,0.0777,11.2157,0.7782
5,8,0.0814,11.1818,0.7189
5,9,0.0763,11.5661,0.7423
5,10,0.0627,12.4334,0.7742
5,11,0.0827,11.3455,0.7539
5,12,0.0942,10.7819,0.7195
5,13,0.0674,12.1815,0.7671
5,14,0.0992,10.4941,0.7578
5,15,0.0828,11.3403,0.7305
5,16,0.0576,12.3645,0.8021
5,17,0.0875,10.6882,0.7542
5,18,0.0673,11.9112,0.8373
5,19,0.0696,11.6871,0.8816
5,20,0.0817,11.1509,0.8251
5,21,0.0815,11.2839,0.7750
5,22,0.1054,10.4966,0.6643
5,23,0.0862,10.8216,0.7427
5,24,0.0921,10.6682,0.7831
5,25,0.0601,12.2675,0.8129
6,1,0.0781,11.3109,0.8641
6,2,0.0953,10.1680,0.7491
6,3,0.0726,11.5881,0.8469
6,4,0.0789,11.5731,0.7804
6,5,0.0885,10.9756,0.6916
6,6,0.0672,12.0349,0.8278
6,7,0.0676,11.6825,0.8198
6,8,0.0903,10.7374,0.7136
