Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1194,15.1464,0.4302,0.81
10,0.1193,15.1502,0.4345,2.47
20,0.1202,15.1179,0.4252,3.50
30,0.1199,15.1284,0.4319,3.95
40,0.1214,15.0763,0.4372,5.34
50,0.1202,15.1178,0.4249,7.10
60,0.1218,15.0628,0.4147,8.04
70,0.1214,15.0749,0.4199,8.54
80,0.1194,15.1495,0.4198,8.65
90,0.1212,15.0821,0.4162,8.75
100,0.1188,15.1686,0.4232,8.96
110,0.1186,15.1785,0.4226,9.57
120,0.1194,15.1473,0.4173,9.62
130,0.1173,15.2245,0.4199,9.61
140,0.1168,15.2437,0.4198,9.47
150,0.1170,15.2365,0.4279,9.64
160,0.1154,15.2970,0.4381,10.06
170,0.1319,14.7163,0.4103,11.04
180,0.1160,15.2720,0.4132,13.74
190,0.1044,15.7289,0.4253,15.19
200,0.0993,15.9497,0.4396,15.96
210,0.0987,15.9748,0.4520,16.25
220,0.0999,15.9226,0.4554,16.11
230,0.0894,16.4053,0.4664,16.92
240,0.0866,16.5442,0.4964,18.50
250,0.0903,16.3621,0.4852,18.06
260,0.0884,16.4524,0.4897,17.43
270,0.0953,16.1284,0.4735,19.41
280,0.0788,16.9532,0.4798,20.10
290,0.0801,16.8838,0.4799,20.02
300,0.0782,16.9852,0.4813,20.46
310,0.0791,16.9351,0.4710,20.25
320,0.0805,16.8617,0.4688,19.14
330,0.0804,16.8634,0.4786,19.06
340,0.0811,16.8272,0.4856,17.82
350,0.0818,16.7878,0.4677,16.31
360,0.0842,16.6635,0.4597,15.46
370,0.0836,16.6956,0.4519,13.39
380,0.0971,16.0475,0.4580,12.14
390,0.1033,15.7756,0.4449,11.35
400,0.1033,15.7779,0.4436,11.33
410,0.1018,15.8386,0.4459,10.93
420,0.0848,16.6332,0.4313,10.08
430,0.0860,16.5712,0.4205,10.80
440,0.0868,16.5307,0.4130,11.10
450,0.0991,15.9557,0.4113,12.14
460,0.0847,16.6384,0.4272,12.32
470,0.0834,16.7055,0.4276,12.54
480,0.0904,16.3554,0.4323,12.27
490,0.0882,16.4632,0.4389,11.56
500,0.3433,10.5957,0.1929,11.49
510,0.3366,10.6810,0.2030,11.89
520,0.3357,10.6927,0.2021,12.15
530,0.3393,10.6463,0.2006,12.60
540,0.3385,10.6567,0.2029,12.87
550,0.3328,10.7304,0.2023,12.15
560,0.3358,10.6909,0.1903,11.56
570,0.3371,10.6749,0.1950,11.66
580,0.3353,10.6976,0.1954,11.74
590,0.3323,10.7370,0.1956,12.22
600,0.3321,10.7393,0.1989,11.75
610,0.3207,10.8917,0.2040,10.48
620,0.3132,10.9936,0.1983,9.45
630,0.2953,11.2492,0.2066,9.19
640,0.2879,11.3592,0.2154,8.33
650,0.2553,11.8819,0.2272,8.70
660,0.2570,11.8535,0.2292,10.26
670,0.2559,11.8712,0.2279,10.30
680,0.2537,11.9093,0.2273,10.61
690,0.2531,11.9185,0.2276,10.73
700,0.2546,11.8942,0.2240,11.14
710,0.2559,11.8719,0.2253,11.20
720,0.2478,12.0112,0.2301,11.58
730,0.2417,12.1202,0.2349,12.26
740,0.2336,12.2668,0.2371,13.21
750,0.2087,12.7560,0.2529,15.55
760,0.2032,12.8722,0.2597,16.55
770,0.1853,13.2744,0.2761,17.76
780,0.1802,13.3947,0.2888,18.09
790,0.1981,12.9828,0.2909,19.56
800,0.1813,13.3674,0.2935,19.45
810,0.1836,13.3128,0.2964,18.84
820,0.1810,13.3750,0.3115,19.32
830,0.1849,13.2825,0.2970,17.62
840,0.1866,13.2425,0.2924,16.77
850,0.2005,12.9311,0.2822,15.44
860,0.1991,12.9604,0.2863,15.08
870,0.2063,12.8072,0.2767,14.71
880,0.1996,12.9507,0.2777,14.33
890,0.1748,13.5276,0.2896,14.83
900,0.1653,13.7706,0.2908,15.28
910,0.1656,13.7613,0.2955,15.54
920,0.1691,13.6696,0.2931,14.49
930,0.1721,13.5949,0.2842,13.07
940,0.1874,13.2256,0.2619,11.62
950,0.1901,13.1618,0.2577,11.35
960,0.1993,12.9577,0.2530,10.44
970,0.2108,12.7140,0.2513,10.71
980,0.1892,13.1838,0.2612,11.40
990,0.1908,13.1462,0.2578,11.40
