Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1168,15.2427,0.4227,0.39
10,0.0972,16.0409,0.4227,1.58
20,0.0923,16.2667,0.4290,2.55
30,0.0923,16.2636,0.4292,2.56
40,0.0873,16.5056,0.4370,3.32
50,0.0901,16.3694,0.4390,3.64
60,0.0796,16.9103,0.4539,4.40
70,0.0758,17.1185,0.4760,5.77
80,0.0683,17.5768,0.4780,7.91
90,0.0609,18.0746,0.5132,9.09
100,0.0589,18.2187,0.5322,10.23
110,0.0654,17.7613,0.5295,10.42
120,0.0643,17.8354,0.5340,10.46
130,0.0641,17.8460,0.5345,10.50
140,0.0642,17.8433,0.5354,10.66
150,0.0565,18.4002,0.5529,11.90
160,0.0549,18.5224,0.5603,12.87
170,0.0543,18.5679,0.5631,13.17
180,0.0543,18.5679,0.5631,13.17
190,0.0543,18.5679,0.5631,13.17
200,0.0533,18.6504,0.5679,13.36
210,0.0600,18.1342,0.5608,13.53
220,0.0587,18.2337,0.5672,13.81
230,0.0591,18.2038,0.5643,13.52
240,0.0595,18.1695,0.5629,13.17
250,0.0616,18.0218,0.5622,14.12
260,0.0597,18.1617,0.5783,14.08
270,0.0547,18.5365,0.5858,14.31
280,0.0562,18.4172,0.5781,13.60
290,0.0569,18.3643,0.5692,13.80
300,0.0569,18.3643,0.5692,13.80
310,0.0582,18.2659,0.5702,13.54
320,0.0612,18.0521,0.5678,13.18
330,0.0639,17.8616,0.5692,12.90
340,0.0625,17.9623,0.5662,12.18
350,0.0624,17.9676,0.5664,12.05
360,0.0621,17.9894,0.5668,12.29
370,0.0630,17.9268,0.5672,12.40
380,0.0629,17.9285,0.5671,12.39
390,0.0676,17.6181,0.5533,12.24
400,0.0580,18.2825,0.5675,13.62
410,0.0590,18.2060,0.5736,14.56
420,0.0534,18.6390,0.5910,15.86
430,0.0570,18.3583,0.5874,16.80
440,0.0556,18.4637,0.5966,17.21
450,0.0512,18.8275,0.6240,18.58
460,0.0540,18.5967,0.6113,18.19
470,0.0581,18.2762,0.5938,18.76
480,0.0560,18.4383,0.6177,20.04
490,0.0564,18.4013,0.6147,19.83
500,0.3265,10.8136,0.2061,19.07
510,0.3206,10.8922,0.2154,18.51
520,0.3196,10.9066,0.2212,18.45
530,0.3172,10.9391,0.2282,18.52
540,0.3251,10.8322,0.2245,17.30
550,0.3197,10.9046,0.2302,15.21
560,0.3131,10.9949,0.2313,14.95
570,0.3190,10.9146,0.2414,14.79
580,0.2809,11.4668,0.2529,13.99
590,0.2574,11.8455,0.2672,12.46
600,0.2586,11.8261,0.2728,12.15
610,0.2528,11.9239,0.2758,11.66
620,0.2420,12.1132,0.2794,11.29
630,0.2340,12.2608,0.2864,12.21
640,0.2330,12.2779,0.2897,12.44
650,0.2131,12.6656,0.2973,12.32
660,0.2207,12.5134,0.2819,11.24
670,0.1978,12.9909,0.2920,11.06
680,0.1779,13.4505,0.3048,12.76
690,0.1834,13.3185,0.3288,13.87
700,0.2052,12.8309,0.3250,13.52
710,0.2078,12.7748,0.3246,13.93
720,0.2117,12.6956,0.3228,14.57
730,0.2107,12.7158,0.3243,14.56
740,0.2120,12.6897,0.3247,15.10
750,0.2107,12.7164,0.3359,16.81
760,0.2083,12.7649,0.3433,17.88
770,0.2152,12.6233,0.3377,18.05
780,0.2151,12.6255,0.3297,17.12
790,0.2235,12.4585,0.3247,16.64
800,0.2635,11.7437,0.3062,15.10
810,0.2784,11.5055,0.2987,14.91
820,0.2880,11.3588,0.2915,13.84
830,0.2891,11.3414,0.2893,13.24
840,0.2872,11.3702,0.2880,13.12
850,0.2882,11.3553,0.2892,13.30
860,0.2888,11.3458,0.2880,13.31
870,0.2947,11.2582,0.2696,11.49
880,0.3093,11.0486,0.2479,9.53
890,0.3022,11.1486,0.2637,10.30
900,0.3142,10.9801,0.2771,11.87
910,0.2573,11.8485,0.2918,12.20
920,0.2559,11.8707,0.2991,13.40
930,0.2482,12.0043,0.3067,13.14
940,0.2413,12.1265,0.3171,13.84
950,0.2159,12.6088,0.3230,14.34
960,0.2055,12.8235,0.3436,16.14
970,0.2046,12.8425,0.3444,16.29
980,0.2070,12.7926,0.3343,15.22
990,0.2022,12.8935,0.3332,15.08
