Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1167,15.2456,0.4486,0.81
10,0.1117,15.4381,0.4900,2.84
20,0.1103,15.4926,0.4981,5.37
30,0.1101,15.5006,0.5044,5.65
40,0.1137,15.3589,0.4886,7.16
50,0.1115,15.4454,0.5036,8.66
60,0.1092,15.5351,0.5144,9.34
70,0.1088,15.5506,0.5196,9.56
80,0.1088,15.5532,0.5190,9.62
90,0.1126,15.4013,0.5094,9.85
100,0.1087,15.5547,0.5228,10.72
110,0.1081,15.5800,0.5244,11.46
120,0.1081,15.5799,0.5263,11.42
130,0.1094,15.5261,0.5154,11.09
140,0.1075,15.6052,0.5312,12.25
150,0.1096,15.5184,0.5222,12.31
160,0.1050,15.7078,0.5372,13.65
170,0.0996,15.9345,0.5700,14.40
180,0.0989,15.9673,0.5762,14.02
190,0.0987,15.9753,0.5732,15.04
200,0.0987,15.9764,0.5748,14.92
210,0.0987,15.9754,0.5760,14.82
220,0.0987,15.9768,0.5766,14.98
230,0.0988,15.9718,0.5757,14.80
240,0.0997,15.9326,0.5653,13.77
250,0.1024,15.8156,0.5420,12.64
260,0.1030,15.7897,0.5362,11.28
270,0.1050,15.7058,0.5242,10.17
280,0.1067,15.6362,0.5077,9.64
290,0.1063,15.6515,0.5120,9.83
300,0.1059,15.6680,0.5131,10.78
310,0.1053,15.6940,0.5238,10.81
320,0.1053,15.6919,0.5174,10.43
330,0.1058,15.6724,0.5198,9.78
340,0.1062,15.6584,0.5095,9.07
350,0.1214,15.0746,0.4621,8.52
360,0.1156,15.2883,0.4795,8.87
370,0.1097,15.5145,0.4965,8.47
380,0.1108,15.4733,0.4833,8.80
390,0.1111,15.4589,0.4842,8.79
400,0.1107,15.4751,0.4811,8.40
410,0.1106,15.4790,0.4824,8.55
420,0.1106,15.4786,0.4816,8.12
430,0.1110,15.4646,0.4754,8.29
440,0.1108,15.4720,0.4795,8.38
450,0.1116,15.4404,0.4789,8.01
460,0.1099,15.5093,0.4880,7.63
470,0.1111,15.4604,0.4858,6.69
480,0.1108,15.4720,0.4874,5.82
490,0.1111,15.4593,0.4866,5.96
500,0.3545,10.4556,0.2150,7.58
510,0.3543,10.4582,0.2170,7.43
520,0.3539,10.4631,0.2210,7.90
530,0.3537,10.4661,0.2260,8.45
540,0.3537,10.4663,0.2262,8.45
550,0.3532,10.4723,0.2276,8.85
560,0.3524,10.4822,0.2337,8.96
570,0.3340,10.7154,0.2432,9.56
580,0.3330,10.7278,0.2447,9.60
590,0.3331,10.7259,0.2446,9.53
600,0.3331,10.7260,0.2446,9.51
610,0.3331,10.7260,0.2446,9.51
620,0.3331,10.7260,0.2446,9.51
630,0.3331,10.7261,0.2449,9.60
640,0.3386,10.6551,0.2415,8.89
650,0.3480,10.5367,0.2360,7.40
660,0.3367,10.6794,0.2388,6.95
670,0.3367,10.6794,0.2388,6.95
680,0.3367,10.6794,0.2388,6.95
690,0.3367,10.6794,0.2388,6.95
700,0.3366,10.6812,0.2418,7.22
710,0.3368,10.6784,0.2390,6.68
720,0.3367,10.6799,0.2408,6.83
730,0.3382,10.6600,0.2400,6.83
740,0.3490,10.5234,0.2438,8.01
750,0.3275,10.7998,0.2504,8.56
760,0.2599,11.8042,0.2757,10.51
770,0.2586,11.8252,0.2767,10.55
780,0.2589,11.8207,0.2823,10.78
790,0.2491,11.9883,0.2933,11.98
800,0.2472,12.0215,0.2955,12.14
810,0.2417,12.1192,0.2956,11.98
820,0.2419,12.1165,0.2938,11.77
830,0.2425,12.1053,0.2927,11.68
840,0.2450,12.0606,0.2874,11.11
850,0.2477,12.0136,0.2871,12.10
860,0.2423,12.1093,0.2921,12.60
870,0.2422,12.1105,0.2916,12.75
880,0.2451,12.0596,0.2915,12.34
890,0.2509,11.9574,0.3033,13.77
900,0.2216,12.4971,0.3099,13.37
910,0.2213,12.5019,0.3099,12.76
920,0.2219,12.4908,0.3054,11.23
930,0.2224,12.4806,0.3036,10.69
940,0.2297,12.3407,0.2980,10.62
950,0.2316,12.3055,0.2989,11.22
960,0.2342,12.2557,0.3000,11.42
970,0.2402,12.1462,0.3009,11.05
980,0.2383,12.1811,0.3016,10.99
990,0.2403,12.1439,0.2967,9.83
