Epoch,Batch,MSE,PSNR,SSIM
1,1,1.0422,5.6868,0.6114
1,2,1.0053,5.7477,0.6006
1,3,0.9540,5.9672,0.6583
1,4,0.9572,5.9290,0.6425
1,5,0.8095,6.7219,0.7214
1,6,0.7758,6.8999,0.5025
1,7,0.7504,6.9982,0.6997
1,8,0.6759,7.4661,0.6097
1,9,0.6552,7.6387,0.5118
1,10,0.5460,8.4143,0.5116
1,11,0.4941,8.8697,0.6191
1,12,0.4827,9.0500,0.5931
1,13,0.4091,9.7896,0.7237
1,14,0.3813,10.3604,0.6039
1,15,0.3790,10.6021,0.6245
1,16,0.2970,11.7063,0.6001
1,17,0.3315,11.4187,0.6505
1,18,0.3973,10.8057,0.6796
1,19,0.2741,12.2441,0.7426
1,20,0.2608,13.1752,nan
1,21,0.2764,13.7723,0.7647
1,22,0.2890,13.2204,0.8639
1,23,0.1616,15.1422,0.8075
1,24,0.4014,11.6854,0.7475
1,25,0.3090,12.5672,0.7843
2,1,0.4658,12.5950,0.7244
2,2,0.2643,13.1885,0.8427
2,3,0.2348,13.8319,0.8080
2,4,0.2883,13.3560,0.8502
2,5,0.4672,11.2672,0.7665
2,6,0.4347,11.9949,0.6652
2,7,0.3762,12.0152,0.7447
2,8,0.2914,13.2317,0.8607
2,9,0.2998,13.0323,0.8161
2,10,0.1811,14.6621,0.8105
2,11,0.2887,14.1832,nan
2,12,0.1484,15.6118,0.9161
2,13,0.5064,10.4190,0.6846
2,14,0.3026,12.2411,0.6670
2,15,0.1779,14.3108,0.7689
2,16,0.1440,15.7536,0.9017
2,17,0.3368,14.7659,0.7379
2,18,0.2874,14.0035,0.7175
2,19,0.3898,10.0284,0.6702
2,20,0.4103,12.9623,0.8122
2,21,0.4028,11.4382,0.8167
2,22,0.3730,11.9128,0.7905
2,23,0.3676,12.7459,0.8596
2,24,0.4521,11.8472,0.8053
2,25,0.2589,14.7415,nan
3,1,0.4524,11.2459,nan
3,2,0.4089,11.0867,0.7994
3,3,0.4287,9.5283,0.6648
3,4,0.2928,13.5447,0.7657
3,5,0.5129,10.5732,0.8075
3,6,0.5163,10.8900,0.6694
3,7,0.3121,12.7045,nan
3,8,0.2609,15.0382,nan
3,9,0.3393,12.6086,0.7781
3,10,0.1670,16.0941,0.9088
3,11,0.1241,16.1125,0.8418
3,12,0.2168,15.5971,0.8093
3,13,0.1873,16.1089,nan
3,14,0.2692,12.9485,0.7026
3,15,0.3080,15.3196,0.7851
3,16,0.3843,13.0617,0.9023
3,17,0.0762,17.4342,0.9536
3,18,0.2664,14.1280,0.7077
3,19,0.3078,14.0675,0.7978
3,20,0.1733,17.1026,0.9058
3,21,0.1732,16.9791,0.8269
3,22,0.2400,15.9270,0.8394
3,23,0.2408,15.4548,0.7659
3,24,0.1859,16.8089,0.8711
3,25,0.1767,17.3063,0.9057
4,1,0.1026,17.2238,0.9567
4,2,0.1896,17.2478,0.8734
4,3,0.2173,15.1858,0.7755
4,4,0.3290,10.9362,0.6130
4,5,0.3411,13.6145,0.8181
4,6,0.3148,15.1622,0.8568
4,7,0.3484,14.7935,0.8666
4,8,0.3282,15.3747,0.7237
4,9,0.2216,16.1642,0.8634
4,10,0.2656,15.5950,0.7580
4,11,0.2161,16.2884,0.8724
4,12,0.1147,17.4400,0.8606
4,13,0.1330,17.5556,0.8197
4,14,0.2339,15.8430,0.8026
4,15,0.1040,18.7353,nan
4,16,0.0982,18.3305,0.9105
4,17,0.3247,14.9488,0.7748
4,18,0.1881,18.5966,0.7975
4,19,0.2586,15.0261,0.7743
4,20,0.1615,15.6470,0.7806
4,21,0.1532,18.6520,0.8011
4,22,0.1850,16.5886,0.7610
4,23,0.2225,15.3337,0.7690
4,24,0.1043,18.7274,0.9033
4,25,0.2493,18.9347,0.8276
5,1,0.2283,15.4783,0.8746
5,2,0.2639,15.9436,0.7809
5,3,0.1803,17.7628,0.8050
5,4,0.2213,16.4558,0.7600
5,5,0.1447,18.0393,0.8700
5,6,0.2735,16.1258,0.7880
5,7,0.2288,16.6522,0.8927
5,8,0.1631,17.5835,0.8695
5,9,0.1427,16.5481,0.7648
5,10,0.1262,19.2261,0.7883
5,11,0.1177,17.5346,0.8566
5,12,0.1118,17.6212,0.8643
5,13,0.0755,18.8752,0.8591
5,14,0.1894,15.5987,0.7843
5,15,0.1532,16.9953,0.8064
5,16,0.1409,17.4455,nan
5,17,0.1701,15.6493,0.7617
5,18,0.0413,20.8272,nan
5,19,0.1742,17.7713,0.7574
5,20,0.1439,17.1182,0.8090
5,21,0.0840,18.4124,0.8237
5,22,0.1590,16.8336,0.8595
5,23,0.1560,18.5452,0.8255
5,24,0.1823,18.6019,0.9337
5,25,0.2253,16.0004,0.7894
6,1,0.3256,16.7704,0.6738
6,2,0.1524,17.9453,0.8424
6,3,0.1025,20.1305,0.9397
6,4,0.1070,19.9531,0.8302
6,5,0.2569,17.0034,nan
6,6,0.1698,15.9772,nan
6,7,0.1563,17.4800,0.8229
6,8,0.0740,20.1872,0.8610
6,9,0.1718,19.0799,0.8985
6,10,0.1721,19.0047,0.8519
6,11,0.0684,20.9019,0.9101
6,12,0.2106,18.3158,0.8627
6,13,0.1653,19.4184,0.8481
6,14,0.1295,18.6038,0.8537
6,15,0.0583,19.9327,0.8797
6,16,0.2082,16.1438,0.8658
6,17,0.1351,16.6528,0.7905
6,18,0.1629,15.2329,0.8378
6,19,0.1538,15.1855,0.8477
6,20,0.1429,17.1847,nan
6,21,0.1841,14.5445,0.7835
6,22,0.0895,17.4953,nan
6,23,0.1192,19.4634,0.8662
6,24,0.1526,19.1551,0.8868
6,25,0.1797,17.5722,0.8317
7,1,0.0916,18.6350,0.8443
7,2,0.0783,18.3761,0.9237
7,3,0.2233,15.1176,0.7762
7,4,0.1685,16.5129,0.7470
7,5,0.1035,17.2265,0.9064
7,6,0.1816,16.0922,0.8409
7,7,0.1242,20.5663,0.8427
7,8,0.1994,17.4918,0.7957
7,9,0.2124,15.6737,0.8121
7,10,0.1315,17.2203,0.8030
7,11,0.0576,20.7088,0.8798
7,12,0.1936,18.1683,0.8054
7,13,0.2040,19.1122,0.8420
7,14,0.1651,18.7536,0.8437
7,15,0.1047,21.1334,0.8404
7,16,0.1337,19.4546,0.8924
7,17,0.2017,16.8289,0.7794
7,18,0.1202,18.6301,0.8362
7,19,0.1424,17.3339,0.8516
7,20,0.1562,16.6928,0.8762
7,21,0.0559,22.5340,0.9126
7,22,0.3413,15.4925,0.7948
7,23,0.1107,19.0402,0.9026
7,24,0.1235,17.6870,0.8661
7,25,0.1640,16.3586,0.8611
8,1,0.1713,16.7076,0.7091
8,2,0.1715,16.6166,0.8485
8,3,0.0768,19.2065,0.8436
8,4,0.0674,20.1192,0.8915
8,5,0.1660,20.0561,0.8777
8,6,0.1102,19.3182,0.9166
8,7,0.0529,21.7806,0.8049
8,8,0.0829,22.6407,0.8630
8,9,0.1507,17.9303,0.8845
8,10,0.2260,17.6914,0.7940
8,11,0.0679,22.1254,0.8514
8,12,0.0931,20.7916,0.8276
8,13,0.1734,17.6535,0.7446
8,14,0.1130,18.5625,0.8684
8,15,0.0976,21.0243,0.8701
8,16,0.2378,17.9943,0.8971
8,17,0.1925,18.0578,0.9270
8,18,0.2164,18.4967,0.7860
8,19,0.2715,16.1196,0.8093
8,20,0.1218,18.9261,0.8250
8,21,0.1688,18.7788,0.8649
8,22,0.1593,15.3626,0.8260
8,23,0.0928,20.5290,0.9122
8,24,0.0690,24.2564,0.9683
8,25,0.0596,21.8867,0.8919
9,1,0.2275,16.1955,0.8469
9,2,0.1005,20.6546,0.9327
9,3,0.1275,18.3106,0.8297
9,4,0.0893,18.5793,nan
9,5,0.2048,19.0894,0.8991
9,6,0.1106,19.8658,0.8454
9,7,0.0542,20.6660,0.8991
9,8,0.1180,19.4940,0.8658
9,9,0.1236,19.8839,0.7886
9,10,0.2016,21.5336,0.8926
9,11,0.1119,21.9215,0.8137
9,12,0.1288,22.2380,0.9013
9,13,0.1279,18.8679,0.8318
9,14,0.1876,18.1400,0.8296
9,15,0.0425,23.1140,0.9016
9,16,0.0743,21.4713,0.8852
9,17,0.0724,22.0395,0.9273
9,18,0.0495,21.4726,0.9118
9,19,0.1026,22.8944,0.9498
9,20,0.1096,21.5445,0.9106
9,21,0.1481,19.4769,0.8987
9,22,0.1263,18.1689,0.9094
9,23,0.0682,20.5659,0.8460
9,24,0.0856,19.3425,0.8496
9,25,0.0979,20.3124,0.8251
10,1,0.0604,22.7762,0.8491
10,2,0.0484,24.9345,0.9560
10,3,0.0569,20.2427,0.9424
10,4,0.1352,18.4882,0.8204
10,5,0.1510,20.0648,0.8535
10,6,0.1168,18.7263,0.8850
