Step,MSE,PSNR,SSIM,Percentage Explored
0,0.2975,11.1825,0.2504,0.81
10,0.2772,11.4905,0.2689,3.61
20,0.2776,11.4829,0.2687,3.83
30,0.2775,11.4851,0.2702,4.32
40,0.2759,11.5098,0.2718,4.62
50,0.2752,11.5217,0.2722,4.97
60,0.2725,11.5643,0.2783,5.47
70,0.2713,11.5834,0.2783,5.66
80,0.2700,11.6037,0.2788,6.00
90,0.2660,11.6688,0.2825,7.20
100,0.2654,11.6792,0.2807,7.46
110,0.2634,11.7121,0.2832,7.49
120,0.2652,11.6820,0.2808,7.49
130,0.2655,11.6775,0.2820,7.49
140,0.2654,11.6793,0.2799,7.49
150,0.2641,11.7007,0.2816,7.49
160,0.2657,11.6744,0.2842,7.67
170,0.2628,11.7220,0.2874,7.67
180,0.2665,11.6616,0.2818,7.67
190,0.2641,11.7002,0.2864,7.67
200,0.2645,11.6929,0.2834,7.67
210,0.2642,11.6987,0.2845,7.67
220,0.2666,11.6586,0.2846,8.00
230,0.2635,11.7101,0.2900,9.02
240,0.2525,11.8955,0.2995,9.93
250,0.2352,12.2033,0.3043,10.30
260,0.1999,12.9106,0.3178,11.69
270,0.1767,13.4446,0.3215,13.78
280,0.1715,13.5744,0.3350,15.63
290,0.1693,13.6319,0.3402,15.99
300,0.1662,13.7105,0.3396,16.74
310,0.1676,13.6751,0.3391,17.23
320,0.1678,13.6708,0.3327,18.11
330,0.1676,13.6761,0.3344,18.62
340,0.1670,13.6897,0.3360,18.62
350,0.1687,13.6478,0.3307,18.62
360,0.1636,13.7788,0.3462,19.76
370,0.1632,13.7916,0.3449,21.26
380,0.1643,13.7619,0.3400,21.84
390,0.1649,13.7467,0.3361,22.06
400,0.1633,13.7872,0.3440,23.30
410,0.1624,13.8118,0.3457,23.43
420,0.1634,13.7856,0.3442,23.43
430,0.1623,13.8135,0.3453,23.43
440,0.1628,13.8002,0.3463,23.52
450,0.1624,13.8114,0.3491,23.52
460,0.1625,13.8103,0.3497,23.59
470,0.1594,13.8926,0.3480,23.86
480,0.1531,14.0680,0.3510,24.36
490,0.1525,14.0861,0.3571,24.52
500,0.1522,14.0924,0.3533,24.54
510,0.1535,14.0573,0.3557,24.54
520,0.1510,14.1278,0.3553,24.83
530,0.1513,14.1205,0.3598,24.83
540,0.1512,14.1235,0.3629,24.83
550,0.1528,14.0758,0.3530,24.83
560,0.1520,14.0991,0.3531,24.83
570,0.1510,14.1290,0.3607,24.86
580,0.1400,14.4556,0.3631,25.67
590,0.1432,14.3591,0.3602,25.67
600,0.1399,14.4592,0.3620,25.67
610,0.1398,14.4632,0.3591,25.67
620,0.1412,14.4208,0.3626,25.67
630,0.1405,14.4409,0.3674,25.67
640,0.1417,14.4048,0.3630,25.67
650,0.1408,14.4324,0.3632,25.67
660,0.1400,14.4581,0.3581,25.67
670,0.1376,14.5315,0.3695,25.67
680,0.1403,14.4460,0.3691,25.70
690,0.1450,14.3036,0.3574,25.70
700,0.1387,14.4972,0.3666,25.70
710,0.1404,14.4451,0.3596,25.70
720,0.1369,14.5533,0.3769,27.51
730,0.1281,14.8413,0.3869,28.52
740,0.1297,14.7897,0.3795,28.52
750,0.1305,14.7607,0.3803,28.52
760,0.1286,14.8262,0.3847,28.52
770,0.1314,14.7326,0.3802,28.52
780,0.1312,14.7375,0.3863,28.52
790,0.1317,14.7205,0.3784,28.52
800,0.1304,14.7665,0.3761,28.52
810,0.1295,14.7959,0.3804,28.52
820,0.1284,14.8310,0.3839,28.52
830,0.1291,14.8091,0.3851,28.52
840,0.1322,14.7053,0.3834,28.52
850,0.1299,14.7822,0.3826,28.52
860,0.1291,14.8076,0.3796,28.52
870,0.1273,14.8705,0.3878,28.52
880,0.1281,14.8410,0.3842,28.52
890,0.1290,14.8122,0.3791,28.52
900,0.1307,14.7538,0.3856,28.54
910,0.1291,14.8089,0.3820,28.54
920,0.1298,14.7844,0.3854,28.54
930,0.1293,14.8014,0.3822,29.52
940,0.1301,14.7737,0.3937,29.84
950,0.1297,14.7881,0.3873,30.40
960,0.1290,14.8133,0.3932,31.37
970,0.1279,14.8507,0.3782,32.05
980,0.1304,14.7663,0.3787,32.71
990,0.1318,14.7172,0.3838,33.23
