Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1235,15.0009,0.4093,0.81
10,0.1161,15.2685,0.4171,2.55
20,0.1114,15.4476,0.4396,3.64
30,0.1097,15.5174,0.4467,5.21
40,0.1093,15.5334,0.4449,5.76
50,0.1087,15.5572,0.4558,6.33
60,0.1077,15.5958,0.4589,6.71
70,0.1072,15.6173,0.4547,7.97
80,0.1080,15.5822,0.4531,8.89
90,0.1066,15.6389,0.4534,9.73
100,0.1067,15.6352,0.4494,10.21
110,0.0992,15.9537,0.4606,10.84
120,0.1005,15.8971,0.4414,11.18
130,0.0983,15.9923,0.4547,12.28
140,0.0995,15.9391,0.4483,13.52
150,0.0977,16.0181,0.4574,13.95
160,0.0996,15.9368,0.4465,14.61
170,0.1006,15.8904,0.4449,14.34
180,0.0974,16.0322,0.4494,14.22
190,0.0988,15.9709,0.4534,14.39
200,0.0982,15.9969,0.4472,14.18
210,0.1034,15.7733,0.4528,14.03
220,0.1047,15.7164,0.4483,13.59
230,0.1019,15.8353,0.4451,13.65
240,0.1013,15.8616,0.4559,13.65
250,0.0996,15.9349,0.4764,15.71
260,0.0989,15.9646,0.4782,16.34
270,0.1003,15.9060,0.4686,15.59
280,0.0828,16.7373,0.4894,15.70
290,0.0867,16.5360,0.4759,15.84
300,0.0857,16.5872,0.4763,16.29
310,0.0890,16.4242,0.4712,16.61
320,0.0877,16.4899,0.4742,16.62
330,0.0878,16.4849,0.4723,16.80
340,0.0861,16.5688,0.4694,17.80
350,0.0866,16.5421,0.4709,18.77
360,0.0857,16.5856,0.4753,17.66
370,0.0803,16.8696,0.4940,18.56
380,0.0827,16.7447,0.4910,18.66
390,0.0825,16.7514,0.4932,17.92
400,0.0818,16.7928,0.5012,17.50
410,0.0817,16.7982,0.4980,17.34
420,0.0817,16.7946,0.4899,17.64
430,0.0808,16.8443,0.4982,18.47
440,0.0809,16.8374,0.5031,17.73
450,0.0810,16.8309,0.4910,17.92
460,0.0809,16.8360,0.4902,17.80
470,0.0847,16.6371,0.4719,17.02
480,0.0889,16.4304,0.4570,15.79
490,0.1025,15.8093,0.4550,13.55
500,0.3386,10.6551,0.2124,13.25
510,0.2852,11.4006,0.2238,13.59
520,0.2700,11.6392,0.2263,14.20
530,0.2433,12.0910,0.2349,15.55
540,0.2429,12.0987,0.2406,15.89
550,0.2402,12.1472,0.2440,15.61
560,0.2374,12.1982,0.2473,15.20
570,0.2203,12.5221,0.2757,16.88
580,0.2187,12.5547,0.2769,17.59
590,0.2169,12.5890,0.2880,18.44
600,0.2103,12.7239,0.2957,19.86
610,0.2047,12.8419,0.2925,20.04
620,0.2082,12.7684,0.2944,20.01
630,0.2072,12.7892,0.3025,19.78
640,0.2110,12.7085,0.2954,18.83
650,0.2129,12.6706,0.2934,18.08
660,0.2124,12.6799,0.3029,16.75
670,0.2017,12.9044,0.3078,16.96
680,0.1960,13.0286,0.3208,17.64
690,0.1920,13.1192,0.3166,16.05
700,0.1537,14.0867,0.3100,16.10
710,0.1686,13.6830,0.3139,15.83
720,0.1681,13.6972,0.3127,17.04
730,0.1704,13.6375,0.3091,17.52
740,0.1677,13.7070,0.3086,16.88
750,0.1714,13.6122,0.3008,17.07
760,0.1898,13.1698,0.2846,15.83
770,0.2034,12.8694,0.2764,14.22
780,0.2111,12.7082,0.2648,13.23
790,0.2245,12.4408,0.2427,11.53
800,0.2244,12.4415,0.2440,11.62
810,0.2220,12.4881,0.2479,11.61
820,0.2316,12.3042,0.2433,11.24
830,0.2294,12.3463,0.2397,10.95
840,0.2374,12.1979,0.2418,10.51
850,0.2446,12.0681,0.2372,10.13
860,0.2801,11.4790,0.2341,9.49
870,0.2509,11.9565,0.2342,9.73
880,0.2489,11.9911,0.2345,9.69
890,0.2435,12.0874,0.2387,10.23
900,0.2430,12.0957,0.2427,10.78
910,0.2267,12.3978,0.2562,12.54
920,0.2265,12.4020,0.2617,12.88
930,0.2266,12.3989,0.2693,13.85
940,0.2202,12.5233,0.2787,15.77
950,0.2206,12.5159,0.2867,16.19
960,0.2216,12.4957,0.2805,16.85
970,0.2244,12.4416,0.2796,17.95
980,0.2227,12.4743,0.2776,17.39
990,0.2214,12.5003,0.2846,17.35
